step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9945037961006165,exception: 'bool' object is not subscriptable,SAFE_QP,,"[1.0, 1.0]",
1,0.9941664934158325,exception: 'bool' object is not subscriptable,SAFE_QP,,"[0.6666666666652623, 0.6666666666674858]",
2,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000045771, -0.29999999999746907]",
3,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.30000000000000016]",
4,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
5,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
6,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
7,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
8,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
9,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
10,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
11,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
12,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
13,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
14,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
15,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
16,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
17,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
18,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
19,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
20,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
21,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
22,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
23,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
24,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
25,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
26,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
27,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
28,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
29,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
30,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
31,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
32,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
33,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
34,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
35,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
36,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
37,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
38,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
39,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
40,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
41,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
42,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
43,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.29999999999999977]",
44,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.30000000000000016]",
45,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
46,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
47,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
48,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
49,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
50,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
51,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
52,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
53,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
54,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
55,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
56,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.2999999999999997, -0.2999999999999998]",
57,0.9941521883010864,exception: 'bool' object is not subscriptable,SAFE_QP,,"[-0.3000000000000002, -0.2999999999999998]",
