episode,step,obstacle_id,pos_x,pos_y,type
1,0,46,-97543.16100806398,-490390.34020161524,static
1,0,47,2.0,-499997.7,static
1,0,48,97547.16100806398,-490390.34020161524,static
1,0,49,191343.7161825448,-461937.46625564346,static
1,0,50,277787.11650980107,-415732.5061512727,static
1,0,51,353555.3905932735,-353551.090593274,static
1,0,52,415736.80615127244,-277782.8165098011,static
1,0,53,461941.76625564345,-191339.4161825448,static
1,0,54,490394.6402016152,-97542.86100806443,static
1,0,55,500002.0,2.3,static
1,0,56,277787.11650980153,415737.1061512724,static
1,0,57,191343.7161825448,461942.06625564344,static
1,0,58,97547.16100806443,490394.9402016152,static
1,0,59,2.000000000444089,500002.3,static
1,0,60,-97543.16100806398,490394.9402016152,static
1,0,61,-191339.7161825446,461942.06625564344,static
1,0,62,-277783.11650980107,415737.1061512729,static
1,0,63,-353551.3905932735,353555.69059327396,static
1,0,64,-499997.0,3.2,static
1,0,65,-490389.6402016152,-97541.96100806398,static
1,0,66,-461936.76625564345,-191338.5161825448,static
1,0,67,-415731.80615127244,-277781.91650980106,static
1,0,68,-353550.390593274,-353550.19059327396,static
1,0,69,-277782.11650980107,-415731.6061512724,static
1,0,70,-191338.7161825448,-461936.56625564344,static
1,0,71,-97542.16100806398,-490389.4402016152,static
1,0,72,3.0,-499996.8,static
1,0,73,97548.16100806398,-490389.4402016152,static
1,0,74,191344.7161825448,-461936.56625564344,static
1,0,75,277788.11650980107,-415731.6061512724,static
1,0,76,353556.3905932735,-353550.19059327396,static
1,0,77,415737.80615127244,-277781.91650980106,static
1,0,78,461942.76625564345,-191338.5161825448,static
1,0,79,490395.6402016152,-97541.96100806443,static
1,0,80,500003.0,3.2,static
1,0,81,490395.6402016152,97548.36100806398,static
1,0,82,461942.76625564345,191344.9161825448,static
1,0,83,415737.80615127244,277788.3165098011,static
1,0,84,353556.390593274,353556.5905932735,static
1,0,85,277788.11650980153,415738.00615127245,static
1,0,86,191344.7161825448,461942.96625564346,static
1,0,87,97548.16100806443,490395.84020161524,static
1,0,88,3.000000000444089,500003.2,static
1,0,89,-97542.16100806398,490395.84020161524,static
1,0,90,-191338.71618254436,461942.96625564346,static
1,0,91,-277782.11650980107,415738.0061512729,static
1,0,92,-353550.3905932735,353556.590593274,static
1,0,93,-415731.80615127244,277788.3165098011,static
1,0,94,-461936.76625564304,191344.91618254528,static
1,0,95,-490389.6402016152,97548.36100806443,static
1,0,96,-499998.0,3.5,static
1,0,97,-490390.6402016152,-97541.66100806398,static
1,0,98,-461937.76625564345,-191338.2161825448,static
1,0,99,-415732.80615127244,-277781.61650980107,static
1,0,100,-353551.39059327374,-353549.890593274,static
1,0,101,-277783.11650980107,-415731.30615127244,static
1,0,102,-191339.7161825448,-461936.26625564345,static
1,0,103,-97543.16100806398,-490389.1402016152,static
1,0,104,2.0,-499996.5,static
1,0,105,97547.16100806398,-490389.1402016152,static
1,0,106,191343.7161825448,-461936.26625564345,static
1,0,107,277787.11650980107,-415731.30615127244,static
1,0,108,353555.3905932735,-353549.890593274,static
1,0,109,415736.80615127244,-277781.61650980107,static
1,0,110,461941.76625564345,-191338.2161825448,static
1,0,111,490394.6402016152,-97541.66100806443,static
1,0,112,500002.0,3.5,static
1,0,113,490394.6402016152,97548.66100806398,static
1,0,114,461941.76625564345,191345.2161825448,static
1,0,115,415736.80615127244,277788.61650980107,static
1,0,116,353555.390593274,353556.8905932735,static
1,0,117,277787.11650980153,415738.30615127244,static
1,0,118,191343.7161825448,461943.26625564345,static
1,0,119,97547.16100806443,490396.1402016152,static
1,0,120,2.000000000444089,500003.5,static
1,0,121,-97543.16100806398,490396.1402016152,static
1,0,122,-191339.7161825446,461943.26625564345,static
1,0,123,-277783.11650980107,415738.3061512729,static
1,0,124,-353551.3905932735,353556.890593274,static
1,0,125,-415732.80615127244,277788.61650980107,static
1,0,126,-461937.7662556433,191345.21618254526,static
1,0,127,-490390.6402016152,97548.66100806443,static
1,1,0,2.36961932858288,1.65,static
1,1,1,2.36961932858288,2.35,static
1,1,2,2.444974746830583,1.65,static
1,1,3,2.444974746830583,2.35,static
1,1,4,2.5338625232717544,1.65,static
1,1,5,2.533862523271755,2.35,static
1,1,6,2.6499999999999995,1.65,static
1,1,7,-499997.7,2.0,static
1,1,8,-490390.34020161524,-97543.16100806398,static
1,1,9,-461937.46625564346,-191339.71618254503,static
1,1,10,-415732.50615127245,-277783.1165098013,static
1,1,11,-353551.09059327375,-353551.39059327374,static
1,1,12,-277782.8165098011,-415732.80615127244,static
1,1,13,-191339.4161825448,-461937.76625564345,static
1,1,14,-97542.86100806398,-490390.6402016152,static
1,1,15,2.3,-499998.0,static
1,1,16,415737.1061512724,-277783.1165098013,static
1,1,17,461942.06625564344,-191339.7161825448,static
1,1,18,490394.9402016152,-97543.16100806421,static
1,1,19,500002.3,1.9999999997779554,static
1,1,20,490394.9402016152,97547.16100806398,static
1,1,21,461942.06625564344,191343.7161825448,static
1,1,22,415737.1061512724,277787.11650980107,static
1,1,23,353555.69059327396,353555.3905932735,static
1,1,24,2.300000000444089,500002.0,static
1,1,25,-97542.86100806398,490394.6402016152,static
1,1,26,-191339.41618254437,461941.76625564345,static
1,1,27,-277782.8165098011,415736.8061512729,static
1,1,28,-353551.0905932735,353555.390593274,static
1,1,29,-415732.50615127245,277787.11650980107,static
1,1,30,-461937.4662556433,191343.71618254526,static
1,1,31,-490390.34020161524,97547.16100806443,static
1,1,32,2.35,2.36961932858288,static
1,1,33,1.65,2.36961932858288,static
1,1,34,2.35,2.444974746830583,static
1,1,35,1.65,2.4449747468305834,static
1,1,36,2.35,2.5338625232717544,static
1,1,37,1.65,2.5338625232717544,static
1,1,38,2.35,2.6499999999999995,static
1,1,39,-499998.0,2.3,static
1,1,40,-490390.6402016152,-97542.86100806398,static
1,1,41,-461937.76625564345,-191339.4161825448,static
1,1,42,-415732.80615127244,-277782.8165098011,static
1,1,43,-353551.39059327374,-353551.09059327375,static
1,1,44,-277783.11650980107,-415732.50615127245,static
1,1,45,-191339.7161825448,-461937.46625564346,static
1,1,46,-97543.16100806398,-490390.34020161524,static
1,1,47,2.0,-499997.7,static
1,1,48,97547.16100806398,-490390.34020161524,static
1,1,49,191343.7161825448,-461937.46625564346,static
1,1,50,277787.11650980107,-415732.5061512727,static
1,1,51,353555.3905932735,-353551.090593274,static
1,1,52,415736.80615127244,-277782.8165098011,static
1,1,53,461941.76625564345,-191339.4161825448,static
1,1,54,490394.6402016152,-97542.86100806443,static
1,1,55,500002.0,2.3,static
1,1,56,277787.11650980153,415737.1061512724,static
1,1,57,191343.7161825448,461942.06625564344,static
1,1,58,97547.16100806443,490394.9402016152,static
1,1,59,2.000000000444089,500002.3,static
1,1,60,-97543.16100806398,490394.9402016152,static
1,1,61,-191339.7161825446,461942.06625564344,static
1,1,62,-277783.11650980107,415737.1061512729,static
1,1,63,-353551.3905932735,353555.69059327396,static
1,1,64,-499997.0,3.2,static
1,1,65,-490389.6402016152,-97541.96100806398,static
1,1,66,-461936.76625564345,-191338.5161825448,static
1,1,67,-415731.80615127244,-277781.91650980106,static
1,1,68,-353550.390593274,-353550.19059327396,static
1,1,69,-277782.11650980107,-415731.6061512724,static
1,1,70,-191338.7161825448,-461936.56625564344,static
1,1,71,-97542.16100806398,-490389.4402016152,static
1,1,72,3.0,-499996.8,static
1,1,73,97548.16100806398,-490389.4402016152,static
1,1,74,191344.7161825448,-461936.56625564344,static
1,1,75,277788.11650980107,-415731.6061512724,static
1,1,76,353556.3905932735,-353550.19059327396,static
1,1,77,415737.80615127244,-277781.91650980106,static
1,1,78,461942.76625564345,-191338.5161825448,static
1,1,79,490395.6402016152,-97541.96100806443,static
1,1,80,500003.0,3.2,static
1,1,81,490395.6402016152,97548.36100806398,static
1,1,82,461942.76625564345,191344.9161825448,static
1,1,83,415737.80615127244,277788.3165098011,static
1,1,84,353556.390593274,353556.5905932735,static
1,1,85,277788.11650980153,415738.00615127245,static
1,1,86,191344.7161825448,461942.96625564346,static
1,1,87,97548.16100806443,490395.84020161524,static
1,1,88,3.000000000444089,500003.2,static
1,1,89,-97542.16100806398,490395.84020161524,static
1,1,90,-191338.71618254436,461942.96625564346,static
1,1,91,-277782.11650980107,415738.0061512729,static
1,1,92,-353550.3905932735,353556.590593274,static
1,1,93,-415731.80615127244,277788.3165098011,static
1,1,94,-461936.76625564304,191344.91618254528,static
1,1,95,-490389.6402016152,97548.36100806443,static
1,1,96,-499998.0,3.5,static
1,1,97,-490390.6402016152,-97541.66100806398,static
1,1,98,-461937.76625564345,-191338.2161825448,static
1,1,99,-415732.80615127244,-277781.61650980107,static
1,1,100,-353551.39059327374,-353549.890593274,static
1,1,101,-277783.11650980107,-415731.30615127244,static
1,1,102,-191339.7161825448,-461936.26625564345,static
1,1,103,-97543.16100806398,-490389.1402016152,static
1,1,104,2.0,-499996.5,static
1,1,105,97547.16100806398,-490389.1402016152,static
1,1,106,191343.7161825448,-461936.26625564345,static
1,1,107,277787.11650980107,-415731.30615127244,static
1,1,108,353555.3905932735,-353549.890593274,static
1,1,109,415736.80615127244,-277781.61650980107,static
1,1,110,461941.76625564345,-191338.2161825448,static
1,1,111,490394.6402016152,-97541.66100806443,static
1,1,112,500002.0,3.5,static
1,1,113,490394.6402016152,97548.66100806398,static
1,1,114,461941.76625564345,191345.2161825448,static
1,1,115,415736.80615127244,277788.61650980107,static
1,1,116,353555.390593274,353556.8905932735,static
1,1,117,277787.11650980153,415738.30615127244,static
1,1,118,191343.7161825448,461943.26625564345,static
1,1,119,97547.16100806443,490396.1402016152,static
1,1,120,2.000000000444089,500003.5,static
1,1,121,-97543.16100806398,490396.1402016152,static
1,1,122,-191339.7161825446,461943.26625564345,static
1,1,123,-277783.11650980107,415738.3061512729,static
1,1,124,-353551.3905932735,353556.890593274,static
1,1,125,-415732.80615127244,277788.61650980107,static
1,1,126,-461937.7662556433,191345.21618254526,static
1,1,127,-490390.6402016152,97548.66100806443,static
1,2,0,2.3751227868243965,2.35,static
1,2,1,2.378370069646192,1.65,static
1,2,2,2.4487207882728717,2.35,static
1,2,3,2.4554829046931226,1.65,static
1,2,4,2.535535550255412,2.35,static
1,2,5,2.5464436955929255,1.65,static
1,2,6,2.6489645030663564,2.35,static
1,2,7,-499997.69287290034,2.008162596586058,static
1,2,8,-490390.33307451557,-97543.1528454674,static
1,2,9,-461937.4591285438,-191339.70801994845,static
1,2,10,-415732.4990241728,-277783.1083472047,static
1,2,11,-353551.0834661741,-353551.3824306771,static
1,2,12,-277782.8093827014,-415732.7979886758,static
1,2,13,-191339.40905544514,-461937.75809304684,static
1,2,14,-97542.85388096432,-490390.6320390186,static
1,2,15,2.307127099652414,-499997.9918374034,static
1,2,16,353555.69772037317,-353551.38243067736,static
1,2,17,415737.1132783721,-277783.1083472047,static
1,2,18,461942.0733827431,-191339.70801994822,static
1,2,19,490394.9473287149,-97543.15284546763,static
1,2,20,500002.30712709966,2.008162596586058,static
1,2,21,490394.9473287149,97547.16917066056,static
1,2,22,461942.0733827431,191343.72434514138,static
1,2,23,415737.1132783721,277787.1246723977,static
1,2,24,2.307127100096503,500002.0081625966,static
1,2,25,-97542.85388096432,490394.64836421184,static
1,2,26,-191339.4090554447,461941.77441824006,static
1,2,27,-277782.8093827014,415736.8143138695,static
1,2,28,-353551.08346617385,353555.3987558706,static
1,2,29,-415732.4990241728,277787.1246723977,static
1,2,30,-461937.4591285436,191343.72434514185,static
1,2,31,-490390.33307451557,97547.16917066101,static
1,2,32,2.35,2.375151516946191,static
1,2,33,1.65,2.3783457990231467,static
1,2,34,2.35,2.448778202191079,static
1,2,35,1.65,2.4554299502736647,static
1,2,36,2.35,2.535626799018442,static
1,2,37,1.65,2.546356906328644,static
1,2,38,2.35,2.649099959184554,static
1,2,39,-499997.9919706298,2.3071293294017883,static
1,2,40,-490390.632172245,-97542.85387873458,static
1,2,41,-461937.75822627323,-191339.4090532154,static
1,2,42,-415732.7981219022,-277782.80938047165,static
1,2,43,-353551.3825639035,-353551.0834639443,static
1,2,44,-277783.10848043085,-415732.499021943,static
1,2,45,-191339.70815317458,-461937.45912631403,static
1,2,46,-97543.15297869376,-490390.3330722858,static
1,2,47,2.008029370217234,-499997.6928706706,static
1,2,48,97547.1690374342,-490390.3330722858,static
1,2,49,191343.72421191502,-461937.45912631403,static
1,2,50,277787.1245391713,-415732.49902194325,static
1,2,51,353555.3986226437,-353551.08346394455,static
1,2,52,415736.81418064266,-277782.80938047165,static
1,2,53,461941.7742850137,-191339.4090532154,static
1,2,54,490394.64823098545,-97542.85387873503,static
1,2,55,500002.0080293702,2.3071293294017883,static
1,2,56,277787.12453917175,415737.11328060186,static
1,2,57,191343.72421191502,461942.0733849729,static
1,2,58,97547.16903743465,490394.94733094465,static
1,2,59,2.008029370661323,500002.3071293294,static
1,2,60,-97543.15297869376,490394.94733094465,static
1,2,61,-191339.70815317438,461942.0733849729,static
1,2,62,-277783.10848043085,415737.1132806023,static
1,2,63,-353551.3825639033,353555.6977226034,static
1,2,64,-499997.00582135405,3.204701429619587,static
1,2,65,-490389.6460229693,-97541.95630663435,static
1,2,66,-461936.7720769975,-191338.5114811152,static
1,2,67,-415731.8119726265,-277781.9118083714,static
1,2,68,-353550.396414628,-353550.18589184433,static
1,2,69,-277782.1223311551,-415731.6014498428,static
1,2,70,-191338.72200389885,-461936.5615542138,static
1,2,71,-97542.16682941804,-490389.4355001856,static
1,2,72,2.9941786459392796,-499996.79529857036,static
1,2,73,97548.15518670992,-490389.4355001856,static
1,2,74,191344.71036119075,-461936.5615542138,static
1,2,75,277788.110688447,-415731.6014498428,static
1,2,76,353556.38477191946,-353550.18589184433,static
1,2,77,415737.8003299184,-277781.9118083714,static
1,2,78,461942.7604342894,-191338.5114811152,static
1,2,79,490395.6343802612,-97541.9563066348,static
1,2,80,500002.99417864595,3.204701429619587,static
1,2,81,490395.6343802612,97548.3657094936,static
1,2,82,461942.7604342894,191344.9208839744,static
1,2,83,415737.8003299184,277788.3212112307,static
1,2,84,353556.3847719199,353556.59529470315,static
1,2,85,277788.1106884475,415738.0108527021,static
1,2,86,191344.71036119075,461942.9709570731,static
1,2,87,97548.15518671037,490395.84490304487,static
1,2,88,2.994178646383369,500003.20470142964,static
1,2,89,-97542.16682941804,490395.84490304487,static
1,2,90,-191338.7220038984,461942.9709570731,static
1,2,91,-277782.1223311551,415738.01085270254,static
1,2,92,-353550.39641462755,353556.5952947036,static
1,2,93,-415731.8119726265,277788.3212112307,static
1,2,94,-461936.7720769971,191344.92088397488,static
1,2,95,-490389.6460229693,97548.36570949406,static
1,2,96,-499997.99197164446,3.499999810550925,static
1,2,97,-490390.6321732597,-97541.66100825343,static
1,2,98,-461937.7582272879,-191338.21618273424,static
1,2,99,-415732.7981229169,-277781.61650999053,static
1,2,100,-353551.3825649182,-353549.89059346344,static
1,2,101,-277783.1084814455,-415731.3061514619,static
1,2,102,-191339.70815418928,-461936.2662558329,static
1,2,103,-97543.15297970847,-490389.1402018047,static
1,2,104,2.008028355517565,-499996.50000018947,static
1,2,105,97547.1690364195,-490389.1402018047,static
1,2,106,191343.7242109003,-461936.2662558329,static
1,2,107,277787.1245381566,-415731.3061514619,static
1,2,108,353555.39862162905,-353549.89059346344,static
1,2,109,415736.814179628,-277781.61650999053,static
1,2,110,461941.774283999,-191338.21618273424,static
1,2,111,490394.6482299708,-97541.66100825388,static
1,2,112,500002.00802835554,3.499999810550925,static
1,2,113,490394.6482299708,97548.66100787453,static
1,2,114,461941.774283999,191345.21618235536,static
1,2,115,415736.814179628,277788.6165096116,static
1,2,116,353555.3986216295,353556.89059308404,static
1,2,117,277787.1245381571,415738.306151083,static
1,2,118,191343.7242109003,461943.266255454,static
1,2,119,97547.16903641995,490396.14020142576,static
1,2,120,2.0080283559616543,500003.49999981053,static
1,2,121,-97543.15297970847,490396.14020142576,static
1,2,122,-191339.70815418908,461943.266255454,static
1,2,123,-277783.1084814455,415738.30615108344,static
1,2,124,-353551.38256491796,353556.8905930845,static
1,2,125,-415732.7981229169,277788.6165096116,static
1,2,126,-461937.75822728773,191345.21618235583,static
1,2,127,-490390.6321732597,97548.66100787498,static
1,3,0,2.385157667576678,2.35,static
1,3,1,2.4556590613768856,2.35,static
1,3,2,2.3941267352513775,1.65,static
1,3,3,2.5388211255871114,2.35,static
1,3,4,2.4743361779465753,1.65,static
1,3,5,2.5689496666186926,1.65,static
1,3,6,2.6474775987668635,2.35,static
1,3,7,-499997.6799771272,2.022545274064284,static
1,3,8,-490390.3201787424,-97543.13846278991,static
1,3,9,-461937.4462327706,-191339.69363727098,static
1,3,10,-415732.4861283996,-277783.09396452724,static
1,3,11,-353551.0705704009,-353551.3680479997,static
1,3,12,-277782.79648692824,-415732.7836059984,static
1,3,13,-191339.39615967197,-461937.7437103694,static
1,3,14,-97542.84098519114,-490390.6176563412,static
1,3,15,2.320022872831147,-499997.97745472594,static
1,3,16,353555.71061614633,-353551.3680479999,static
1,3,17,415737.12617414526,-277783.09396452724,static
1,3,18,461942.0862785163,-191339.69363727074,static
1,3,19,490394.96022448805,-97543.13846279014,static
1,3,20,500002.3200228728,2.022545274064284,static
1,3,21,490394.96022448805,97547.18355333805,static
1,3,22,461942.0862785163,191343.73872781885,static
1,3,23,415737.1261741457,277787.1390550751,static
1,3,24,2.3200228732752364,500002.02254527406,static
1,3,25,-97542.84098519114,490394.6627468893,static
1,3,26,-191339.39615967154,461941.7888009175,static
1,3,27,-277782.79648692824,415736.82869654696,static
1,3,28,-353551.0705704007,353555.413138548,static
1,3,29,-415732.4861283996,277787.1390550751,static
1,3,30,-461937.44623277045,191343.73872781932,static
1,3,31,-490390.3201787424,97547.1835533385,static
1,3,32,2.35,2.3852041018603396,static
1,3,33,2.35,2.4557501563143065,static
1,3,34,1.65,2.3940906474072063,static
1,3,35,2.35,2.538964901357568,static
1,3,36,1.65,2.4742554294486454,static
1,3,37,1.65,2.5688162372877263,static
1,3,38,2.35,2.647690205362723,static
1,3,39,-499997.9776621593,2.3200280460508926,static
1,3,40,-490390.61786377453,-97542.84098001794,static
1,3,41,-461937.74391780276,-191339.39615449874,static
1,3,42,-415732.78381343174,-277782.79648175504,static
1,3,43,-353551.36825543304,-353551.0705652277,static
1,3,44,-277783.0941719604,-415732.4861232264,static
1,3,45,-191339.6938447041,-461937.4462275974,static
1,3,46,-97543.13867022328,-490390.3201735692,static
1,3,47,2.022337840688169,-499997.67997195397,static
1,3,48,97547.18334590468,-490390.3201735692,static
1,3,49,191343.7385203855,-461937.4462275974,static
1,3,50,277787.13884764176,-415732.48612322664,static
1,3,51,353555.4129311142,-353551.07056522794,static
1,3,52,415736.82848911313,-277782.79648175504,static
1,3,53,461941.78859348415,-191339.39615449874,static
1,3,54,490394.6625394559,-97542.84098001839,static
1,3,55,500002.0223378407,2.3200280460508926,static
1,3,56,277787.1388476422,415737.12617931847,static
1,3,57,191343.7385203855,461942.0862836895,static
1,3,58,97547.18334590513,490394.96022966126,static
1,3,59,2.0223378411322583,500002.32002804603,static
1,3,60,-97543.13867022328,490394.96022966126,static
1,3,61,-191339.6938447039,461942.0862836895,static
1,3,62,-277783.0941719604,415737.12617931893,static
1,3,63,-353551.3682554328,353555.71062132,static
1,3,64,-499997.0166268798,3.2135045102936104,static
1,3,65,-490389.65682849503,-97541.94750355369,static
1,3,66,-461936.78288252326,-191338.5026780345,static
1,3,67,-415731.82277815224,-277781.9030052908,static
1,3,68,-353550.4072201533,-353550.1770887637,static
1,3,69,-277782.1331366809,-415731.59264676215,static
1,3,70,-191338.7328094246,-461936.55275113316,static
1,3,71,-97542.17763494377,-490389.42669710494,static
1,3,72,2.9833731202025144,-499996.7864954897,static
1,3,73,97548.14438118419,-490389.42669710494,static
1,3,74,191344.699555665,-461936.55275113316,static
1,3,75,277788.09988292126,-415731.59264676215,static
1,3,76,353556.3739663937,-353550.1770887637,static
1,3,77,415737.78952439263,-277781.9030052908,static
1,3,78,461942.74962876365,-191338.5026780345,static
1,3,79,490395.6235747354,-97541.94750355414,static
1,3,80,500002.9833731202,3.2135045102936104,static
1,3,81,490395.6235747354,97548.37451257427,static
1,3,82,461942.74962876365,191344.9296870551,static
1,3,83,415737.7895243931,277788.33001431136,static
1,3,84,353556.37396639417,353556.6040977838,static
1,3,85,277788.0998829217,415738.01965578273,static
1,3,86,191344.699555665,461942.97976015374,static
1,3,87,97548.14438118464,490395.8537061255,static
1,3,88,2.9833731206466036,500003.2135045103,static
1,3,89,-97542.17763494377,490395.8537061255,static
1,3,90,-191338.73280942417,461942.97976015374,static
1,3,91,-277782.1331366809,415738.0196557832,static
1,3,92,-353550.4072201533,353556.60409778426,static
1,3,93,-415731.82277815224,277788.33001431136,static
1,3,94,-461936.78288252326,191344.92968705556,static
1,3,95,-490389.65682849503,97548.37451257472,static
1,3,96,-499997.9776669925,3.4999992053072697,static
1,3,97,-490390.61786860775,-97541.66100885867,static
1,3,98,-461937.743922636,-191338.21618333948,static
1,3,99,-415732.78381826496,-277781.6165105958,static
1,3,100,-353551.36826026626,-353549.8905940687,static
1,3,101,-277783.0941767936,-415731.30615206715,static
1,3,102,-191339.69384953732,-461936.26625643816,static
1,3,103,-97543.13867505651,-490389.14020240994,static
1,3,104,2.0223330074683146,-499996.5000007947,static
1,3,105,97547.18334107145,-490389.14020240994,static
1,3,106,191343.73851555228,-461936.26625643816,static
1,3,107,277787.13884280855,-415731.30615206715,static
1,3,108,353555.412926281,-353549.8905940687,static
1,3,109,415736.8284842799,-277781.6165105958,static
1,3,110,461941.78858865093,-191338.21618333948,static
1,3,111,490394.6625346227,-97541.66100885913,static
1,3,112,500002.0223330075,3.4999992053072697,static
1,3,113,490394.6625346227,97548.66100726929,static
1,3,114,461941.78858865093,191345.21618175012,static
1,3,115,415736.8284842799,277788.61650900636,static
1,3,116,353555.41292628145,353556.8905924788,static
1,3,117,277787.138842809,415738.3061504777,static
1,3,118,191343.73851555228,461943.26625484874,static
1,3,119,97547.1833410719,490396.1402008205,static
1,3,120,2.022333007912404,500003.4999992053,static
1,3,121,-97543.13867505651,490396.1402008205,static
1,3,122,-191339.6938495371,461943.26625484874,static
1,3,123,-277783.0941767936,415738.3061504782,static
1,3,124,-353551.368260266,353556.89059247926,static
1,3,125,-415732.78381826496,277788.61650900636,static
1,3,126,-461937.7439226358,191345.21618175058,static
1,3,127,-490390.61786860775,97548.66100726974,static
1,4,0,2.3971739820659828,2.35,static
1,4,1,2.464445857941289,2.35,static
1,4,2,2.543798446018322,2.35,static
1,4,3,2.4121104207620725,1.65,static
1,4,4,2.4955493813821716,1.65,static
1,4,5,2.6474775987668635,2.35,static
1,4,6,2.593972346187482,1.65,static
1,4,7,-499997.66497712716,2.0375452740642843,static
1,4,8,-490390.3051787424,-97543.12346278991,static
1,4,9,-461937.4312327706,-191339.67863727096,static
1,4,10,-415732.4711283996,-277783.07896452723,static
1,4,11,-353551.0555704009,-353551.35304799967,static
1,4,12,-277782.78148692823,-415732.76860599837,static
1,4,13,-191339.38115967196,-461937.7287103694,static
1,4,14,-97542.82598519114,-490390.60265634116,static
1,4,15,2.3350228728311473,-499997.96245472593,static
1,4,16,353555.72561614634,-353551.3530479999,static
1,4,17,415737.1411741453,-277783.07896452723,static
1,4,18,461942.1012785163,-191339.67863727073,static
1,4,19,490394.97522448807,-97543.12346279014,static
1,4,20,500002.33502287284,2.0375452740642843,static
1,4,21,490394.97522448807,97547.19855333805,static
1,4,22,461942.1012785163,191343.75372781887,static
1,4,23,415737.1411741453,277787.15405507514,static
1,4,24,2.3350228732752365,500002.03754527407,static
1,4,25,-97542.82598519114,490394.6777468893,static
1,4,26,-191339.38115967152,461941.8038009175,static
1,4,27,-277782.78148692823,415736.843696547,static
1,4,28,-353551.05557040067,353555.42813854804,static
1,4,29,-415732.4711283996,277787.15405507514,static
1,4,30,-461937.43123277044,191343.75372781933,static
1,4,31,-490390.3051787424,97547.1985533385,static
1,4,32,2.35,2.397220416349645,static
1,4,33,2.35,2.4645369528787104,static
1,4,34,2.35,2.543942221788779,static
1,4,35,1.65,2.4120743329179017,static
1,4,36,1.65,2.495468632884242,static
1,4,37,2.35,2.647690205362723,static
1,4,38,1.65,2.5938389168565164,static
1,4,39,-499997.9626621593,2.3350280460508928,static
1,4,40,-490390.6028637745,-97542.82598001792,static
1,4,41,-461937.72891780274,-191339.38115449875,static
1,4,42,-415732.7688134317,-277782.781481755,static
1,4,43,-353551.35325543303,-353551.0555652277,static
1,4,44,-277783.07917196036,-415732.4711232264,static
1,4,45,-191339.67884470412,-461937.4312275974,static
1,4,46,-97543.12367022329,-490390.3051735692,static
1,4,47,2.0373378406881693,-499997.66497195396,static
1,4,48,97547.19834590468,-490390.3051735692,static
1,4,49,191343.75352038548,-461937.4312275974,static
1,4,50,277787.1538476418,-415732.4711232266,static
1,4,51,353555.4279311142,-353551.0555652279,static
1,4,52,415736.84348911315,-277782.781481755,static
1,4,53,461941.80359348416,-191339.38115449875,static
1,4,54,490394.67753945594,-97542.82598001837,static
1,4,55,500002.0373378407,2.3350280460508928,static
1,4,56,277787.15384764224,415737.1411793185,static
1,4,57,191343.75352038548,461942.1012836895,static
1,4,58,97547.19834590513,490394.9752296613,static
1,4,59,2.0373378411322585,500002.33502804604,static
1,4,60,-97543.12367022329,490394.9752296613,static
1,4,61,-191339.6788447039,461942.1012836895,static
1,4,62,-277783.07917196036,415737.14117931895,static
1,4,63,-353551.3532554328,353555.72562132,static
1,4,64,-499997.0310987267,3.2257690968163972,static
1,4,65,-490389.6713003419,-97541.93523896717,static
