episode,step,agent_id,axis,true_pos,eso_pos,pos_error,true_vel,eso_vel,vel_error,true_dist,eso_dist,dist_error,measurement_error
1,0,0,x,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,y,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,x,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,y,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2,x,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2,y,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3,x,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3,y,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,x,2.3,2.3015837999227586,0.0015837999227588107,0.2375699884137977,0.21470980562012143,-0.02286018279367627,0.0,-0.1346526184527341,-0.1346526184527341,0.0015837999227588107
1,1,0,y,2.0,2.0018139103524573,0.0018139103524572597,0.2720865528686019,0.2459050121116693,-0.026181540756932603,0.0,-0.15421630919868118,-0.15421630919868118,0.0018139103524572597
1,1,1,x,2.0,2.001784304492719,0.0017843044927188245,0.26764567390779187,0.24189145692810507,-0.0257542169796868,0.0,-0.1516992573425089,-0.1516992573425089,0.0017843044927188245
1,1,1,y,2.3,2.3015842954226193,0.0015842954226195083,0.23764431339295106,0.21477697867481307,-0.022867334718137983,0.0,-0.13469474520930655,-0.13469474520930655,0.0015842954226195083
1,1,2,x,3.0,2.9987063657642845,-0.0012936342357154906,-0.19404513535734694,-0.1753731335017592,0.018672001855587733,0.0,0.10998310749749143,0.10998310749749143,-0.0012936342357154906
1,1,2,y,3.2,3.2010447621376863,0.0010447621376861171,0.15671432065289057,0.1416344781170918,-0.015079842535798776,0.0,-0.08882432400592731,-0.08882432400592731,0.0010447621376861171
1,1,3,x,2.0,2.001784079003903,0.001784079003903205,0.26761185058549614,0.24186088825651292,-0.025750962328983218,0.0,-0.1516800865754449,-0.1516800865754449,0.001784079003903205
1,1,3,y,3.5,3.4999999579002057,-4.209979431735178e-08,-6.314969177195453e-06,-5.7073109812368045e-06,6.076581959586484e-07,0.0,3.579270032465836e-06,3.579270032465836e-06,-4.209979431735178e-08
1,2,0,x,2.307127099652414,2.31160385044333,0.004476750790916029,0.4298591059577792,0.3899098720022569,-0.0399492339555223,0.0,-0.3010525272879934,-0.3010525272879934,0.004476750790916029
1,2,0,y,2.008162596586058,2.013162596586058,0.004999999999999893,0.4794225826075437,0.43078556761926723,-0.048637014988276495,0.0,-0.3374860865833341,-0.3374860865833341,0.004999999999999893
