episode,step,agent_id,true_dist_x,true_dist_y,eso_dist_x,eso_dist_y
1,0,0,0.0,0.0,0.0,0.0
1,0,1,0.0,0.0,0.0,0.0
1,0,2,0.0,0.0,0.0,0.0
1,0,3,0.0,0.0,0.0,0.0
1,1,0,0.0,0.0,-0.1346526184527341,-0.15421630919868118
1,1,1,0.0,0.0,-0.1516992573425089,-0.13469474520930655
1,1,2,0.0,0.0,0.10998310749749143,-0.08882432400592731
1,1,3,0.0,0.0,-0.1516800865754449,3.579270032465836e-06
1,2,0,0.0,0.0,-0.3010525272879934,-0.3374860865833341
1,2,1,0.0,0.0,-0.3350108899508523,-0.3011261000743213
1,2,2,0.0,0.0,0.25104300008584873,-0.20418920288612913
1,2,3,0.0,0.0,-0.3349305725980042,1.2960996257478964e-05
1,3,0,0.0,0.0,-0.3826834634431219,-0.3247635811501498
1,3,1,0.0,0.0,-0.33716009905583477,-0.3826049921206204
1,3,2,0.0,0.0,0.4514110237564819,-0.4715665001039818
1,3,3,0.0,0.0,-0.3373498387541196,1.7014452776246248e-05
1,4,0,0.0,0.0,-0.07382977442417527,0.05027129022301613
1,4,1,0.0,0.0,0.0416997450756833,-0.07286570744953802
1,4,2,0.0,0.0,0.2221194935155968,-0.5695725316988602
1,4,3,0.0,0.0,0.04131940137718104,3.6371849920644546e-05
1,5,0,0.0,0.0,0.13711408531991953,0.20397789719680504
1,5,1,0.0,0.0,0.19251862121155805,0.1372863860063228
1,5,2,0.0,0.0,-0.059753040131270696,-0.2631353702780036
1,5,3,0.0,0.0,0.19228487970904873,2.2907401680742412e-05
1,6,0,0.0,0.0,0.42501817719694734,0.542270130734282
1,6,1,0.0,0.0,0.5334125753819038,0.42575226973994706
1,6,2,0.0,0.0,-0.33197299162947325,0.023065645537470814
1,6,3,0.0,0.0,0.5330582159654219,3.094191440205905e-05
1,7,0,0.0,0.0,0.6528247893680207,0.7243004888352943
1,7,1,0.0,0.0,0.7134092360935443,0.6529327129603112
1,7,2,0.0,0.0,-0.6128648410256355,0.3277725751357533
1,7,3,0.0,0.0,0.7131496806147685,2.1011461446219376e-05
1,8,0,0.0,0.0,0.9259329327053464,1.0372780759285787
1,8,1,0.0,0.0,1.0281918368610445,0.9280123439566254
1,8,2,0.0,0.0,-0.8923249063890527,0.6341102045822479
1,8,3,0.0,0.0,1.0278475686599058,2.7576783617652587e-05
1,9,0,0.0,0.0,1.1665165262031958,1.2393650948793664
1,9,1,0.0,0.0,1.2288327595957247,1.1670073387130158
1,9,2,0.0,0.0,-1.1764609452989587,0.9500428909909856
1,9,3,0.0,0.0,1.228556482378035,3.2333685216745896e-05
1,10,0,0.0,0.0,1.4305868154156811,1.5346633729096162
1,10,1,0.0,0.0,1.525398367153445,1.4321016390828092
1,10,2,0.0,0.0,-1.4623406518206865,1.2721460014879504
1,10,3,0.0,0.0,1.5250630101124099,3.8859269238929276e-05
1,11,0,0.0,0.0,1.680308564376404,1.7510418369914102
1,11,1,0.0,0.0,1.7407447309612807,1.680995963168669
1,11,2,0.0,0.0,-1.7514436025404354,1.6020027002877897
1,11,3,0.0,0.0,1.7404575577721828,4.103598741347441e-05
1,12,0,0.0,0.0,1.9408252570635,2.033880117651058
1,12,1,0.0,0.0,2.0244788583955704,1.9419499579533888
1,12,2,0.0,0.0,-2.044014652095757,1.9384088134831683
1,12,3,0.0,0.0,2.024150373504656,4.508979725185598e-05
1,13,0,0.0,0.0,2.1965380146057187,2.2604678330592596
1,13,1,0.0,0.0,2.2503286935336093,2.1968025471775596
1,13,2,0.0,0.0,-2.344204536173253,2.2597122495111672
1,13,3,0.0,0.0,2.250034443422677,4.541690733172384e-05
1,14,0,0.0,0.0,2.4574165502252745,2.5344795592323153
1,14,1,0.0,0.0,2.113321943777744,2.431588991279035
1,14,2,0.0,0.0,-2.6498827799364975,2.418098573324662
1,14,3,0.0,0.0,2.5246528063183606,4.787810367448931e-05
1,15,0,0.0,0.0,2.7175151018045387,2.7684076849873107
1,15,1,0.0,0.0,2.133634285699376,2.698985872543276
1,15,2,0.0,0.0,-2.954104732162946,2.3221763437718614
1,15,3,0.0,0.0,2.7580363915642225,4.677344427478265e-05
1,16,0,0.0,0.0,3.0120895526778204,3.036111768035674
1,16,1,0.0,0.0,2.1096897326022637,2.9383864869180436
1,16,2,0.0,0.0,-3.1922161486897216,1.9912560493979807
1,16,3,0.0,0.0,3.0262083849012944,4.731813746841814e-05
1,17,0,0.0,0.0,3.1955981850036026,3.337670483628631
1,17,1,0.0,0.0,1.8052532207902448,3.2014116007958466
1,17,2,0.0,0.0,-3.235849969222531,1.6075362568317093
1,17,3,0.0,0.0,3.264954667626594,4.543107915588522e-05
1,18,0,0.0,0.0,3.5067578493415232,3.247659343035393
1,18,1,0.0,0.0,1.4312985650080297,3.444459977136692
1,18,2,0.0,0.0,-3.0165929496221264,1.2825176930533773
1,18,3,0.0,0.0,3.528538671920171,4.445360296197384e-05
1,19,0,0.0,0.0,3.710303088572283,2.8129635712554686
1,19,1,0.0,0.0,1.1208824692092736,3.7043766786332735
1,19,2,0.0,0.0,-2.563535119888551,1.016905059606985
1,19,3,0.0,0.0,3.7711192913151614,4.139334366093885e-05
1,20,0,0.0,0.0,4.00432468530186,2.287238287073225
1,20,1,0.0,0.0,0.8871045137989546,3.9500457806668545
