episode,step,agent_id,cbf_value,margin_violation,grad_x,grad_y,grad_vx,grad_vy,drift_term,control_coeff_x,control_coeff_y
1,0,0,0.9910052418708801,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0.9922176599502563,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,0.9924059510231018,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,0.9925039410591125,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,0.9924542903900146,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0,0.9924023151397705,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,0,0.9923484921455383,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0,0.9922910928726196,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,0,0.992226779460907,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
