episode,step,agent_id,pos_x,pos_y,vel_x,vel_y,goal_x,goal_y,goal_vel_x,goal_vel_y
1,0,0,2.3,2.0,0.0,0.0,3.0,3.7,0.0,0.0
1,0,1,2.0,2.3,0.0,0.0,3.5,3.0,0.0,0.0
1,0,2,3.0,3.2,0.0,0.0,2.6,3.5,0.0,0.0
1,0,3,2.0,3.5,0.0,0.0,3.5,3.5,0.0,0.0
1,1,0,2.3,2.0,0.2375699884137977,0.2720865528686019,3.0,3.7,0.0,0.0
1,1,1,2.0,2.3,0.26764567390779187,0.23764431339295106,3.5,3.0,0.0,0.0
1,1,2,3.0,3.2,-0.19404513535734694,0.15671432065289057,2.6,3.5,0.0,0.0
1,1,3,2.0,3.5,0.26761185058549614,-6.314969177195453e-06,3.5,3.5,0.0,0.0
1,2,0,2.307127099652414,2.008162596586058,0.4298591059577792,0.4794225826075437,3.0,3.7,0.0,0.0
1,2,1,2.008029370217234,2.3071293294017883,0.47694901569784853,0.42995722163681527,3.5,3.0,0.0,0.0
1,2,2,2.9941786459392796,3.204701429619587,-0.36018419122551015,0.2934360224674493,2.6,3.5,0.0,0.0
1,2,3,2.008028355517565,3.499999810550925,0.4768217316916449,-2.0174788508934877e-05,3.5,3.5,0.0,0.0
1,3,0,2.320022872831147,2.022545274064284,0.5,0.5,3.0,3.7,0.0,0.0
1,3,1,2.022337840688169,2.3200280460508926,0.5,0.5,3.5,3.0,0.0,0.0
1,3,2,2.9833731202025144,3.2135045102936104,-0.48239489619540854,0.40881955075956644,2.6,3.5,0.0,0.0
1,3,3,2.0223330074683146,3.4999992053072697,0.5,-9.406266456000858e-06,3.5,3.5,0.0,0.0
1,4,0,2.3350228728311473,2.0375452740642843,0.5,0.5,3.0,3.7,0.0,0.0
1,4,1,2.0373378406881693,2.3350280460508928,0.5,0.5,3.5,3.0,0.0,0.0
1,4,2,2.968901273316652,3.2257690968163972,-0.5,0.5,2.6,3.5,0.0,0.0
1,4,3,2.0373330074683147,3.499998923119276,0.5,-1.9091464062195295e-05,3.5,3.5,0.0,0.0
1,5,0,2.3500228728311474,2.0525452740642844,0.5,0.5,3.0,3.7,0.0,0.0
1,5,1,2.0523378406881694,2.350028046050893,0.5,0.5,3.5,3.0,0.0,0.0
1,5,2,2.953901273316652,3.2407690968163974,-0.5,0.5,2.6,3.5,0.0,0.0
1,5,3,2.052333007468315,3.499998350375354,0.5,-5.923015809174815e-06,3.5,3.5,0.0,0.0
1,6,0,2.3650228728311475,2.0675452740642846,0.5,0.5,3.0,3.7,0.0,0.0
1,6,1,2.0673378406881695,2.365028046050893,0.5,0.5,3.5,3.0,0.0,0.0
1,6,2,2.938901273316652,3.2557690968163975,-0.5,0.5,2.6,3.5,0.0,0.0
1,6,3,2.067333007468315,3.4999981726848794,0.5,-1.287378086293128e-05,3.5,3.5,0.0,0.0
1,7,0,2.3800228728311477,2.0825452740642847,0.5,0.5,3.0,3.7,0.0,0.0
1,7,1,2.0823378406881696,2.380028046050893,0.5,0.5,3.5,3.0,0.0,0.0
1,7,2,2.923901273316652,3.2707690968163976,-0.5,0.5,2.6,3.5,0.0,0.0
1,7,3,2.082333007468315,3.4999977864714538,0.5,-1.501078057844813e-05,3.5,3.5,0.0,0.0
1,8,0,2.395022872831148,2.097545274064285,0.5,0.5,3.0,3.7,0.0,0.0
1,8,1,2.0973378406881698,2.3950280460508933,0.5,0.5,3.5,3.0,0.0,0.0
1,8,2,2.9089012733166517,3.2857690968163977,-0.5,0.5,2.6,3.5,0.0,0.0
1,8,3,2.097333007468315,3.4999973361480365,0.5,-1.902644428285942e-05,3.5,3.5,0.0,0.0
1,9,0,2.410022872831148,2.112545274064285,0.5,0.5,3.0,3.7,0.0,0.0
1,9,1,2.11233784068817,2.4100280460508934,0.5,0.5,3.5,3.0,0.0,0.0
1,9,2,2.8939012733166516,3.300769096816398,-0.5,0.5,2.6,3.5,0.0,0.0
1,9,3,2.1123330074683153,3.499996765354708,0.5,-1.973333097165103e-05,3.5,3.5,0.0,0.0
1,10,0,2.425022872831148,2.127545274064285,0.5,0.5,3.0,3.7,0.0,0.0
1,10,1,2.12733784068817,2.4250280460508935,0.5,0.5,3.5,3.0,0.0,0.0
1,10,2,2.8789012733166515,3.315769096816398,-0.5,0.5,2.6,3.5,0.0,0.0
1,10,3,2.1273330074683154,3.499996173354779,0.5,-2.245786584669315e-05,3.5,3.5,0.0,0.0
1,11,0,2.440022872831148,2.142545274064285,0.5,0.5,3.0,3.7,0.0,0.0
1,11,1,2.14233784068817,2.4400280460508936,0.5,0.5,3.5,3.0,0.0,0.0
1,11,2,2.8639012733166513,3.330769096816398,-0.5,0.4995463403270337,2.6,3.5,0.0,0.0
1,11,3,2.1423330074683156,3.4999954996188034,0.5,-2.2563005339174328e-05,3.5,3.5,0.0,0.0
1,12,0,2.4550228728311483,2.1575452740642853,0.5,0.5,3.0,3.7,0.0,0.0
1,12,1,2.1573378406881702,2.4550280460508938,0.5,0.5,3.5,3.0,0.0,0.0
1,12,2,2.848901273316651,3.345755487026209,-0.5,0.48137203213368995,2.6,3.5,0.0,0.0
1,12,3,2.1573330074683157,3.499994822728643,0.5,-2.4915708692162847e-05,3.5,3.5,0.0,0.0
1,13,0,2.4700228728311484,2.1725452740642854,0.5,0.5,3.0,3.7,0.0,0.0
1,13,1,2.1723378406881704,2.470028046050894,0.26481157242888065,0.5,3.5,3.0,0.0,0.0
1,13,2,2.833901273316651,3.36019664799022,-0.5,0.4452944125528551,2.6,3.5,0.0,0.0
1,13,3,2.172333007468316,3.499994075257382,0.5,-2.4083531274735576e-05,3.5,3.5,0.0,0.0
1,14,0,2.4850228728311485,2.1875452740642856,0.5,0.5,3.0,3.7,0.0,0.0
1,14,1,2.180282187861037,2.485028046050894,0.4346323875938385,0.5,3.5,3.0,0.0,0.0
1,14,2,2.818901273316651,3.3735554803668055,-0.4927698135358926,0.39212749615592907,2.6,3.5,0.0,0.0
1,14,3,2.187333007468316,3.499993352751444,0.5,-2.520344576852912e-05,3.5,3.5,0.0,0.0
1,15,0,2.5000228728311487,2.2025452740642857,0.47053826566701434,0.5,3.0,3.7,0.0,0.0
1,15,1,2.193321159488852,2.500028046050894,0.39360100454539804,0.5,3.5,3.0,0.0,0.0
1,15,2,2.8041181789105742,3.3853193052514836,-0.4688539411958535,0.3279280300486322,2.6,3.5,0.0,0.0
1,15,3,2.202333007468316,3.4999925966480707,0.5,-2.433610502258333e-05,3.5,3.5,0.0,0.0
1,16,0,2.514139020801159,2.217545274064286,0.5,0.4917202674104709,3.0,3.7,0.0,0.0
1,16,1,2.205129189625214,2.5150280460508943,0.3577783611280122,0.5,3.5,3.0,0.0,0.0
1,16,2,2.7900525606746984,3.3951571461529424,-0.4282706882426168,0.26130996186833544,2.6,3.5,0.0,0.0
1,16,3,2.217333007468316,3.49999186656492,0.5,-2.4772036998845762e-05,3.5,3.5,0.0,0.0
1,17,0,2.5291390208011593,2.2322968820866,0.5,0.36516859857821005,3.0,3.7,0.0,0.0
1,17,1,2.2158625404590544,2.5300280460508944,0.29768933414998333,0.5,3.5,3.0,0.0,0.0
1,17,2,2.77720444002742,3.4029964450089927,-0.3733462034316186,0.20745043600421445,2.6,3.5,0.0,0.0
1,17,3,2.2323330074683163,3.49999112340381,0.5,-2.329406469255644e-05,3.5,3.5,0.0,0.0
1,18,0,2.5441390208011594,2.243251940043946,0.5,0.2973294166817212,3.0,3.7,0.0,0.0
1,18,1,2.224793220483554,2.5450280460508945,0.22506168355077621,0.5,3.5,3.0,0.0,0.0
1,18,2,2.7660040539244717,3.409219958089119,-0.3113977838043978,0.1713269539726582,2.6,3.5,0.0,0.0
1,18,3,2.2473330074683164,3.499990424581869,0.5,-2.241612335871522e-05,3.5,3.5,0.0,0.0
1,19,0,2.5591390208011595,2.2521718225443976,0.5,0.16965578766234035,3.0,3.7,0.0,0.0
1,19,1,2.2315450709900775,2.5600280460508946,0.19356051584507494,0.5,3.5,3.0,0.0,0.0
1,19,2,2.75666212041034,3.4143597667082988,-0.2511331857388602,0.1491075706260622,2.6,3.5,0.0,0.0
1,19,3,2.2623330074683166,3.4999897520981684,0.5,-2.0606162759135507e-05,3.5,3.5,0.0,0.0
1,20,0,2.5741390208011596,2.2572614961742676,0.5,0.13073090437695856,3.0,3.7,0.0,0.0
1,20,1,2.23735188646543,2.5750280460508947,0.18454148220014926,0.5,3.5,3.0,0.0,0.0
1,20,2,2.7491281248381743,3.4188329938270807,-0.2065637101885987,0.13678404631437496,2.6,3.5,0.0,0.0
1,20,3,2.2773330074683167,3.4999891339132856,0.5,-1.9463681107461484e-05,3.5,3.5,0.0,0.0
1,21,0,2.5891390208011598,2.2611834233055763,0.49113603487623403,0.08127350970929897,3.0,3.7,0.0,0.0
1,21,1,2.2428881309314344,2.590028046050895,0.2038904332830382,0.5,3.5,3.0,0.0,0.0
1,21,2,2.742931213532516,3.422936515216512,-0.18254984109885408,0.13167044615982662,2.6,3.5,0.0,0.0
1,21,3,2.292333007468317,3.4999885500028523,0.5,-1.7851580960917583e-05,3.5,3.5,0.0,0.0
1,22,0,2.6038731018474466,2.263621628596855,0.5,0.07021005906169896,3.0,3.7,0.0,0.0
1,22,1,2.2490048439299253,2.605028046050895,0.22331336531800255,0.49758245635412846,3.5,3.0,0.0,0.0
1,22,2,2.7374547182995506,3.426886628601307,-0.1743711956290853,0.13177030078323798,2.6,3.5,0.0,0.0
1,22,3,2.307333007468317,3.4999880144554236,0.4997543693952945,-1.6228620502169636e-05,3.5,3.5,0.0,0.0
1,23,0,2.6188731018474467,2.265727930368706,0.48085029639968263,0.05395022013877483,3.0,3.7,0.0,0.0
1,23,1,2.2557042448894653,2.6199555197415187,0.2503341134349835,0.4911046746191007,3.5,3.0,0.0,0.0
1,23,2,2.732223582430678,3.430839737624804,-0.17709545778302502,0.13541301875453093,2.6,3.5,0.0,0.0
1,23,3,2.3223256385501756,3.4999875275968084,0.48742561703150294,-1.455544018358657e-05,3.5,3.5,0.0,0.0
1,24,0,2.633298610739437,2.2673464369728693,0.4732777683354674,0.0803078431509611,3.0,3.7,0.0,0.0
1,24,1,2.263214268292515,2.6346886599800916,0.2775062998001266,0.4743239332959239,3.5,3.0,0.0,0.0
1,24,2,2.7269107186971873,3.43490212818744,-0.18729238821771527,0.14122207298525033,2.6,3.5,0.0,0.0
1,24,3,2.336948407061121,3.499987090933603,0.4713650857781229,-1.2969650145535943e-05,3.5,3.5,0.0,0.0
1,25,0,2.647496943789501,2.269755672267398,0.44341082278102345,0.07970137964769934,3.0,3.7,0.0,0.0
1,25,1,2.2715394572865186,2.648918377978969,0.42036110106212954,0.41292607222762057,3.5,3.0,0.0,0.0
1,25,2,2.721291947050656,3.4391387903769974,-0.20234755462978496,0.148086425288014,2.6,3.5,0.0,0.0
1,25,3,2.3510893596344644,3.4999867018440987,0.44522811962940084,-1.1190738306426976e-05,3.5,3.5,0.0,0.0
1,26,0,2.660799268472932,2.272146713656829,0.42256889424112076,0.10161967026457665,3.0,3.7,0.0,0.0
1,26,1,2.2841502903183826,2.6613061601457977,0.39061239179703106,0.40530978938071094,3.5,3.0,0.0,0.0
1,26,2,2.7152215204117627,3.443581383135638,-0.22010475437644403,0.15512844998766837,2.6,3.5,0.0,0.0
1,26,3,2.3644462032233466,3.4999863661219495,0.41785570307189596,-9.920913635207611e-06,3.5,3.5,0.0,0.0
1,27,0,2.6734763353001654,2.2751953037647663,0.3911825880838492,0.1022593701525553,3.0,3.7,0.0,0.0
1,27,1,2.2958686620722935,2.673465453827219,0.43273308255628085,0.3671039965129923,3.5,3.0,0.0,0.0
1,27,2,2.7086183777804695,3.4482352366352678,-0.23878881716812392,0.1616617726369209,2.6,3.5,0.0,0.0
1,27,3,2.3769818743155033,3.4999860684945405,0.3883630878871453,-8.593935051119255e-06,3.5,3.5,0.0,0.0
1,28,0,2.685211812942681,2.278263084869343,0.3721501943867118,0.31471929227733764,3.0,3.7,0.0,0.0
