step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9953341484069824,Solve_Succeeded,MPC,12,"[[0.7460522257929698, 0.6888943726931753], [0.4312363546918397, 0.4337049679974725], [0.06842006491115182, 0.1538308321008202]]","[0.9949976205825806, 0.9947223663330078, 0.9946670532226562]"
1,0.9949952960014343,Solved_To_Acceptable_Level,MPC,13,"[[0.5580173271292289, 0.5196796805843023], [0.15751723994119343, 0.22633131818991895], [0.005587401982414379, 0.02758759966080763]]","[0.9947357177734375, 0.9946427941322327, 0.9946379661560059]"
2,0.9950906038284302,Solved_To_Acceptable_Level,MPC,4,"[[0.1710574618913225, 0.2307482483629514], [0.009971551734027643, 0.02910671515276711], [-0.0038959596849424106, -0.00232339883880372]]","[0.9946262836456299, 0.9946220517158508, 0.9946371912956238]"
3,0.9953392148017883,Solve_Succeeded,MPC,15,"[[-0.1409234225530041, 0.09361757396288362], [-0.011503427379040032, 0.006808649325257603], [-0.005131862494891994, -0.003429320683572243]]","[0.9945874810218811, 0.9945930242538452, 0.9946100115776062]"
4,0.9955238699913025,Solve_Succeeded,MPC,24,"[[-0.1898303921553431, 0.21072584629518643], [-0.014866986814139345, 0.025547960385255298], [-0.004610967488135453, -0.0007904873605927134]]","[0.9945526719093323, 0.9945420026779175, 0.9945590496063232]"
5,0.9955386519432068,Solve_Succeeded,MPC,20,"[[-0.19251441911124242, 0.30077482932091804], [-0.015407799638020088, 0.054846555624567854], [-0.004727368963487713, 0.0026040741647252504]]","[0.9945292472839355, 0.9944937825202942, 0.9945063591003418]"
6,0.9954208731651306,Solve_Succeeded,MPC,21,"[[-0.19769530159077137, 0.31770867716703377], [-0.016794725231566235, 0.0649158857283441], [-0.004180117375825767, 0.004089695965830955]]","[0.9944669604301453, 0.994429886341095, 0.9944441914558411]"
7,0.9952453970909119,Solved_To_Acceptable_Level,MPC,22,"[[-0.20114663590978954, 0.28031374904753176], [-0.016345957793496842, 0.04845673397270198], [-0.004480105158868624, 0.003028433049732573]]","[0.9943960309028625, 0.9943720698356628, 0.9943810701370239]"
8,0.9950082302093506,Solved_To_Acceptable_Level,MPC,24,"[[-0.19124453366063265, 0.2076089906271497], [-0.01707903064740505, 0.026558497850703706], [-0.0054335200910667686, 0.0004647296704199062]]","[0.9943538308143616, 0.9943403005599976, 0.9943463206291199]"
9,0.9947892427444458,Solved_To_Acceptable_Level,MPC,12,"[[-0.17509129499017773, 0.12468683369961141], [-0.01293642744492735, 0.016879567090802308], [-0.008072357491066334, -0.004192321895166475]]","[0.9943364262580872, 0.9943288564682007, 0.9943332672119141]"
