step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9267451167106628,Solve_Succeeded,MPC,5,"[[-0.4779045596102694, -0.5220228002253887], [-0.29799726129341786, -0.32941840378279885], [-0.13682103570086532, -0.15204556648827938]]","[0.9376489520072937, 0.9461851119995117, 0.9499285817146301]"
1,0.9378093481063843,Solve_Succeeded,MPC,4,"[[-0.39735464848717095, -0.43718566840264644], [-0.2401051701978865, -0.2654173360216847], [-0.10855765587473834, -0.11907802485312935]]","[0.9489606022834778, 0.9551863670349121, 0.9565600156784058]"
2,0.9523961544036865,Solved_To_Acceptable_Level,MPC,5,"[[-0.2896201439386261, -0.29023636004242326], [-0.16008513338698188, -0.1413375881207872], [-0.06340897979976275, -0.03961708054437195]]","[0.9568926095962524, 0.958583652973175, 0.9578530788421631]"
3,0.9599858522415161,Solve_Succeeded,MPC,20,"[[-0.21234567787959152, -0.05074572122593246], [-0.09964455075944348, -0.0048363584006878], [-0.026330506552063176, 0.004305907479852756]]","[0.9588566422462463, 0.9577439427375793, 0.9563651084899902]"
4,0.9613302946090698,Solve_Succeeded,MPC,15,"[[-0.21385949612677393, 0.17710561001056976], [-0.09989883309327283, 0.028385136960469966], [-0.028018117697268842, 0.010492539622434939]]","[0.9562374353408813, 0.9549413323402405, 0.953204333782196]"
5,0.9597559571266174,Solve_Succeeded,MPC,18,"[[-0.23972800285235038, 0.2166435783417671], [-0.1278343732285111, 0.03421639092661259], [-0.048179597534411596, 0.01208228649672772]]","[0.952716588973999, 0.9512543082237244, 0.9496252536773682]"
6,0.9574107527732849,Solved_To_Acceptable_Level,MPC,13,"[[-0.25628115938999135, 0.20898308458464432], [-0.14688363645762212, 0.03784726828116395], [-0.05653812816382853, 0.013221139742922458]]","[0.9494529962539673, 0.9479489922523499, 0.9467784762382507]"
7,0.9559868574142456,Solve_Succeeded,MPC,18,"[[-0.2557282727574721, 0.19909542562522967], [-0.1431632397882567, 0.040378713598645546], [-0.058779503911663984, 0.015432815220477781]]","[0.9463756680488586, 0.9453627467155457, 0.9443666338920593]"
8,0.9545478224754333,Solve_Succeeded,MPC,13,"[[-0.23059810340079556, 0.18738436485524065], [-0.12659318551735438, 0.044642333709838534], [-0.05144855085159892, 0.018587858301736798]]","[0.9445765614509583, 0.9432534575462341, 0.9417665600776672]"
9,0.9518954753875732,Solve_Succeeded,MPC,10,"[[-0.18714183976114718, 0.17126641348992025], [-0.09974165873977996, 0.04975967637669302], [-0.036868835088191, 0.02272246313563198]]","[0.9431959390640259, 0.9411711096763611, 0.9403665661811829]"
10,0.948634147644043,Solve_Succeeded,MPC,9,"[[-0.1355389388314661, 0.1462096159687306], [-0.06292498183483006, 0.055996573690054924], [-0.016802113806923095, 0.027888919808026415]]","[0.9413765668869019, 0.9401046633720398, 0.9396923184394836]"
11,0.9456758499145508,Solve_Succeeded,MPC,6,"[[-0.08056734183746447, 0.12285699919308271], [-0.030797008962573497, 0.06247720745383695], [-0.006430344438233599, 0.03091237864948597]]","[0.9401660561561584, 0.9392418265342712, 0.9395920634269714]"
12,0.9434568881988525,Solve_Succeeded,MPC,4,"[[-0.03653066819788891, 0.11586346540091684], [-0.008323456915662698, 0.07329263661064646], [0.0020803093746063752, 0.03740166787828957]]","[0.9392179250717163, 0.9391549229621887, 0.940330445766449]"
13,0.9415498971939087,Solve_Succeeded,MPC,4,"[[-0.00852909207438439, 0.12263674929690924], [0.003861066280985426, 0.0817896494738863], [0.006666929401433369, 0.041455914163738346]]","[0.9391657710075378, 0.9396160840988159, 0.9406710863113403]"
14,0.9407572746276855,Solve_Succeeded,MPC,3,"[[0.011737037767465368, 0.13143933826012608], [0.012546333036686383, 0.08510600875770409], [0.009412939880091044, 0.040581384131366915]]","[0.9393549561500549, 0.9395943284034729, 0.940834641456604]"
15,0.9406073093414307,Solve_Succeeded,MPC,3,"[[0.023901790946477087, 0.13274196398687185], [0.020467701417399137, 0.08587535680180336], [0.01306837702036822, 0.04141562429342145]]","[0.9391827583312988, 0.939731240272522, 0.9408553838729858]"
16,0.9404534697532654,Solve_Succeeded,MPC,3,"[[0.04053579562445028, 0.13023149756749783], [0.030903340059068484, 0.08411153312352082], [0.01779295705444622, 0.04051392895245487]]","[0.9393116235733032, 0.9397536516189575, 0.9409139156341553]"
17,0.9400848746299744,Solve_Succeeded,MPC,3,"[[0.058163044917184645, 0.12575163046135523], [0.04167628809330112, 0.0805688450145698], [0.023403370342869205, 0.03929044796187335]]","[0.9393812417984009, 0.939873993396759, 0.9417983293533325]"
18,0.940193772315979,Solve_Succeeded,MPC,3,"[[0.0742198156881339, 0.12018745655480312], [0.051341019288841286, 0.077259588301259], [0.027495207936051324, 0.03742824618705625]]","[0.9396147727966309, 0.9407746195793152, 0.9423789978027344]"
19,0.9401635527610779,Solve_Succeeded,MPC,3,"[[0.08749144006916883, 0.11499287778422126], [0.059142775865015415, 0.07235332677522222], [0.03073604569809813, 0.03484206924721811]]","[0.9405308961868286, 0.9415037631988525, 0.9430913925170898]"
20,0.9411088228225708,Solve_Succeeded,MPC,3,"[[0.09682346856287619, 0.10829121072457355], [0.0643562897055582, 0.06851436807611797], [0.032853750045651206, 0.032647933436688197]]","[0.941345751285553, 0.9419912695884705, 0.9433226585388184]"
21,0.9417487382888794,Solve_Succeeded,MPC,3,"[[0.10273133182309735, 0.10203623038161697], [0.06718190876866557, 0.0637040069564948], [0.03441965455974754, 0.030431582030486817]]","[0.9417873024940491, 0.9423038363456726, 0.9433633089065552]"
22,0.9426047801971436,Solve_Succeeded,MPC,3,"[[0.1064732407560492, 0.09501890121565157], [0.06812732626227087, 0.059029716146008195], [0.034551895109338975, 0.027925980753599023]]","[0.9420663118362427, 0.9422407150268555, 0.9433971643447876]"
23,0.942899763584137,Solve_Succeeded,MPC,4,"[[0.10473483830562896, 0.08626165733652962], [0.06997401389052678, 0.054391838293555074], [0.03517309830247495, 0.026354986635060623]]","[0.942101776599884, 0.942895770072937, 0.9441883563995361]"
