episode,step,agent_id,cbf_value,margin_violation,grad_x,grad_y,grad_vx,grad_vy,drift_term,control_coeff_x,control_coeff_y
1,8,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,0,0.9925816655158997,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,0,0.9922760725021362,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,0,0.9919973611831665,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,0,0.9917569160461426,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,0,0.9915364980697632,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,0,0.9912772178649902,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15,0,0.990818202495575,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,0,0.9897499680519104,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,0,0.9841470718383789,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,0,0.9712623953819275,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,0,0.9538493752479553,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,0,0.9496241807937622,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21,0,0.9222651124000549,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,0,0.9433345198631287,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,0,0.9412160515785217,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24,0,0.9039108753204346,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25,0,0.9282772541046143,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26,0,0.9466891288757324,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27,0,0.9177910089492798,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28,0,0.8961155414581299,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,28,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,0,0.9124702215194702,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30,0,0.92866051197052,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,31,0,0.9335752725601196,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,31,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,31,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,31,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32,0,0.9485386610031128,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33,0,0.9683842062950134,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34,0,0.974526047706604,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35,0,0.9829756617546082,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,0,0.9863150715827942,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,0,0.9873797297477722,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,38,0,0.9880548119544983,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,38,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,38,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,38,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,0,0.9882791042327881,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,0,0.9882853031158447,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41,0,0.9881963133811951,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,0,0.9880286455154419,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,0,0.9878250956535339,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,0,0.9876220226287842,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,0,0.9874088168144226,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,46,0,0.9871999025344849,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,46,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,46,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,46,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47,0,0.9869856238365173,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,47,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48,0,0.9867808222770691,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,48,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,0,0.9865579009056091,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,49,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50,0,0.9863373637199402,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,50,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,0,0.9861182570457458,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,51,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,0,0.9858753085136414,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,52,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,0,0.9856073260307312,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,53,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54,0,0.985355019569397,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,54,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,55,0,0.985126793384552,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,55,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,55,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,55,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,56,0,0.9849767088890076,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,56,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,56,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,56,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,57,0,0.9848271608352661,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,57,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,57,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,57,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,58,0,0.9847171902656555,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,58,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,58,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,58,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,0,0.9846044182777405,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,59,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,0,0.9845285415649414,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,60,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,61,0,0.9844658374786377,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,61,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,61,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,61,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62,0,0.9844071269035339,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,62,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,63,0,0.98433917760849,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,63,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,63,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,63,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,64,0,0.9842315316200256,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,64,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,64,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,64,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,0,0.9839733839035034,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,65,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,66,0,0.9832895398139954,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,66,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,66,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,66,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,67,0,0.9812412858009338,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,67,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,67,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,67,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,68,0,0.9740623235702515,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,68,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,68,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,68,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,69,0,0.9517191648483276,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,69,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,69,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,69,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,70,0,0.9236421585083008,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,70,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,70,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,70,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,71,0,0.8494765162467957,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,71,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,71,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,71,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,72,0,0.744640588760376,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,72,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,72,2,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1,72,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,73,0,0.5580623149871826,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,73,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,73,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,73,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,74,0,0.45793741941452026,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,74,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,74,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,74,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,75,0,0.3475079834461212,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,75,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,75,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,75,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76,0,0.33777427673339844,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,77,0,0.30330273509025574,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,77,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,77,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,77,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,78,0,0.2896004915237427,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,78,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,78,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,78,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,79,0,0.28191468119621277,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,79,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,79,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,79,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,80,0,0.2927663028240204,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,80,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,80,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,80,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,81,0,0.29740601778030396,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,81,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,81,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,81,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,82,0,0.30055147409439087,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,82,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,82,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,82,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,83,0,0.3187643587589264,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,83,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,83,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
