8,5,256,4.0,8,100.000,0.000,0.000,0.000,0.000,0.000,10,10.0,0.1
8,5,256,4.0,8,100.000,0.000,0.000,0.000,0.000,0.000,10,10.0,0.1
8,5,256,4.0,8,100.000,0.000,0.000,0.000,0.000,0.000,10,10.0,0.1
8,5,256,4.0,8,100.000,0.000,0.000,0.000,0.000,0.000,10,10.0,0.1
8,5,256,4.0,8,100.000,0.000,0.000,0.000,0.000,0.000,10,10.0,0.1
