step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
11,0.9655054211616516,Solve_Succeeded,MPC,5,"[[-0.03813825572803987, 0.06174040231204289], [-0.0018411535117054797, 0.016128132393244243], [0.004165291323389169, 0.0006102951276320768]]","[0.963346004486084, 0.9615337252616882, 0.958678126335144]"
12,0.9641693234443665,Solve_Succeeded,MPC,3,"[[-0.016819852572092852, 0.02390750610896207], [0.0018853861497515995, 0.002284163234576839], [0.00454886373895151, -0.002699040825265151]]","[0.9615631103515625, 0.9587120413780212, 0.9555649757385254]"
13,0.962894082069397,Solve_Succeeded,MPC,6,"[[-0.003119306451383244, 0.004641462765419372], [0.0046209445674813224, -0.00523920385761742], [0.0043500059412059896, -0.005068364542606713]]","[0.9586672782897949, 0.9555226564407349, 0.951804518699646]"
14,0.9604025483131409,Solve_Succeeded,MPC,8,"[[0.007677443115895727, -0.005569419298787225], [0.006520573858865311, -0.011079016192785847], [0.005518784043423726, -0.008269127135872472]]","[0.9553842544555664, 0.9516760110855103, 0.9472911357879639]"
15,0.9569229483604431,Solve_Succeeded,MPC,9,"[[0.01685908231748085, -0.01677161691519549], [0.008371992236155337, -0.016421127544655714], [0.0055891808339242665, -0.010310872801366625]]","[0.9514573216438293, 0.9470486044883728, 0.9418931007385254]"
16,0.9530189633369446,Solve_Succeeded,MPC,9,"[[0.022605917895651254, -0.027247698566643157], [0.01024789435665069, -0.022470040417014267], [0.005976298820081981, -0.013847801586866312]]","[0.9467134475708008, 0.9416223168373108, 0.9367976188659668]"
17,0.949124813079834,Solve_Succeeded,MPC,8,"[[0.02601796875889257, -0.038537534830430036], [0.011889337411120216, -0.030992277850196072], [0.006998348495249351, -0.01801286722592317]]","[0.9412915110588074, 0.9365439414978027, 0.9329814910888672]"
18,0.9439579248428345,Solved_To_Acceptable_Level,MPC,5,"[[0.0282521273008251, -0.056590619347847024], [0.012400960352887165, -0.03777247569197026], [0.007136192689763258, -0.01823501693995266]]","[0.9362599849700928, 0.9328427314758301, 0.9292170405387878]"
19,0.9388214945793152,Solve_Succeeded,MPC,4,"[[0.028057071992120645, -0.07204109556347818], [0.01371683641212204, -0.04933926431822883], [0.008439224199705593, -0.025633752329998084]]","[0.9327068328857422, 0.92912757396698, 0.9269466996192932]"
20,0.9351447224617004,Solve_Succeeded,MPC,4,"[[0.029385176588970593, -0.08492530375457316], [0.01572908121380868, -0.05882653896069154], [0.009870841815334229, -0.030916607684894834]]","[0.9288766980171204, 0.9267317652702332, 0.9250954985618591]"
21,0.9316182732582092,Solve_Succeeded,MPC,4,"[[0.030478961806110292, -0.09527322860416208], [0.019055345965042093, -0.06499180424968526], [0.011673069369108804, -0.03334865523731998]]","[0.926777720451355, 0.9251841306686401, 0.9199091792106628]"
22,0.9281026124954224,Solve_Succeeded,MPC,3,"[[0.03591602578906629, -0.10185542655678965], [0.022818725715702384, -0.06683187665201465], [0.01291983674690121, -0.0356877131125394]]","[0.9250301122665405, 0.9199854135513306, 0.906588077545166]"
23,0.926388680934906,Solve_Succeeded,MPC,4,"[[0.04073368354360791, -0.10591213665065151], [0.03052507271454196, -0.07047651959602334], [0.017714272198551182, -0.035254734368139175]]","[0.9198405146598816, 0.9063708782196045, 0.8864723443984985]"
24,0.9219385385513306,Solve_Succeeded,MPC,25,"[[0.03376879794984866, -0.10288533712324786], [0.018006834262830732, -0.06634208370465465], [0.3643706215441863, -0.09965553750537412]]","[0.9059434533119202, 0.8863729238510132, 0.8589447140693665]"
25,0.9109353423118591,Solved_To_Acceptable_Level,MPC,93,"[[-0.021346510869449845, -0.08380811850975983], [0.3167828808036019, -0.43684033383573506], [0.7385980941394152, 0.4182514163570119]]","[0.8857151865959167, 0.8571184277534485, 0.79093998670578]"
26,0.8918222188949585,Solve_Succeeded,MPC,80,"[[0.255580482278001, -0.5516200447416244], [0.7831822132645404, 0.5240844803402054], [0.26152403258772916, 0.1374650203244446]]","[0.8533233404159546, 0.7694019675254822, 0.7107130885124207]"
27,0.8690968751907349,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.879249558834283, -0.709678142670958]",[0.9575107097625732]
28,0.736259937286377,Solve_Succeeded,MPC,12,"[[0.6702206476244875, 0.3433178516787278], [0.32605719314754417, 0.25437135467896815], [0.23786459966679563, 0.13064954060577552]]","[0.604664146900177, 0.6539875864982605, 0.7620472311973572]"
29,0.6129941344261169,Solve_Succeeded,MPC,60,"[[0.2900765997636344, 0.23612460100425747], [0.20007793858597864, 0.26718472178706804], [0.2159840904419072, 0.30890838038256874]]","[0.6086366772651672, 0.5835220813751221, 0.5643888711929321]"
30,0.6574111580848694,Solved_To_Acceptable_Level,MPC,9,"[[-0.06097487768927907, 0.05280751190542991], [-0.1320071847934034, 0.05448833208190682], [-0.019147561240392196, 0.04804044709553025]]","[0.6979531049728394, 0.6778095364570618, 0.6592693328857422]"
31,0.5894747972488403,Solved_To_Acceptable_Level,MPC,10,"[[0.29789797473297774, 0.2646062020372092], [0.07562263778469941, 0.10613766429175567], [-0.011998383913862997, 0.037875174523342735]]","[0.6624134182929993, 0.6054197549819946, 0.5432425737380981]"
32,0.4577919542789459,Solve_Succeeded,MPC,8,"[[0.21314942377772206, 0.19350894995257603], [-0.028177674912461398, 0.14554855813999903], [-0.0329061648964417, 0.054592385557319635]]","[0.5438879132270813, 0.5385425686836243, 0.5648993253707886]"
33,0.3259928524494171,Solved_To_Acceptable_Level,MPC,11,"[[0.10420707995637683, 0.23225997874194904], [-8.095369788535737e-05, 0.05975357300847784], [-0.06447694404276985, -0.026779802000215704]]","[0.4405573606491089, 0.42434900999069214, 0.41114532947540283]"
34,0.2548457682132721,Solved_To_Acceptable_Level,MPC,11,"[[0.005918286902981147, 0.012532732991821184], [-0.07416802890422247, -0.05702286471775679], [-0.03581402473359409, -0.028154257776622876]]","[0.39760762453079224, 0.3874407708644867, 0.3848652243614197]"
35,0.2195405513048172,Maximum_Iterations_Exceeded_FeasibleRestored,MPC,100,"[[-0.09276880885330796, -0.04652105611833018], [-0.03455834349740155, -0.01882827716328009], [-0.045267820609086636, -0.020439423558100172]]","[0.3779061436653137, 0.3728691041469574, 0.36328598856925964]"
36,0.19196952879428864,Solved_To_Acceptable_Level,MPC,17,"[[-0.021990491880784512, 0.0392287355886307], [-0.03254737199836775, 0.023502443846626773], [-0.12100821372149044, -0.06073453616806981]]","[0.36660078167915344, 0.3638156056404114, 0.3642277121543884]"
37,0.20024773478507996,Infeasible_Problem_Detected_FeasibleRestored,MPC,85,"[[0.04887195354444556, -0.031628032092142315], [-0.05791722734458761, 0.07440114530532109], [-0.10252764421267584, -0.3056411539105863]]","[0.3677312135696411, 0.4054006338119507, 0.4686660170555115]"
38,0.22085924446582794,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.7102105284237357, -0.6101583926347214]",[-0.08712303638458252]
39,0.1349860280752182,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.20956325953497365, -0.11747893128084211]",[0.03786265105009079]
40,0.09632497280836105,Solved_To_Acceptable_Level,MPC,24,"[[-0.17895278189963496, 0.2815368573858992], [-0.22567093885697168, 0.013248915333903754], [-0.15167049170248068, 0.028861776681089184]]","[0.07656485587358475, 0.06091528758406639, 0.052332159131765366]"
41,0.10227431356906891,Solve_Succeeded,MPC,5,"[[-0.306308950169113, -0.07862976497425177], [-0.2220571353665876, -0.044791489320201355], [-0.06489034895688199, -0.06270122549328885]]","[0.10487040877342224, 0.101289764046669, 0.1130661889910698]"
42,0.10921414196491241,Solved_To_Acceptable_Level,MPC,11,"[[-0.3100513736572058, -0.02577710944115783], [-0.1094817398688005, -0.14535124566431795], [-0.04805438455379512, -0.06436009290232239]]","[0.10169140249490738, 0.10806377977132797, 0.1505715399980545]"
43,0.11958225816488266,Solve_Succeeded,MPC,4,"[[-0.15056957483474429, -0.2096318004286596], [-0.08932724073893007, -0.1284570023918039], [-0.03329551218645046, -0.05300938749929366]]","[0.12415151298046112, 0.16261036694049835, 0.192231684923172]"
44,0.11775650084018707,Solve_Succeeded,MPC,5,"[[-0.11327228564777768, -0.18163830687950444], [-0.0626659755307955, -0.10935357283711587], [-0.026395029236228672, -0.04883466160982714]]","[0.1727457046508789, 0.18679605424404144, 0.20612594485282898]"
45,0.16817311942577362,Solve_Succeeded,MPC,5,"[[-0.08050336505481698, -0.1466566899102155], [-0.047790861258767664, -0.08895877756411986], [-0.015160251162082222, -0.036978093032062856]]","[0.19196850061416626, 0.19488584995269775, 0.23456817865371704]"
46,0.20551547408103943,Solve_Succeeded,MPC,3,"[[-0.05953966224956414, -0.11567664573716535], [-0.028093582040946384, -0.06681491720858773], [-0.011011242115505821, -0.030781836808055414]]","[0.22371914982795715, 0.2813661992549896, 0.3943350613117218]"
47,0.27191299200057983,Solve_Succeeded,MPC,3,"[[-0.034736159532684704, -0.08926211690035857], [-0.013982427506826305, -0.05195087003850544], [-0.0020707156327524866, -0.02305725711586422]]","[0.3472636342048645, 0.5443663001060486, 0.7587195634841919]"
48,0.42135339975357056,Solve_Succeeded,MPC,3,"[[-0.010880658105576757, -0.06922168408577228], [0.0006884003033359049, -0.039662408707774974], [0.004032931579666556, -0.01736722320182889]]","[0.5858503580093384, 0.7658396363258362, 0.8671535849571228]"
49,0.6511904001235962,Solve_Succeeded,MPC,3,"[[0.010700947084739051, -0.053858636592040696], [0.01329182503612335, -0.03020196462105686], [0.009738977803075522, -0.01266671411740986]]","[0.7639193534851074, 0.8560434579849243, 0.9094765782356262]"
50,0.7894968390464783,Solve_Succeeded,MPC,3,"[[0.0294304806639245, -0.041043229979218596], [0.024247639711933673, -0.02202046951507463], [0.014688538524764, -0.00988429312613069]]","[0.8570051193237305, 0.9106155037879944, 0.9191381335258484]"
51,0.8642964959144592,Solve_Succeeded,MPC,3,"[[0.046363268033000976, -0.029749704067336288], [0.03322511218404796, -0.015157230523534246], [0.018320294800903074, -0.005687401908487088]]","[0.9117838144302368, 0.9197477102279663, 0.9314736723899841]"
52,0.909485936164856,Solve_Succeeded,MPC,3,"[[0.05826698343999561, -0.018685570629485358], [0.041027701142813115, -0.008566587408682406], [0.021059909024448476, -0.003135862525692924]]","[0.9204197525978088, 0.9318034648895264, 0.9372525215148926]"
53,0.9177820682525635,Solve_Succeeded,MPC,3,"[[0.06728802898872928, -0.008719071997924214], [0.04527478311940329, -0.0027117988185885126], [0.024454631336160954, 0.0006557370864636228]]","[0.9322561025619507, 0.9372822642326355, 0.940866231918335]"
54,0.930751621723175,Solve_Succeeded,MPC,3,"[[0.07373314801110846, 0.0009624477094246451], [0.04911587872587797, 0.003065003583391408], [0.025070835820776773, 0.002387446490708938]]","[0.9374902248382568, 0.9408345818519592, 0.9430359601974487]"
55,0.9370747208595276,Solve_Succeeded,MPC,3,"[[0.07787086838437586, 0.009427446885499348], [0.05108964950578729, 0.008052651692039815], [0.0248702880119157, 0.003826829490425584]]","[0.9409586787223816, 0.9429711699485779, 0.9444899559020996]"
56,0.9406196475028992,Solve_Succeeded,MPC,3,"[[0.07856523120025796, 0.015547033350282723], [0.051562152520735045, 0.01202842753987292], [0.026566404411061787, 0.007237127797424314]]","[0.9430786967277527, 0.9443634152412415, 0.9455245137214661]"
57,0.942884087562561,Solve_Succeeded,MPC,3,"[[0.07974858808979947, 0.021798449333337085], [0.051037665230766784, 0.014937031449946158], [0.025373261397557797, 0.007770332859363336]]","[0.9444468021392822, 0.9454293847084045, 0.9462889432907104]"
58,0.944361686706543,Solve_Succeeded,MPC,3,"[[0.07830648554160947, 0.02576532947609285], [0.05006391336021188, 0.017425035535507716], [0.024728698591021028, 0.008805949869698532]]","[0.945485532283783, 0.9461055397987366, 0.9467638731002808]"
59,0.9454233646392822,Solve_Succeeded,MPC,3,"[[0.07598153373612378, 0.02876234595181353], [0.04812867036954493, 0.01882563984159206], [0.02381308581453286, 0.009555972278842972]]","[0.9461283683776855, 0.9465430974960327, 0.9470245242118835]"
60,0.9462248682975769,Solve_Succeeded,MPC,3,"[[0.07276394027657362, 0.03049609683763966], [0.04591493737147441, 0.019978396086758325], [0.02245031616050249, 0.009821251864613138]]","[0.9465360045433044, 0.946739673614502, 0.947055995464325]"
61,0.9467141628265381,Solve_Succeeded,MPC,3,"[[0.06884519115438788, 0.03157393612805572], [0.04322260053929517, 0.0203927758728685], [0.021003247595518363, 0.009892050172510594]]","[0.9467068314552307, 0.9467503428459167, 0.9469913244247437]"
62,0.9470115900039673,Solve_Succeeded,MPC,3,"[[0.0641463703875328, 0.03169332057757846], [0.04027114314594481, 0.020475281084174377], [0.019675931085754557, 0.010043007235398124]]","[0.9467213749885559, 0.9467503428459167, 0.9469253420829773]"
63,0.9470838308334351,Solve_Succeeded,MPC,3,"[[0.05923115578560977, 0.03132092550687812], [0.037306592738809256, 0.020370857347718416], [0.017955735272876923, 0.009769110076496444]]","[0.9467190504074097, 0.9467183351516724, 0.9468996524810791]"
64,0.9470011591911316,Solve_Succeeded,MPC,3,"[[0.05432972273093543, 0.030755585692397266], [0.033813704344853514, 0.019601068123759474], [0.0163931679180212, 0.009493484656647901]]","[0.9467041492462158, 0.9467240571975708, 0.9468477964401245]"
65,0.9469345808029175,Solve_Succeeded,MPC,3,"[[0.049218414538595184, 0.029655073814993386], [0.0304465858880046, 0.018766056535092834], [0.014701135139034992, 0.00902531173191374]]","[0.9467030167579651, 0.9466793537139893, 0.9467730522155762]"
66,0.9468940496444702,Solve_Succeeded,MPC,3,"[[0.043982776716074666, 0.028030625799406166], [0.027144230424191968, 0.01777818168033278], [0.01306209750394506, 0.008769770360611629]]","[0.9466645121574402, 0.9466351866722107, 0.9466957449913025]"
67,0.9468421339988708,Solve_Succeeded,MPC,3,"[[0.03893819931610661, 0.026378814110795047], [0.023898144174294172, 0.016633278838406398], [0.011431564872955371, 0.008165924391158794]]","[0.946624755859375, 0.9465975761413574, 0.9466383457183838]"
68,0.9467738270759583,Solve_Succeeded,MPC,3,"[[0.034049857589629536, 0.024534422260343733], [0.020771937296230537, 0.015391041573052837], [0.009872876892694251, 0.007517437724023262]]","[0.9465919137001038, 0.9465419054031372, 0.9465535879135132]"
69,0.9467055797576904,Solve_Succeeded,MPC,3,"[[0.029387122055099607, 0.022563621836877035], [0.01781051468957574, 0.014086434407290547], [0.008401728506001002, 0.006847501648734759]]","[0.9465289115905762, 0.946456789970398, 0.9464362859725952]"
70,0.9466431736946106,Solve_Succeeded,MPC,3,"[[0.0249851127387737, 0.02052593318808019], [0.01503060703178114, 0.012750742016679768], [0.007031563588248571, 0.006164803766725415]]","[0.9464412331581116, 0.9463456869125366, 0.9462990760803223]"
71,0.9465553164482117,Solve_Succeeded,MPC,3,"[[0.020881098375135628, 0.01846676113437668], [0.01245409857513014, 0.011413733046567684], [0.005768623484788154, 0.005487461618658892]]","[0.9463282227516174, 0.946224570274353, 0.9461648464202881]"
72,0.9464403986930847,Solve_Succeeded,MPC,3,"[[0.017100012932393292, 0.01642769347688378], [0.010089522720339188, 0.01009956970180362], [0.004618626402762988, 0.004827003512101324]]","[0.9462098479270935, 0.9461014866828918, 0.9460339546203613]"
73,0.9463109970092773,Solve_Succeeded,MPC,3,"[[0.013654894259598375, 0.01443998543741385], [0.007945597704541986, 0.008829915849784913], [0.0035744494849838304, 0.00419710953044719]]","[0.946090817451477, 0.9459808468818665, 0.9458982944488525]"
74,0.9461822509765625,Solve_Succeeded,MPC,3,"[[0.010546382566532531, 0.012535842773273671], [0.006022240645503, 0.007616976871354385], [0.002645995974273053, 0.003595848581479944]]","[0.9459707140922546, 0.9458539485931396, 0.9457566142082214]"
75,0.9460592865943909,Solve_Succeeded,MPC,3,"[[0.007773500913035047, 0.010731440740940908], [0.004314971123097441, 0.006475881545798707], [0.0018271616172546431, 0.0030329948262365664]]","[0.9458420872688293, 0.9457156658172607, 0.9456076622009277]"
76,0.9459270238876343,Solve_Succeeded,MPC,2,"[[0.0052418387931611014, 0.008807831867093373], [0.0027445272373638236, 0.005198653164969462], [0.0011053801920138124, 0.0024385208085018423]]","[0.9457046985626221, 0.9455745220184326, 0.9454606771469116]"
77,0.9457882642745972,Solve_Succeeded,MPC,2,"[[0.0031874878211848034, 0.007373975862092193], [0.0014999139192990174, 0.004319023775015246], [0.0005046318693530014, 0.002042123503826573]]","[0.945559561252594, 0.9454259276390076, 0.9453073143959045]"
78,0.9456406831741333,Solve_Succeeded,MPC,2,"[[0.0014039467460261322, 0.006008440456154541], [0.00043554207789264613, 0.0034747606751715774], [-1.1272119180776257e-05, 0.0016216633017087526]]","[0.945411205291748, 0.945277214050293, 0.9451571702957153]"
79,0.9454885125160217,Solve_Succeeded,MPC,2,"[[-0.00011498262038264118, 0.004754309403619941], [-0.0004632373938736908, 0.0027067344786704116], [-0.0004430868170262082, 0.0012398121440336475]]","[0.9452621936798096, 0.9451302289962769, 0.9450110197067261]"
80,0.9453350901603699,Solve_Succeeded,MPC,2,"[[-0.0013857606012419213, 0.0036176866711277768], [-0.0012084423607068263, 0.0020143923524446835], [-0.0007980001883705653, 0.0008973547227270314]]","[0.9451152086257935, 0.9449871182441711, 0.94487065076828]"
81,0.9451833367347717,Solve_Succeeded,MPC,2,"[[-0.002424643558124111, 0.002600729131113466], [-0.0018106414022662231, 0.0013980677398868322], [-0.0010812292766194983, 0.0005935228875847601]]","[0.9449723958969116, 0.9448498487472534, 0.9447376728057861]"
82,0.9450355768203735,Solve_Succeeded,MPC,2,"[[-0.0032505399957935104, 0.001704926825884825], [-0.002282284657678712, 0.0008583120149722218], [-0.0012988580587878172, 0.00032865070944852905]]","[0.9448357224464417, 0.9447199106216431, 0.944613516330719]"
83,0.9448937773704529,Solve_Succeeded,MPC,2,"[[-0.0038832145605153024, 0.0009278784199940504], [-0.0026361246015421504, 0.00039308963373293896], [-0.0014576155074050422, 0.0001018057317756963]]","[0.9447066187858582, 0.9445984363555908, 0.9444999694824219]"
84,0.9447599053382874,Solve_Succeeded,MPC,2,"[[-0.0043507237809819795, 0.00020578959086963155], [-0.002886861147147725, -5.7714980752091305e-05], [-0.0015690347892217454, -0.00014434629517743073]]","[0.9445866942405701, 0.9444881677627563, 0.9444030523300171]"
85,0.9446362853050232,Solve_Succeeded,MPC,2,"[[-0.0046555203126410465, -0.00034260653111033623], [-0.0030492851543556013, -0.00038038521284053796], [-0.0016298897113679468, -0.0003033862004762575]]","[0.9444767236709595, 0.9443954825401306, 0.9443203210830688]"
86,0.9445213079452515,Solve_Succeeded,MPC,2,"[[-0.004835383562362068, -0.0007897159556991176], [-0.0031260461135186393, -0.0006401783520321116], [-0.0016523317924354772, -0.0004267161028770769]]","[0.9443864226341248, 0.9443148970603943, 0.9442471861839294]"
87,0.9444157481193542,Solve_Succeeded,MPC,2,"[[-0.004895222634704246, -0.0011484951045088968], [-0.0031352083063265444, -0.0008463010886340991], [-0.0016420473535797085, -0.0005225728301469958]]","[0.9443068504333496, 0.9442435503005981, 0.9441831707954407]"
88,0.9443314671516418,Solve_Succeeded,MPC,2,"[[-0.004860585957628274, -0.0014293510254752815], [-0.0030886133042289515, -0.001004820903572251], [-0.0016100209958893872, -0.0005952612003469118]]","[0.9442363977432251, 0.9441810846328735, 0.9441311359405518]"
89,0.9442566633224487,Solve_Succeeded,MPC,2,"[[-0.004747920893115703, -0.0016405165779346735], [-0.0030004085740827986, -0.0011213346843431807], [-0.0015516066263677594, -0.0006461978814933508]]","[0.944175124168396, 0.944132924079895, 0.944089949131012]"
90,0.9441911578178406,Solve_Succeeded,MPC,2,"[[-0.004576051066156165, -0.0017897213349980085], [-0.0028717218917179445, -0.0011998330403975676], [-0.0014759934612602027, -0.0006786541993693018]]","[0.944128692150116, 0.9440935850143433, 0.9440571665763855]"
91,0.9441360831260681,Solve_Succeeded,MPC,2,"[[-0.004341681755994882, -0.0018267412697267698], [-0.0027087645771781965, -0.0011897787541441589], [-0.00137866588728437, -0.0006373250404183422]]","[0.9440895915031433, 0.9440605044364929, 0.9440295696258545]"
92,0.9440932273864746,Solve_Succeeded,MPC,2,"[[-0.004079461650647446, -0.0018815284579957671], [-0.0025321845783767404, -0.001213218273949707], [-0.001282909134654436, -0.0006391129372183073]]","[0.9440579414367676, 0.9440348744392395, 0.9440096020698547]"
93,0.944058895111084,Solve_Succeeded,MPC,2,"[[-0.003790125220836518, -0.0018985438454722434], [-0.0023405470869019046, -0.001213618710610429], [-0.0011795701537505503, -0.0006332940464476574]]","[0.9440329670906067, 0.944015383720398, 0.9439952969551086]"
94,0.9440320730209351,Solve_Succeeded,MPC,2,"[[-0.0034824341725610115, -0.0018793653904536727], [-0.002139813939851039, -0.0011923634967646788], [-0.001072611352849902, -0.000617476001013133]]","[0.9440140724182129, 0.9440013766288757, 0.9439859986305237]"
95,0.9440116882324219,Solve_Succeeded,MPC,2,"[[-0.00316472785568511, -0.0018293443075145057], [-0.0019348606461042374, -0.0011530460456520514], [-0.0009645532027478691, -0.0005931399848987359]]","[0.9440006613731384, 0.9439923167228699, 0.9439810514450073]"
96,0.9439970254898071,Solve_Succeeded,MPC,2,"[[-0.0028441988353839964, -0.001754604871116674], [-0.0017299384334509124, -0.001099448415054173], [-0.0008574735959338023, -0.0005621451937993587]]","[0.943992018699646, 0.9439874291419983, 0.9439798593521118]"
97,0.9439873099327087,Solve_Succeeded,MPC,2,"[[-0.002526945121523882, -0.001661084044393889], [-0.0015286376828145148, -0.001035196047156197], [-0.000753097453025879, -0.0005262917269409292]]","[0.9439875483512878, 0.9439861178398132, 0.9439818263053894]"
98,0.9439820051193237,Solve_Succeeded,MPC,2,"[[-0.0022179987938584353, -0.001554054862747451], [-0.0013338949523870258, -0.0009634989568907269], [-0.0006528129045066542, -0.00048717257960604894]]","[0.9439865946769714, 0.9439878463745117, 0.9439862966537476]"
99,0.9439803957939148,Solve_Succeeded,MPC,2,"[[-0.0019213906616850902, -0.0014379542173534273], [-0.0011480335538736567, -0.00088704775922152], [-0.0005576964256573917, -0.00044611352417663]]","[0.9439885020256042, 0.943992018699646, 0.9439927935600281]"
100,0.9439818859100342,Solve_Succeeded,MPC,4,"[[-0.0016661794447660203, -0.0013573559157801425], [-0.0010101483114153462, -0.0008432455110463318], [-0.00047375991970509754, -0.0003857703672057381]]","[0.943993330001831, 0.9439990520477295, 0.9440017342567444]"
101,0.9439864754676819,Solve_Succeeded,MPC,4,"[[-0.0013906105513588898, -0.0012245122110842912], [-0.0008357462644481487, -0.0007538070944699566], [-0.0003903224303857193, -0.00033983660977531416]]","[0.9440000057220459, 0.9440070986747742, 0.9440113306045532]"
102,0.9439965486526489,Solve_Succeeded,MPC,4,"[[-0.0011351066105069754, -0.0010894624829933788], [-0.0006763571585634444, -0.0006662628830301828], [-0.00031529917377041093, -0.0002957257619613961]]","[0.9440125226974487, 0.9440218210220337, 0.9440288543701172]"
103,0.9440056085586548,Solve_Succeeded,MPC,4,"[[-0.0009027628702883402, -0.0009582644162097415], [-0.000532222026757386, -0.0005818441354516288], [-0.00024815522957883805, -0.00025373193792688225]]","[0.9440227746963501, 0.9440328478813171, 0.9440403580665588]"
104,0.9440159797668457,Solve_Succeeded,MPC,4,"[[-0.000693938618301254, -0.0008328879298011302], [-0.0004033918313818656, -0.0005017542008400211], [-0.00018891440748193336, -0.00021458912085549957]]","[0.9440338015556335, 0.9440438747406006, 0.9440517425537109]"
105,0.9440272450447083,Solve_Succeeded,MPC,4,"[[-0.0005080784201510987, -0.0007141776241872576], [-0.00028927213287374237, -0.00042664273066165414], [-0.00013731087276215391, -0.00017874373459659374]]","[0.9440447688102722, 0.9440546631813049, 0.9440626502037048]"
106,0.9440386295318604,Solve_Succeeded,MPC,4,"[[-0.000370825944875869, -0.0005622530568551176], [-0.00016470252975371547, -0.0004556997479910971], [-0.000101556750422681, -0.00011682577070437691]]","[0.9440552592277527, 0.9440661668777466, 0.9440727829933167]"
107,0.9440494179725647,Solve_Succeeded,MPC,4,"[[-0.00022146000119375168, -0.0005079357115659886], [-0.00010709997187241716, -0.0003054234485078128], [-3.401381833600766e-05, -0.00014402743256654806]]","[0.9440661668777466, 0.9440747499465942, 0.9440819025039673]"
108,0.9440606236457825,Solve_Succeeded,MPC,4,"[[-9.76421163253855e-05, -0.0004160143147513288], [-3.052364082358508e-05, -0.00025134285499583335], [3.6497724054966024e-07, -0.00010952816007107768]]","[0.9440756440162659, 0.9440839290618896, 0.9440910816192627]"
109,0.9440708160400391,Solve_Succeeded,MPC,4,"[[1.0056416892952698e-05, -0.00032856535649644343], [3.363769436641755e-05, -0.00019473755934757263], [2.6698145378847155e-05, -8.512351419553467e-05]]","[0.9440848231315613, 0.9440928101539612, 0.9440997242927551]"
