step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
48,0.9954105019569397,Solve_Succeeded,MPC,11,"[[-0.01614173525312471, 0.019087930720200545], [-0.004194978789301274, 0.008271701674969283], [-0.003513337485457873, 0.004842479071539808]]","[0.9953923225402832, 0.9953838586807251, 0.9955015778541565]"
49,0.9955207109451294,Solve_Succeeded,MPC,11,"[[-0.01618543631349087, 0.01995044492869241], [-0.003966964017974509, 0.008287642949685134], [-0.003667761007341917, 0.004848853986919337]]","[0.9954738020896912, 0.9955100417137146, 0.9955852031707764]"
50,0.9955236911773682,Solve_Succeeded,MPC,11,"[[-0.01628697006901897, 0.020802789362117165], [-0.0038733778068885177, 0.008379151667051367], [-0.0038642478116605273, 0.005242870865665856]]","[0.9955241680145264, 0.9955470561981201, 0.9956483840942383]"
51,0.9956128597259521,Solve_Succeeded,MPC,12,"[[-0.016226576753949926, 0.019750007857357435], [-0.003958216110984283, 0.01003632399171769], [-0.003578195410044246, 0.0066237120508952675]]","[0.995599091053009, 0.9956402778625488, 0.9957261681556702]"
52,0.9956879615783691,Solved_To_Acceptable_Level,MPC,10,"[[-0.015689409577605853, 0.022436998006359312], [-0.004917081469211122, 0.008935931815723342], [-0.004147273713674473, 0.00491660323737884]]","[0.9956722259521484, 0.9957310557365417, 0.9958029985427856]"
53,0.9957345724105835,Solved_To_Acceptable_Level,MPC,10,"[[-0.015892852520121445, 0.023881752295502948], [-0.0049734028027938835, 0.010713840108427344], [-0.004138595741797319, 0.006066733054146225]]","[0.9957399964332581, 0.9957941770553589, 0.9958704710006714]"
54,0.9958415627479553,Solve_Succeeded,MPC,10,"[[-0.01698456786235352, 0.028151400217693023], [-0.003944625491925796, 0.014656837133096838], [-0.003784596120943794, 0.007969043374111693]]","[0.9958111643791199, 0.9958681464195251, 0.9959335923194885]"
55,0.9958938956260681,Solve_Succeeded,MPC,11,"[[-0.015873717448839034, 0.030924797385887496], [-0.004379653977661907, 0.019993605262107673], [-0.003784491114218725, 0.01147772003346678]]","[0.9958534836769104, 0.9959134459495544, 0.9959771633148193]"
56,0.9959610104560852,Solve_Succeeded,MPC,12,"[[-0.016357211876362607, 0.03845768706835174], [-0.003854106753383414, 0.028806335816114657], [-0.004064416369874801, 0.017046452579817118]]","[0.9959051012992859, 0.995954155921936, 0.9960187673568726]"
57,0.9960240721702576,Solve_Succeeded,MPC,11,"[[-0.01602549030126394, 0.05446613730384444], [-0.004542814614779933, 0.037795066037548924], [-0.003550616216407846, 0.019789132964973106]]","[0.9959587454795837, 0.995997965335846, 0.9960569739341736]"
58,0.9960563778877258,Solve_Succeeded,MPC,11,"[[-0.016317896535931242, 0.07021242607105439], [-0.004398385268097076, 0.047048508068709846], [-0.0036709513513097313, 0.023577828437185557]]","[0.9959866404533386, 0.996015727519989, 0.9960473775863647]"
59,0.9960681796073914,Solve_Succeeded,MPC,11,"[[-0.016355381779577183, 0.0828762263293315], [-0.004296450732201463, 0.05450378413965678], [-0.003768728121946966, 0.026603109068772446]]","[0.9959902763366699, 0.9959924221038818, 0.9960187077522278]"
60,0.9960885047912598,Solve_Succeeded,MPC,11,"[[-0.016315686810533202, 0.09206277978902574], [-0.0042326801830627845, 0.05997774019283256], [-0.003784943082714151, 0.028730792290303994]]","[0.9959716200828552, 0.9959696531295776, 0.9959982633590698]"
61,0.9960830211639404,Solve_Succeeded,MPC,10,"[[-0.016551699607949458, 0.09871796619850089], [-0.004000230233042036, 0.063192755885153], [-0.003656925578107499, 0.029940780965108556]]","[0.995954155921936, 0.9959524869918823, 0.9959792494773865]"
62,0.996070384979248,Solved_To_Acceptable_Level,MPC,10,"[[-0.01501519580206002, 0.09533748827198128], [-0.005888250215474334, 0.06345895921539647], [-0.006655405716229118, 0.032297233580507456]]","[0.9959444999694824, 0.9959383010864258, 0.9959559440612793]"
63,0.9960669875144958,Solved_To_Acceptable_Level,MPC,8,"[[-0.015938583354393968, 0.1051167629065782], [-0.005221355002700148, 0.06704828722580598], [-0.004813862162112409, 0.029460356683296985]]","[0.9959225058555603, 0.9959062337875366, 0.9959226250648499]"
64,0.9960481524467468,Solved_To_Acceptable_Level,MPC,10,"[[-0.017678498860888767, 0.10076291593112531], [-0.00455314119826494, 0.06446813496301497], [-0.00251644326602395, 0.030961915192935497]]","[0.9958958625793457, 0.9958773851394653, 0.9958937168121338]"
65,0.9960250854492188,Solved_To_Acceptable_Level,MPC,11,"[[-0.016487586027629505, 0.10862986197391276], [-0.00392123524321656, 0.06707867894787893], [-0.004029089743745655, 0.030093427536247597]]","[0.995856523513794, 0.9958292841911316, 0.9958332180976868]"
66,0.9959903955459595,Solved_To_Acceptable_Level,MPC,9,"[[-0.016204005105029444, 0.1048408985330866], [-0.003721454670055585, 0.0646547106831419], [-0.0042428942460238095, 0.028597568428040863]]","[0.9958128929138184, 0.9957777857780457, 0.9957808256149292]"
67,0.995948851108551,Solved_To_Acceptable_Level,MPC,9,"[[-0.016534382608794317, 0.09918751875914204], [-0.003600735140308304, 0.06038901777846692], [-0.004248525649124757, 0.026854395980842705]]","[0.9957632422447205, 0.9957310557365417, 0.9957273602485657]"
68,0.9958992600440979,Solved_To_Acceptable_Level,MPC,9,"[[-0.016516506973302692, 0.09185304241356662], [-0.0036118392627637994, 0.056154952438012946], [-0.004367852325477486, 0.02480409077908128]]","[0.995718240737915, 0.995680034160614, 0.9956740140914917]"
69,0.9958535432815552,Solved_To_Acceptable_Level,MPC,9,"[[-0.01646346956039053, 0.08436714388890526], [-0.003692981562287551, 0.05163256773014813], [-0.0044692272546926655, 0.022822985055839542]]","[0.9956688284873962, 0.9956321716308594, 0.9956247806549072]"
70,0.9958023428916931,Solve_Succeeded,MPC,9,"[[-0.01645581068682011, 0.07723996182109327], [-0.003803868873107586, 0.04686139566696465], [-0.00454366329867906, 0.020557546462921517]]","[0.9956227540969849, 0.9955864548683167, 0.9955778121948242]"
71,0.9957497119903564,Solve_Succeeded,MPC,9,"[[-0.016476857704908116, 0.06992796678152854], [-0.003913021009912073, 0.042298236543146954], [-0.004616744375283898, 0.01848729662937952]]","[0.9955778121948242, 0.9955441355705261, 0.9955357909202576]"
72,0.9956987500190735,Solve_Succeeded,MPC,9,"[[-0.016466870287257095, 0.06286589019220724], [-0.004106694749210243, 0.03785933167294665], [-0.004589346458252032, 0.016100575644319895]]","[0.9955369234085083, 0.9955041408538818, 0.9954941868782043]"
73,0.995650589466095,Solve_Succeeded,MPC,9,"[[-0.016541221926507883, 0.05608357483136159], [-0.004127691812050322, 0.03320479015186425], [-0.00472400424081564, 0.013898512921568604]]","[0.9954965710639954, 0.9954651594161987, 0.9953360557556152]"
74,0.9956032037734985,Solve_Succeeded,MPC,8,"[[-0.01646792403082637, 0.049228071643820384], [-0.004125878470226863, 0.029056431926859045], [-0.004760732722007022, 0.012221054273890525]]","[0.9954590201377869, 0.9952971339225769, 0.9950421452522278]"
75,0.995561420917511,Solve_Succeeded,MPC,8,"[[-0.016541966832419985, 0.042885405594090605], [-0.004231512606531144, 0.025212169646893445], [-0.004722225638451161, 0.0104988489435986]]","[0.9952774047851562, 0.995005190372467, 0.9947398900985718]"
76,0.9955090880393982,Solve_Succeeded,MPC,8,"[[-0.01660914120118414, 0.037093922084035565], [-0.004405057318007922, 0.021772788713226826], [-0.004643963892087736, 0.009217580083906825]]","[0.9949859380722046, 0.9947047829627991, 0.9944261908531189]"
77,0.9952285885810852,Solve_Succeeded,MPC,8,"[[-0.016690638824406218, 0.0317661897069315], [-0.004486786235412145, 0.018349107013198116], [-0.004652328949412768, 0.007928825020212098]]","[0.9946863055229187, 0.9943938255310059, 0.9940853118896484]"
78,0.9949415922164917,Solve_Succeeded,MPC,8,"[[-0.016770083936504684, 0.026638331752770104], [-0.004484214132381942, 0.015298465505960987], [-0.004800526990103504, 0.005845192903662611]]","[0.9943752288818359, 0.9940548539161682, 0.9937126636505127]"
79,0.9946437478065491,Solve_Succeeded,MPC,8,"[[-0.016777609509645856, 0.021807258397506253], [-0.00469205467118187, 0.012209480458689106], [-0.004751099322802428, 0.004697107718996887]]","[0.9940348863601685, 0.9936825037002563, 0.9933212995529175]"
80,0.9943259954452515,Solve_Succeeded,MPC,8,"[[-0.01686957191999468, 0.017621742379176145], [-0.00485954292719492, 0.009679176182327033], [-0.004712515515628977, 0.003944743216264632]]","[0.9936617612838745, 0.993290901184082, 0.9929066896438599]"
81,0.9939720630645752,Solve_Succeeded,MPC,8,"[[-0.016952180759476982, 0.014096978006282767], [-0.005023230877244961, 0.00767582083239764], [-0.004788727599967126, 0.0024664511305674715]]","[0.9932695031166077, 0.992877721786499, 0.9924484491348267]"
82,0.9936017394065857,Solve_Succeeded,MPC,8,"[[-0.01697966556627397, 0.01118555336312509], [-0.005259505629426342, 0.005425020699636153], [-0.004799134004967336, 0.0013954436549718195]]","[0.992856502532959, 0.9924144744873047, 0.9919231534004211]"
83,0.9932148456573486,Solve_Succeeded,MPC,8,"[[-0.01700343641692796, 0.008093727105530779], [-0.005664415790362195, 0.0037476486297797216], [-0.0046756332196321885, 0.0006401309242438087]]","[0.9923895001411438, 0.9918803572654724, 0.9912781119346619]"
84,0.9927910566329956,Solve_Succeeded,MPC,8,"[[-0.017255769425708244, 0.0052796033195207], [-0.0056451909218694415, 0.0023565179688278173], [-0.004972801000860271, 0.0007772279650521657]]","[0.9918476939201355, 0.9912370443344116, 0.9905904531478882]"
85,0.9922964572906494,Solve_Succeeded,MPC,8,"[[-0.017293453837257795, 0.003524720942860488], [-0.005890228499010876, 0.0012679554035917842], [-0.005072948793757859, -0.00018234016087061294]]","[0.9912053346633911, 0.9905509948730469, 0.9898442625999451]"
86,0.9916913509368896,Solve_Succeeded,MPC,8,"[[-0.017392997253441036, 0.0015538137628781491], [-0.006187393231415573, 0.00029333003099372317], [-0.0051329256673109495, -0.00037541037822197084]]","[0.9905153512954712, 0.989800751209259, 0.9889314770698547]"
87,0.991032600402832,Solve_Succeeded,MPC,8,"[[-0.017487420058064557, 0.00010462499339065688], [-0.006550991297788038, -0.000661570078111549], [-0.005249747079607491, -0.0007406996379868118]]","[0.9897658824920654, 0.9888788461685181, 0.9879134893417358]"
88,0.9903216361999512,Solve_Succeeded,MPC,10,"[[-0.017459609629634748, -0.001097671562893507], [-0.00734063317836525, -0.0013049836109005324], [-0.005235455717990232, -0.0007680852123085412]]","[0.9888314008712769, 0.9878559112548828, 0.9865918755531311]"
89,0.9895266890525818,Solve_Succeeded,MPC,10,"[[-0.017906540104345732, -0.002055971294589639], [-0.007721868750661626, -0.0017661772873613414], [-0.005401644744999135, -0.0012336832247867935]]","[0.987804651260376, 0.986510694026947, 0.9850242733955383]"
90,0.9885683059692383,Solve_Succeeded,MPC,8,"[[-0.01840820059583117, -0.0030190792717358196], [-0.007690115165366725, -0.002412533918024024], [-0.005825703016121378, -0.001313901705613547]]","[0.9864776730537415, 0.9850283265113831, 0.9835501909255981]"
91,0.9874485731124878,Solve_Succeeded,MPC,9,"[[-0.01823890453836661, -0.0036505795650901528], [-0.008980502682702222, -0.0026220013543881275], [-0.00585017238620526, -0.0014149870241344322]]","[0.9849643707275391, 0.983467698097229, 0.981759786605835]"
92,0.9859985709190369,Solve_Succeeded,MPC,9,"[[-0.018874139370491337, -0.004040943123523871], [-0.009219378508693905, -0.002889176213677093], [-0.0063437859792874465, -0.001350525922233243]]","[0.9833981990814209, 0.9816694259643555, 0.9796686172485352]"
93,0.9845987558364868,Solve_Succeeded,MPC,9,"[[-0.019323236837413302, -0.004503570649450964], [-0.010064484707201013, -0.0030638961057768885], [-0.00629552022429567, -0.0014836527115045352]]","[0.9815891981124878, 0.9795557260513306, 0.9771812558174133]"
94,0.9832492470741272,Solve_Succeeded,MPC,8,"[[-0.01984378331147271, -0.0048606796114441355], [-0.011143588132042472, -0.0030570685650056556], [-0.006814691923676701, -0.0012958301601920094]]","[0.9799091815948486, 0.9777321219444275, 0.9761377573013306]"
95,0.9814780354499817,Solve_Succeeded,MPC,8,"[[-0.02067848690720144, -0.004870927500655012], [-0.01186247120887961, -0.003288379205962619], [-0.007684298949989136, -0.0012720117665767309]]","[0.9776297807693481, 0.9750913977622986, 0.9737781286239624]"
96,0.9797747731208801,Solve_Succeeded,MPC,4,"[[-0.022354276163883222, -0.004454608605908654], [-0.012728195142789198, -0.002683865188813162], [-0.0068356483769728945, -0.0014168309239616004]]","[0.9766387939453125, 0.9750532507896423, 0.9738576412200928]"
97,0.9778193831443787,Solve_Succeeded,MPC,4,"[[-0.02352477633965277, -0.004554889146951687], [-0.014497489025323378, -0.0029602260999174023], [-0.008800910854347324, -0.001432516486378518]]","[0.975205659866333, 0.9738680124282837, 0.9731521010398865]"
98,0.9756215214729309,Solve_Succeeded,MPC,3,"[[-0.025750536749320495, -0.004658840339224294], [-0.017296414646110633, -0.0029840027486309176], [-0.010318006971625921, -0.0014319422747512268]]","[0.973170280456543, 0.9720454216003418, 0.9711529612541199]"
99,0.9748927354812622,Solve_Succeeded,MPC,3,"[[-0.03105070110822728, -0.004542310042515222], [-0.022142547525917173, -0.002892073361723719], [-0.013300928762603135, -0.0014269982353816875]]","[0.9727610945701599, 0.9714054465293884, 0.9707406759262085]"
100,0.9727644920349121,Solve_Succeeded,MPC,3,"[[-0.03915645361931679, -0.004316185345802916], [-0.0290075607517953, -0.002783218945845346], [-0.01686293171544129, -0.0014028280848571947]]","[0.9708355069160461, 0.969566822052002, 0.9688463807106018]"
101,0.9724318981170654,Solve_Succeeded,MPC,3,"[[-0.05244306229095433, -0.0040300924941859195], [-0.03858154124927416, -0.002638291978086622], [-0.021549110137799466, -0.0013867333818839715]]","[0.9702574610710144, 0.968360424041748, 0.9674765467643738]"
102,0.9703664183616638,Solve_Succeeded,MPC,3,"[[-0.06768682641103949, -0.003791891732257423], [-0.04829582834506466, -0.002494161432467778], [-0.026285006014663614, -0.0011186288649862018]]","[0.968208372592926, 0.9657213091850281, 0.9654685258865356]"
103,0.9696223735809326,Solve_Succeeded,MPC,3,"[[-0.08090736122162895, -0.003299069087178316], [-0.056107253725604274, -0.002239315656575475], [-0.02958127031075575, -0.0011950032521066988]]","[0.9667409062385559, 0.9649285674095154, 0.963638424873352]"
104,0.967535674571991,Solve_Succeeded,MPC,3,"[[-0.09073385072823961, -0.003093144885059069], [-0.06156308844527785, -0.001997441136042666], [-0.03148877252395585, -0.0012648241825243746]]","[0.9649552702903748, 0.9631474614143372, 0.9609386920928955]"
105,0.9651577472686768,Solve_Succeeded,MPC,3,"[[-0.09726045115077853, -0.0028973401923925914], [-0.06529833393694642, -0.001813286697513933], [-0.031864497165685735, -0.0009079289416968788]]","[0.9627889394760132, 0.9606319665908813, 0.958199143409729]"
106,0.9641954302787781,Solve_Succeeded,MPC,3,"[[-0.1015137860986809, -0.0020469794250107583], [-0.06561140530991766, -0.0018214206392695442], [-0.03354688504759197, -0.0011519244403728804]]","[0.9607733488082886, 0.9587239027023315, 0.9570310115814209]"
107,0.9619145393371582,Solve_Succeeded,MPC,3,"[[-0.10050183016540083, -0.001244423087129707], [-0.06796063192965748, -0.0020006348303974867], [-0.03497801338851728, -0.0018349398819091911]]","[0.9582205414772034, 0.9565685987472534, 0.9552813768386841]"
