step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9957413077354431,Solved_To_Acceptable_Level,MPC,13,"[[0.8453826493057055, 0.6301071177697128], [0.2520645509480819, 0.41083855594938384], [0.008743251133664648, 0.1906045063378005]]","[0.9955007433891296, 0.9951290488243103, 0.9947965145111084]"
1,0.9955019950866699,Solved_To_Acceptable_Level,MPC,13,"[[0.6015640311074552, 0.48891240648858253], [0.032654724004799254, 0.2632774484850373], [-0.002842134843465934, 0.06647011790459491]]","[0.9952561259269714, 0.9949327111244202, 0.9948139786720276]"
2,0.9957088828086853,Solved_To_Acceptable_Level,MPC,6,"[[0.062251162521317537, 0.26182807007619824], [-0.0007857032671577082, 0.07094523909976723], [-0.0038418947550766035, 0.005305449384147806]]","[0.9949294328689575, 0.9948047995567322, 0.9947733879089355]"
3,0.9958314895629883,Solved_To_Acceptable_Level,MPC,23,"[[-0.16486308152759727, 0.13417766366067055], [-0.008431559550314667, 0.01872970842452939], [-0.0036481614213400757, -0.0019480587300749917]]","[0.9947547316551208, 0.9946986436843872, 0.9946762323379517]"
4,0.9959917068481445,Solved_To_Acceptable_Level,MPC,21,"[[-0.17854763751403277, 0.19699579961825062], [-0.009575550709136085, 0.04256032426000701], [-0.001330575348537167, 3.700576576576566e-06]]","[0.9947957992553711, 0.9947022199630737, 0.994678258895874]"
5,0.996070146560669,Solve_Succeeded,MPC,29,"[[-0.18353430219812816, 0.27744367246803764], [-0.00932944744448481, 0.08293191271600585], [-0.0037553082614229143, 0.008735012962391852]]","[0.9948813915252686, 0.9947286248207092, 0.9946890473365784]"
6,0.9959827065467834,Solve_Succeeded,MPC,31,"[[-0.19557189795148594, 0.2997937731598146], [-0.009810639024429219, 0.10522877534911014], [-0.003665659624692555, 0.01342323000345248]]","[0.9949240684509277, 0.9947382807731628, 0.9946911931037903]"
7,0.995811402797699,Solve_Succeeded,MPC,26,"[[-0.20063495434141068, 0.28123307169265854], [-0.009982750555793023, 0.091305376240152], [-0.003967059237377251, 0.011787144752557105]]","[0.994895875453949, 0.9947294592857361, 0.9946841597557068]"
8,0.9956121444702148,Solve_Succeeded,MPC,21,"[[-0.19332773430299346, 0.2265296383761148], [-0.009718542350396459, 0.05771190958415249], [-0.0039991931640298945, 0.005604264823862984]]","[0.9948292970657349, 0.9947116374969482, 0.9946750402450562]"
9,0.9953826069831848,Solved_To_Acceptable_Level,MPC,18,"[[-0.17449934712068652, 0.14440360227245458], [-0.009521302663989054, 0.032979623917597393], [-0.00481882619138996, -0.00041399547421252375]]","[0.9947812557220459, 0.994700014591217, 0.9946709871292114]"
10,0.9951995611190796,Solved_To_Acceptable_Level,MPC,21,"[[-0.1493160996975574, 0.08575219095430031], [-0.009547266656113185, 0.007069764571340909], [-0.0015310030110963326, -0.00415870233624048]]","[0.9947464466094971, 0.9947035908699036, 0.9946824908256531]"
11,0.9950319528579712,Solve_Succeeded,MPC,20,"[[-0.11190757098788674, 0.03788509840137499], [-0.007442189793002651, 0.004022773839581452], [-0.0036896093000215444, -0.0040623622669966305]]","[0.9947479963302612, 0.9947100877761841, 0.9946860671043396]"
12,0.9949131011962891,Solve_Succeeded,MPC,15,"[[-0.07769514274931211, 0.017850801089758513], [-0.006114819503845554, -0.0007174288042009863], [-0.00384528275936777, -0.005502851262989512]]","[0.994739294052124, 0.9947085380554199, 0.9946849942207336]"
13,0.9947998523712158,Solved_To_Acceptable_Level,MPC,14,"[[-0.05277594428308604, 0.0011793116421731176], [-0.0053151209014013195, -0.0013163950185831068], [-0.00364280637302397, -0.004258662596014574]]","[0.99471515417099, 0.9946839809417725, 0.9946563839912415]"
14,0.9947105050086975,Solved_To_Acceptable_Level,MPC,14,"[[-0.036286119246181456, -0.008185163149192496], [-0.004666569195974558, -0.0033337416864663814], [-0.004072710620022202, -0.005260700981926164]]","[0.9946869611740112, 0.994657039642334, 0.9946281909942627]"
15,0.9946375489234924,Solved_To_Acceptable_Level,MPC,11,"[[-0.026048008220119472, -0.01646124659293045], [-0.0045168235563793156, -0.0062257259780833015], [-0.0031128059453970247, -0.0051162066394229]]","[0.9946563243865967, 0.9946284890174866, 0.994600236415863]"
16,0.9945812225341797,Solved_To_Acceptable_Level,MPC,11,"[[-0.018782654108534826, -0.023616428566518424], [-0.004058198974652897, -0.007364368544651742], [-0.003779180397565137, -0.004248245364694879]]","[0.9946256875991821, 0.9946004152297974, 0.9945743083953857]"
17,0.9945396780967712,Solved_To_Acceptable_Level,MPC,9,"[[-0.014534442551480587, -0.024405049265437528], [-0.0037180598101102975, -0.009647052424663554], [-0.0034240428343895067, -0.00565578633504543]]","[0.994592547416687, 0.994574785232544, 0.9945483803749084]"
18,0.994502067565918,Solve_Succeeded,MPC,13,"[[-0.012617574186139874, -0.027749003581368198], [-0.003339638051173903, -0.01370023746947882], [-0.004216627369833335, -0.007596307585805661]]","[0.9945673942565918, 0.9945536851882935, 0.9945266246795654]"
19,0.9944728016853333,Solved_To_Acceptable_Level,MPC,11,"[[-0.010806903716606166, -0.02912157311014916], [-0.003644570954247098, -0.01616827789081365], [-0.0037484732162748158, -0.008638779670279779]]","[0.99454265832901, 0.9945293664932251, 0.9944980144500732]"
20,0.9944527745246887,Solve_Succeeded,MPC,12,"[[-0.01195822858841691, -0.03187811124010349], [-0.0035598494548540606, -0.018772214044978305], [-0.003968103784224601, -0.010014212326679608]]","[0.9945197105407715, 0.9945040345191956, 0.9944702982902527]"
21,0.9944345355033875,Solve_Succeeded,MPC,11,"[[-0.011748884205222023, -0.03458355399731902], [-0.003925699403844836, -0.0220853796342798], [-0.003598379980794585, -0.011986825342168923]]","[0.9944968819618225, 0.9944822788238525, 0.9944443106651306]"
22,0.9944192171096802,Solve_Succeeded,MPC,10,"[[-0.012736551386942251, -0.042379028073358437], [-0.0037636455657297898, -0.02707416338508536], [-0.003924104090879804, -0.013947808198903745]]","[0.9944844841957092, 0.9944709539413452, 0.9944310784339905]"
23,0.9944138526916504,Solved_To_Acceptable_Level,MPC,9,"[[-0.013406253176994641, -0.054681474110726054], [-0.003842802182551465, -0.034376078216265024], [-0.0036355679245929683, -0.016792287843518244]]","[0.9944866299629211, 0.9944809079170227, 0.9944436550140381]"
24,0.9944255352020264,Solved_To_Acceptable_Level,MPC,10,"[[-0.014068106167110676, -0.06534279775885678], [-0.003690744813246014, -0.0467065606514445], [-0.004410003590665246, -0.025221566055288424]]","[0.9945040345191956, 0.9945173263549805, 0.9944917559623718]"
25,0.994448184967041,Solve_Succeeded,MPC,10,"[[-0.014829398709737552, -0.08168727416401679], [-0.004077451513539438, -0.053853756750359257], [-0.003801520660073393, -0.025638432491130597]]","[0.9945501089096069, 0.9945664405822754, 0.9945353865623474]"
26,0.9944894909858704,Solve_Succeeded,MPC,10,"[[-0.015308660875739951, -0.09238307632177149], [-0.004129859911438509, -0.059146150775053224], [-0.003757448793577507, -0.02817856796349005]]","[0.9946017861366272, 0.9946233034133911, 0.9945952296257019]"
27,0.994546115398407,Solve_Succeeded,MPC,10,"[[-0.01579189299840666, -0.09864642320280731], [-0.003999263709210523, -0.0635935496741229], [-0.003681572844010527, -0.03017721555032216]]","[0.9946600794792175, 0.9946810007095337, 0.9946548342704773]"
28,0.9946066737174988,Solve_Succeeded,MPC,11,"[[-0.01581990862582396, -0.10014049666871297], [-0.004254080234172121, -0.06537058416590406], [-0.0038542142648920474, -0.031784194801975425]]","[0.9947106242179871, 0.9947343468666077, 0.9947118163108826]"
29,0.9946653246879578,Solved_To_Acceptable_Level,MPC,10,"[[-0.016092514883434324, -0.10118404237500937], [-0.003469389901699995, -0.06641060319447627], [-0.005768965092702588, -0.03293714848228753]]","[0.9947599768638611, 0.994775116443634, 0.9947554469108582]"
30,0.9947269558906555,Solved_To_Acceptable_Level,MPC,9,"[[-0.01610397158127606, -0.10587387924560793], [-0.004251145723855749, -0.06688929228631386], [-0.0032628987009525687, -0.030596074909703768]]","[0.9948000907897949, 0.9948253035545349, 0.9948108196258545]"
31,0.9947822093963623,Solve_Succeeded,MPC,10,"[[-0.016591788130363248, -0.10158419352677989], [-0.004573966972041151, -0.0639505989910776], [-0.0036006081596291696, -0.03004332394514027]]","[0.9948443174362183, 0.9948566555976868, 0.9948288798332214]"
32,0.9948304295539856,Solved_To_Acceptable_Level,MPC,10,"[[-0.015941817914333075, -0.10262734891805592], [-0.004838400851604967, -0.0645460388388167], [-0.003765204519058646, -0.02980809485477145]]","[0.9948732256889343, 0.9948737025260925, 0.99485182762146]"
33,0.9948861598968506,Solved_To_Acceptable_Level,MPC,9,"[[-0.01698173282568889, -0.10182395399296552], [-0.00372573181026957, -0.06250352094854991], [-0.004246900066511918, -0.028028545543430258]]","[0.9948890209197998, 0.9948954582214355, 0.9948720335960388]"
34,0.9949333071708679,Solved_To_Acceptable_Level,MPC,9,"[[-0.016748832877258774, -0.09508022966786468], [-0.0036569550661385355, -0.05865882934765592], [-0.004275192061775472, -0.026354196500940345]]","[0.9949058890342712, 0.9949065446853638, 0.9948849678039551]"
35,0.9949554800987244,Solved_To_Acceptable_Level,MPC,9,"[[-0.016487487496137678, -0.08775460574316067], [-0.003727434625156855, -0.0539052528222749], [-0.004342375283109408, -0.02366869819073771]]","[0.9949151873588562, 0.9949185252189636, 0.994905412197113]"
36,0.9949709177017212,Solved_To_Acceptable_Level,MPC,9,"[[-0.016467499840946836, -0.08024017579129505], [-0.0037566368397348197, -0.04859840514032861], [-0.004504309027014231, -0.021568093783827735]]","[0.9949297308921814, 0.994941771030426, 0.9949307441711426]"
37,0.9949898719787598,Solve_Succeeded,MPC,9,"[[-0.016485292635502313, -0.072228915020274], [-0.003933488146513691, -0.04436300303388536], [-0.004510264936956911, -0.01958595344464589]]","[0.9949517250061035, 0.9949629902839661, 0.9949539303779602]"
