step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9834685921669006,Solve_Succeeded,MPC,19,"[[0.3551020957328617, -0.8402131592429295], [0.21570401743323836, -0.2691511426569367], [0.09791147518004419, -0.008248684665091207]]","[0.9874524474143982, 0.988377034664154, 0.9883804321289062]"
1,0.9874616861343384,Solved_To_Acceptable_Level,MPC,10,"[[0.28526551116841886, -0.6018312524297312], [0.16865224249591773, -0.03597044572622092], [0.07447386755941007, 0.001769042419558707]]","[0.9898339509963989, 0.9900222420692444, 0.9900034070014954]"
2,0.991308867931366,Solve_Succeeded,MPC,10,"[[0.2175047340975351, -0.0659405602829936], [0.12450366930930168, 0.0008353766202094836], [0.05147767275297663, 0.0034828659696044266]]","[0.9905580878257751, 0.9905719757080078, 0.9905202388763428]"
3,0.9927477836608887,Solved_To_Acceptable_Level,MPC,20,"[[0.1205365684759815, 0.16475998477008763], [0.06961517180096798, 0.00835279139062215], [0.03691029132422153, 0.004193880578487827]]","[0.990307092666626, 0.9902649521827698, 0.9901873469352722]"
4,0.9931451678276062,Solved_To_Acceptable_Level,MPC,28,"[[0.02042532093127109, 0.17919464231462826], [-0.006770391024147273, 0.00929382591359152], [-0.005411300042491104, 0.0031998300188880286]]","[0.9902953505516052, 0.9901189208030701, 0.9899482131004333]"
5,0.9931218028068542,Solve_Succeeded,MPC,23,"[[-0.14335617508407436, 0.1834734239204131], [-0.05490587919096278, 0.009668135731839033], [-0.027343050732825926, 0.0037121279211222657]]","[0.9900850653648376, 0.9898363351821899, 0.9895443320274353]"
6,0.9929693341255188,Solve_Succeeded,MPC,21,"[[-0.2172311336244955, 0.19557011083840456], [-0.08107000437291598, 0.009998207499559899], [-0.03899715597506344, 0.0038040714805425545]]","[0.9897081255912781, 0.9893115758895874, 0.9888240098953247]"
7,0.9926746487617493,Solve_Succeeded,MPC,29,"[[-0.21550856102924323, 0.20068350208853758], [-0.09823715709682601, 0.010224120032630497], [-0.049396403125888506, 0.003816192895170269]]","[0.9891019463539124, 0.9884010553359985, 0.9873283505439758]"
8,0.9921175837516785,Solve_Succeeded,MPC,26,"[[-0.20479820624713294, 0.19305386769786795], [-0.1136992406967954, 0.010314694867800855], [-0.057504546653206444, 0.0036925272774943592]]","[0.9880282282829285, 0.9863963723182678, 0.9832183718681335]"
9,0.9909876585006714,Solved_To_Acceptable_Level,MPC,21,"[[-0.2020550179424752, 0.174952361710092], [-0.1357311170164207, 0.009799024787858865], [-0.06538774771858298, 0.003520124980275096]]","[0.9855574369430542, 0.9812148809432983, 0.9728826880455017]"
10,0.9887579679489136,Solved_To_Acceptable_Level,MPC,29,"[[-0.2140700860463891, 0.14905245863275515], [-0.13198621527264162, 0.009057256188882585], [-0.0712614793238661, 0.0037637320076050725]]","[0.9791687726974487, 0.9690624475479126, 0.9546204805374146]"
11,0.9839117527008057,Solve_Succeeded,MPC,38,"[[-0.21427064859745254, 0.1116353176087007], [-0.13789486823763486, 0.007573009765469455], [-0.0669686749555813, 0.003807171804272763]]","[0.9659403562545776, 0.9519844055175781, 0.9357735514640808]"
12,0.9736800193786621,Solve_Succeeded,MPC,21,"[[-0.2032732800061722, 0.07765793504373601], [-0.12613663145476664, 0.008123067102449349], [-0.1470212978142082, -0.00026068777599101185]]","[0.9492015242576599, 0.9304985404014587, 0.9019259810447693]"
