episode,step,agent_id,pos_x,pos_y,vel_x,vel_y,goal_x,goal_y,goal_vel_x,goal_vel_y
1,0,0,0.02213927624099643,1.4813929783168627,0.0,0.0,1.1620555301843734,1.8683486004496652,0.0,0.0
1,0,1,3.5172952134457356,2.4250910603096205,0.0,0.0,1.6281784338532495,2.2793979160877686,0.0,0.0
1,0,2,2.125387290423788,2.449100680802836,0.0,0.0,2.3159771995386578,1.3478034120418405,0.0,0.0
1,0,3,0.6293646668676445,2.808119168449463,0.0,0.0,1.6188357943683531,0.19817632015390618,0.0,0.0
1,0,4,1.1070374825451799,3.5710000794150174,0.0,0.0,2.1247201730653016,2.2266959922983585,0.0,0.0
1,0,5,2.306352115384903,3.7599043738299676,0.0,0.0,3.9631636018562277,2.7700058286506746,0.0,0.0
1,1,0,0.02213927624099643,1.4813929783168627,0.2536147947917116,0.18903213533091384,1.1620555301843734,1.8683486004496652,0.0,0.0
1,1,1,3.5172952134457356,2.4250910603096205,-0.2682414638312183,-0.08268351200485421,1.6281784338532495,2.2793979160877686,0.0,0.0
1,1,2,2.125387290423788,2.449100680802836,0.10653062871985851,-0.2520639477728788,2.3159771995386578,1.3478034120418405,0.0,0.0
1,1,3,0.6293646668676445,2.808119168449463,0.24724375605396412,-0.270126162123234,1.6188357943683531,0.19817632015390618,0.0,0.0
1,1,4,1.1070374825451799,3.5710000794150174,0.2486160114733644,-0.2609149928003405,2.1247201730653016,2.2266959922983585,0.0,0.0
1,1,5,2.306352115384903,3.7599043738299676,0.266798839255392,-0.24672273919996088,3.9631636018562277,2.7700058286506746,0.0,0.0
1,2,0,0.02974772008474778,1.4870639423767902,0.5250758561896616,0.24644513557577616,1.1620555301843734,1.8683486004496652,0.0,0.0
1,2,1,3.509247969530799,2.422610554949475,-0.35846204208308163,-0.23947139425393413,1.6281784338532495,2.2793979160877686,0.0,0.0
1,2,2,2.1285832092853836,2.4415387623696496,0.2825269084909534,-0.5235991104212707,2.3159771995386578,1.3478034120418405,0.0,0.0
1,2,3,0.6367819795492634,2.800015383585766,0.5189694456425311,-0.5426524382947638,1.6188357943683531,0.19817632015390618,0.0,0.0
1,2,4,1.1144959628893807,3.563172629631007,0.5202748294631862,-0.5310443398270077,2.1247201730653016,2.2266959922983585,0.0,0.0
1,2,5,2.3143560805625647,3.7525026916539685,0.5363223628146041,-0.5187025260157179,3.9631636018562277,2.7700058286506746,0.0,0.0
1,3,0,0.04549999577043763,1.4944572964440634,0.6304928047358432,0.23261246252301074,1.1620555301843734,1.8683486004496652,0.0,0.0
1,3,1,3.4984941082683063,2.415426413121857,-0.27582723572710377,-0.37826241900303914,1.6281784338532495,2.2793979160877686,0.0,0.0
1,3,2,2.137059016540112,2.4258307890570117,0.4364478649038571,-0.6301474327215357,2.3159771995386578,1.3478034120418405,0.0,0.0
1,3,3,0.6523510629185394,2.783735810436923,0.6289211984911081,-0.6397939848710267,1.6188357943683531,0.19817632015390618,0.0,0.0
1,3,4,1.1301042077732764,3.547241299436197,0.6293034393101776,-0.6321274010181764,2.1247201730653016,2.2266959922983585,0.0,0.0
1,3,5,2.330445751447003,3.736941615873497,0.634212206607011,-0.6291754875624294,3.9631636018562277,2.7700058286506746,0.0,0.0
1,4,0,0.06441477991251293,1.5014356703197538,0.6586144550372249,0.18481107007684025,1.1620555301843734,1.8683486004496652,0.0,0.0
1,4,1,3.4902192911964933,2.4040785405517657,-0.20073577870019302,-0.48684452940595513,1.6281784338532495,2.2793979160877686,0.0,0.0
1,4,2,2.150152452487228,2.4069263660753655,0.5537623479763252,-0.6583232011255361,2.3159771995386578,1.3478034120418405,0.0,0.0
1,4,3,0.6712186988732727,2.764541990890792,0.6577104554618693,-0.666569836448909,1.6188357943683531,0.19817632015390618,0.0,0.0
1,4,4,1.1489833109525818,3.5282774774056516,0.6578666699899737,-0.6596373176337015,2.1247201730653016,2.2266959922983585,0.0,0.0
1,4,5,2.349472117645213,3.718066351246624,0.6613997540243836,-0.6578661656376673,3.9631636018562277,2.7700058286506746,0.0,0.0
1,5,0,0.08417321356362968,1.506980002422059,0.6737455373550134,0.1696557528648129,1.1620555301843734,1.8683486004496652,0.0,0.0
1,5,1,3.4841972178354874,2.3894732046695872,-0.20356642815036116,-0.5556366584033109,1.6281784338532495,2.2793979160877686,0.0,0.0
1,5,2,2.166765322926518,2.3871766700415993,0.6287993721367355,-0.673252517799151,2.3159771995386578,1.3478034120418405,0.0,0.0
