step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9914712309837341,Solved_To_Acceptable_Level,MPC,29,"[[0.9005869936986348, -0.827655049986156], [0.030100195600301884, -0.3039465096003843], [-0.0031946958837283305, -0.01228657923517865]]","[0.9933770298957825, 0.9939426183700562, 0.9939748644828796]"
1,0.9933722615242004,Solved_To_Acceptable_Level,MPC,20,"[[0.6052645174970931, -0.602584568738689], [0.008579354475220348, -0.042620741523993796], [-0.0035303664532434593, 0.0017646544099861237]]","[0.9948697686195374, 0.9949471950531006, 0.9949517846107483]"
2,0.9954864978790283,Solve_Succeeded,MPC,7,"[[0.03547575311716434, -0.07434334880558137], [-0.00276458315809306, -0.0002783779010246323], [-0.0036954323823525756, 0.004034081478746628]]","[0.9951875805854797, 0.9951968789100647, 0.9951987266540527]"
3,0.9960096478462219,Solved_To_Acceptable_Level,MPC,17,"[[-0.16892613552686378, 0.16315270163690493], [-0.00603109574796857, 0.008758532354712495], [-0.003782266200299711, 0.0045105039241096385]]","[0.9950270652770996, 0.9950206875801086, 0.9950197339057922]"
4,0.996159553527832,Solved_To_Acceptable_Level,MPC,19,"[[-0.1738432246167839, 0.18079756573154887], [-0.0060089340160263075, 0.008741316214094805], [-0.0038447469945284284, 0.005043170387591681]]","[0.9950128793716431, 0.9950041770935059, 0.9950049519538879]"
5,0.9962420463562012,Solved_To_Acceptable_Level,MPC,23,"[[-0.1797124324776139, 0.18405698882147617], [-0.006058492269058001, 0.009815360225882856], [-0.0037982530581185214, 0.004453161441136419]]","[0.9950165748596191, 0.9950107932090759, 0.9950145483016968]"
6,0.9962726831436157,Solve_Succeeded,MPC,18,"[[-0.19421117513837766, 0.19567003937510413], [-0.0063384750786905746, 0.010543769050747989], [-0.003667980946600124, 0.003888200023252147]]","[0.9950090050697327, 0.995002031326294, 0.9950067400932312]"
7,0.9962377548217773,Solved_To_Acceptable_Level,MPC,20,"[[-0.20095812835951696, 0.20067167308051692], [-0.00556471434915413, 0.010494664840128443], [-0.003758772837783125, 0.004176923372502316]]","[0.9950167536735535, 0.9950104355812073, 0.995013415813446]"
8,0.9961442351341248,Solve_Succeeded,MPC,17,"[[-0.19336570178452245, 0.19312692167864565], [-0.006385036687122488, 0.010507527458121065], [-0.0037215658792038673, 0.004155866251742517]]","[0.9950522184371948, 0.9950442314147949, 0.9950474500656128]"
9,0.9960261583328247,Solved_To_Acceptable_Level,MPC,18,"[[-0.17517784497365077, 0.17429710552095345], [-0.006545484261754512, 0.010414798140834361], [-0.0034158156305660052, 0.004146719679214738]]","[0.995109498500824, 0.9951019883155823, 0.9951056838035583]"
10,0.9958986639976501,Solved_To_Acceptable_Level,MPC,17,"[[-0.1510380562332535, 0.15036512772226426], [-0.006033187866291906, 0.008865617959483504], [-0.002979870331558128, 0.0029622133621758323]]","[0.9951769709587097, 0.9951724410057068, 0.9951784610748291]"
11,0.9957797527313232,Solved_To_Acceptable_Level,MPC,19,"[[-0.11413690798436248, 0.11005835092353199], [-0.005290073876450206, 0.008631100004415235], [-0.003805486063449087, 0.0034979250480116826]]","[0.9952643513679504, 0.9952623844146729, 0.9952676892280579]"
12,0.9956669211387634,Solved_To_Acceptable_Level,MPC,22,"[[-0.07938024823262627, 0.07778319091599657], [-0.00436943892425305, 0.00658310217513128], [-0.004354319174279294, 0.003471011622290772]]","[0.9953154921531677, 0.9953168034553528, 0.9953204989433289]"
13,0.9955871105194092,Solved_To_Acceptable_Level,MPC,15,"[[-0.053519621690408664, 0.05324206621297684], [-0.0038525634518124896, 0.0063892471675125705], [-0.0034436527479643456, 0.003986380698017704]]","[0.9953370690345764, 0.9953383803367615, 0.9953426718711853]"
14,0.995538592338562,Solved_To_Acceptable_Level,MPC,24,"[[-0.03592887741762874, 0.035004226982156696], [-0.004925055998691567, 0.0059352824461775], [-0.003160094406557496, 0.0035395371886910165]]","[0.9953492283821106, 0.9953505992889404, 0.9953556656837463]"
15,0.9955124258995056,Solved_To_Acceptable_Level,MPC,19,"[[-0.025734801531116912, 0.02730434814374625], [-0.0037140167742432577, 0.0040192268311739785], [-0.003752785928333015, 0.004983146657754113]]","[0.9953569173812866, 0.9953611493110657, 0.9953643679618835]"
16,0.995496392250061,Solved_To_Acceptable_Level,MPC,11,"[[-0.018339019232018493, 0.019992461408659658], [-0.0035231088233458004, 0.0027211216079424815], [-0.0036357128710378076, 0.003991991133545977]]","[0.9953658580780029, 0.9953718185424805, 0.9953762888908386]"
17,0.9954915046691895,Solved_To_Acceptable_Level,MPC,6,"[[-0.014181941654199103, 0.013227233100174542], [-0.003728795025218884, 0.005579877346349703], [-0.003482412988507286, 0.002699088007449118]]","[0.9953774213790894, 0.9953800439834595, 0.9953861832618713]"
18,0.9954969882965088,Solved_To_Acceptable_Level,MPC,6,"[[-0.01186999070785008, 0.012636146390288384], [-0.003678464699449193, 0.0049615364648685914], [-0.003484981842935835, 0.0027807938787849495]]","[0.9953871965408325, 0.9953906536102295, 0.9953967332839966]"
19,0.995505690574646,Solved_To_Acceptable_Level,MPC,5,"[[-0.011059730131743077, 0.011716326794186788], [-0.0036953576029271316, 0.005059784706888294], [-0.0033554072924759253, 0.0026599980669714464]]","[0.9953975081443787, 0.9954009056091309, 0.9954192042350769]"
