step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
47,0.9688636660575867,Solve_Succeeded,MPC,4,"[[-0.08568365237304565, -0.02947370658480316], [-0.054308896333662586, -0.021118020077359148], [-0.026005462261505453, -0.013421991324973312]]","[0.9651113748550415, 0.9628602862358093, 0.9604783058166504]"
48,0.9665771126747131,Solve_Succeeded,MPC,3,"[[-0.08006504703019603, -0.039073378331404805], [-0.049862401933785175, -0.028035427455535923], [-0.022783086789146464, -0.016263961952996616]]","[0.9626296758651733, 0.9601500630378723, 0.9575187563896179]"
49,0.9640859961509705,Solve_Succeeded,MPC,3,"[[-0.07400558936449507, -0.049938005926632965], [-0.046096301765608506, -0.03628312280953525], [-0.02135467473795795, -0.020452044125670317]]","[0.9599040746688843, 0.9571371078491211, 0.9542886018753052]"
50,0.9614545106887817,Solve_Succeeded,MPC,3,"[[-0.06781743824469391, -0.06424044386221005], [-0.042103189314539796, -0.046523193995812506], [-0.01920293840402646, -0.025499657532121668]]","[0.9568533897399902, 0.9539324641227722, 0.9515511989593506]"
51,0.9585634469985962,Solve_Succeeded,MPC,3,"[[-0.06156409380640565, -0.07802296927438364], [-0.03724652339036345, -0.05434813630536905], [-0.01792606238036462, -0.02913919806341456]]","[0.953682005405426, 0.9512518048286438, 0.9490944147109985]"
52,0.9553719758987427,Solve_Succeeded,MPC,3,"[[-0.05495441348262518, -0.08867162665932105], [-0.03274872749460662, -0.06000585819040518], [-0.016152622011812345, -0.03167842869794137]]","[0.9510793089866638, 0.9489362835884094, 0.9470505714416504]"
53,0.9524005055427551,Solve_Succeeded,MPC,3,"[[-0.04774403958763346, -0.0961358077849317], [-0.02934812241892243, -0.06410916563100491], [-0.013666518291468163, -0.032852205475157374]]","[0.9487703442573547, 0.9469969272613525, 0.9453511238098145]"
54,0.9498786330223083,Solve_Succeeded,MPC,3,"[[-0.041940691350570686, -0.10050529674570369], [-0.02553602667291, -0.06613615464671059], [-0.01123391571181956, -0.03342271096983647]]","[0.9468759894371033, 0.9451795816421509, 0.9435786008834839]"
55,0.9477026462554932,Solve_Succeeded,MPC,3,"[[-0.035250453151123455, -0.10187550563052265], [-0.02287064991196988, -0.06777567091884046], [-0.009804565670770269, -0.03334288827333822]]","[0.9450080394744873, 0.9435434341430664, 0.9422677755355835]"
56,0.9459643363952637,Solve_Succeeded,MPC,3,"[[-0.030672816128695237, -0.10356202493573027], [-0.01865695658912096, -0.0662861338951323], [-0.00854902126662241, -0.03299597767069444]]","[0.9434478878974915, 0.9422855973243713, 0.9410229921340942]"
57,0.9441059827804565,Solve_Succeeded,MPC,3,"[[-0.025692500296626716, -0.10170545335515478], [-0.015349037592240966, -0.06552248561593521], [-0.007012874616600096, -0.03282898056676809]]","[0.9421608448028564, 0.9410479664802551, 0.9400648474693298]"
58,0.9426470994949341,Solve_Succeeded,MPC,3,"[[-0.020560187908752588, -0.09873357209454302], [-0.012774234049745658, -0.06402170695109329], [-0.006099443276043251, -0.03211744164626398]]","[0.9409392476081848, 0.9402377605438232, 0.9399091005325317]"
59,0.9413937926292419,Solve_Succeeded,MPC,3,"[[-0.01691112332421485, -0.0960213476464147], [-0.009860967416122572, -0.06126322653816655], [-0.004432444957435318, -0.030476059347677678]]","[0.9402347803115845, 0.9400725364685059, 0.9398353099822998]"
60,0.9402313232421875,Solve_Succeeded,MPC,3,"[[-0.013075690309450012, -0.09148399425020046], [-0.00748425796474112, -0.0582435227399012], [-0.0033086932116417347, -0.028972893933328737]]","[0.9400796294212341, 0.9399977326393127, 0.9398515224456787]"
61,0.9399703741073608,Solve_Succeeded,MPC,3,"[[-0.009656375279669257, -0.0863804180191844], [-0.005374340033077178, -0.054683702609444926], [-0.0022976870301344315, -0.027045033330891026]]","[0.94001704454422, 0.9399861097335815, 0.9399459958076477]"
62,0.9398831129074097,Solve_Succeeded,MPC,3,"[[-0.006641379066986175, -0.08062580065698619], [-0.003538630968316839, -0.05077176973190586], [-0.0014183786516971143, -0.02496726342235978]]","[0.9399976134300232, 0.9400699138641357, 0.9401401877403259]"
63,0.9398840665817261,Solve_Succeeded,MPC,3,"[[-0.004017997679506135, -0.07440924774474128], [-0.0019473555811793967, -0.04663214695079736], [-0.0006635299873296588, -0.022804263290011683]]","[0.9401007294654846, 0.9403201937675476, 0.9405081272125244]"
64,0.9399435520172119,Solve_Succeeded,MPC,3,"[[-0.0017940965031107664, -0.06793414923165796], [-0.0005848202018144279, -0.042365878466316495], [-1.557140991294744e-05, -0.020610009876109035]]","[0.940402090549469, 0.9407819509506226, 0.9410473108291626]"
65,0.9401544332504272,Solve_Succeeded,MPC,3,"[[9.336397602295782e-05, -0.061376980839062054], [0.00054270761941726, -0.03807186316867739], [0.0005090356913517256, -0.01841733146645976]]","[0.9408884048461914, 0.9413292407989502, 0.9415810108184814]"
66,0.940517008304596,Solve_Succeeded,MPC,3,"[[0.0016547705448367355, -0.0548510911489774], [0.001470495230614853, -0.03384488755966061], [0.0009398201211395248, -0.016280105414343684]]","[0.9414268732070923, 0.9418248534202576, 0.9420596957206726]"
67,0.9410620331764221,Solve_Succeeded,MPC,3,"[[0.0029275187143136118, -0.048474145594461386], [0.0022183627809965606, -0.029744937099596653], [0.001279084936665514, -0.014221224793446943]]","[0.9419112801551819, 0.9422744512557983, 0.9424927830696106]"
68,0.9416064620018005,Solve_Succeeded,MPC,3,"[[0.003934543981372756, -0.04232884721979839], [0.0028017912498134847, -0.025819491437073853], [0.0015396374999260148, -0.012263255618462782]]","[0.9423519372940063, 0.9426795840263367, 0.9428804516792297]"
69,0.9420941472053528,Solve_Succeeded,MPC,3,"[[0.004703886468548258, -0.0364806581127565], [0.0032384959596392002, -0.022105546639435463], [0.0017298657075986716, -0.01042142234086015]]","[0.9427486062049866, 0.9430411458015442, 0.9432230591773987]"
70,0.9425345063209534,Solve_Succeeded,MPC,3,"[[0.005262041355058991, -0.03097707992417787], [0.003545323796525948, -0.018630430199460535], [0.001856995711669232, -0.00870851068753777]]","[0.9431019425392151, 0.9433631896972656, 0.9435389637947083]"
71,0.942927896976471,Solve_Succeeded,MPC,3,"[[0.005634119828948433, -0.02585407399252524], [0.0037375052167771027, -0.015411946885007915], [0.0019309559079853569, -0.0071299746978241724]]","[0.9434221386909485, 0.9436742663383484, 0.9438345432281494]"
72,0.9432730674743652,Solve_Succeeded,MPC,3,"[[0.00584339971400585, -0.021137990629296267], [0.003832405903090108, -0.012462678609517074], [0.001958657762340751, -0.005690658555733967]]","[0.9437274932861328, 0.9439454674720764, 0.9440866708755493]"
73,0.943609893321991,Solve_Succeeded,MPC,3,"[[0.005914018052388603, -0.016841666072015923], [0.003843153007818856, -0.00978926044900711], [0.0019476993205113063, -0.004391721852347448]]","[0.9439907073974609, 0.944175660610199, 0.9442985653877258]"
74,0.9439064264297485,Solve_Succeeded,MPC,2,"[[0.005726429765670205, -0.012729975190664393], [0.0036570291134342694, -0.007183921354798448], [0.0018902498968001666, -0.0032206484499523935]]","[0.944210946559906, 0.9443632364273071, 0.944469153881073]"
75,0.9441554546356201,Solve_Succeeded,MPC,2,"[[0.005622890292049895, -0.00940662965934203], [0.003556358975523693, -0.005141321506970311], [0.0018322060771634992, -0.0022262693923536733]]","[0.9443954229354858, 0.9445208311080933, 0.944611132144928]"
76,0.944364607334137,Solve_Succeeded,MPC,2,"[[0.005439391184438974, -0.006465165943489377], [0.003416901620365203, -0.003363159415555072], [0.001750405415428835, -0.001354708788024804]]","[0.9445468187332153, 0.9446479678153992, 0.9447238445281982]"
77,0.9445372223854065,Solve_Succeeded,MPC,2,"[[0.005189228584473803, -0.003888593944777571], [0.003241103638377931, -0.0018166533491709494], [0.0016512578864725758, -0.0006013776491784541]]","[0.9446684718132019, 0.9447379112243652, 0.9448009133338928]"
78,0.9446765184402466,Solve_Succeeded,MPC,2,"[[0.004886967107567904, -0.0016611895956448886], [0.0030361449773057877, -0.000488733769795853], [0.0015396502884239517, 4.092014816892499e-05]]","[0.9447535276412964, 0.9448136687278748, 0.9448639154434204]"
79,0.9447855353355408,Solve_Succeeded,MPC,2,"[[0.004552426056726921, 0.00019909170568681796], [0.0028126936199077378, 0.0005875187003768225], [0.0014156250273798722, 0.0005234538863180104]]","[0.9448252320289612, 0.9448676109313965, 0.944905698299408]"
80,0.9448679685592651,Solve_Succeeded,MPC,2,"[[0.004180972804956306, 0.0018175658901422264], [0.002571952190745647, 0.0015630939954801393], [0.001293790078297188, 0.0010188051771879213]]","[0.9448741674423218, 0.9448991417884827, 0.9449265599250793]"
81,0.9449260234832764,Solve_Succeeded,MPC,2,"[[0.0038030672976629874, 0.0031079507182246737], [0.002326861185225917, 0.0023089679737549615], [0.0011632581590751603, 0.001372076675583356]]","[0.9449027180671692, 0.9449144005775452, 0.9449329376220703]"
82,0.9449614882469177,Solve_Succeeded,MPC,2,"[[0.0034217784748081783, 0.004125708391718228], [0.0020827901656041447, 0.0028892145192609075], [0.001035065148579251, 0.0016392282657622787]]","[0.9449149370193481, 0.9449153542518616, 0.9449262022972107]"
83,0.9449779391288757,Solve_Succeeded,MPC,2,"[[0.0030459036710399016, 0.0048792768189398475], [0.0018433637783267997, 0.0032941163736580326], [0.0009071599406436344, 0.001793877247643535]]","[0.9449135661125183, 0.9449049234390259, 0.9449096322059631]"
84,0.9449792504310608,Solve_Succeeded,MPC,2,"[[0.002678378159956883, 0.005442542959356806], [0.0016118141986184583, 0.0036001092130010103], [0.0007884723842217228, 0.0019230540667157284]]","[0.9449007511138916, 0.9448843598365784, 0.9448835253715515]"
85,0.9449676871299744,Solve_Succeeded,MPC,2,"[[0.0023256710522823474, 0.005820803857144756], [0.0013904612128817129, 0.003793013473003525], [0.0006749045416563258, 0.001997665453162996]]","[0.9448786377906799, 0.9448561072349548, 0.9448505640029907]"
86,0.9449456334114075,Solve_Succeeded,MPC,2,"[[0.0019908625572050056, 0.006036127621344962], [0.001181612970636016, 0.003888225153118219], [0.0005684934513504826, 0.002024976198579515]]","[0.9448490738868713, 0.9448217749595642, 0.9448124170303345]"
87,0.9449150562286377,Solve_Succeeded,MPC,2,"[[0.0016766604859589638, 0.006111532241105406], [0.0009866523280825088, 0.0039001958159119617], [0.0004697393029747245, 0.002012127130980878]]","[0.9448138475418091, 0.9447829723358154, 0.9447705745697021]"
88,0.9448779821395874,Solve_Succeeded,MPC,2,"[[0.0013864729005513762, 0.006095293882158015], [0.0008081531445417351, 0.0038736842555706515], [0.000381593598018929, 0.0020069590461517595]]","[0.9447740912437439, 0.9447404146194458, 0.9447267651557922]"
89,0.9448357820510864,Solve_Succeeded,MPC,2,"[[0.001118639137385291, 0.005952035432400392], [0.0006437608226172456, 0.0037555503852089115], [0.0002994097300650704, 0.001934280884463454]]","[0.9447315335273743, 0.9446993470191956, 0.9446871280670166]"
90,0.9447901844978333,Solve_Succeeded,MPC,2,"[[0.0008754461978420936, 0.005726824910927735], [0.0004949170610112142, 0.003591410317479496], [0.00022519932318509366, 0.0018383080958031606]]","[0.9446912407875061, 0.944660484790802, 0.9446464776992798]"
91,0.9447425603866577,Solve_Succeeded,MPC,2,"[[0.0006567835149156198, 0.005439484534369881], [0.00036197996459369725, 0.0033922918747953616], [0.00015927831219377135, 0.0017263169147828173]]","[0.944652259349823, 0.9446209073066711, 0.9446057081222534]"
92,0.9446941018104553,Solve_Succeeded,MPC,2,"[[0.00046260019338114836, 0.005105739664094257], [0.0002445530849470985, 0.003167496643426474], [0.00010156905599958437, 0.001603027401203439]]","[0.9446128010749817, 0.9445815086364746, 0.9445658326148987]"
93,0.9446467757225037,Solve_Succeeded,MPC,2,"[[0.000292286549237781, 0.004738975457061481], [0.0001422765241755259, 0.0029251424181957505], [5.142663383317674e-05, 0.001472378640571195]]","[0.9445736408233643, 0.9445436000823975, 0.9445284605026245]"
94,0.9446041584014893,Solve_Succeeded,MPC,2,"[[0.0001449701613288859, 0.0043507445503349835], [5.421895000123088e-05, 0.0026721214473705633], [8.62367480901636e-06, 0.001337789332733231]]","[0.9445363283157349, 0.9445077776908875, 0.9444923400878906]"
95,0.9445623159408569,Solve_Succeeded,MPC,2,"[[1.9257813148929086e-05, 0.003951008124301466], [-2.029981964800764e-05, 0.0024144370426844616], [-2.7291634123815618e-05, 0.0012021536751183862]]","[0.9445008635520935, 0.944473385810852, 0.9444579482078552]"
96,0.9445219039916992,Solve_Succeeded,MPC,2,"[[-8.617463595022086e-05, 0.0035484061041314925], [-8.225036122571176e-05, 0.0021571967879212162], [-5.6844153127040094e-05, 0.0010679365418438198]]","[0.9444668889045715, 0.9444407224655151, 0.9444255828857422]"
97,0.9444832801818848,Solve_Succeeded,MPC,2,"[[-0.00017284056151142612, 0.0031502946248618937], [-0.00013263045748794044, 0.0019047281756138935], [-8.057045134651359e-05, 0.0009372007818811298]]","[0.944434642791748, 0.9444118738174438, 0.9443985223770142]"
98,0.9444478154182434,Solve_Succeeded,MPC,2,"[[-0.0002423249459620599, 0.0027628386219451947], [-0.0001724727337868304, 0.001660637228203212], [-9.904561859192012e-05, 0.0008117385911110467]]","[0.944407045841217, 0.9443864226341248, 0.9443734884262085]"
99,0.9444146156311035,Solve_Succeeded,MPC,2,"[[-0.0002962439753969549, 0.0023910002681751127], [-0.00020280731043197927, 0.0014277386000781285], [-0.00011275382840042237, 0.0006926682338065801]]","[0.9443819522857666, 0.9443628191947937, 0.9443504810333252]"
100,0.9443863034248352,Solve_Succeeded,MPC,4,"[[-0.0003295512642533601, 0.002031106176054125], [-0.00021839636683035316, 0.0011961639856412824], [-0.00014930883085387982, 0.0006623769889036779]]","[0.9443588852882385, 0.9443414807319641, 0.9443290829658508]"
101,0.9443609118461609,Solve_Succeeded,MPC,4,"[[-0.00035717268659775695, 0.0016951080917833952], [-0.00023531886209022078, 0.0009935180173999906], [-0.0001511907861840514, 0.0005535270332935695]]","[0.9443379044532776, 0.9443221092224121, 0.9443105459213257]"
102,0.944337785243988,Solve_Succeeded,MPC,4,"[[-0.00037462647390812046, 0.0013879781490274087], [-0.00024339818675970896, 0.000802614548848951], [-0.00015158087051056485, 0.0004583259194262337]]","[0.944318950176239, 0.944304883480072, 0.9442941546440125]"
103,0.9443168640136719,Solve_Succeeded,MPC,4,"[[-0.00040118265243045844, 0.0011480492393716253], [-0.00026012905728498156, 0.0006665215963210826], [-0.0001318570399881739, 0.0003075036907419786]]","[0.9443017244338989, 0.9442888498306274, 0.9442797303199768]"
104,0.9442977905273438,Solve_Succeeded,MPC,4,"[[-0.0003967156415507844, 0.0008767829306426569], [-0.00025527855796510045, 0.0004954239884655179], [-0.00012833726160675388, 0.00021786506093765266]]","[0.9442866444587708, 0.9442755579948425, 0.9442674517631531]"
105,0.9442810416221619,Solve_Succeeded,MPC,4,"[[-0.0003866695920859977, 0.0006440778996512736], [-0.00024708887199432805, 0.00035185216863886583], [-0.00012469619956008586, 0.00014865901547787358]]","[0.9442735314369202, 0.9442640542984009, 0.9442568421363831]"
106,0.9442664980888367,Solve_Succeeded,MPC,4,"[[-0.0003716731082660768, 0.0004399506066322319], [-0.00023595795304976746, 0.00022652462003649388], [-0.00011966959883605475, 8.760249099151675e-05]]","[0.9442623257637024, 0.9442543387413025, 0.9442480206489563]"
107,0.9442540407180786,Solve_Succeeded,MPC,4,"[[-0.0003536140854334048, 0.0002634449804000724], [-0.00022305303665571492, 0.00011882807835043718], [-0.000112839703785118, 3.403526615530647e-05]]","[0.9442529678344727, 0.9442362189292908, 0.9442311525344849]"
108,0.9442434906959534,Solve_Succeeded,MPC,4,"[[-0.0003333002294365602, 0.00011068261811094083], [-0.00022199278904870895, 2.426937496447701e-05], [-0.00011020665948485642, -1.2413453082797771e-05]]","[0.9442351460456848, 0.9442302584648132, 0.944226086139679]"
