step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9889637231826782,Solve_Succeeded,MPC,5,"[[0.431030957384504, 0.39545043293261106], [0.26582805274682425, 0.2420585914420587], [0.12122404000016519, 0.11012003079864964]]","[0.987216591835022, 0.9808593988418579, 0.9688376784324646]"
1,0.9883878827095032,Solve_Succeeded,MPC,4,"[[0.35499241566518447, 0.32342911091657983], [0.21287008551624487, 0.1929657654416154], [0.09529694963002114, 0.0866404939450747]]","[0.9865583181381226, 0.9835023880004883, 0.97682785987854]"
2,0.988595187664032,Solve_Succeeded,MPC,4,"[[0.27011548892115744, 0.2448084043801148], [0.15630783643995325, 0.14140574368369171], [0.06760607665393166, 0.06146049696159809]]","[0.984748363494873, 0.981341540813446, 0.9762130975723267]"
3,0.9890698790550232,Solve_Succeeded,MPC,4,"[[0.1384134118937094, 0.20200015811426056], [0.060849423616000146, 0.11405707766503946], [0.016813100458374988, 0.0476956338844984]]","[0.9810796976089478, 0.9752891063690186, 0.9689210057258606]"
4,0.9896079301834106,Solve_Succeeded,MPC,8,"[[-0.09273677714619519, 0.20145967646439442], [-0.026510437511678604, 0.10871664611034731], [-0.013874189766694085, 0.04687760627283951]]","[0.9771674871444702, 0.9723507165908813, 0.9661113023757935]"
5,0.9891520142555237,Solve_Succeeded,MPC,11,"[[-0.21426482393662388, 0.21309917263083586], [-0.046226801102355636, 0.12130303953177296], [-0.01986526046023963, 0.05127483703616327]]","[0.9736298322677612, 0.9692385196685791, 0.9643031358718872]"
6,0.9875794053077698,Solve_Succeeded,MPC,10,"[[-0.21917710348370345, 0.2307583818681737], [-0.053498760423593576, 0.13225672756099094], [-0.02330345751948136, 0.057174178185553544]]","[0.9708371162414551, 0.9674819111824036, 0.965055525302887]"
7,0.9854459762573242,Solve_Succeeded,MPC,12,"[[-0.20221419571723964, 0.23440181224893983], [-0.06303803676204178, 0.13518795728886968], [-0.02888895092107304, 0.05870926159420467]]","[0.9671342968940735, 0.9638575911521912, 0.9625521898269653]"
8,0.9826635718345642,Solve_Succeeded,MPC,7,"[[-0.1878391554883169, 0.220625531967279], [-0.07466471500283553, 0.12703682021004378], [-0.036705029498670674, 0.055360512091748415]]","[0.9620831608772278, 0.9592254161834717, 0.9587582945823669]"
9,0.9796457886695862,Solve_Succeeded,MPC,6,"[[-0.17571968694333556, 0.1917213990561765], [-0.09098964432702139, 0.10868837025814898], [-0.04500026951771973, 0.045460175200286876]]","[0.9569809436798096, 0.9575928449630737, 0.9594125747680664]"
10,0.9765534400939941,Solve_Succeeded,MPC,5,"[[-0.16933992735938036, 0.15332959596022958], [-0.10482305252049082, 0.08479730848244707], [-0.05282059874502476, 0.03470498343999522]]","[0.9549604058265686, 0.9578021168708801, 0.9645200371742249]"
11,0.9732427597045898,Solve_Succeeded,MPC,4,"[[-0.17547220727583818, 0.11208519323941096], [-0.11395426996403424, 0.05909487885912992], [-0.05759984649839111, 0.02293553885311849]]","[0.9561400413513184, 0.9645639061927795, 0.9664604663848877]"
12,0.9631479382514954,Solve_Succeeded,MPC,4,"[[-0.18073288914234167, 0.07239811362548641], [-0.1172007871545139, 0.03470017382171986], [-0.057553299872817834, 0.011226037997145949]]","[0.9629909992218018, 0.9660422205924988, 0.962873637676239]"
13,0.9672784209251404,Solve_Succeeded,MPC,3,"[[-0.17931488394647166, 0.03569339709140478], [-0.11448243918206699, 0.013275121185921062], [-0.05507692864875554, 0.0015885346446140043]]","[0.9626393914222717, 0.9614609479904175, 0.9603828191757202]"
14,0.9664480686187744,Solve_Succeeded,MPC,3,"[[-0.1716749809247118, 0.007147991044446788], [-0.10861827981660284, -0.003344877117721531], [-0.05133413451381098, -0.006280241867879521]]","[0.9616995453834534, 0.9591997265815735, 0.9576672315597534]"
15,0.9627519249916077,Solve_Succeeded,MPC,3,"[[-0.16042902151357302, -0.017628960822850526], [-0.10083498398407699, -0.0181159728413301], [-0.04831895759149804, -0.012256933874993919]]","[0.9580599069595337, 0.9566876292228699, 0.9546876549720764]"
