step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
30,0.9794187545776367,Solve_Succeeded,MPC,8,"[[-0.004382212899154328, -0.0694793516521105], [-0.0036010134314312767, -0.044024453959377104], [-0.003749259917822547, -0.020635351605760403]]","[0.989720344543457, 0.9914753437042236, 0.9931021928787231]"
31,0.9834804534912109,Solve_Succeeded,MPC,8,"[[-0.0051641820490056865, -0.07620507497852938], [-0.003544073746933854, -0.048089468309866934], [-0.003851383826113292, -0.022068511306460387]]","[0.9922496676445007, 0.9921011328697205, 0.9935550689697266]"
32,0.9900485873222351,Solved_To_Acceptable_Level,MPC,8,"[[-0.009648413615888344, -0.07511475829570656], [-0.004275295858840734, -0.04641026824267093], [-0.003097742380564146, -0.020280420912745713]]","[0.9935497045516968, 0.9936253428459167, 0.9942080974578857]"
33,0.9927179217338562,Solved_To_Acceptable_Level,MPC,9,"[[-0.013876468995974818, -0.07173949349087094], [-0.003939686973802154, -0.043367368754355706], [-0.0040605370715696195, -0.01908847557227408]]","[0.9939244389533997, 0.9942524433135986, 0.9945209622383118]"
34,0.9925312399864197,Solve_Succeeded,MPC,10,"[[-0.016743176815231194, -0.06328489805621954], [-0.0038860955319125396, -0.03869860739740489], [-0.004477059172691273, -0.017175516165875572]]","[0.9943134784698486, 0.9946576356887817, 0.994513988494873]"
35,0.9940551519393921,Solve_Succeeded,MPC,10,"[[-0.01758639157645024, -0.054547842281952856], [-0.004130008656654047, -0.03382803818796468], [-0.0044233555064806755, -0.015329489513055027]]","[0.9947025179862976, 0.9948503971099854, 0.9947803020477295]"
36,0.9946370124816895,Solve_Succeeded,MPC,10,"[[-0.017862836874044122, -0.04713420045229401], [-0.00425491524161727, -0.02881694732484975], [-0.004489944535542256, -0.013233907842914231]]","[0.9948742985725403, 0.9949378967285156, 0.9949326515197754]"
37,0.9944937229156494,Solve_Succeeded,MPC,11,"[[-0.018026321992658613, -0.03998336499331722], [-0.004428264045744973, -0.025367976150003003], [-0.004503232068211787, -0.01175836408662796]]","[0.9946632981300354, 0.9948567748069763, 0.9949500560760498]"
38,0.9948261976242065,Solve_Succeeded,MPC,11,"[[-0.0178643521831125, -0.03575417958438142], [-0.0044910130732100685, -0.02197323004743942], [-0.004549139153858631, -0.00987390122911687]]","[0.9948734641075134, 0.9949771165847778, 0.9950249195098877]"
39,0.9949944615364075,Solve_Succeeded,MPC,8,"[[-0.01799564016008724, -0.03257761762371546], [-0.004168480146323221, -0.019899713539638215], [-0.004635433154158475, -0.008746772126634656]]","[0.994989275932312, 0.995047926902771, 0.995072066783905]"
40,0.9950886964797974,Solve_Succeeded,MPC,9,"[[-0.017518150568718277, -0.029108908241906067], [-0.004199459051709141, -0.01750286319583665], [-0.004717006744902236, -0.007842226792727346]]","[0.99505615234375, 0.9950913190841675, 0.9948978424072266]"
41,0.9951452016830444,Solve_Succeeded,MPC,9,"[[-0.01726187128394012, -0.025355808651333762], [-0.004330225951253853, -0.015315463657701792], [-0.004670650173862103, -0.00652606283184442]]","[0.9950985908508301, 0.9948992133140564, 0.9946489334106445]"
42,0.9951626062393188,Solve_Succeeded,MPC,9,"[[-0.01717173592613653, -0.022088873494347388], [-0.004366480494728949, -0.012899202693882483], [-0.004725506991331079, -0.005589227638150407]]","[0.9948826432228088, 0.994642436504364, 0.9943792223930359]"
43,0.9951045513153076,Solve_Succeeded,MPC,9,"[[-0.017035281517081332, -0.019126417426884743], [-0.004500835974345273, -0.010763064332315515], [-0.004696745169670304, -0.004796814926550224]]","[0.9946357607841492, 0.9943791031837463, 0.9940903186798096]"
44,0.9948747754096985,Solve_Succeeded,MPC,8,"[[-0.016838698839834385, -0.015373037831317523], [-0.004496066428181589, -0.009186245523534196], [-0.004604999286602052, -0.004156958941556748]]","[0.9943714737892151, 0.9940851330757141, 0.9937430024147034]"
45,0.9946280717849731,Solve_Succeeded,MPC,9,"[[-0.017016643952533248, -0.012525520753130197], [-0.004751525201948845, -0.007470547373712479], [-0.004700704679750171, -0.003438045101599294]]","[0.9940735697746277, 0.9937333464622498, 0.9933195114135742]"
46,0.9943509697914124,Solve_Succeeded,MPC,9,"[[-0.01693322451792391, -0.00982890353103124], [-0.004792476493584173, -0.006052619252854796], [-0.004797451821830746, -0.003074011474061473]]","[0.9937189817428589, 0.993304431438446, 0.9926750659942627]"
47,0.9940218925476074,Solve_Succeeded,MPC,11,"[[-0.01652556221139881, -0.007727654475247307], [-0.005390802216015743, -0.004676652017925941], [-0.004872050989968801, -0.0022234534335095497]]","[0.993285596370697, 0.992591381072998, 0.9904564023017883]"
48,0.9936248660087585,Solve_Succeeded,MPC,3,"[[-0.01711458104209184, -0.004958578975887356], [-0.006328397615213168, -0.0024823262576957527], [-0.0032069923960292004, -0.00041651220603710926]]","[0.992608368396759, 0.990553617477417, 0.9780948162078857]"
49,0.9931044578552246,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.5340336239829754, 0.009237318060259354]",[0.9937955737113953]
50,0.9911481738090515,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.2418960719925436, 0.004225663967731835]",[0.9925148487091064]
51,0.9864681959152222,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.09206931776176003, -0.1736794347087904]",[0.9856160879135132]
52,0.9793789982795715,Solved_To_Acceptable_Level,MPC,32,"[[0.4151547193917447, -0.08326181049475416], [0.39008123670891637, 0.30786182146026975], [-0.6905072374247863, 0.7178881065364114]]","[0.962350070476532, 0.93702632188797, 0.9063742160797119]"
53,0.972610354423523,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.508265470629212, -0.9999999988338635]",[0.992932140827179]
54,0.9606608152389526,Solved_To_Acceptable_Level,MPC,30,"[[-0.480659552899526, 0.21673139903290997], [-0.19068785946579744, 0.20602380923192043], [-0.044189355331489946, 0.11356333300929848]]","[0.9486353397369385, 0.954552173614502, 0.957123875617981]"
55,0.9481911659240723,Solved_To_Acceptable_Level,MPC,8,"[[0.007949324463103943, 0.3454191554056547], [0.019101992201093904, 0.1274627311336865], [-0.003822467523613635, 0.04847014016238565]]","[0.8994483947753906, 0.8724513649940491, 0.8451317548751831]"
56,0.8610106706619263,Solve_Succeeded,MPC,19,"[[-0.30395393386848046, 0.46197988097370746], [-0.0575238375121026, 0.18754892733272588], [-0.02949602293166654, 0.08617223071214408]]","[0.7922862768173218, 0.7589222192764282, 0.7223597168922424]"
57,0.8563413619995117,Solved_To_Acceptable_Level,MPC,12,"[[0.08680839427844612, 0.18907062798333252], [0.028724968978855125, 0.10767379513513632], [0.014784125648138018, 0.03379057371909005]]","[0.8281983137130737, 0.8037797212600708, 0.7799083590507507]"
58,0.7334639430046082,Solved_To_Acceptable_Level,MPC,54,"[[-0.08691449792681948, 0.10611299930404325], [0.051672698224743074, 0.291777427160886], [0.12253825582189246, 0.14232233814176365]]","[0.7412912249565125, 0.7144642472267151, 0.6892988085746765]"
59,0.7814406156539917,Solve_Succeeded,MPC,6,"[[0.09883573720017293, 0.17740901695905656], [0.07396166379425308, 0.1310531268990897], [0.028642865253208038, 0.03454215333094843]]","[0.7968668937683105, 0.7730405330657959, 0.7506316304206848]"
60,0.5621376633644104,Solved_To_Acceptable_Level,MPC,32,"[[0.17099950372724212, 0.5434305758749888], [0.06828311991161302, 0.2698278027103058], [0.026264632114372615, 0.1672476771348474]]","[0.5433518886566162, 0.5119470953941345, 0.48084166646003723]"
61,0.7443593740463257,Solve_Succeeded,MPC,11,"[[0.527044521165061, -0.07342974717714662], [0.33990436142141245, -0.09061393490397239], [0.13523292379146212, 0.04211309045558864]]","[0.5948499441146851, 0.7079047560691833, 0.6500054001808167]"
62,0.6576322913169861,Solved_To_Acceptable_Level,MPC,74,"[[0.3788558837014364, 0.3720463654681585], [-0.00016757516553134072, 0.28863153970075317], [0.01729424008407304, 0.06587219833155283]]","[0.6387745141983032, 0.6215576529502869, 0.6003003120422363]"
63,0.5429344177246094,Solved_To_Acceptable_Level,MPC,45,"[[-0.3147855639202431, 0.4413236311846662], [-0.12221657522013328, 0.043271707480341474], [-0.012046497752420678, -0.020644278906787307]]","[0.4693584442138672, 0.4413747489452362, 0.41696780920028687]"
64,0.36512330174446106,Solve_Succeeded,MPC,21,"[[-0.6667539310901821, 0.14666548268722804], [-0.06505221718216125, -0.06417403466093363], [0.0777227108660529, -0.06772853604373645]]","[0.2884426712989807, 0.23250417411327362, 0.18755048513412476]"
65,0.2613070607185364,Solve_Succeeded,MPC,8,"[[-0.3366758286724525, -0.05651900726930738], [0.017402355567151098, -0.02774666889195828], [0.1623884078794416, -0.1137787428369529]]","[0.2772940397262573, 0.2586444914340973, 0.24494606256484985]"
66,0.22185026109218597,Solve_Succeeded,MPC,14,"[[-0.0035385852452691977, -0.05415629234342046], [0.08893853837127193, -0.10857862537633235], [0.25382045739984194, -0.14882374454227976]]","[0.3175426721572876, 0.3050049841403961, 0.297171026468277]"
67,0.20582416653633118,Solve_Succeeded,MPC,8,"[[0.10329357765193033, -0.07079403395889168], [0.21302008498568842, -0.1514663794696971], [0.22747509722093118, -0.13964765066110835]]","[0.3285151422023773, 0.3199561834335327, 0.3112206757068634]"
68,0.17547793686389923,Solved_To_Acceptable_Level,MPC,12,"[[0.2139802876299454, -0.18858709528850193], [0.14747456579810406, -0.10530189442082875], [0.12874170835994325, -0.09612416908017883]]","[0.2980201244354248, 0.2905266284942627, 0.2826264798641205]"
69,0.1815592497587204,Maximum_Iterations_Exceeded_FeasibleRestored,MPC,100,"[[0.1533366471756129, -0.023195151725870694], [0.158846594954571, -0.20770973259404235], [0.12406530364556588, -0.12256552875217665]]","[0.27547958493232727, 0.26772695779800415, 0.26164892315864563]"
70,0.1704396903514862,Solve_Succeeded,MPC,29,"[[0.2658885416490078, -0.0013901175245172174], [0.3449563415225759, -0.29301996257336155], [0.1602717898490957, -0.14032954116096377]]","[0.25532472133636475, 0.25615379214286804, 0.30259940028190613]"
71,0.1845371574163437,Solve_Succeeded,MPC,6,"[[0.42133440128120375, -0.3978432296335314], [0.24450986606393954, -0.25195671018826393], [0.09748620054934709, -0.1180507293858541]]","[0.26751983165740967, 0.3009641170501709, 0.3251834809780121]"
72,0.21519255638122559,Solve_Succeeded,MPC,6,"[[0.263554801386255, -0.3568260024041346], [0.10881689533316721, -0.21993685022837506], [0.020625210149730875, -0.10405778589460388]]","[0.32702144980430603, 0.3401070833206177, 0.38160353899002075]"
73,0.28582146763801575,Solve_Succeeded,MPC,6,"[[0.10869788391246754, -0.30235834369214626], [0.019500495782722928, -0.18884201872126724], [-0.00032620943793889835, -0.08420166620374739]]","[0.34670352935791016, 0.38691309094429016, 0.4431208670139313]"
74,0.3167387545108795,Solve_Succeeded,MPC,6,"[[0.03805481822197699, -0.2523202435263136], [0.0016320656215796888, -0.15244371308925905], [-0.0029799350140974094, -0.07066483949863361]]","[0.39276188611984253, 0.43932345509529114, 0.6444810628890991]"
75,0.3518025279045105,Solve_Succeeded,MPC,6,"[[0.04305886471493511, -0.20579454218956994], [0.00442202105979952, -0.12227227609445575], [-0.004122790480054704, -0.05988943702215181]]","[0.4449172914028168, 0.6428626179695129, 0.7802922129631042]"
76,0.4102779030799866,Solve_Succeeded,MPC,4,"[[0.04808667960899025, -0.17270490261672944], [0.005763110760410898, -0.10012197120022263], [-0.0035682501196575693, -0.047370062780184574]]","[0.644592821598053, 0.7823054194450378, 0.8653084635734558]"
77,0.5430265665054321,Solve_Succeeded,MPC,4,"[[0.034071810697366915, -0.14374640542143], [0.0030338475912776303, -0.08266034286829708], [-0.003508321019413418, -0.03760513357384253]]","[0.7862012386322021, 0.8678814768791199, 0.9415936470031738]"
78,0.7577718496322632,Solve_Succeeded,MPC,6,"[[0.011754015323624162, -0.11487363829169622], [-0.0021012309096533977, -0.06446191980996403], [-0.005011231501683819, -0.029000191964383804]]","[0.8717179298400879, 0.9439351558685303, 0.9683325886726379]"
79,0.8618486523628235,Solve_Succeeded,MPC,8,"[[-0.009066803643767439, -0.0891523190570246], [-0.00872853334794218, -0.048636169619098245], [-0.006897330023699506, -0.01834302994989438]]","[0.9464733600616455, 0.9692550301551819, 0.9768587350845337]"
80,0.9410269856452942,Solve_Succeeded,MPC,8,"[[-0.023762152187237047, -0.06427021909361874], [-0.014004506081682777, -0.03306060741501096], [-0.008941377798465981, -0.012172154212731443]]","[0.9700387716293335, 0.9771451950073242, 0.9786068797111511]"
81,0.9688395261764526,Solve_Succeeded,MPC,4,"[[-0.031961350503040206, -0.041011524265042544], [-0.017356533945022012, -0.019404962867039192], [-0.009643174706573854, -0.0057519062904578784]]","[0.97734135389328, 0.9786614775657654, 0.9783272743225098]"
82,0.9784036874771118,Solve_Succeeded,MPC,3,"[[-0.03559110349833266, -0.020194587088431897], [-0.02051318287386747, -0.007157039873313668], [-0.010829232648251936, -0.0009262156343926168]]","[0.9786402583122253, 0.978165328502655, 0.9772708415985107]"
83,0.9799463152885437,Solve_Succeeded,MPC,3,"[[-0.04051809937481048, -0.002182103991344076], [-0.02601761997936255, 0.0035340030701760563], [-0.014937487163814777, 0.003938272372082546]]","[0.978213369846344, 0.9771398901939392, 0.9759913682937622]"
84,0.9794391989707947,Solve_Succeeded,MPC,3,"[[-0.047517804225916546, 0.014069180127007717], [-0.033018370400158786, 0.012972054609666285], [-0.01841578253532154, 0.007899637052925153]]","[0.9770500063896179, 0.9757699370384216, 0.9746843576431274]"
85,0.9784802794456482,Solve_Succeeded,MPC,3,"[[-0.05971415146500081, 0.02756315725364368], [-0.04237095288447141, 0.020845807783289736], [-0.02324499920248938, 0.011492517931040312]]","[0.9756552577018738, 0.9743410348892212, 0.9732787013053894]"
86,0.9771680235862732,Solve_Succeeded,MPC,3,"[[-0.07446176433346016, 0.037950912153713004], [-0.052426244067624035, 0.026980408552019084], [-0.02786995050728732, 0.014383297100298611]]","[0.9741660952568054, 0.972809910774231, 0.9716223478317261]"
87,0.9757195115089417,Solve_Succeeded,MPC,3,"[[-0.08742270545880851, 0.046008289670041634], [-0.05991834023206618, 0.031585578288425196], [-0.03112237313165346, 0.016078665761850828]]","[0.9725808501243591, 0.9710366725921631, 0.9698566198348999]"
88,0.974165678024292,Solve_Succeeded,MPC,3,"[[-0.09660322550662213, 0.051803240034420286], [-0.06481825796937012, 0.03471005842344574], [-0.033249693254320305, 0.017369123260861114]]","[0.9707648158073425, 0.9692100882530212, 0.9679926633834839]"
89,0.9724718928337097,Solve_Succeeded,MPC,3,"[[-0.10233407921139154, 0.055774869722773714], [-0.06764964469999203, 0.036669140889290346], [-0.034227228502334305, 0.018125784589904638]]","[0.9689240455627441, 0.9672228097915649, 0.9658132791519165]"
90,0.9705982208251953,Solve_Succeeded,MPC,3,"[[-0.105351501065526, 0.05808960850517523], [-0.06890033767506706, 0.037788979588338614], [-0.03448428482271002, 0.018358299742275794]]","[0.9668713212013245, 0.9649590253829956, 0.9633901119232178]"
91,0.9687299728393555,Solve_Succeeded,MPC,3,"[[-0.10606164318222694, 0.05940035924105158], [-0.0692374562283853, 0.03760133034218297], [-0.03428412908473428, 0.018053644420267696]]","[0.9645681977272034, 0.9624490737915039, 0.9609403610229492]"
92,0.9665740132331848,Solve_Succeeded,MPC,3,"[[-0.10575319476883983, 0.05876699757078496], [-0.067459513870362, 0.03741505315223214], [-0.034206599654154804, 0.017935175189174476]]","[0.9620214104652405, 0.9600151181221008, 0.9586734771728516]"
93,0.9641382098197937,Solve_Succeeded,MPC,3,"[[-0.10414861446574654, 0.057588400997561316], [-0.06600175696980584, 0.036656923601866294], [-0.03211059572818928, 0.01738698427016898]]","[0.959620475769043, 0.9577667713165283, 0.9565737843513489]"
94,0.9615713953971863,Solve_Succeeded,MPC,3,"[[-0.10026689280938446, 0.05559057157437429], [-0.06383076853541457, 0.035135991167836174], [-0.03141148697505077, 0.01680000564706151]]","[0.957410454750061, 0.9557607769966125, 0.954659640789032]"
95,0.9591913223266602,Solve_Succeeded,MPC,3,"[[-0.09632576299292057, 0.05284852466305983], [-0.06101878771161979, 0.033143471186362086], [-0.028864859867683803, 0.016722030149482522]]","[0.9554286003112793, 0.9538664817810059, 0.9527061581611633]"
96,0.9569726586341858,Solve_Succeeded,MPC,3,"[[-0.09035857516665667, 0.05032354606346459], [-0.05840204963460561, 0.031009915673208117], [-0.02724680106268144, 0.01478313630718577]]","[0.953545093536377, 0.9518282413482666, 0.9506945013999939]"
97,0.9549717307090759,Solve_Succeeded,MPC,3,"[[-0.085124733611474, 0.04607271042817131], [-0.05386234441727473, 0.029804557852419564], [-0.025716126703856756, 0.013257171647672058]]","[0.9514726996421814, 0.9498648643493652, 0.9488673210144043]"
98,0.952987015247345,Solve_Succeeded,MPC,3,"[[-0.07916870240731957, 0.043043176891215555], [-0.04934524551046802, 0.026658066264275845], [-0.02374199773722642, 0.012242273242095755]]","[0.9495341181755066, 0.9480685591697693, 0.9471889138221741]"
99,0.9508675932884216,Solve_Succeeded,MPC,3,"[[-0.07163171741691966, 0.03894645991768065], [-0.045454250764207324, 0.024409987476391705], [-0.02207250958796376, 0.011124775291142787]]","[0.9477421045303345, 0.9464786052703857, 0.9457242488861084]"
100,0.9489687085151672,Solve_Succeeded,MPC,3,"[[-0.06591666939272889, 0.035442901399976266], [-0.04067683913335933, 0.02169870979422935], [-0.019369509271074455, 0.009698240935945394]]","[0.9461976885795593, 0.9451469779014587, 0.9445603489875793]"
101,0.9471912980079651,Solve_Succeeded,MPC,3,"[[-0.057380748850164344, 0.030668674264474765], [-0.03492056344397577, 0.01840736605222073], [-0.017976157106585542, 0.012446417881890092]]","[0.9449446201324463, 0.9442322254180908, 0.9437844157218933]"
102,0.9457083940505981,Solve_Succeeded,MPC,3,"[[-0.052563304689927315, 0.02788244291690421], [-0.03215811994610017, 0.016771667164672925], [-0.015350887623286435, 0.007784922807476509]]","[0.9440584778785706, 0.943503737449646, 0.9432201981544495]"
103,0.9445144534111023,Solve_Succeeded,MPC,3,"[[-0.04598893580631436, 0.024036455545335136], [-0.028126365847836954, 0.01464490336029666], [-0.013397039333293573, 0.006916974372797275]]","[0.9433871507644653, 0.9430301189422607, 0.9428359270095825]"
104,0.943734347820282,Solve_Succeeded,MPC,3,"[[-0.03982352252852387, 0.020663309277142092], [-0.024193556163240322, 0.012493390348622988], [-0.011441217348236154, 0.005858547908753077]]","[0.9429461359977722, 0.9426808953285217, 0.9425481557846069]"
105,0.9431461691856384,Solve_Succeeded,MPC,3,"[[-0.03398178270398375, 0.017488182246546184], [-0.020502768542564487, 0.010492037037846354], [-0.009620595362034183, 0.0048734162031812325]]","[0.942609429359436, 0.9424404501914978, 0.9423742294311523]"
106,0.9427536129951477,Solve_Succeeded,MPC,3,"[[-0.028541942420572963, 0.01453549000159329], [-0.017073752163521364, 0.008640965475392892], [-0.007933516706560069, 0.003971709680935548]]","[0.9423947334289551, 0.9423006772994995, 0.94227534532547]"
107,0.9424625039100647,Solve_Succeeded,MPC,3,"[[-0.023522612132095534, 0.011825886826111456], [-0.01393152620234492, 0.00695057537067834], [-0.006398454360657925, 0.0031492965997573577]]","[0.9422628283500671, 0.9422248005867004, 0.9422382712364197]"
108,0.9422915577888489,Solve_Succeeded,MPC,3,"[[-0.018942981532224276, 0.009363295829973807], [-0.011076673002307282, 0.005419508331622145], [-0.005011109191739634, 0.0024095805535143864]]","[0.9421999454498291, 0.9421894550323486, 0.9422221183776855]"
109,0.942192554473877,Solve_Succeeded,MPC,3,"[[-0.01480850178589814, 0.00714613006299846], [-0.008513413383711303, 0.004052076740732191], [-0.0037687078747242206, 0.0017559754726682072]]","[0.9421629309654236, 0.9421780109405518, 0.9422315955162048]"
110,0.9421352744102478,Solve_Succeeded,MPC,2,"[[-0.01088876594511174, 0.005029549331218025], [-0.006038893330058551, 0.0027099457053894552], [-0.0026326901525844004, 0.0011179129353258575]]","[0.9421629309654236, 0.9422083497047424, 0.9422805309295654]"
111,0.9421111345291138,Solve_Succeeded,MPC,2,"[[-0.007754385076259511, 0.0034305071269921236], [-0.004128785499061153, 0.001758443838293145], [-0.001719482358015867, 0.0006849714849714227]]","[0.9421955347061157, 0.942261278629303, 0.9423456192016602]"
