step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
18,0.9672853946685791,Solved_To_Acceptable_Level,MPC,11,"[[0.02255617644484084, 0.12364061711556505], [0.004666498339485316, 0.06743105369284991], [0.0038430432949921067, 0.025205077885429545]]","[0.9649075865745544, 0.9641872644424438, 0.9639199376106262]"
19,0.9663013219833374,Solved_To_Acceptable_Level,MPC,13,"[[0.02311118943218639, 0.10470314846114481], [0.004183175468977128, 0.06099842712940669], [0.003718606787627958, 0.026220832652327115]]","[0.9640023708343506, 0.9632998704910278, 0.9629896879196167]"
20,0.9652950763702393,Solved_To_Acceptable_Level,MPC,11,"[[0.02179289647278203, 0.07925943082225884], [0.004030225180097901, 0.05946258372028016], [0.002511367845437732, 0.024340040813094623]]","[0.9632781147956848, 0.9625595808029175, 0.9623245000839233]"
21,0.9644181132316589,Solved_To_Acceptable_Level,MPC,11,"[[0.020179627373659317, 0.06837969121962316], [0.0037051482051149373, 0.03969645934124577], [0.00395730331792684, 0.032865112824128254]]","[0.9626048803329468, 0.9621769785881042, 0.9618419408798218]"
22,0.963621973991394,Solved_To_Acceptable_Level,MPC,11,"[[0.019136599916892833, 0.06193929369322474], [0.004259843946065682, 0.03543390767357313], [0.003424028067448858, 0.014177492899232997]]","[0.9620473980903625, 0.9616835713386536, 0.9615470767021179]"
23,0.9629499316215515,Solved_To_Acceptable_Level,MPC,11,"[[0.018591649382989756, 0.0481245558838964], [0.003951340957148385, 0.023831714221063477], [0.0038630742616739015, 0.010475482971513938]]","[0.9616352319717407, 0.9613839983940125, 0.9612675905227661]"
24,0.9623709917068481,Solved_To_Acceptable_Level,MPC,11,"[[0.017410503322110152, 0.03917449715061158], [0.004229157541779254, 0.021115206423239916], [0.0035949984194336864, 0.00617364516177451]]","[0.9612532258033752, 0.9609758257865906, 0.96088045835495]"
25,0.9619407057762146,Solve_Succeeded,MPC,11,"[[0.017619519696459016, 0.038385159155823224], [0.00462643079324674, 0.0203972755212653], [0.003440146085893835, 0.011305008351661426]]","[0.9607857465744019, 0.9605349898338318, 0.9603649377822876]"
26,0.9614647030830383,Solved_To_Acceptable_Level,MPC,9,"[[0.016544911663411568, 0.025031649965633354], [0.004326908469941516, 0.012658855286422929], [0.0034966637454993733, 0.0054207889152454265]]","[0.9605135321617126, 0.9603195786476135, 0.9601895213127136]"
27,0.9611124396324158,Solved_To_Acceptable_Level,MPC,9,"[[0.01607149806038649, 0.016139653976993296], [0.004669769968269402, 0.006953822008982594], [0.004018002870937465, 0.002715730171773837]]","[0.9602848887443542, 0.9601241946220398, 0.9600087404251099]"
28,0.9608566761016846,Solved_To_Acceptable_Level,MPC,9,"[[0.01707822200283379, 0.010901667366490978], [0.004085870067561514, 0.005490570890478198], [0.003162768443871763, 0.002357813233145274]]","[0.9600737690925598, 0.9599241018295288, 0.9598075151443481]"
29,0.9606314897537231,Solved_To_Acceptable_Level,MPC,11,"[[0.0161984570739754, 0.004793035379278702], [0.004218485117373025, 0.0009742035675448323], [0.003494336842811162, 0.0002286548266454635]]","[0.9599270820617676, 0.959816038608551, 0.959711492061615]"
30,0.9604653120040894,Solved_To_Acceptable_Level,MPC,10,"[[0.016363573540548116, -0.0027214119862392313], [0.0036675230417595787, -0.004544568674985285], [0.004130978675119554, -0.002552103829218033]]","[0.959845781326294, 0.9597909450531006, 0.9597082138061523]"
31,0.9603665471076965,Solved_To_Acceptable_Level,MPC,10,"[[0.016176679432121564, -0.006767576001893135], [0.0036961098751038934, -0.006685966311692098], [0.004107421079508568, -0.003294112881455593]]","[0.9597994685173035, 0.9597623944282532, 0.959685742855072]"
32,0.9603015780448914,Solved_To_Acceptable_Level,MPC,10,"[[0.016228696522538014, -0.010035421332481063], [0.003671557373348129, -0.00808359163973932], [0.004172079821228713, -0.004690801928945192]]","[0.9597821831703186, 0.9597592949867249, 0.9596975445747375]"
33,0.9602683782577515,Solved_To_Acceptable_Level,MPC,11,"[[0.015894441979264894, -0.009291426290139074], [0.00420051727069271, -0.0073654057387296775], [0.003618068884716839, -0.004027240876692313]]","[0.9597549438476562, 0.9597200751304626, 0.9596773386001587]"
34,0.9602283239364624,Solved_To_Acceptable_Level,MPC,10,"[[0.016547614503869122, -0.01272134632681321], [0.003908236250454432, -0.009567112797687143], [0.0039576575609168285, -0.00550130501914206]]","[0.9597546458244324, 0.9597810506820679, 0.9597755074501038]"
35,0.9602203369140625,Solved_To_Acceptable_Level,MPC,11,"[[0.0161291787271795, -0.012458182974682663], [0.0041992225883329005, -0.009663557681268233], [0.0036650113267016247, -0.005942870437429635]]","[0.9597756862640381, 0.959820568561554, 0.9598226547241211]"
36,0.9602131247520447,Solved_To_Acceptable_Level,MPC,11,"[[0.016377471094588404, -0.014076975255260417], [0.004168265642248092, -0.01018207356025838], [0.0037060187324411977, -0.006022606466619274]]","[0.9598352313041687, 0.9598883390426636, 0.9598932862281799]"
37,0.9602237343788147,Solved_To_Acceptable_Level,MPC,11,"[[0.016470734539245812, -0.01490686249768669], [0.004116867760716735, -0.010713730184395958], [0.0038409159093903177, -0.006277561220980557]]","[0.959906280040741, 0.9599683284759521, 0.9599788784980774]"
38,0.9602486491203308,Solved_To_Acceptable_Level,MPC,11,"[[0.01646254499448489, -0.015456339548927328], [0.004104036140854065, -0.011011370149403442], [0.0039699813068613185, -0.006495195650327772]]","[0.9599909782409668, 0.9600599408149719, 0.9600769281387329]"
39,0.9602913856506348,Solved_To_Acceptable_Level,MPC,9,"[[0.01657267918965685, -0.0164001077981463], [0.0038704042510522905, -0.011807144558150373], [0.004235228711142867, -0.0071344267792680036]]","[0.9600954055786133, 0.9601800441741943, 0.9602082371711731]"
40,0.9603605270385742,Solved_To_Acceptable_Level,MPC,9,"[[0.016530485116561355, -0.015063695916233017], [0.003976205920466523, -0.011364558457386995], [0.004248661004677274, -0.006887410217147117]]","[0.9601929187774658, 0.9602749347686768, 0.9603044390678406]"
41,0.9604307413101196,Solved_To_Acceptable_Level,MPC,9,"[[0.016514035759418504, -0.013919862580323216], [0.004088570203750735, -0.0104986604790755], [0.004242324197781681, -0.006170198415990245]]","[0.9602852463722229, 0.9603602290153503, 0.9606005549430847]"
42,0.9605411887168884,Solved_To_Acceptable_Level,MPC,11,"[[0.016609856390218, -0.011454262440604395], [0.004109684268603047, -0.008314364548278186], [0.004317741510633093, -0.0024337023225304314]]","[0.9603310823440552, 0.960574209690094, 0.960742175579071]"
43,0.9606211185455322,Solved_To_Acceptable_Level,MPC,11,"[[0.01601467946851474, -0.0110476025083833], [0.005432356865434575, -0.007398823095669625], [0.003400009109021746, -0.0024119663647474677]]","[0.960605263710022, 0.9608332514762878, 0.9608245491981506]"
44,0.9607776999473572,Solve_Succeeded,MPC,10,"[[0.017389949393410056, -0.009460701538848943], [0.004204608370003828, -0.005948096009193361], [0.004932092803797392, -0.0014465540225619123]]","[0.9608721733093262, 0.9608523845672607, 0.9589442014694214]"
45,0.9612337350845337,Solved_To_Acceptable_Level,MPC,10,"[[0.015806905856494375, -0.006427714626979841], [0.004973943656476156, -0.005924645144394832], [0.004338064289536372, 0.006171277889189697]]","[0.960810124874115, 0.9588862657546997, 0.954069197177887]"
46,0.9613425731658936,Solved_To_Acceptable_Level,MPC,5,"[[0.017093732431610734, -0.006538955843927006], [0.005146899376580287, 0.0007871586455732591], [0.004008209827100365, -0.001091723927245798]]","[0.9587805867195129, 0.9538739323616028, 0.9395593404769897]"
47,0.9601222276687622,Solve_Succeeded,MPC,9,"[[0.0165588638494825, 0.011039346936495583], [-0.0024762615270347596, 0.012806710021730493], [0.0272485207653377, -0.2618165302634304]]","[0.9534448981285095, 0.9379097819328308, 0.9095750451087952]"
48,0.9559393525123596,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.3343097322635621, -0.36076632052003255]",[0.9763234853744507]
49,0.9514340758323669,Solved_To_Acceptable_Level,MPC,65,"[[-0.30250512328374113, -0.049772300405803244], [0.7540802089281574, -0.61364571614169], [0.48934154865034424, -0.2958401205286405]]","[0.9187312722206116, 0.862731397151947, 0.7888744473457336]"
50,0.9396418333053589,Solved_To_Acceptable_Level,MPC,54,"[[-0.04210751321097953, -0.5675050269227176], [0.8781495791269801, -0.3918079824471143], [-0.05263222384536275, 0.04411439345994057]]","[0.8973512053489685, 0.8099209070205688, 0.6732190847396851]"
51,0.9232160449028015,Solved_To_Acceptable_Level,MPC,38,"[[0.8421398746244094, -0.5351211203892837], [0.05070516203048992, 0.0833615113802286], [0.05351473871811281, 0.08664420265165508]]","[0.8211594223976135, 0.7237246036529541, 0.5753135085105896]"
52,0.8423388600349426,Solve_Succeeded,MPC,61,"[[0.49300919463690185, -0.03873246271450594], [0.16076269958780043, 0.12027429213961005], [0.015126605873003691, -0.05758184488526571]]","[0.7750540971755981, 0.7292855381965637, 0.70085209608078]"
53,0.7617364525794983,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.004606840413576597, 0.7449205607429571]",[0.38912200927734375]
54,0.59722501039505,Solved_To_Acceptable_Level,MPC,22,"[[0.2885874349087787, -0.31180232260208185], [0.361418771522774, -0.03719807528542705], [0.13526979192260302, -0.04247926026228223]]","[0.6475154161453247, 0.6178145408630371, 0.5873391628265381]"
55,0.46131327748298645,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.37931882312200726, 0.6388861203113065]",[-0.011364024132490158]
56,0.32128462195396423,fail: Infeasible_Problem_Detected,SAFE_QP,54,"[0.29437675308843336, -0.012590399952238769]",[0.7317670583724976]
57,0.2103949785232544,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.22916197047613618, 0.24179409314533956]",[-0.00978597067296505]
58,0.19796307384967804,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.4069082624064726, 0.4233094893041979]",[0.6300628185272217]
59,0.176014706492424,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.5783721355308391, -0.011189975864083795]",[-0.04149888828396797]
60,0.14321359992027283,fail: Restoration_Failed,SAFE_QP,95,"[0.9999999943544552, -0.5859522805597814]",[0.9253233671188354]
61,0.010693071410059929,Maximum_Iterations_Exceeded_FeasibleRestored,MPC,100,"[[-0.6235120517670365, 0.17696661370309655], [0.002601327718930889, 0.6558543700582751], [0.6850560226020143, 0.5165077771354013]]","[0.025231830775737762, 0.038937512785196304, 0.07493356615304947]"
62,0.08894191682338715,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.24870321885242844, 0.27748235312812375]",[-0.0010591752361506224]
63,0.0550759993493557,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.6331938096491609, 0.13853405176891298]",[-0.01641077548265457]
64,0.024115264415740967,Solved_To_Acceptable_Level,MPC,15,"[[-0.2699980692048807, 0.11664438915399908], [-0.08755876565689731, 0.07077339606228591], [-0.011400548591857075, 0.02851352411085657]]","[0.010667845606803894, 0.030199212953448296, 0.04016093537211418]"
65,-0.010719900950789452,Solve_Succeeded,MPC,9,"[[-0.04536478728435692, 0.08511811145496788], [-0.0017774898704654722, 0.047711571160472234], [0.0015125062509652317, 0.027110416983566435]]","[0.0005900821997784078, 0.02054966241121292, 0.03453443571925163]"
66,-0.007753070909529924,Solved_To_Acceptable_Level,MPC,4,"[[0.0017331111164596918, 0.0539781758665898], [0.0037574963893483157, 0.030401517197720242], [0.003545629970640956, 0.006121805994706198]]","[0.00350303016602993, 0.026512524113059044, 0.05065157264471054]"
67,0.013944659382104874,Solved_To_Acceptable_Level,MPC,5,"[[-0.03905871810548678, 0.03266785172576407], [-0.00242525461625382, 0.018524067005247016], [0.0018951317941865867, -0.0044749928077275816]]","[0.02205410599708557, 0.06372495740652084, 0.08484496921300888]"
68,0.03540914133191109,Solved_To_Acceptable_Level,MPC,6,"[[-0.05633450527823929, 0.021463934929498305], [-0.008964150637894436, 0.009482190539671791], [0.003727015186316576, -0.004896770337528671]]","[0.06717880815267563, 0.10754797607660294, 0.1385713517665863]"
69,0.08862224966287613,Solve_Succeeded,MPC,6,"[[-0.04250355903983402, 0.013152788365689326], [-0.0038972063415815754, 0.001637703069138654], [0.003210356457973939, -0.0034534781584663727]]","[0.1129302904009819, 0.14973145723342896, 0.2184074968099594]"
70,0.14950993657112122,Solve_Succeeded,MPC,5,"[[-0.012615018929893824, 0.003402665164670577], [0.0016947341421360473, -0.00205336080657766], [0.0034240513507102443, -0.00031292846351095474]]","[0.16153165698051453, 0.2229933887720108, 0.3668515980243683]"
71,0.22422818839550018,Solve_Succeeded,MPC,8,"[[0.008857276929698371, -0.005484464246730089], [0.0077637297106409875, -0.004966280000957063], [0.0063938815557921256, -0.0031279247570583277]]","[0.2635841369628906, 0.415886789560318, 0.8530404567718506]"
72,0.28801003098487854,Solve_Succeeded,MPC,9,"[[0.02406069885510783, -0.01450673418796248], [0.011519015674046723, -0.010731914816644516], [0.007098673004334251, -0.006133282151380205]]","[0.3720657527446747, 0.7939170002937317, 0.9369789958000183]"
73,0.39678138494491577,Solve_Succeeded,MPC,7,"[[0.030362330022977675, -0.01796717079720615], [0.01308512446134779, -0.015170810202589861], [0.007938142932308814, -0.00966818085253375]]","[0.7884839773178101, 0.9344252943992615, 0.9302467703819275]"
74,0.7924386858940125,Solve_Succeeded,MPC,7,"[[0.031412016352997306, -0.02475535519069171], [0.014589032312655834, -0.016895201611773204], [0.00798594128487965, -0.008995431106511869]]","[0.935005784034729, 0.929603636264801, 0.9208201169967651]"
75,0.9337630867958069,Solve_Succeeded,MPC,4,"[[0.03268023826353487, -0.02552154484172802], [0.015856038104616128, -0.01650150858041998], [0.00800794003623853, -0.007715386564076038]]","[0.9275593757629395, 0.9200845956802368, 0.921683132648468]"
76,0.9273772835731506,Solve_Succeeded,MPC,4,"[[0.03256765613456864, -0.03076488735821606], [0.01837514608540818, -0.02060092948442767], [0.010817375673657221, -0.01028783521777687]]","[0.9197533130645752, 0.9217097163200378, 0.9248270392417908]"
77,0.9186866283416748,Solve_Succeeded,MPC,3,"[[0.035916104454911606, -0.03351579532543487], [0.02289179138866468, -0.022193581857316912], [0.013590369855785094, -0.010805752825237103]]","[0.9218124747276306, 0.9250701665878296, 0.9275587201118469]"
78,0.9202409386634827,Solve_Succeeded,MPC,3,"[[0.04113511267396566, -0.0352055537650844], [0.028581304509766366, -0.022824963461493847], [0.016543923047532553, -0.010913957701049413]]","[0.9253088235855103, 0.9277695417404175, 0.9267869591712952]"
79,0.923931896686554,Solve_Succeeded,MPC,3,"[[0.05194699903944055, -0.03583871594672079], [0.036929520608870454, -0.02304505556192235], [0.0206921395651341, -0.011067133110539274]]","[0.9278914928436279, 0.926301121711731, 0.9140149354934692]"
80,0.9270889759063721,Solve_Succeeded,MPC,4,"[[0.06472037180990378, -0.03507401906944329], [0.04747897402468854, -0.02275409281132106], [0.02641170412646975, -0.011236295738593652]]","[0.9270361065864563, 0.9166805744171143, 0.8912089467048645]"
81,0.9267719388008118,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.7176953224929705, -0.14732646043794512]",[0.954806387424469]
82,0.9201381206512451,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.31378815162824236, -0.06551512268853088]",[0.9467347860336304]
83,0.9053989052772522,Solved_To_Acceptable_Level,MPC,80,"[[-0.21408033681240796, -0.011786303476769148], [0.36908695508280515, 0.11845828504060707], [0.4064344924047422, -0.014383644380217985]]","[0.8840669393539429, 0.8616992235183716, 0.8296723961830139]"
84,0.8833951950073242,Solved_To_Acceptable_Level,MPC,24,"[[0.1714380960537809, 0.019318347166244594], [0.37502278948986467, 0.3325020929298329], [0.20428453135450397, 0.18304974155156883]]","[0.8560384511947632, 0.8226138949394226, 0.7923062443733215]"
85,0.8459619879722595,Solved_To_Acceptable_Level,MPC,59,"[[0.39892470088188126, 0.25955523620694876], [0.23576303848678318, 0.16681173466142835], [0.3131363489961101, 0.17684013714654595]]","[0.8184472918510437, 0.7949483394622803, 0.7659686207771301]"
86,0.7914210557937622,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.0514344867069032, -0.17661014595465635]",[0.7161435484886169]
87,0.7084516286849976,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.013785013281077192, -0.10174239838157823]",[0.30709919333457947]
88,0.3549572825431824,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.009830237021581995, -0.014385032264934145]",[0.20241352915763855]
89,0.14975017309188843,fail: Infeasible_Problem_Detected,SAFE_QP,89,"[0.018057746442751734, 0.02001156266308737]",[0.10336466878652573]
90,0.06561487913131714,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.0574758554143903, -0.02644384211260481]",[-0.040449727326631546]
91,-0.0771280974149704,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.01870788672455626, 0.07653545736948497]",[-0.10320796072483063]
92,-0.09691613912582397,fail: Restoration_Failed,SAFE_QP,64,"[-0.027620961096173697, -0.006626808816382704]",[-0.11496774852275848]
93,-0.09618731588125229,Error_In_Step_Computation_FeasibleRestored,MPC,50,"[[-0.803942700696638, 0.6562972599206943], [0.09358383295261902, -0.14307437872491613], [0.03719794337276998, -0.07183359330051206]]","[-0.061536844819784164, -0.05772900953888893, -0.04482675716280937]"
94,-0.06773096323013306,Solve_Succeeded,MPC,4,"[[0.04001489184846923, -0.1188516519250597], [0.025052111742608144, -0.09612990882453536], [-0.0010410331664490822, -0.05925263054759497]]","[-0.05574153736233711, -0.04291496053338051, -0.025722308084368706]"
95,-0.03946005553007126,Solve_Succeeded,MPC,4,"[[0.07733774404206963, -0.18240570231765643], [0.05073182696651782, -0.114176397527632], [0.023717176312807533, -0.05308928015239705]]","[-0.016501763835549355, 0.0044054631143808365, 0.029158132150769234]"
96,-0.018711624667048454,Solve_Succeeded,MPC,4,"[[0.07825678094250896, -0.14898753888424573], [0.050397000428405385, -0.09326237631152307], [0.023584911233166767, -0.041519449319054366]]","[0.0034269611351191998, 0.021982502192258835, 0.04026300087571144]"
97,0.004307052120566368,Solve_Succeeded,MPC,3,"[[0.06395011791417264, -0.1139138645432653], [0.043509096714072576, -0.06998166931695433], [0.013082100041523251, -0.026618510172167105]]","[0.017406076192855835, 0.03589196130633354, 0.08726993203163147]"
98,0.019099658355116844,Solve_Succeeded,MPC,3,"[[0.05299028088932621, -0.0851437078914456], [0.030883847023732838, -0.047584873175551635], [0.010747874006995591, -0.01580618305519959]]","[0.03238371014595032, 0.08029408752918243, 0.4532376527786255]"
99,0.0318392813205719,Solve_Succeeded,MPC,3,"[[0.04118089991964565, -0.05988248472893018], [0.027680416057079296, -0.034418401439853315], [0.01656404505927808, -0.017740471589429846]]","[0.09082651883363724, 0.52167147397995, 0.8892077207565308]"
100,0.09967660903930664,Solve_Succeeded,MPC,3,"[[0.04260462556035901, -0.0482391850494076], [0.03440274459417215, -0.03478472554518592], [0.016927245506391644, -0.015274996887242166]]","[0.5550339221954346, 0.8911914825439453, 0.9210461378097534]"
101,0.5745335817337036,Solve_Succeeded,MPC,3,"[[0.054899381732808235, -0.051504562192775584], [0.03482344589948036, -0.03062976116208386], [0.017699385818470307, -0.01411460683079864]]","[0.8939318060874939, 0.9226135611534119, 0.9348036050796509]"
102,0.8927013278007507,Solve_Succeeded,MPC,3,"[[0.058128767704990224, -0.04755643849283568], [0.03701856097157426, -0.02792782114089459], [0.018286235466082507, -0.012916503481392996]]","[0.9238753914833069, 0.9352962374687195, 0.9399600625038147]"
103,0.9227169156074524,Solve_Succeeded,MPC,3,"[[0.05988042590208713, -0.042559441446233436], [0.037997592654743784, -0.02480583086548151], [0.018576039680401703, -0.011342168914950046]]","[0.9357939958572388, 0.9402113556861877, 0.9417528510093689]"
104,0.935470700263977,Solve_Succeeded,MPC,3,"[[0.059390258034759245, -0.03616576245576933], [0.03755329911937588, -0.020805044500150416], [0.018374686421424216, -0.009348623475261912]]","[0.9403809905052185, 0.9419032335281372, 0.9424373507499695]"
105,0.9403030276298523,Solve_Succeeded,MPC,3,"[[0.05768587745667442, -0.028879791450136662], [0.03526438633550056, -0.016135047536747982], [0.01707519375604095, -0.006957486667094366]]","[0.9419671297073364, 0.9424812197685242, 0.9426497220993042]"
106,0.9430422782897949,Solve_Succeeded,MPC,3,"[[0.05311100488419875, -0.020851049380288107], [0.03312754369281897, -0.011511116751091255], [0.016101576700174362, -0.004973951493562345]]","[0.94386225938797, 0.9441983699798584, 0.9443886876106262]"
107,0.9439058899879456,Solve_Succeeded,MPC,3,"[[0.04872276182953062, -0.013262106369104638], [0.029790636554503754, -0.007502194275546549], [0.01455048916094513, -0.00273563973601685]]","[0.9442270398139954, 0.9443637728691101, 0.9443939924240112]"
108,0.9443287253379822,Solve_Succeeded,MPC,3,"[[0.043582788337688305, -0.007389620100460564], [0.027029792814778738, -0.00316408373486582], [0.013074178600326775, -0.0008052009512618967]]","[0.9426864385604858, 0.9425786733627319, 0.9423865079879761]"
109,0.9445342421531677,Solve_Succeeded,MPC,3,"[[0.03889308921574129, -0.0020072590553583047], [0.02399888466848716, 9.2444393904111e-05], [0.011539334575637307, 0.0007195750074462277]]","[0.9425883293151855, 0.9424025416374207, 0.9421560764312744]"
110,0.9445565342903137,Solve_Succeeded,MPC,3,"[[0.034431508316980115, 0.0023834104079187776], [0.021129800679520715, 0.0027113340598956754], [0.01010529973884126, 0.0019352028244930752]]","[0.9423956871032715, 0.9421678781509399, 0.9419262409210205]"
111,0.9444366693496704,Solve_Succeeded,MPC,3,"[[0.030216405179051668, 0.0058883974224146415], [0.0184381911884244, 0.004778371932748866], [0.008768609544799513, 0.0028697559352351145]]","[0.9421626925468445, 0.9419428110122681, 0.9416913986206055]"
112,0.9443255066871643,Solve_Succeeded,MPC,3,"[[0.02623765255243319, 0.00865612643113278], [0.01591004692732434, 0.00637667659892387], [0.0075125877625071506, 0.003594663402064149]]","[0.9419267177581787, 0.9417057037353516, 0.9414581060409546]"
113,0.9442493915557861,Solve_Succeeded,MPC,3,"[[0.022476305008501268, 0.010801883701159977], [0.013527562213610825, 0.0076101547763688555], [0.00633818541785461, 0.004137062612114251]]","[0.9416908025741577, 0.9414545297622681, 0.9411954879760742]"
114,0.9441795945167542,Solve_Succeeded,MPC,3,"[[0.01892534583959092, 0.012442980193241531], [0.011295014812358464, 0.00852300062953092], [0.005245227803659443, 0.004527226365146382]]","[0.9414320588111877, 0.9411887526512146, 0.9409282207489014]"
115,0.9416936635971069,Solve_Succeeded,MPC,3,"[[0.015602594026364805, 0.013639434391635303], [0.009217766990792643, 0.0091638428909796], [0.004233157596448898, 0.004785461587887383]]","[0.939003586769104, 0.9386643171310425, 0.9383128881454468]"
116,0.9414197206497192,Solve_Succeeded,MPC,3,"[[0.012532116845106696, 0.0144376170224115], [0.007307474452133455, 0.009563476470624232], [0.003309119750946815, 0.004929302196274099]]","[0.9386297464370728, 0.9382988810539246, 0.9379720687866211]"
117,0.9411430358886719,Solve_Succeeded,MPC,3,"[[0.009735488104030797, 0.01487653518250701], [0.005576199927225019, 0.009743705656776123], [0.0024756836486494608, 0.004971097103546404]]","[0.938262939453125, 0.9379476308822632, 0.9376509785652161]"
