step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9834685921669006,Solve_Succeeded,MPC,19,"[[0.35510209573286833, -0.8402131592429295], [0.21570401743323755, -0.2691511426569368], [0.0979114751800416, -0.008248684665091086]]","[0.9874524474143982, 0.988377034664154, 0.9883804321289062]"
1,0.9874616861343384,Solved_To_Acceptable_Level,MPC,10,"[[0.2852655111684189, -0.6018312524297312], [0.16865224249591773, -0.03597044572622075], [0.07447386755941003, 0.0017690424195586569]]","[0.9898339509963989, 0.9900222420692444, 0.9900034070014954]2,02,0.991308867931366,Solve_Succeeded,MPC,10,"[[0.2175047340975297, -0.06594056028299389], [0.12450366930929836, 0.0008353766202085414], [0.051477672752975226, 0.0034828659696066436]]","[0.9905580878257751, 0.9905719757080078, 0.9905202388763428]"
3,0.9927477836608887,Solved_To_Acceptable_Level,MPC,20,"[[0.12053656847598133, 0.1647599847700879], [0.06961517180096656, 0.008352791390623], [0.036910291324219906, 0.004193880578487472]]","[0.990307092666626, 0.9902649521827698, 0.9901873469352722]"
4,0.9931451678276062,Solved_To_Acceptable_Level,MPC,28,"[[0.02042532093202513, 0.17919464231463864], [-0.006770391025154771, 0.009293825913593802], [-0.005411300042618654, 0.0031998300188695234]]","[0.9902953505516052, 0.9901189208030701, 0.9899482131004333]5,05,0.9931218028068542,Solve_Succeeded,MPC,23,"[[-0.1433561750838755, 0.18347342392061577], [-0.05490587919309254, 0.009668135731737118], [-0.027343050734016557, 0.0037121279207546986]]","[0.9900850653648376, 0.9898363351821899, 0.9895443320274353]"
6,0.96,0.9625144600868225,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.99999999894195, -0.03184058201718024]",[0.944956362247467]
7,0.9588904976844788,Solved_To_Acceptable_Level,MPC,30,"[[-0.7550046667791952, 0.37771847439443257], [0.10540775038464732, 0.018916271709903107], [0.25420062284597333, 0.04412742722574016]]","[0.9273277521133423, 0.9075732231140137, 0.888172447681427]"
8,0.9505824446678162,Solved_To_Acceptable_Level,MPC,54,"[[-0.18352976390829315, 0.2502556588161327], [0.0521304220615008, -0.012822201389442083], [0.2893770266247599, 0.03078866696576413]]","[0.9138333797454834, 0.886447548866272, 0.8575013875961304]"
9,0.925405740737915,Solved_To_Acceptable_Level,MPC,19,"[[0.08747984499706819, 0.16163587081943662], [0.31530932314806837, -0.0016939911975753655], [0.250889935586874, 0.05275639901057137]]","[0.8836880922317505, 0.8531761169433594, 0.8224272131919861]"
10,0.8992130756378174,Solved_To_Acceptable_Level,MPC,28,"[[0.36575675663353135, 0.1218809822246859], [0.25805235691489203, 0.07497377107625733], [0.1043216478036139, 0.11117041458803167]]","[0.8322879672050476, 0.8008251786231995, 0.7646927833557129]"
11,0.8522015810012817,Solved_To_Acceptable_Level,MPC,27,"[[0.2851971384516648, 0.21927108656356462], [0.0837755011,0.9839117527008057,Solve_Succeeded,MPC,38,"[[-0.21427027032396437, 0.11163543936251223], [-0.13789480987644406, 0.007572848458265408], [-012,0.7867233753204346,Solve_Succeeded,MPC,12,"[[0.1269395052670862, 0.1818795910994381], [0.07089283217160112,0.9736800193786621,Solve_Succeeded,MPC,21,"[[-0.2032734105821539, 0.07765826113008058], [-0.12613342506544772, 0.008122265483577288]13,0.6992104053497314,Solved_To_Acceptable_Level,MPC,72,"[[0.03785372034990058, 0.13885189244843113], [0.01205368428710327, 0.14811943648373496], [0.010429129521636372, 0.046063088092019776]]","[0.6743857264518738, 0.6510626673698425, 0.6298728585243225]"
370255371855534, 0.002479033953372012]]","[0.9245590567588806, 0.8966593742370605, 0.8677809238433838]"
14,0.9402955174446106,Solved_To_Acceptable_Level,MPC,15,"[[-0.18463951785237723, 0.03650594850582217], [-0.17523903782160072, 0.004238572460316272], [-0.12592328086892213, 0.003916231231660801]]","[0.8925918936729431, 0.8643670082092285, 0.8361820578575134]"
15,0.9051010608673096,Solved_To_Acceptable_Level,MPC,10,"[[-0.2349604554690583, 0.025052142278831364], [-0.12103193515803592, 0.002628817144664064], [-0.16503228716002988, 0.007768355338367476]]","[0.8605525493621826, 0.8331997394561768, 0.8055498003959656]"
16,0.8725154995918274,Solved_To_Acceptable_Level,MPC,8,"[[-0.17020520697225514, 0.01854950995261344], [-0.1807248624448847, 0.005188977681556603], [-0.10077099919440563, 0.005040496736922714]]","[0.8282621502876282, 0.8015521168708801, 0.7752113938331604]"
17,0.8386814594268799,Solve_Succeeded,MPC,7,"[[-0.21825170198485916, 0.01668329644623595], [-0.09634543150541511, 0.0033587366020210686], [-0.06230916190238502, 0.003969911639347641]]","[0.7972019910812378, 0.7716121673583984, 0.7465664148330688]"
18,0.8037539124488831,Solve_Succeeded,MPC,9,"[[-0.14120647885380996, 0.012337942442431919], [-0.05977819523802187, 0.003080315392556476], [-0.059820516678056414, 0.0044358640200016074]]","[0.7656207084655762, 0.7414544820785522, 0.7180268168449402]"
19,0.767642617225647,Solve_Succeeded,MPC,8,"[[-0.09736987138114901, 0.010839146976873097], [-0.049348906979641394, 0.0033377116799432104], [-0.029857937467054833, 0.004187521337327941]]","[0.7386438250541687, 0.7158573865890503, 0.6935392618179321]"
20,0.7346889972686768,Solve_Succeeded,MPC,7,"[[-0.082384258082753, 0.011375257711201141], [-0.0250287054242386, 0.003479149970076325], [-0.01322324135929259, 0.003968813474802548]]","[0.7095744609832764, 0.6879851818084717, 0.6667453050613403]"
21,0.7016287446022034,Solved_To_Acceptable_Level,MPC,8,"[[-0.05741783810708699, 0.011944803520483351], [-0.012165512614087338, 0.0036778725784707075], [-0.006566753977647018, 0.0036051809970853066]]","[0.6795237064361572, 0.6599657535552979, 0.639587938785553]"
22,0.6734941601753235,Solve_Succeeded,MPC,6,"[[-0.03715571929167155, 0.012873997426369356], [-0.006111455028503754, 0.0034771571669328038], [-0.005719420849031384, 0.003928033203841714]]","[0.6528746485710144, 0.6335715055465698, 0.615196168422699]"
23,0.6513411402702332,Solve_Succeeded,MPC,6,"[[-0.030038952449901075, 0.01323911318421248], [-0.006171615168948923, 0.0038325320965821533], [-0.008674532151650502, 0.004256280444273883]]","[0.6306685209274292, 0.6148476600646973, 0.6005628108978271]"
24,0.633621335029602,Solved_To_Acceptable_Level,MPC,6,"[[-0.01706615397510077, 0.01415948895048934], [-0.00017043837259674623, 0.0037631806957244373], [0.0011495797488109165, 0.003771778910217452]]","[0.611998438835144, 0.595623791217804, 0.5786000490188599]"
25,0.6199049353599548,Solve_Succeeded,MPC,6,"[[-0.010203174975114998, 0.014757165028170554], [0.00676056770242076, 0.004139717137441216], [0.0035189594344855785, 0.0036141471480011225]]","[0.5980339050292969, 0.5813151001930237, 0.5643193125724792]"
26,0.6111353039741516,Solve_Succeeded,MPC,6,"[[-0.005046386672040491, 0.015189912998677413], [0.011479687994694102, 0.004365448817170051], [0.005505523815107579, 0.0035699386596401124]]","[0.5894241333007812, 0.5729253888130188, 0.5560640096664429]"
27,0.6023577451705933,Solved_To_Acceptable_Level,MPC,9,"[[0.0003373643772695889, 0.01723059386014906], [0.013679698762755859, 0.0025210995033939534], [0.005692561291243512, 0.005082543138487844]]","[0.581405758857727, 0.565102219581604, 0.549114465713501]"
28,0.594124436378479,Solved_To_Acceptable_Level,MPC,8,"[[0.002291985734444609, 0.014137792592832512], [0.015056556579166484, 0.004020477229053194], [0.010855466363419481, 0.004009100691656209]]","[0.5746145844459534, 0.55873703956604, 0.5413460731506348]"
29,0.6027575135231018,Solve_Succeeded,MPC,6,"[[-0.020143023882107963, 0.016828235470832623], [0.02958041682634764, 0.0038110105747780764], [0.013914993746157279, 0.0038947940528529295]]","[0.5919836163520813, 0.5758861303329468, 0.6167364716529846]"
30,0.6024176478385925,Solved_To_Acceptable_Level,MPC,6,"[[-0.0075866824732605306, 0.016926874593147154], [0.036061102632101744, 0.004036011893198894], [0.01641302475776347, 0.0035984643938893773]]","[0.5930949449539185, 0.577183187007904, 0.6181870698928833]"
31,0.6529886722564697,Solved_To_Acceptable_Level,MPC,5,"[[-0.04045941498917942, 0.016043529792147942], [0.0455062545431189, 0.0033557336842123045], [0.011619342804183926, 0.003919920479732477]]","[0.6615074276924133, 0.7558519840240479, 0.7505971789360046]"
32,0.6635265350341797,Solve_Succeeded,MPC,7,"[[-0.014718938568945078, 0.016514093647655388], [0.05656676127404949, 0.003951966506927297], [0.02654084397854784, 0.0036936453053361437]]","[0.6748157739639282, 0.7686281800270081, 0.7609683275222778]"
33,0.7774648070335388,Solved_To_Acceptable_Level,MPC,8,"[[-0.04574142177751408, 0.015081240412843025], [0.06673820126899895, 0.005066898284167933], [0.026708294741606683, 0.00432666912502298]]","[0.801133394241333, 0.9143032431602478, 0.9139023423194885]"
34,0.796012282371521,Solved_To_Acceptable_Level,MPC,12,"[[-0.008369956115800504, 0.01742750235662191], [0.07766141475703263, 0.004551256180576308], [0.03604345030120123, 0.003730282777444665]]","[0.816606879234314, 0.9181852340698242, 0.9172130227088928]"
35,0.9189468026161194,Solve_Succeeded,MPC,12,"[[0.10728680298029651, 0.01676791361053277], [0.06750008378133326, 0.004754649927827652], [0.03110278784815716, 0.003539011568192569]]","[0.9168127775192261, 0.9342230558395386, 0.9458327293395996]"
36,0.91731196641922,Solved_To_Acceptable_Level,MPC,11,"[[0.10060172463599179, 0.019440866862366134], [0.056775226985170284, 0.002690997421529999], [0.03100438352756478, 0.0005649319827519244]]","[0.9112638235092163, 0.9304928779602051, 0.942075252532959]"
37,0.9474073052406311,Solved_To_Acceptable_Level,MPC,11,"[[0.0735998822930735, 0.013718581240897506], [0.040342050769180196, 0.004409232805937989], [0.0188636578967634, 0.004132590398847991]]","[0.9656538963317871, 0.9735445380210876, 0.981805682182312]"
38,0.9510861039161682,Solved_To_Acceptable_Level,MPC,10,"[[0.054793282103430714, 0.01573757004209484], [0.038335626009357866, 0.004842811855501952], [0.014206448716943109, 0.004491132835702997]]","[0.9706105589866638, 0.9776251316070557, 0.9829675555229187]"
39,0.9661929607391357,Solve_Succeeded,MPC,11,"[[0.04973164063502035, 0.016955105762444106], [0.028271155883014775, 0.004992934964937396], [0.009044036971735553, 0.004138418450402832]]","[0.9814773797988892, 0.9824344515800476, 0.9847099184989929]"
40,0.9703241586685181,Solved_To_Acceptable_Level,MPC,11,"[[0.04230744614979468, 0.01711926728588792], [0.02231019222320996, 0.004651411265537616], [0.008615485125404904, 0.004403285209929664]]","[0.9830211400985718, 0.9829562902450562, 0.9844549894332886]"
41,0.9822796583175659,Solve_Succeeded,MPC,10,"[[0.03568420369077425, 0.016738686756265008], [0.019526079593570316, 0.004873562146436271], [0.009945104522366391, 0.0047346709023058245]]","[0.9849761724472046, 0.9846670031547546, 0.9840718507766724]"
42,0.9830384850502014,Solve_Succeeded,MPC,10,"[[0.031057205098335067, 0.016522069924835073], [0.01904811967459676, 0.00517000509719896], [0.008667132712337525, 0.004748918064927373]]","[0.9846862554550171, 0.9840265512466431, 0.9831847548484802]"
43,0.9848673939704895,Solve_Succeeded,MPC,8,"[[0.027939694175211995, 0.016576238877189193], [0.017074358718428325, 0.006087871904849349], [0.007005315783396687, 0.0035970809786049288]]","[0.9841353893280029, 0.9832615256309509, 0.9824022650718689]"
44,0.9849566221237183,Solve_Succeeded,MPC,9,"[[0.023265362035521455, 0.016891774274837363], [0.0157647362388622, 0.0060635898014048195], [0.005695123412748879, 0.004630933407157903]]","[0.9832812547683716, 0.9824249148368835, 0.9814935326576233]"
45,0.9841406345367432,Solve_Succeeded,MPC,7,"[[0.01824616394058998, 0.01688434361902018], [0.009294970748207867, 0.006065332868930237], [0.0031724460721567383, 0.004944459906139607]]","[0.9824026823043823, 0.9814762473106384, 0.980476975440979]"
46,0.9834653735160828,Solve_Succeeded,MPC,7,"[[0.012538040108178935, 0.01695841136372199], [0.006244685481814294, 0.006494172723180846], [0.003946227914070944, 0.004738733828145959]]","[0.981464147567749, 0.9804564714431763, 0.9793866872787476]"
47,0.9826623797416687,Solve_Succeeded,MPC,7,"[[0.008504932560202426, 0.017189200442538136], [0.0057893750560733745, 0.006484123694028351], [0.000999903378676291, 0.005120701001671142]]","[0.980445384979248, 0.9793623089790344, 0.9782031774520874]"
48,0.9817302823066711,Solve_Succeeded,MPC,7,"[[0.005497125331108097, 0.017207350053497248], [0.001498362509503045, 0.006982835230456597], [0.0010957391470187957, 0.004789038795438291]]","[0.9793452024459839, 0.9781631231307983, 0.9769283533096313]"
49,0.9807248115539551,Solve_Succeeded,MPC,7,"[[0.0010843463756536717, 0.017444353031943152], [2.2489290261781347e-05, 0.006930466202840769], [-0.00017926412703243172, 0.005256532241795372]]","[0.9781455397605896, 0.9768809676170349, 0.975685715675354]"
50,0.9796351790428162,Solve_Succeeded,MPC,7,"[[-0.0015245342747420977, 0.017479937253369812], [-0.0013905302774818737, 0.0073837033124839815], [-0.0008030083063554642, 0.005133639336847589]]","[0.9768581986427307, 0.9756424427032471, 0.9744651317596436]"
51,0.9784519672393799,Solve_Succeeded,MPC,9,"[[-0.0035996314828611806, 0.017795777744993413], [-0.0026523770126714867, 0.007620809504559271], [-0.0020520125864965945, 0.005072017714502998]]","[0.9756267666816711, 0.9744145274162292, 0.9732155799865723]"
52,0.9771848917007446,Solve_Succeeded,MPC,9,"[[-0.005322672891018217, 0.018003941856911353], [-0.004045610668125776, 0.007902614175419825], [-0.0016344925798184422, 0.005077245726737517]]","[0.9743971228599548, 0.9731709361076355, 0.9721146821975708]"
53,0.9760021567344666,Solve_Succeeded,MPC,8,"[[-0.007404240503280679, 0.017946157619385665], [-0.004622923810404355, 0.008391449455252647], [-0.0017850608049192213, 0.005690462512078172]]","[0.973168134689331, 0.9720807671546936, 0.9712322950363159]"
54,0.9748231172561646,Solve_Succeeded,MPC,8,"[[-0.007968469116716665, 0.018375704865237045], [-0.005086611565005539, 0.008847717817716207], [-0.0023995452530274387, 0.005710923685899173]]","[0.9720965027809143, 0.9712000489234924, 0.9703612923622131]"
55,0.973720908164978,Solve_Succeeded,MPC,8,"[[-0.008999852608012351, 0.01881194564549624], [-0.005955595168596617, 0.009277532750586999], [-0.0025092381197285877, 0.006206977787997673]]","[0.9712164402008057, 0.9703289866447449, 0.9694802761077881]"
56,0.9727733135223389,Solve_Succeeded,MPC,8,"[[-0.009893174709301426, 0.01915340901491094], [-0.0058489596393988775, 0.009963283427442123], [-0.0027653659295434866, 0.006219730585907162]]","[0.9703488349914551, 0.969440758228302, 0.9685868620872498]"
