step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9866999387741089,Solve_Succeeded,MPC,28,"[[0.8241458535132207, -0.9004205404107822], [0.31320739391111607, -0.030601135605149498], [0.013015928815292307, 0.0031309683323842105]]","[0.9900574088096619, 0.9902464747428894, 0.990216851234436]"11,0.9900679588317871,Solve_Succeeded,MPC,20,"[[0.602529179220525, -0.6048995015088497], [0.04492577301951764, -0.008956838224097966], [-0.0015475553554000873, 0.0035595213301529128]]","[0.9920428395271301, 0.9920698404312134, 0.9920320510864258]"22,0.9930436611175537,Solved_To_Acceptable_Level,MPC,7,"[[0.07703145520310993, -0.03551372838569557], [0.00047757188804412753, 0.002730753619233347], [-0.004070120768913869, 0.0036678463971683874]]","[0.9924289584159851, 0.992390513420105, 0.9923459887504578]"33,0.9939470887184143,Solve_Succeeded,MPC,18,"[[-0.16295587165673528, 0.16883876032976936], [-0.008694612280005518, 0.005910127219686475], [-0.004323233406207274, 0.0038465148189978293]]","[0.9920638203620911, 0.9920132756233215, 0.9919697046279907]"
4,0.9941380023956299,Solved_To_Acceptable_Level,MPC,19,"[[-0.18025644642556266, 0.17366232592180023], [-0.0101631797205835, 0.0063795545238545005], [-0.003981851061274012, 0.0038469686190003463]]","[0.9919971227645874, 0.9919434189796448, 0.9919005036354065]"
5,0.9942397475242615,Solved_To_Acceptable_Level,MPC,19,"[[-0.18533530448532867, 0.1801619828976178], [-0.008769991612389678, 0.006010065612146506], [-0.005162005834134749, 0.0029610380144155794]]","[0.9919316172599792, 0.9918796420097351, 0.9918368458747866,0.9759571552276611,Solve_Succeeded,MPC,17,"[[-0.3319066395250958, 0.3319308578656555], [-0.014804774741640872, 0.012196256478608319], [0.0031457826240117656, -0.0028657131965422297]]","[0.973909854888916, 0.9739108085632324, 0.9739292860031128]"
7,0.9750391840934753,Solved_To_Acceptable_Level,MPC,10,"[[-0.2617181699709199, 0.26060891295825855], [-0.01020052000452579, 0.00813221777914791], [0.002575593846518241, -0.0029987919008507974]]","[0.9739003777503967, 0.9739039540290833, 0.9739235043525696]"
8,0.9741675853729248,Solved_To_Acceptable_Level,MPC,9,"[[-0.17864387555701797, 0.17749081494638114], [-0.004874181624496138, 0.0037717068515047353], [0.003172972392510367, -0.003441070655197555]]","[0.9738942384719849, 0.973903477191925, 0.973923921585083]"
9,0.9740751385688782,Solve_Succeeded,MPC,9,"[[-0.11208252555306893, 0.11108297992561116], [-0.0019945412332424066, 0.0011671234105763513], [0.0036980031914584186, -0.0032646784272229766]]","[0.9738984704017639, 0.9739120006561279, 0.9739320874214172]"
10,0.9740080237388611,Solved_To_Acceptable_Level,MPC,6,"[[-0.06734165360017089, 0.06691987425520676], [-0.00029940133498454057, -0.00032223331693303386], [0.004311770925558033, -0.0037179897441082434]]","[0.9739083051681519, 0.973924458026886, 0.9739457964897156]"
11,0.973923711,0.9931914806365967,Solved_To_Acceptable_Level,MPC,20,"[[-0.11108631320682459, 0.11422653723032847], [-0.008660742254127211, 0.005133206981998094], [-0.003299540669010991, 0.003728971953319952]]","[0.9919084310531616, 0.9918593764305115, 0.99182653427112,0.97312,0.9928967952728271,Solve_Succeeded,MPC,23,"[[-0.0777531438568484, 0.07930260726169587], [-0.007054127769538388, 0.004574559067404726], [-0.003463910027123036, 0.0037138079863800995]]","[0.9920018315315247, 0.9919648170471191, 0.9919285178184509]"
13,013,0.9737856388092041,Solved_To_Acceptable_Level,MPC,8,"[[0.0017645570140255985, -0.0014576392970786216], [0.0034550432699543675, -0.0034826949084299226], [0.0031860327104008164, -0.003319849183608788]]","[0.9739506840705872, 0.9739730954170227, 0.973995804714,0.9925483465194702,Solved_To_Acceptable_Level,MPC,19,"[[-0.03587757523612101, 0.03638791344824179], [-0.004774007145408147, 0.003909602300383311], [-0.005126022148355717, 0.0038736890928872557]]","[0.9920364618301392, 0.9919983744621277, 0.9919608235359192]"
15,0.9924476742744446,Solved_To_Acceptable_Level,MPC,20,"[[-0.02712134018945132, 0.025624767505725315], [-0.0021547326083718957, 0.003864641643830001], [-0.006061215767204731, 0.0035286492856200745]]","[0.9920079708099365, 0.9919734597206116, 0.9919368624687195]"
