step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9906005263328552,Solved_To_Acceptable_Level,MPC,27,"[[0.8893294641846401, -0.8224091306665371], [0.07730886101132621, -0.3182037377037707], [-0.001134655779024377, -0.01330870426708479]]","[0.9927776455879211, 0.9933503866195679, 0.99337387084961,0.9441,0.9927757382392883,Solve_Succeeded,MPC,17,"[[0.5949337017856087, -0.6033829620584896], [0.01687113824369069, -0.04534606270800644], [-0.0031685217364697707, 0.0015192306887131927]]","[0.9941985607147217, 0.994286060333252, 0.9942879676818842,0.92,0.994937539100647,Solved_To_Acceptable_Level,MPC,6,"[[0.03787366542332868, -0.07873833221965021], [-0.0019769654203244708, 0.0010931705584159288], [-0.002733019980513118, 0.005717752137710168]]","[0.994570255279541, 0.9945744872093201, 0.9945716857910156]3,03,0.9955669045448303,Solve_Succeeded,MPC,21,"[[-0.16747169376126955, 0.163300322279011], [-0.006736846048385406, 0.00926510503800564], [-0.003703210921740523, 0.003972961288824212]]","[0.9943832755088806, 0.9943708181381226, 0.9943692684173584]"44,0.995736300945282,Solved_To_Acceptable_Level,MPC,19,"[[-0.17500648414440537, 0.18116870826321135], [-0.007210774209258433, 0.010323281147735007], [-0.004704550292169663, 0.0038351723504297993]]","[0.9943612217903137, 0.9943467378616333, 0.994345,0.968286633495,0.9958347678184509,Solved_To_Acceptable_Level,MPC,19,"[[-0.1807737181947252, 0.1847970563751089], [-0.0071885465253917515, 0.010685168505493562], [-0.003609346529614232, 0.003386020741247774]]","[0.9943618774414062, 0.9943469762802124, 0.994346,0.9693726897239685,Solve_Succeeded,MPC,19,"[[-0.3319258260357473, 0.19528025389829995], [-0.007616080228415202, 0.008792856364497056], [0.003212272435256622, 0.003715910054061658]]","[0.9609891772270203, 0.9608604311943054, 0.9607999920845032]"
7,0.9695972800254822,Solve_Succeeded,MPC,25,"[[-0.25794699092736545, 0.20090424249755465], [-0.004897134389665438, 0.008921168594861561], [0.00322297219157173, 0.0036583408880016197]]","[0.9610243439674377, 0.9608952403068542, 0.9608357548713684]"
8,0.969245970249176,Solved_To_Acceptable_Level,MPC,18,"[[-0.17527973400431132, 0.19273730068855896], [-0.0014843101746664271, 0.008942636228457628], [0.0034565421487436554, 0.004609687335772809]]","[0.9612576961517334, 0.9611245393753052, 0.9610491991043091]"
9,0.9685933589935303,Solve_Succeeded,MPC,18,"[[-0.10996978809956853, 0.1753977620026308], [8.610866188713779e-05, 0.008662082485397578], [0.0033144680892123386, 0.003686478739559158]]","[0.9616040587425232, 0.9614803791046143, 0.9614225029945374]"
10,0.9675925970077515,Solve_Succeeded,MPC,19,"[[-0.06695061906364709, 0.150026277300797], [0.0012575717151368578, 0.0076160273840570085], [0.003775167806573939, 0.004124382157752898]]","[0.9619774222373962, 0.9618839025497437, 0.961830198764801]"
11,0.966521680355072,Solve_Succeeded,MPC,111,0.995241105556488,Solved_To_Acceptable_Level,MPC,17,"[[-0.11255093050066835, 0.11146270933995271], [-0.006064716754381469, 0.00853694595768519], [-0.0033825262852275146, 0.0036827953063884524]]","[0.994612712,0.9655728340148926,Solve_Succeeded,MPC,25,"[[-0.0112,0.9951086044311523,Solved_To_Acceptable_Level,MPC,20,"[[-0.07825393732342589, 0.07813568986402616], [-0.004898790306465244, 0.005167873456619898], [-0.0038727920261147682, 0.0054636013112463735]]",13,0.9649677276611328,Solved_To_Acceptable_Level,MPC,12,"[[0.0017680058355373804, 0.05278822682821133], [0.0024849952546311172, 0.005435185181305559], [0.004364228104113755, 0.002907386066819765]]","[0.9629167914390564, 0.9628583192825317, 0.9628286361694336]"
[0.9946963787078857, 0.9946951270103455, 0.994695246219635]"
14,0.9949668049812317,Solved_To_Acceptable_Level,MPC,12,"[[-0.03598876394735004, 0.03678857846790578], [-0.004544286695645205, 0.004968231556288434], [-0.0036334877712459854, 0.00381046656860345]]","[0.994703471660614, 0.9947022795677185, 0.9947038292884827]"
15,0.994929313659668,Solved_To_Acceptable_Level,MPC,11,"[[-0.025600133092970434, 0.02613690403400325], [-0.003817742153160903, 0.003494101439062075], [-0.0035514905204789573, 0.0044906660127723525]]","[0.9947111010551453, 0.9947128891944885, 0.9947144985198975]"
16,0.994907021522522,Solved_To_Acceptable_Level,MPC,10,"[[-0.018612857052292674, 0.019340873109424072], [-0.0035656229578522507, 0.003437555760916377], [-0.003869975819043782, 0.004289136459454515]]","[0.9947192072868347, 0.9947226047515869, 0.9947265982627869]"
