episode,step,agent_id,true_dist_x,true_dist_y,eso_dist_x,eso_dist_y
1,0,0,0.0,-0.0,0.0,0.0
1,0,1,0.0,-0.0,0.0,0.0
1,0,2,0.0,-0.0,0.0,0.0
1,0,3,0.0,-0.0,0.0,0.0
1,1,0,3.0,-3.0,-0.029987433673970512,-0.034828737682294234
1,1,1,3.0,-3.0,-0.034497833405970284,-0.03008407992874928
1,1,2,3.0,-3.0,0.025102420635098554,-0.02044045623248432
1,1,3,3.0,-3.0,-0.03449633555342197,-4.5293689929053824e-07
1,2,0,3.0,-3.0,0.09720228164300193,0.11592097680741613
1,2,1,3.0,-3.0,0.11461896460780963,0.09763295672599799
1,2,2,3.0,-3.0,-0.08099354695939383,0.06456035791625082
1,2,3,3.0,-3.0,0.11461015201889256,1.0414988197052332e-05
1,3,0,3.0,-3.0,0.3972586474726645,-0.0056634676543911855
1,3,1,3.0,-3.0,0.4184757113864741,-0.028017910820894665
1,3,2,3.0,-3.0,0.06249174230765678,-0.08780231839959912
1,3,3,3.0,-3.0,0.418489265082307,-0.21276778280740422
1,4,0,3.0,-3.0,0.7125546590782724,-0.5394193929993307
1,4,1,3.0,-3.0,0.7081404506490774,-0.5280383197227017
1,4,2,3.0,-3.0,0.523407985799766,-0.5308189489541566
1,4,3,3.0,-3.0,0.7081694575454068,-0.6329595729444415
1,5,0,3.0,-3.0,1.0244719148778745,-1.243628028468242
1,5,1,3.0,-3.0,1.006300032488187,-1.2148882261490908
1,5,2,3.0,-3.0,1.1754844722146913,-1.1487455706951861
1,5,3,3.0,-3.0,1.006311907584661,-1.1582379064077224
1,6,0,3.0,-3.0,1.3488751899409022,-1.8804170012894834
1,6,1,3.0,-3.0,1.3273701290906716,-1.8558416156491053
1,6,2,3.0,-3.0,1.8155131251963545,-1.775567078543825
1,6,3,3.0,-3.0,1.3274268256347976,-1.6693877080814226
1,7,0,3.0,-3.0,1.6770074908485486,-2.3625448798123885
1,7,1,3.0,-3.0,1.6564232555321692,-2.348592604101966
1,7,2,3.0,-3.0,2.327336833115393,-2.2953040336762496
1,7,3,3.0,-3.0,1.6565321775773412,-2.0971620021654234
1,8,0,3.0,-3.0,1.9901724167597226,-2.696401760950857
1,8,1,3.0,-3.0,1.971348014549085,-2.689226990065392
1,8,2,3.0,-3.0,2.6845491015103726,-2.666219369104065
1,8,3,3.0,-3.0,1.9713477739653738,-2.405792839066683
1,9,0,3.0,-3.0,2.272609538889499,-2.919862366113743
1,9,1,3.0,-3.0,2.255395532312235,-2.913457809317574
1,9,2,3.0,-3.0,2.9108464064923796,-2.901257046133326
1,9,3,3.0,-3.0,2.255343465889531,-2.6109055257574125
1,10,0,3.0,-3.0,2.5090636224052214,-3.0677900175007076
1,10,1,3.0,-3.0,2.4992389957759946,-3.058750747844497
1,10,2,3.0,-3.0,3.0461913042964293,-3.0367395169090563
1,10,3,3.0,-3.0,2.4991903631693364,-2.7340110633125807
1,11,0,3.0,-3.0,2.675752499068108,-3.161934337005017
1,11,1,3.0,-3.0,2.6710040972074376,-3.142771313471055
1,11,2,3.0,-3.0,3.1304324131951535,-3.113207877474065
1,11,3,3.0,-3.0,2.671919538146407,-2.81005908073506
1,12,0,3.0,-3.0,2.782535338649693,-3.2158421395122985
1,12,1,3.0,-3.0,2.8018404255167306,-3.2833763679490944
1,12,2,3.0,-3.0,3.1858888737846036,-3.160212021420569
1,12,3,3.0,-3.0,2.781746833853932,-2.862689741103021
1,13,0,3.0,-3.0,2.8464089205261356,-3.2405103815109535
1,13,1,3.0,-3.0,2.80224544350018,-3.2278966376489353
1,13,2,3.0,-3.0,3.2197132536946333,-3.192716099814199
1,13,3,3.0,-3.0,2.8467818447475888,-2.9092738644719005
1,14,0,3.0,-3.0,2.882000636535266,-3.2454742387550963
1,14,1,3.0,-3.0,2.789018019419127,-3.1763842998877063
1,14,2,3.0,-3.0,3.234576877985772,-3.214639599557221
1,14,3,3.0,-3.0,2.8824670893657354,-2.9556144816251413
1,15,0,3.0,-3.0,2.89905496737123,-3.238850835592172
1,15,1,3.0,-3.0,2.8077240862734856,-3.1783204636214513
1,15,2,3.0,-3.0,3.234626549790218,-3.2249919587971516
1,15,3,3.0,-3.0,2.898686699806287,-2.996541475909766
1,16,0,3.0,-3.0,2.9038245141393455,-3.2265901909786816
1,16,1,3.0,-3.0,2.881351437613373,-3.2015507854973335
1,16,2,3.0,-3.0,3.2253380988466365,-3.224076243325627
1,16,3,3.0,-3.0,2.9025581939246132,-3.0309598634538375
1,17,0,3.0,-3.0,2.9146614839368024,-3.2129760595414822
1,17,1,3.0,-3.0,2.97313319739376,-3.210237246150161
1,17,2,3.0,-3.0,3.2119500392005427,-3.215654413693783
1,17,3,3.0,-3.0,2.8989715436172654,-3.0571477284968713
1,18,0,3.0,-3.0,2.8365149205790647,-3.1970142518317033
1,18,1,3.0,-3.0,3.039354792602134,-3.2106164486047604
1,18,2,3.0,-3.0,3.197823716861697,-3.2036050848420397
1,18,3,3.0,-3.0,2.891328913691244,-3.0798266842153237
1,19,0,3.0,-3.0,2.8484037691868402,-3.173532112475436
1,19,1,3.0,-3.0,3.0834410103370886,-3.198471745967836
1,19,2,3.0,-3.0,3.1848410052848526,-3.190886848155771
1,19,3,3.0,-3.0,2.8823418999200916,-3.0911485781872634
