episode,step,agent_id,true_dist_x,true_dist_y,eso_dist_x,eso_dist_y
1,0,0,0.0,-0.0,0.0,0.0
1,0,1,0.0,-0.0,0.0,0.0
1,0,2,0.0,-0.0,0.0,0.0
1,0,3,0.0,-0.0,0.0,0.0
1,0,4,0.0,-0.0,0.0,0.0
1,0,5,0.0,-0.0,0.0,0.0
1,1,0,3.0,-3.0,0.018690180320620132,0.020415583135766486
1,1,1,3.0,-3.0,-0.029177061294493108,-0.026941697434295697
1,1,2,3.0,-3.0,0.03432934525576693,0.01850596509255151
1,1,3,3.0,-3.0,0.03527665525166169,0.032818780089898136
1,1,4,3.0,-3.0,0.03534095987002744,-0.03504631436156083
1,1,5,3.0,-3.0,-0.03220008629175238,0.023515021184603118
1,2,0,3.0,-3.0,-0.05916009341172511,-0.06449837083382289
1,2,1,3.0,-3.0,0.09479029845073537,0.08735542771964007
1,2,2,3.0,-3.0,-0.1139179420193148,-0.05859733513475924
1,2,3,3.0,-3.0,-0.1172122699019533,-0.10762899113725005
1,2,4,3.0,-3.0,-0.11732675889918177,0.11664764665290786
1,2,5,3.0,-3.0,0.10510748608564084,-0.0754433104556713
1,3,0,3.0,-3.0,0.0999814154560278,-0.3374333235736423
1,3,1,3.0,-3.0,0.3900363636153149,-0.051194629197411884
1,3,2,3.0,-3.0,0.00754143852464112,-0.32408741203994446
1,3,3,3.0,-3.0,0.0021282118169101694,-0.41306054677408627
1,3,4,3.0,-3.0,0.0013896407282995016,-0.004297924012808568
1,3,5,3.0,-3.0,0.4108313595563625,-0.3537987265911678
1,4,0,3.0,-3.0,0.5374275127430909,-0.7153108787492666
1,4,1,3.0,-3.0,0.7124521626275019,-0.5233832362286047
1,4,2,3.0,-3.0,0.5385775735355244,-0.7157679030945424
1,4,3,3.0,-3.0,0.5377950974881989,-0.7104486467874278
1,4,4,3.0,-3.0,0.5371147546601067,-0.5391503737090783
1,4,5,3.0,-3.0,0.7112005980463393,-0.7140645601222666
1,5,0,3.0,-3.0,1.1419307503700709,-1.0816581284372986
1,5,1,3.0,-3.0,1.028732646980647,-1.1891256519213216
1,5,2,3.0,-3.0,1.2412683855611297,-1.0976776945035127
1,5,3,3.0,-3.0,1.245155613514003,-1.0126106819752327
1,5,4,3.0,-3.0,1.245188402668885,-1.2445174863620692
1,5,5,3.0,-3.0,1.0150514216773965,-1.060441817449472
1,6,0,3.0,-3.0,1.7583482700463833,-1.4198138894055956
1,6,1,3.0,-3.0,1.3540753804251011,-1.8306973571489937
1,6,2,3.0,-3.0,1.8781436925789765,-1.4431374417356746
1,6,3,3.0,-3.0,1.883851749858128,-1.3348628552288087
1,6,4,3.0,-3.0,1.8845447690106625,-1.8818240973239289
1,6,5,3.0,-3.0,1.3376934989470177,-1.3925965671298621
1,7,0,3.0,-3.0,2.2762421720678887,-1.7390659403960045
1,7,1,3.0,-3.0,1.6817930732120538,-2.3355778051800895
1,7,2,3.0,-3.0,2.361051216269384,-1.7606605066179288
1,7,3,3.0,-3.0,2.366671891337552,-1.6639240290772168
1,7,4,3.0,-3.0,2.3677319937575625,-2.3639678610822665
1,7,5,3.0,-3.0,1.6666632606443343,-1.7153317138981146
1,8,0,3.0,-3.0,2.651740257002602,-2.038155143365113
1,8,1,3.0,-3.0,1.9943865791806208,-2.685845581771147
1,8,2,3.0,-3.0,2.695094093705717,-2.0545238505947214
1,8,3,3.0,-3.0,2.7008021628494108,-1.97854218625681
1,8,4,3.0,-3.0,2.7020877843004096,-2.6976972948149625
1,8,5,3.0,-3.0,1.9809488026320463,-2.0204760371258432
1,9,0,3.0,-3.0,2.8912667650753523,-2.308376014038789
1,9,1,3.0,-3.0,2.276188487484673,-2.910572786728439
1,9,2,3.0,-3.0,2.9185050497592204,-2.3196163213136582
1,9,3,3.0,-3.0,2.9245953603736994,-2.2621886042823576
1,9,4,3.0,-3.0,2.925959299059979,-2.92141509430311
1,9,5,3.0,-3.0,2.2644002456020265,-2.29623698909244
1,10,0,3.0,-3.0,3.028991180150665,-2.522250257975626
1,10,1,3.0,-3.0,2.51105148203386,-3.05142109588541
1,10,2,3.0,-3.0,3.066350588873856,-2.525542242143492
1,10,3,3.0,-3.0,3.0728014875419456,-2.5037090932078816
1,10,4,3.0,-3.0,3.073985288189378,-3.0695135441571275
1,10,5,3.0,-3.0,2.5045907887049066,-2.5186194360014422
1,11,0,3.0,-3.0,3.104119724143345,-2.674042334302233
1,11,1,3.0,-3.0,2.6762429603888935,-3.1425820785628082
1,11,2,3.0,-3.0,3.16055433802652,-2.672128300359196
1,11,3,3.0,-3.0,3.166570073225795,-2.6740654427526005
1,11,4,3.0,-3.0,3.1678042932688046,-3.163594060569784
1,11,5,3.0,-3.0,2.6743084593553306,-2.6757715870260235
1,12,0,3.0,-3.0,3.147085397753834,-2.774270303029602
1,12,1,3.0,-3.0,2.7825340024861074,-3.1991478354094904
1,12,2,3.0,-3.0,3.214662623554114,-2.7696836026783913
1,12,3,3.0,-3.0,3.219904628939355,-2.782488510515802
1,12,4,3.0,-3.0,3.221109655688272,-3.217318429947509
1,12,5,3.0,-3.0,2.7826071551861737,-2.778207146372954
1,13,0,3.0,-3.0,3.1767073581485326,-2.836347071095125
1,13,1,3.0,-3.0,2.8464004437928296,-3.228817518926186
