episode,step,agent_id,axis,true_pos,eso_pos,pos_error,true_vel,eso_vel,vel_error,true_dist,eso_dist,dist_error,measurement_error
1,0,0,x,3.273787050409662,3.273787050409662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,y,0.9455510194776107,0.9455510194776107,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,0,1,x,0.6145274056622769,0.6145274056622769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,y,2.097109265713522,2.097109265713522,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,0,2,x,3.6589338483554332,3.6589338483554332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2,y,3.9232133373190674,3.9232133373190674,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,0,3,x,3.5733501040815785,3.5733501040815785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3,y,3.2885142327585433,3.2885142327585433,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,0,4,x,3.758125081588152,3.758125081588152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,4,y,1.2933813638948282,1.2933813638948282,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,0,5,x,2.6298266218649937,2.6298266218649937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,5,y,3.594989979597581,3.594989979597581,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,1,0,x,3.273787050409662,3.2725206033266945,-0.0012664470829673036,-0.1433713678830808,-0.14061218462170075,0.002759183261380055,3.0,0.018690180320620132,-2.98130981967938,-0.0012664470829673036
1,1,0,y,0.9455510194776107,0.9441676590570134,-0.0013833604205972794,-0.15660684006761658,-0.15359294002528406,0.0030139000423325124,-3.0,0.020415583135766486,3.0204155831357666,-0.0013833604205972794
1,1,1,x,0.6145274056622769,0.6165044440606283,0.001977038398351394,0.22381566773789094,0.21950833320398025,-0.004307334533910689,3.0,-0.029177061294493108,-3.0291770612944933,0.001977038398351394
1,1,1,y,2.097109265713522,2.098934835801159,0.0018255700876368408,0.2066683118079526,0.20269097829277719,-0.003977333515175402,-3.0,-0.026941697434295697,2.9730583025657045,0.0018255700876368408
1,1,2,x,3.6589338483554332,3.6566076910678342,-0.0023261572875989955,-0.2633385608602973,-0.25827060789360773,0.005067952966689548,3.0,0.03432934525576693,-2.965670654744233,-0.0023261572875989955
1,1,2,y,3.9232133373190674,3.9219593726645314,-0.0012539646545359773,-0.14195826277763157,-0.13922627473668592,0.0027319880409456543,-3.0,0.01850596509255151,3.0185059650925514,-0.0012539646545359773
1,1,3,x,3.5733501040815785,3.5709597570451175,-0.0023903470364610158,-0.2706053248824116,-0.2653975229769118,0.005207801905499798,3.0,0.03527665525166169,-2.964723344748338,-0.0023903470364610158
1,1,3,y,3.2885142327585433,3.28629043140412,-0.002223801354423127,-0.25175109672714463,-0.24690614461167162,0.004844952115473006,-3.0,0.032818780089898136,3.0328187800898982,-0.002223801354423127
1,1,4,x,3.758125081588152,3.755730377269153,-0.002394704318998908,-0.2710986021508379,-0.26588130711987973,0.005217295030958191,3.0,0.03534095987002744,-2.9646590401299724,-0.002394704318998908
1,1,4,y,1.2933813638948282,1.2957561030268518,0.0023747391320236844,0.2688383923045802,0.26366459503239453,-0.005173797272185643,-3.0,-0.03504631436156083,2.9649536856384393,0.0023747391320236844
1,1,5,x,2.6298266218649937,2.6320085005122804,0.0021818786472866947,0.24700512988151185,0.242251513940569,-0.00475361594094284,3.0,-0.03220008629175238,-3.0322000862917524,0.0021818786472866947
1,1,5,y,3.594989979597581,3.5933966011777754,-0.0015933784198054468,-0.18038246261949104,-0.1769110005078081,0.0034714621116829214,-3.0,0.023515021184603118,3.023515021184603,-0.0015933784198054468
1,2,0,x,3.269485909373169,3.266018470358195,-0.0034674390149742607,-0.1731384678388507,-0.2739065903616385,-0.1007681225227878,3.0,-0.05916009341172511,-3.059160093411725,-0.0034674390149742607
1,2,0,y,0.9408528142755822,0.9370569307491871,-0.0037958835263951496,-0.3783750080824835,-0.300119020926004,0.07825598715647947,-3.0,-0.06449837083382289,2.9355016291661773,-0.0037958835263951496
