episode,step,agent_id,solver_status,solve_time,action_x,action_y,feasible,eso_action_x,eso_action_y,compensated_x,compensated_y
1,0,0,mpc_success,0.01,-4.779045596102693,-5.2202280022538865,True,-4.779045596102693,-5.2202280022538865,-4.779045596102693,-5.2202280022538865
1,0,1,mpc_success,0.01,7.460522257929698,6.888943726931753,True,7.460522257929698,6.888943726931753,7.460522257929698,6.888943726931753
1,0,2,mpc_success,0.01,-8.777952028676577,-4.731942092587719,True,-8.777952028676577,-4.731942092587719,-8.777952028676577,-4.731942092587719
1,0,3,mpc_success,0.01,-9.020177496080388,-8.391703224238155,True,-9.020177496080388,-8.391703224238155,-9.020177496080388,-8.391703224238155
1,0,4,mpc_success,0.01,-9.036620071694598,8.961279743486006,True,-9.036620071694598,8.961279743486006,-9.036620071694598,8.961279743486006
1,0,5,mpc_success,0.01,8.23350432938373,-6.012748753983034,True,8.23350432938373,-6.012748753983034,8.23350432938373,-6.012748753983034
1,1,0,mpc_success,0.01,-3.9735464848717093,-4.371856684026464,True,-3.9735464848717093,-4.371856684026464,-3.9922366651923293,-4.39227226716223
1,1,1,mpc_success,0.01,5.5801732712922885,5.1967968058430225,True,5.5801732712922885,5.1967968058430225,5.609350332586781,5.2237385032773185
1,1,2,mpc_success,0.01,-5.9547136579550175,-3.929181585198352,True,-5.9547136579550175,-3.929181585198352,-5.989043003210784,-3.9476875502909032
1,1,3,mpc_success,0.01,-6.080475870122487,-6.019045127227228,True,-6.080475870122487,-6.019045127227228,-6.115752525374148,-6.051863907317126
1,1,4,mpc_success,0.01,-6.116918191693098,5.989449111763659,True,-6.116918191693098,5.989449111763659,-6.1522591515631255,6.02449542612522
1,1,5,mpc_success,0.01,6.031507160475182,-4.740766841623196,True,6.031507160475182,-4.740766841623196,6.063707246766934,-4.764281862807799
1,2,0,mpc_success,0.01,-2.896201439386261,-2.9023636004242324,True,-2.896201439386261,-2.9023636004242324,-2.8370413459745363,-2.8378652295904097
1,2,1,mpc_success,0.01,1.710574618913225,2.307482483629514,True,1.710574618913225,2.307482483629514,1.6157843204624895,2.220127055909874
1,2,2,mpc_success,0.01,-0.43906551668620686,-2.9263486737661264,True,-0.43906551668620686,-2.9263486737661264,-0.32514757466689204,-2.867751338631367
1,2,3,mpc_success,0.01,-0.360833335266578,-0.665421435550344,True,-0.360833335266578,-0.665421435550344,-0.24362106536462472,-0.557792444413094
1,2,4,mpc_success,0.01,-0.37216071308277326,0.3564936939688997,True,-0.37216071308277326,0.3564936939688997,-0.2548339541835915,0.23984604731599182
1,2,5,mpc_success,0.01,0.7606017627170047,-2.820397299975511,True,0.7606017627170047,-2.820397299975511,0.655494276631364,-2.7449539895198396
1,3,0,mpc_success,0.01,-2.123456778795915,-0.5074572122593246,True,-2.123456778795915,-0.5074572122593246,-2.223438194251943,-0.1700238886856823
1,3,1,mpc_success,0.01,-1.409234225530041,0.9361757396288362,True,-1.409234225530041,0.9361757396288362,-1.799270589145356,0.9873703688262481
1,3,2,mpc_success,0.01,-0.4940518627329985,-1.0461547275850036,True,-0.4940518627329985,-1.0461547275850036,-0.5015933012576397,-0.7220673155450592
1,3,3,mpc_success,0.01,-0.47874160132885246,1.6431332773962666,True,-0.47874160132885246,1.6431332773962666,-0.4808698131457626,2.056193824170353
1,3,4,mpc_success,0.01,-0.47636020194764966,0.4865260973787712,True,-0.47636020194764966,0.4865260973787712,-0.47774984267594917,0.49082402139157977
1,3,5,mpc_success,0.01,-1.6187097138751008,0.3642607726308572,True,-1.6187097138751008,0.3642607726308572,-2.029541073431463,0.718059499222025
1,4,0,mpc_success,0.01,-2.138594961267739,1.7710561001056975,True,-2.138594961267739,1.7710561001056975,-2.67602247401083,2.486366978854964
1,4,1,mpc_success,0.01,-1.8983039215534308,2.1072584629518643,True,-1.8983039215534308,2.1072584629518643,-2.6107560841809327,2.630641699180469
1,4,2,mpc_success,0.01,-2.529048161813413,1.474773488893509,True,-2.529048161813413,1.474773488893509,-3.0676257353489373,2.1905413919880514
1,4,3,mpc_success,0.01,-2.577405970720245,1.7948987310777198,True,-2.577405970720245,1.7948987310777198,-3.1152010682084437,2.5053473778651476
1,4,4,mpc_success,0.01,-2.5806733504594614,2.5628629086612698,True,-2.5806733504594614,2.5628629086612698,-3.117788105119568,3.102013282370348
1,4,5,mpc_success,0.01,-1.8061650638067197,1.9183667383289906,True,-1.8061650638067197,1.9183667383289906,-2.517365661853059,2.632431298451257
1,5,0,mpc_success,0.01,-2.397280028523504,2.1664357834176706,True,-2.397280028523504,2.1664357834176706,-3.5392107788935747,3.248093911854969
1,5,1,mpc_success,0.01,-1.925144191112424,3.0077482932091804,True,-1.925144191112424,3.0077482932091804,-2.953876838093071,4.196873945130502
1,5,2,mpc_success,0.01,-3.4634897704622136,2.190078841986691,True,-3.4634897704622136,2.190078841986691,-4.704758156023344,3.2877565364902033
1,5,3,mpc_success,0.01,-3.5150406075956067,1.8356669752158008,True,-3.5150406075956067,1.8356669752158008,-4.760196221109609,2.8482776571910335
1,5,4,mpc_success,0.01,-3.5208706499281033,3.4998931932502484,True,-3.5208706499281033,3.4998931932502484,-4.766059052596988,4.744410679612318
1,5,5,mpc_success,0.01,-1.838600327933813,2.0901453747535057,True,-1.838600327933813,2.0901453747535057,-2.8536517496112097,3.150587192202978
1,6,0,mpc_success,0.01,-2.562811593899913,2.089830845846443,True,-2.562811593899913,2.089830845846443,-4.3211598639462965,3.5096447352520386
