episode,step,obstacle_id,center_x,center_y,length_x,length_y,theta,v0_x,v0_y,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y,type
1,0,0,2.71247833716873,1.7092411165004844,0.43915356180194876,0.7543709313470875,-0.9437743003419877,2.278208129316587,1.6657414061766342,2.5358752740889883,1.3101243461975376,3.1467485450208734,1.7527408268243345,2.889081400248472,2.1083578868034314,static
1,0,1,2.553513020625023,2.7231525638424214,0.5447492791459808,0.41652763303936413,-1.2515925870579685,2.2702954718852366,2.9164129623716772,2.441243582296747,2.39918136948818,2.8367305693648097,2.5298921653131656,2.6657824589532995,3.047123758196663,static
1,0,2,0.9452384578119748,0.05147023927050842,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.9603243178451834,0.29817327957891976,0.8126919770202401,-0.15714760200890254,0.9301525977787662,-0.19523280103790291,1.0777849386037095,0.2600880805499194,static
1,0,3,2.078042486686038,2.7560203115812865,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.5412812224217802,2.7234852493333888,2.131249871423417,2.2209126968910753,2.614803750950296,2.788555373829184,2.0248351019486592,3.2911279262714976,static
1,0,4,0.34985397974568055,1.4146774873930112,0.3390142774266411,0.41845009989762394,-2.3554718803037904,0.32157566483576266,1.6824612219750716,0.08202965645244203,1.4425687665565536,0.37813229465559844,1.1468937528109513,0.617678303038919,1.3867862082294693,static
1,0,5,3.628525013794169,0.2966163757234055,0.2251511417759587,0.5083211603894053,-0.5920651428991243,3.393270056292832,0.1485421893953817,3.5800982093929146,0.02289077534750894,3.8637799712955063,0.4446905620514293,3.6769518181954237,0.570341976099302,static
1,0,6,0.25874081568214624,2.42631518431869,0.2956624017555965,0.22163408502196602,-1.5087690526583013,0.13897319487151485,2.566992822446481,0.15730057036855263,2.271899001570343,0.37850843649277766,2.2856375461908987,0.3601810609957399,2.580731367067037,static
1,0,7,1.7489741999545974,1.458614088125219,0.39261735662791475,0.5911429689200615,2.3945311122810358,2.093840275413963,1.5420825828075484,1.8057813674698036,1.8088604947108946,1.4041081244952316,1.3751455934428896,1.6921670324393911,1.1083676815395433,static
1,0,8,0.7500049108019269,0.910577786848676,0.5847139051951994,0.6957286868050613,2.0092356180843174,1.1890800083082735,0.7935510894979383,0.9408532307930388,1.3229600220378255,0.3109298132955802,1.0276044841994136,0.5591565908108149,0.4981955516595264,static
1,0,9,3.182330284580181,1.4470472547959403,0.48985568254493006,0.43454122257934835,1.3355922944564176,3.3365404153646656,1.1582300089050297,3.4506970718916534,1.6345984036292585,3.0281201537956965,1.735864500686851,2.9139634972687087,1.2594961059626222,static
1,1,0,2.71247833716873,1.7092411165004844,0.43915356180194876,0.7543709313470875,-0.9437743003419877,2.278208129316587,1.6657414061766342,2.5358752740889883,1.3101243461975376,3.1467485450208734,1.7527408268243345,2.889081400248472,2.1083578868034314,static
