episode,step,agent_id,true_dist_x,true_dist_y,eso_dist_x,eso_dist_y
1,0,0,0.0,0.0,0.0,0.0
1,0,1,0.0,0.0,0.0,0.0
1,1,0,3.0,3.0,-0.17003741005141795,-0.17003741005139908
1,1,1,3.0,3.0,-0.17003741005139908,-0.17003741005141795
1,2,0,3.0,3.0,-0.3558948624494065,-0.3558948624498218
1,2,1,3.0,3.0,-0.35589486244944424,-0.3558948624497841
1,3,0,3.0,3.0,-0.5948937420573488,-0.5948937420607981
1,3,1,3.0,3.0,-0.5948937420573608,-0.5948937420607481
1,4,0,3.0,3.0,-0.50914555067167,-0.5091455506819935
1,4,1,3.0,3.0,-0.5091455506716591,-0.509145550681952
1,5,0,3.0,3.0,-0.23790372694126782,-0.2379037269556341
1,5,1,3.0,3.0,-0.2379037269412383,-0.23790372695561568
1,6,0,3.0,3.0,0.06739851309621092,0.06739851307985556
1,6,1,3.0,3.0,0.06739851309624822,0.06739851307990352
1,7,0,3.0,3.0,0.34867364840842674,0.34867364839116854
1,7,1,3.0,3.0,0.34867364840843407,0.34867364839118586
1,8,0,3.0,3.0,0.5884846118171441,0.5884846117994313
1,8,1,3.0,3.0,0.5884846118171894,0.5884846117994675
1,9,0,3.0,3.0,0.7856154100667125,0.7856154100487984
1,9,1,3.0,3.0,0.7856154100666968,0.7856154100487778
1,10,0,3.0,3.0,0.9446700914810784,0.9446700914630384
1,10,1,3.0,3.0,0.9446700914810435,0.9446700914630097
1,11,0,3.0,3.0,1.071745805938912,1.0717458059207992
1,11,1,3.0,3.0,1.0717458059388962,1.0717458059207663
1,12,0,3.0,3.0,1.172739582982976,1.1727395829647427
1,12,1,3.0,3.0,1.1727395829830103,1.1727395829647511
1,13,0,3.0,3.0,1.252780142810787,1.2527801427925038
1,13,1,3.0,3.0,1.2527801428107643,1.2527801427924705
1,14,0,3.0,3.0,1.3161214019736553,1.3161214019552256
1,14,1,3.0,3.0,1.316121401973622,1.3161214019552745
1,15,0,3.0,3.0,1.366209741901063,1.3662097418825494
1,15,1,3.0,3.0,1.366209741901075,1.3662097418826284
1,16,0,3.0,3.0,1.40580355937784,1.4058035593593314
1,16,1,3.0,3.0,1.405803559377829,1.4058035593593727
1,17,0,3.0,3.0,1.4370965606321555,1.437096560613645
1,17,1,3.0,3.0,1.4370965606321107,1.4370965606136445
1,18,0,3.0,3.0,1.4618275507975467,1.4618275507789658
1,18,1,3.0,3.0,1.4618275507975478,1.4618275507790328
1,19,0,3.0,3.0,1.4813724075215666,1.4813724075030128
1,19,1,3.0,3.0,1.4813724075215566,1.4813724075030148
1,20,0,3.0,3.0,1.496818912302813,1.4968189122841626
1,20,1,3.0,3.0,1.496818912302742,1.4968189122842022
1,21,0,3.0,3.0,1.5090267419483443,1.5090267419297019
1,21,1,3.0,3.0,1.5090267419483154,1.5090267419297188
1,22,0,3.0,3.0,1.5186751987916143,1.5186751987729206
1,22,1,3.0,3.0,1.5186751987915665,1.5186751987729563
1,23,0,3.0,3.0,1.5263010382204931,1.526301038201798
1,23,1,3.0,3.0,1.5263010382204765,1.5263010382018412
1,24,0,3.0,3.0,1.532328390068601,1.5323283900499132
1,24,1,3.0,3.0,1.5323283900685467,1.5323283900499562
1,25,0,3.0,3.0,1.5370924048085721,1.5370924047899102
1,25,1,3.0,3.0,1.5370924048084984,1.5370924047899153
1,26,0,3.0,3.0,1.5408579335877752,1.5408579335690422
1,26,1,3.0,3.0,1.540857933587752,1.5408579335691084
1,27,0,3.0,3.0,1.543834283508923,1.5438342834902254
1,27,1,3.0,3.0,1.5438342835088887,1.5438342834902454
1,28,0,3.0,3.0,1.5461868729922144,1.5461868729735107
1,28,1,3.0,3.0,1.5461868729922028,1.546186872973504
1,29,0,3.0,3.0,1.5480464391521775,1.5480464391334294
1,29,1,3.0,3.0,1.5480464391521505,1.5480464391334565
1,30,0,3.0,3.0,1.5495163119961424,1.5495163119774373
1,30,1,3.0,3.0,1.5495163119961108,1.549516311977393
1,31,0,3.0,3.0,1.5506781618438048,1.5506781618250425
1,31,1,3.0,3.0,1.550678161843744,1.5506781618250736
1,32,0,3.0,3.0,1.5515965407863839,1.5515965407676389
1,32,1,3.0,3.0,1.5515965407863688,1.5515965407676704
1,33,0,3.0,3.0,1.5523224714733055,1.5523224714545405
1,33,1,3.0,3.0,1.5523224714732229,1.5523224714545725
1,34,0,3.0,3.0,1.552896283232829,1.5528962832141195
1,34,1,3.0,3.0,1.5528962832327544,1.5528962832140756
1,35,0,3.0,3.0,1.5533498534865808,1.55334985346789
1,35,1,3.0,3.0,1.553349853486552,1.5533498534678456
1,36,0,3.0,3.0,1.55370837922851,1.5537083792097997
1,36,1,3.0,3.0,1.5537083792285646,1.553708379209793
1,37,0,3.0,3.0,1.5539917771379768,1.5539917771192473
1,37,1,3.0,3.0,1.5539917771379643,1.5539917771192402
1,38,0,3.0,3.0,1.5542157902054299,1.554215790186605
1,38,1,3.0,3.0,1.5542157902054086,1.554215790186665
1,39,0,3.0,3.0,1.5543928624078096,1.5543928623890033
1,39,1,3.0,3.0,1.554392862407759,1.554392862389025
1,40,0,3.0,3.0,1.55453283006152,1.554532830042724
1,40,1,3.0,3.0,1.5545328300614316,1.5545328300427164
1,41,0,3.0,3.0,1.5546434682813461,1.5546434682625305
