episode,step,obstacle_id,pos_x,pos_y,type
1,1,15,490393.1402016152,-97543.16100806421,static
1,1,16,500000.5,1.9999999997779554,static
1,1,17,490393.1402016152,97547.16100806398,static
1,1,18,461940.26625564345,191343.7161825448,static
1,1,19,415735.30615127267,277787.11650980107,static
1,1,20,353553.89059327386,353555.3905932735,static
1,1,21,277785.6165098013,415736.80615127244,static
1,1,22,191342.21618254491,461941.76625564345,static
1,1,23,97545.66100806421,490394.6402016152,static
1,1,24,0.5000000003330669,500002.0,static
1,1,25,-97544.66100806388,490394.6402016152,static
1,1,26,-191341.21618254454,461941.76625564345,static
1,1,27,-277784.61650980095,415736.8061512729,static
1,1,28,-353552.89059327357,353555.390593274,static
1,1,29,-415734.3061512725,277787.11650980107,static
1,1,30,-461939.2662556433,191343.71618254526,static
1,1,31,-490392.1402016152,97547.16100806443,static
1,1,32,-499998.0,0.49999999994448885,static
1,1,33,-490390.6402016152,-97544.6610080641,static
1,1,34,-461937.76625564345,-191341.21618254491,static
1,1,35,-415732.80615127244,-277784.61650980124,static
1,1,36,-353551.39059327374,-353552.8905932738,static
1,1,37,-277783.11650980107,-415734.30615127255,static
1,1,38,-191339.7161825448,-461939.2662556434,static
1,1,39,-97543.16100806398,-490392.1402016152,static
1,1,40,2.0,-499999.5,static
1,1,41,97547.16100806398,-490392.1402016152,static
1,1,42,191343.7161825448,-461939.26625564345,static
1,1,43,277787.11650980107,-415734.3061512726,static
1,1,44,353555.3905932735,-353552.89059327386,static
1,1,45,415736.80615127244,-277784.61650980124,static
1,1,46,461941.76625564345,-191341.21618254491,static
1,1,47,490394.6402016152,-97544.66100806421,static
1,1,48,500002.0,0.4999999998889777,static
1,1,49,490394.6402016152,97545.66100806398,static
1,1,50,461941.76625564345,191342.2161825447,static
1,1,51,415736.80615127244,277785.61650980107,static
1,1,52,353555.390593274,353553.89059327374,static
1,1,53,277787.11650980153,415735.30615127244,static
1,1,54,191343.7161825448,461940.2662556434,static
1,1,55,97547.16100806443,490393.1402016152,static
1,1,56,2.000000000444089,500000.5,static
1,1,57,-97543.16100806398,490393.1402016152,static
1,1,58,-191339.7161825446,461940.26625564345,static
1,1,59,-277783.11650980107,415735.30615127267,static
1,1,60,-353551.3905932735,353553.890593274,static
1,1,61,-415732.80615127244,277785.6165098013,static
1,1,62,-461937.7662556433,191342.21618254515,static
1,1,63,-490390.6402016152,97545.66100806431,static
1,2,0,-499999.491,2.009,static
1,2,1,-490392.1312016152,-97543.15200806397,static
1,2,2,-461939.2572556434,-191339.70718254504,static
1,2,3,-415734.2971512725,-277783.1075098013,static
1,2,4,-353552.8815932737,-353551.3815932737,static
1,2,5,-277784.6075098011,-415732.7971512724,static
1,2,6,-191341.20718254487,-461937.75725564343,static
1,2,7,-97544.65200806409,-490390.6312016152,static
1,2,8,0.5089999998889777,-499997.991,static
1,2,9,97545.6700080641,-490390.6312016152,static
1,2,10,191342.2251825448,-461937.75725564343,static
1,2,11,277785.6255098012,-415732.79715127265,static
1,2,12,353553.89959327364,-353551.38159327395,static
1,2,13,415735.3151512726,-277783.1075098013,static
1,2,14,461940.2752556434,-191339.7071825448,static
1,2,15,490393.14920161525,-97543.15200806421,static
1,2,16,500000.5089999999,2.009,static
1,2,17,490393.14920161536,97547.17000806399,static
1,2,18,461940.2752556435,191343.7251825448,static
1,2,19,415735.3151512727,277787.1255098011,static
1,2,20,353553.8995932739,353555.3995932735,static
1,2,21,277785.62550980144,415736.81515127246,static
1,2,22,191342.2251825449,461941.7752556435,static
1,2,23,97545.67000806432,490394.64920161525,static
1,2,24,0.5090000003330669,500002.009,static
1,2,25,-97544.65200806387,490394.64920161525,static
1,2,26,-191341.20718254455,461941.7752556435,static
1,2,27,-277784.60750980093,415736.8151512729,static
1,2,28,-353552.88159327355,353555.399593274,static
1,2,29,-415734.2971512725,277787.1255098011,static
1,2,30,-461939.25725564326,191343.72518254525,static
1,2,31,-490392.1312016152,97547.17000806444,static
1,2,32,-499997.991,0.5089999998889777,static
1,2,33,-490390.6312016152,-97544.65200806409,static
1,2,34,-461937.75725564343,-191341.20718254492,static
1,2,35,-415732.7971512724,-277784.6075098012,static
1,2,36,-353551.3815932737,-353552.8815932738,static
1,2,37,-277783.10750980105,-415734.29715127253,static
1,2,38,-191339.7071825448,-461939.2572556434,static
1,2,39,-97543.15200806397,-490392.1312016152,static
1,2,40,2.009,-499999.491,static
1,2,41,97547.17000806399,-490392.1312016152,static
1,2,42,191343.7251825448,-461939.25725564343,static
1,2,43,277787.1255098011,-415734.2971512726,static
1,2,44,353555.3995932735,-353552.88159327384,static
1,2,45,415736.81515127246,-277784.6075098012,static
1,2,46,461941.7752556435,-191341.20718254492,static
1,2,47,490394.64920161525,-97544.65200806421,static
1,2,48,500002.009,0.5089999998889777,static
1,2,49,490394.64920161525,97545.67000806399,static
1,2,50,461941.7752556435,191342.2251825447,static
1,2,51,415736.8151512729,277785.625509801,static
1,2,52,353555.399593274,353553.89959327364,static
1,2,53,277787.12550980155,415735.31515127246,static
1,2,54,191343.7251825448,461940.2752556434,static
1,2,55,97547.17000806444,490393.14920161525,static
1,2,56,2.009000000444089,500000.5089999999,static
1,2,57,-97543.15200806397,490393.14920161536,static
1,2,58,-191339.7071825446,461940.2752556436,static
1,2,59,-277783.10750980105,415735.3151512728,static
1,2,60,-353551.3815932735,353553.899593274,static
1,2,61,-415732.7971512724,277785.6255098012,static
1,2,62,-461937.75725564326,191342.22518254514,static
1,2,63,-490390.6312016152,97545.67000806432,static
1,3,0,-499999.4733,2.026700000000007,static
1,3,1,-490392.11350161524,-97543.13430806398,static
1,3,2,-461939.2395556434,-191339.68948254504,static
1,3,3,-415734.2794512725,-277783.0898098013,static
1,3,4,-353552.86389327375,-353551.36389327375,static
1,3,5,-277784.58980980114,-415732.77945127245,static
1,3,6,-191341.18948254487,-461937.73955564346,static
1,3,7,-97544.6343080641,-490390.61350161524,static
1,3,8,0.5266999998889651,-499997.9733,static
1,3,9,97545.6877080641,-490390.61350161524,static
1,3,10,191342.2428825448,-461937.73955564346,static
1,3,11,277785.6432098012,-415732.7794512727,static
1,3,12,353553.9172932736,-353551.363893274,static
1,3,13,415735.33285127254,-277783.0898098013,static
1,3,14,461940.2929556434,-191339.6894825448,static
1,3,15,490393.16690161533,-97543.13430806421,static
1,3,16,500000.5267000001,2.026700000000007,static
1,3,17,490393.16690161533,97547.18770806398,static
1,3,18,461940.29295564344,191343.7428825448,static
1,3,19,415735.33285127266,277787.14320980106,static
1,3,20,353553.91729327384,353555.4172932735,static
1,3,21,277785.6432098014,415736.8328512724,static
1,3,22,191342.2428825449,461941.79295564344,static
1,3,23,97545.68770806432,490394.6669016152,static
1,3,24,0.5267000003330543,500002.0267,static
1,3,25,-97544.63430806388,490394.6669016152,static
1,3,26,-191341.18948254455,461941.79295564344,static
1,3,27,-277784.58980980096,415736.8328512729,static
1,3,28,-353552.8638932736,353555.41729327396,static
1,3,29,-415734.2794512725,277787.14320980106,static
1,3,30,-461939.2395556433,191343.74288254525,static
1,3,31,-490392.11350161524,97547.18770806443,static
1,3,32,-499997.9733,0.5266999998889851,static
1,3,33,-490390.61350161524,-97544.6343080641,static
1,3,34,-461937.73955564346,-191341.18948254493,static
1,3,35,-415732.77945127245,-277784.58980980125,static
1,3,36,-353551.36389327375,-353552.8638932738,static
1,3,37,-277783.0898098011,-415734.27945127257,static
1,3,38,-191339.6894825448,-461939.2395556434,static
1,3,39,-97543.13430806398,-490392.11350161524,static
1,3,40,2.026699999999987,-499999.4733,static
1,3,41,97547.18770806398,-490392.11350161524,static
1,3,42,191343.7428825448,-461939.23955564346,static
1,3,43,277787.14320980106,-415734.2794512726,static
1,3,44,353555.4172932735,-353552.86389327387,static
1,3,45,415736.8328512724,-277784.58980980125,static
1,3,46,461941.79295564344,-191341.18948254493,static
1,3,47,490394.6669016152,-97544.63430806421,static
1,3,48,500002.0267,0.5266999998889851,static
1,3,49,490394.6669016152,97545.68770806398,static
1,3,50,461941.79295564344,191342.2428825447,static
1,3,51,415736.8328512729,277785.64320980094,static
1,3,52,353555.41729327396,353553.9172932736,static
1,3,53,277787.1432098015,415735.3328512724,static
1,3,54,191343.7428825448,461940.2929556434,static
1,3,55,97547.18770806443,490393.16690161533,static
1,3,56,2.0267000004440763,500000.5267000001,static
1,3,57,-97543.13430806398,490393.16690161533,static
1,3,58,-191339.6894825446,461940.29295564356,static
1,3,59,-277783.0898098011,415735.3328512728,static
1,3,60,-353551.3638932735,353553.91729327396,static
1,3,61,-415732.77945127245,277785.6432098012,static
1,3,62,-461937.7395556433,191342.24288254514,static
1,3,63,-490390.61350161524,97545.68770806432,static
1,4,0,-499999.4556,2.0444000000000373,static
1,4,1,-490392.0958016152,-97543.11660806398,static
1,4,2,-461939.2218556434,-191339.67178254502,static
1,4,3,-415734.2617512725,-277783.0721098013,static
1,4,4,-353552.8461932737,-353551.3461932737,static
1,4,5,-277784.5721098011,-415732.7617512724,static
1,4,6,-191341.17178254484,-461937.72185564344,static
1,4,7,-97544.6166080641,-490390.5958016152,static
1,4,8,0.5443999998889113,-499997.9556,static
1,4,9,97545.7054080641,-490390.5958016152,static
1,4,10,191342.2605825448,-461937.72185564344,static
1,4,11,277785.6609098011,-415732.76175127266,static
1,4,12,353553.93499327375,-353551.34619327396,static
1,4,13,415735.35055127245,-277783.0721098013,static
1,4,14,461940.3106556433,-191339.67178254478,static
1,4,15,490393.18460161524,-97543.11660806421,static
1,4,16,500000.5444,2.0444000000000373,static
1,4,17,490393.18460161524,97547.20540806398,static
1,4,18,461940.31065564346,191343.7605825448,static
1,4,19,415735.3505512727,277787.1609098011,static
1,4,20,353553.93499327387,353555.4349932735,static
1,4,21,277785.6609098013,415736.85055127245,static
1,4,22,191342.26058254493,461941.81065564346,static
1,4,23,97545.70540806421,490394.68460161524,static
1,4,24,0.5444000003330005,500002.0444,static
1,4,25,-97544.61660806388,490394.68460161524,static
1,4,26,-191341.17178254452,461941.81065564346,static
1,4,27,-277784.57210980094,415736.8505512729,static
1,4,28,-353552.84619327355,353555.434993274,static
1,4,29,-415734.2617512725,277787.1609098011,static
1,4,30,-461939.22185564326,191343.76058254528,static
1,4,31,-490392.0958016152,97547.20540806443,static
1,4,32,-499997.9556,0.5443999998890152,static
1,4,33,-490390.5958016152,-97544.6166080641,static
1,4,34,-461937.72185564344,-191341.1717825449,static
1,4,35,-415732.7617512724,-277784.5721098012,static
1,4,36,-353551.3461932737,-353552.8461932738,static
1,4,37,-277783.07210980105,-415734.26175127254,static
1,4,38,-191339.67178254478,-461939.2218556434,static
1,4,39,-97543.11660806398,-490392.0958016152,static
1,4,40,2.0443999999999334,-499999.4556,static
1,4,41,97547.20540806398,-490392.0958016152,static
1,4,42,191343.7605825448,-461939.22185564344,static
1,4,43,277787.1609098011,-415734.2617512726,static
1,4,44,353555.4349932735,-353552.84619327384,static
1,4,45,415736.85055127245,-277784.5721098012,static
1,4,46,461941.81065564346,-191341.1717825449,static
1,4,47,490394.68460161524,-97544.61660806421,static
1,4,48,500002.0444,0.5443999998890152,static
1,4,49,490394.68460161524,97545.70540806398,static
1,4,50,461941.81065564346,191342.26058254472,static
1,4,51,415736.8505512729,277785.6609098011,static
1,4,52,353555.434993274,353553.93499327375,static
1,4,53,277787.16090980155,415735.35055127245,static
1,4,54,191343.7605825448,461940.3106556433,static
1,4,55,97547.20540806443,490393.18460161524,static
1,4,56,2.0444000004440226,500000.5444,static
1,4,57,-97543.11660806398,490393.18460161524,static
1,4,58,-191339.67178254458,461940.31065564346,static
1,4,59,-277783.07210980105,415735.3505512727,static
1,4,60,-353551.3461932735,353553.934993274,static
1,4,61,-415732.7617512724,277785.6609098013,static
1,4,62,-461937.72185564326,191342.26058254516,static
1,4,63,-490390.5958016152,97545.70540806431,static
1,5,0,-499999.4379,2.0621000000000675,static
1,5,1,-490392.07810161525,-97543.09890806398,static
1,5,2,-461939.2041556434,-191339.65408254502,static
1,5,3,-415734.2440512725,-277783.0544098013,static
1,5,4,-353552.82849327376,-353551.32849327376,static
1,5,5,-277784.55440980115,-415732.74405127246,static
1,5,6,-191341.15408254485,-461937.70415564347,static
1,5,7,-97544.5989080641,-490390.57810161525,static
1,5,8,0.5620999998888575,-499997.9379,static
1,5,9,97545.72310806409,-490390.57810161525,static
1,5,10,191342.2782825448,-461937.70415564347,static
1,5,11,277785.67860980117,-415732.7440512727,static
1,5,12,353553.9526932736,-353551.328493274,static
1,5,13,415735.36825127254,-277783.0544098013,static
1,5,14,461940.3283556434,-191339.6540825448,static
1,5,15,490393.2023016151,-97543.09890806422,static
1,5,16,500000.56209999986,2.0621000000000675,static
1,5,17,490393.2023016153,97547.22310806398,static
1,5,18,461940.3283556434,191343.7782825448,static
1,5,19,415735.36825127265,277787.17860980105,static
1,5,20,353553.95269327384,353555.4526932735,static
1,5,21,277785.6786098014,415736.8682512724,static
1,5,22,191342.27828254492,461941.82835564343,static
1,5,23,97545.72310806431,490394.7023016152,static
1,5,24,0.5621000003329467,500002.0621,static
1,5,25,-97544.59890806388,490394.7023016152,static
1,5,26,-191341.15408254453,461941.82835564343,static
1,5,27,-277784.55440980097,415736.8682512729,static
1,5,28,-353552.8284932736,353555.45269327395,static
1,5,29,-415734.2440512725,277787.17860980105,static
1,5,30,-461939.2041556433,191343.77828254527,static
1,5,31,-490392.07810161525,97547.22310806443,static
1,5,32,-499997.9379,0.5620999998890454,static
1,5,33,-490390.57810161525,-97544.5989080641,static
1,5,34,-461937.70415564347,-191341.1540825449,static
1,5,35,-415732.74405127246,-277784.55440980126,static
1,5,36,-353551.32849327376,-353552.8284932738,static
1,5,37,-277783.0544098011,-415734.2440512726,static
1,5,38,-191339.6540825448,-461939.2041556434,static
1,5,39,-97543.09890806398,-490392.07810161525,static
1,5,40,2.0620999999998797,-499999.4379,static
1,5,41,97547.22310806398,-490392.07810161525,static
1,5,42,191343.7782825448,-461939.20415564347,static
1,5,43,277787.17860980105,-415734.24405127263,static
1,5,44,353555.4526932735,-353552.8284932739,static
1,5,45,415736.8682512724,-277784.55440980126,static
1,5,46,461941.82835564343,-191341.1540825449,static
1,5,47,490394.7023016152,-97544.59890806422,static
1,5,48,500002.0621,0.5620999998890454,static
1,5,49,490394.7023016152,97545.72310806398,static
1,5,50,461941.82835564343,191342.27828254472,static
1,5,51,415736.8682512729,277785.67860980093,static
1,5,52,353555.45269327395,353553.9526932736,static
1,5,53,277787.1786098015,415735.3682512724,static
1,5,54,191343.7782825448,461940.3283556434,static
1,5,55,97547.22310806443,490393.2023016151,static
1,5,56,2.062100000443969,500000.56209999986,static
1,5,57,-97543.09890806398,490393.2023016153,static
1,5,58,-191339.65408254458,461940.32835564355,static
1,5,59,-277783.0544098011,415735.36825127277,static
1,5,60,-353551.3284932735,353553.95269327395,static
1,5,61,-415732.74405127246,277785.67860980117,static
1,5,62,-461937.7041556433,191342.27828254516,static
1,5,63,-490390.57810161525,97545.72310806431,static
1,6,0,-499999.4202,2.079800000000098,static
1,6,1,-490392.0604016152,-97543.08120806397,static
1,6,2,-461939.1864556434,-191339.63638254502,static
1,6,3,-415734.2263512725,-277783.0367098013,static
1,6,4,-353552.81079327373,-353551.31079327373,static
1,6,5,-277784.5367098011,-415732.72635127243,static
1,6,6,-191341.13638254485,-461937.68645564344,static
1,6,7,-97544.58120806409,-490390.5604016152,static
1,6,8,0.5797999998888037,-499997.9202,static
1,6,9,97545.7408080641,-490390.5604016152,static
1,6,10,191342.2959825448,-461937.68645564344,static
1,6,11,277785.6963098011,-415732.72635127266,static
1,6,12,353553.97039327375,-353551.31079327397,static
1,6,13,415735.38595127244,-277783.0367098013,static
1,6,14,461940.34605564346,-191339.6363825448,static
1,6,15,490393.22000161523,-97543.0812080642,static
1,6,16,500000.5798,2.079800000000098,static
1,6,17,490393.22000161523,97547.24080806399,static
1,6,18,461940.34605564346,191343.7959825448,static
1,6,19,415735.3859512727,277787.1963098011,static
1,6,20,353553.97039327386,353555.4703932735,static
1,6,21,277785.6963098013,415736.88595127244,static
1,6,22,191342.29598254492,461941.84605564346,static
1,6,23,97545.74080806422,490394.72000161523,static
1,6,24,0.5798000003328929,500002.0798,static
1,6,25,-97544.58120806387,490394.72000161523,static
1,6,26,-191341.13638254453,461941.84605564346,static
1,6,27,-277784.53670980094,415736.8859512729,static
1,6,28,-353552.81079327356,353555.470393274,static
1,6,29,-415734.2263512725,277787.1963098011,static
1,6,30,-461939.18645564327,191343.79598254527,static
1,6,31,-490392.0604016152,97547.24080806444,static
1,6,32,-499997.9202,0.5797999998890755,static
1,6,33,-490390.5604016152,-97544.58120806409,static
1,6,34,-461937.68645564344,-191341.1363825449,static
1,6,35,-415732.72635127243,-277784.53670980124,static
1,6,36,-353551.31079327373,-353552.8107932738,static
1,6,37,-277783.03670980106,-415734.22635127255,static
1,6,38,-191339.6363825448,-461939.1864556434,static
1,6,39,-97543.08120806397,-490392.0604016152,static
1,6,40,2.079799999999826,-499999.4202,static
1,6,41,97547.24080806399,-490392.0604016152,static
1,6,42,191343.7959825448,-461939.18645564344,static
1,6,43,277787.1963098011,-415734.2263512726,static
1,6,44,353555.4703932735,-353552.81079327385,static
1,6,45,415736.88595127244,-277784.53670980124,static
1,6,46,461941.84605564346,-191341.1363825449,static
1,6,47,490394.72000161523,-97544.5812080642,static
1,6,48,500002.0798,0.5797999998890755,static
1,6,49,490394.72000161523,97545.74080806399,static
1,6,50,461941.84605564346,191342.29598254472,static
1,6,51,415736.8859512729,277785.6963098011,static
1,6,52,353555.470393274,353553.97039327375,static
1,6,53,277787.19630980154,415735.38595127244,static
1,6,54,191343.7959825448,461940.34605564346,static
1,6,55,97547.24080806444,490393.22000161523,static
1,6,56,2.079800000443915,500000.5798,static
1,6,57,-97543.08120806397,490393.22000161523,static
1,6,58,-191339.6363825446,461940.34605564346,static
1,6,59,-277783.03670980106,415735.3859512727,static
1,6,60,-353551.3107932735,353553.970393274,static
1,6,61,-415732.72635127243,277785.6963098013,static
1,6,62,-461937.68645564327,191342.29598254515,static
1,6,63,-490390.5604016152,97545.74080806432,static
1,7,0,-499999.4025,2.097500000000128,static
1,7,1,-490392.04270161525,-97543.06350806398,static
1,7,2,-461939.1687556434,-191339.61868254503,static
1,7,3,-415734.2086512725,-277783.0190098013,static
1,7,4,-353552.79309327377,-353551.29309327377,static
1,7,5,-277784.51900980115,-415732.70865127246,static
1,7,6,-191341.11868254485,-461937.6687556435,static
1,7,7,-97544.5635080641,-490390.54270161525,static
1,7,8,0.5974999998887499,-499997.9025,static
1,7,9,97545.7585080641,-490390.54270161525,static
1,7,10,191342.3136825448,-461937.6687556435,static
1,7,11,277785.71400980116,-415732.7086512727,static
1,7,12,353553.9880932736,-353551.293093274,static
1,7,13,415735.4036512725,-277783.0190098013,static
1,7,14,461940.36375564337,-191339.6186825448,static
1,7,15,490393.2377016153,-97543.06350806421,static
1,7,16,500000.5975000001,2.097500000000128,static
1,7,17,490393.2377016153,97547.25850806398,static
1,7,18,461940.36375564354,191343.8136825448,static
1,7,19,415735.4036512725,277787.21400980104,static
1,7,20,353553.98809327383,353555.4880932735,static
1,7,21,277785.7140098014,415736.9036512724,static
1,7,22,191342.31368254492,461941.8637556434,static
1,7,23,97545.75850806432,490394.7377016152,static
1,7,24,0.5975000003328391,500002.0975,static
1,7,25,-97544.56350806387,490394.7377016152,static
1,7,26,-191341.11868254453,461941.8637556434,static
1,7,27,-277784.519009801,415736.9036512729,static
1,7,28,-353552.7930932736,353555.48809327395,static
1,7,29,-415734.2086512725,277787.21400980104,static
1,7,30,-461939.1687556433,191343.81368254527,static
1,7,31,-490392.04270161525,97547.25850806443,static
1,7,32,-499997.9025,0.5974999998891056,static
1,7,33,-490390.54270161525,-97544.5635080641,static
1,7,34,-461937.6687556435,-191341.1186825449,static
1,7,35,-415732.70865127246,-277784.51900980127,static
1,7,36,-353551.29309327377,-353552.7930932738,static
1,7,37,-277783.0190098011,-415734.2086512726,static
1,7,38,-191339.6186825448,-461939.1687556434,static
1,7,39,-97543.06350806398,-490392.04270161525,static
1,7,40,2.0974999999997723,-499999.4025,static
1,7,41,97547.25850806398,-490392.04270161525,static
1,7,42,191343.8136825448,-461939.1687556435,static
1,7,43,277787.21400980104,-415734.20865127264,static
1,7,44,353555.4880932735,-353552.7930932739,static
1,7,45,415736.9036512724,-277784.51900980127,static
1,7,46,461941.8637556434,-191341.1186825449,static
1,7,47,490394.7377016152,-97544.56350806421,static
1,7,48,500002.0975,0.5974999998891056,static
1,7,49,490394.7377016152,97545.75850806398,static
1,7,50,461941.8637556434,191342.3136825447,static
1,7,51,415736.9036512729,277785.7140098009,static
1,7,52,353555.48809327395,353553.9880932736,static
1,7,53,277787.2140098015,415735.4036512725,static
1,7,54,191343.8136825448,461940.36375564337,static
1,7,55,97547.25850806443,490393.2377016153,static
1,7,56,2.0975000004438615,500000.5975000001,static
1,7,57,-97543.06350806398,490393.2377016153,static
1,7,58,-191339.6186825446,461940.36375564354,static
1,7,59,-277783.0190098011,415735.40365127276,static
1,7,60,-353551.29309327353,353553.98809327395,static
1,7,61,-415732.70865127246,277785.71400980116,static
1,7,62,-461937.6687556433,191342.31368254515,static
1,7,63,-490390.54270161525,97545.75850806432,static
1,8,0,-499999.3848,2.1152000000001583,static
1,8,1,-490392.0250016152,-97543.04580806398,static
1,8,2,-461939.1510556434,-191339.60098254503,static
1,8,3,-415734.1909512725,-277783.0013098013,static
1,8,4,-353552.77539327374,-353551.27539327374,static
1,8,5,-277784.5013098011,-415732.69095127244,static
1,8,6,-191341.10098254486,-461937.65105564345,static
1,8,7,-97544.5458080641,-490390.5250016152,static
1,8,8,0.6151999998886961,-499997.8848,static
1,8,9,97545.7762080641,-490390.5250016152,static
1,8,10,191342.3313825448,-461937.65105564345,static
1,8,11,277785.73170980107,-415732.69095127267,static
1,8,12,353554.00579327374,-353551.275393274,static
1,8,13,415735.42135127244,-277783.0013098013,static
1,8,14,461940.3814556433,-191339.6009825448,static
1,8,15,490393.2554016152,-97543.04580806443,static
1,8,16,500000.6152,2.1152000000001583,static
1,8,17,490393.2554016152,97547.27620806398,static
1,8,18,461940.38145564345,191343.8313825448,static
1,8,19,415735.4213512727,277787.23170980107,static
1,8,20,353554.00579327386,353555.5057932735,static
1,8,21,277785.7317098013,415736.92135127244,static
1,8,22,191342.33138254491,461941.88145564345,static
1,8,23,97545.77620806421,490394.7554016152,static
1,8,24,0.6152000003327853,500002.1152,static
1,8,25,-97544.54580806388,490394.7554016152,static
1,8,26,-191341.10098254454,461941.88145564345,static
1,8,27,-277784.50130980095,415736.9213512729,static
1,8,28,-353552.77539327356,353555.505793274,static
1,8,29,-415734.1909512725,277787.23170980107,static
1,8,30,-461939.1510556433,191343.83138254526,static
1,8,31,-490392.0250016152,97547.27620806443,static
1,8,32,-499997.8848,0.6151999998891358,static
1,8,33,-490390.5250016152,-97544.5458080641,static
1,8,34,-461937.65105564345,-191341.10098254491,static
1,8,35,-415732.69095127244,-277784.50130980124,static
1,8,36,-353551.27539327374,-353552.7753932738,static
1,8,37,-277783.00130980107,-415734.19095127255,static
1,8,38,-191339.6009825448,-461939.1510556434,static
1,8,39,-97543.04580806398,-490392.0250016152,static
1,8,40,2.1151999999997186,-499999.3848,static
1,8,41,97547.27620806398,-490392.0250016152,static
1,8,42,191343.8313825448,-461939.15105564345,static
1,8,43,277787.23170980107,-415734.1909512726,static
1,8,44,353555.5057932735,-353552.77539327386,static
1,8,45,415736.92135127244,-277784.50130980124,static
1,8,46,461941.88145564345,-191341.10098254491,static
1,8,47,490394.7554016152,-97544.54580806421,static
1,8,48,500002.1152,0.6151999998891358,static
1,8,49,490394.7554016152,97545.77620806398,static
1,8,50,461941.88145564345,191342.3313825447,static
1,8,51,415736.9213512729,277785.73170980107,static
1,8,52,353555.505793274,353554.00579327374,static
