episode,step,agent_id,solver_status,solve_time,action_x,action_y,feasible,eso_action_x,eso_action_y,compensated_x,compensated_y
1,0,0,mpc_success,0.01,10.0,10.0,True,10.0,10.0,10.0,10.0
1,0,1,mpc_success,0.01,10.0,10.0,True,10.0,10.0,10.0,10.0
1,1,0,mpc_success,0.01,6.666666666652623,6.666666666674857,True,6.666666666652623,6.666666666674857,6.666666666652623,6.666666666674857
1,1,1,mpc_success,0.01,6.666666666652623,6.666666666674857,True,6.666666666652623,6.666666666674857,6.666666666652623,6.666666666674857
1,2,0,mpc_success,0.01,-3.000000000045771,-2.9999999999746905,True,-3.000000000045771,-2.9999999999746905,-3.000000000045771,-2.9999999999746905
1,2,1,mpc_success,0.01,-3.000000000045771,-2.9999999999746905,True,-3.000000000045771,-2.9999999999746905,-3.000000000045771,-2.9999999999746905
1,3,0,mpc_success,0.01,-3.0000000000000018,-3.0000000000000013,True,-3.0000000000000018,-3.0000000000000013,-3.0000000000000018,-3.0000000000000013
1,3,1,mpc_success,0.01,-3.0000000000000018,-3.0000000000000013,True,-3.0000000000000018,-3.0000000000000013,-3.0000000000000018,-3.0000000000000013
1,4,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,4,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,5,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,5,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,6,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,6,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,7,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,7,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,8,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,8,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,9,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,9,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,10,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,10,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,11,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,11,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,12,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,12,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,13,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,13,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,14,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,14,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,15,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,15,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,16,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,16,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,17,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,17,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,18,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,18,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,19,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,19,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,20,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,20,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,21,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,21,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,22,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,22,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,23,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,23,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,24,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,24,1,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
1,25,0,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,25,1,mpc_success,0.01,-3.0000000000000018,-2.9999999999999982,True,-3.0000000000000018,-2.9999999999999982,-3.0000000000000018,-2.9999999999999982
1,26,0,mpc_success,0.01,-2.999999999999997,-2.9999999999999982,True,-2.999999999999997,-2.9999999999999982,-2.999999999999997,-2.9999999999999982
