episode,step,agent_id,solver_status,solve_time,action_x,action_y,feasible,eso_action_x,eso_action_y,compensated_x,compensated_y
1,0,0,mpc_success,0.01,-3.727345622994862,-4.102032235225982,True,-3.727345622994862,-4.102032235225982,-3.727345622994862,-4.102032235225982
1,0,1,mpc_success,0.01,7.616644716671972,7.878994332419507,True,7.616644716671972,7.878994332419507,7.616644716671972,7.878994332419507
1,0,2,mpc_success,0.01,-8.36795134638269,-3.6922243447345187,True,-8.36795134638269,-3.6922243447345187,-8.36795134638269,-3.6922243447345187
1,0,3,mpc_success,0.01,4.310309573845039,3.9545043293261104,True,4.310309573845039,3.9545043293261104,4.310309573845039,3.9545043293261104
1,0,4,mpc_success,0.01,4.4014771164336235,-3.6218375685894633,True,4.4014771164336235,-3.6218375685894633,4.4014771164336235,-3.6218375685894633
1,0,5,mpc_success,0.01,7.776378623250971,-4.804340249815153,True,7.776378623250971,-4.804340249815153,7.776378623250971,-4.804340249815153
1,0,6,mpc_success,0.01,9.005869936986347,-8.27655049986156,True,9.005869936986347,-8.27655049986156,9.005869936986347,-8.27655049986156
1,0,7,mpc_success,0.01,-6.518659496389006,-8.18164780109287,True,-6.518659496389006,-8.18164780109287,-6.518659496389006,-8.18164780109287
1,0,8,mpc_success,0.01,-6.877227199348384,8.757426686940745,True,-6.877227199348384,8.757426686940745,-6.877227199348384,8.757426686940745
1,0,9,mpc_success,0.01,3.2097829432358287,-8.82786534281089,True,3.2097829432358287,-8.82786534281089,3.2097829432358287,-8.82786534281089
1,0,10,mpc_success,0.01,8.446630925824765,5.988947301019665,True,8.446630925824765,5.988947301019665,8.446630925824765,5.988947301019665
1,0,11,mpc_success,0.01,-1.1177862803464673,-6.799908378907545,True,-1.1177862803464673,-6.799908378907545,-1.1177862803464673,-6.799908378907545
1,1,0,mpc_success,0.01,-3.0295465568736177,-3.358640108198732,True,-3.0295465568736177,-3.358640108198732,-3.0441236853839295,-3.3746825837549124
1,1,1,mpc_success,0.01,5.688960354353044,5.9293673166107075,True,5.688960354353044,5.9293673166107075,5.718747988793853,5.96018096378288
1,1,2,mpc_success,0.01,-6.022162524885451,-2.9811004692229863,True,-6.022162524885451,-2.9811004692229863,-6.0548884146960775,-2.995540243315862
1,1,3,mpc_success,0.01,3.5499241566518447,3.234291109165798,True,3.5499241566518447,3.234291109165798,3.566781175810343,3.2497566236722992
1,1,4,mpc_success,0.01,3.937279895334116,-2.7232919997695446,True,3.937279895334116,-2.7232919997695446,3.9544934580275406,-2.737456501004711
1,1,5,mpc_success,0.01,5.859366009865081,-3.9996253353679303,True,5.859366009865081,-3.9996253353679303,5.889778341320643,-4.018414439548863
1,1,6,mpc_success,0.01,6.05264517497093,-6.02584568738689,True,6.05264517497093,-6.02584568738689,6.0878658753558685,-6.058214121243475
1,1,7,mpc_success,0.01,-5.009601464910339,-6.019545188723884,True,-5.009601464910339,-6.019545188723884,-5.035095032399121,-6.051542471371052
1,1,8,mpc_success,0.01,-5.1842010813162185,5.964231024949341,True,-5.1842010813162185,5.964231024949341,-5.211096957046405,5.99848009845828
1,1,9,mpc_success,0.01,2.5666818034835193,-5.9488870029582035,True,2.5666818034835193,-5.9488870029582035,2.5792348165889054,-5.983411552219211
1,1,10,mpc_success,0.01,6.019632429736232,4.7494799968645935,True,6.019632429736232,4.7494799968645935,6.052666024400843,4.772901933888595
1,1,11,mpc_success,0.01,-0.883995265372981,-5.133915544135639,True,-0.883995265372981,-5.133915544135639,-0.8883667715073084,-5.160509036750374
1,2,0,mpc_success,0.01,-2.2839009542214486,-2.5486176233948887,True,-2.2839009542214486,-2.5486176233948887,-2.2374878708792743,-2.4976349452816797
1,2,1,mpc_success,0.01,1.50273536012272,1.1193495235196598,True,1.50273536012272,1.1193495235196598,1.4059302012506933,1.0193838407987506
1,2,2,mpc_success,0.01,-0.6819776382301668,-2.275545267320199,True,-0.6819776382301668,-2.275545267320199,-0.5747320985253345,-2.2294916901003967
1,2,3,mpc_success,0.01,2.7011548892115744,2.4480840438011477,True,2.7011548892115744,2.4480840438011477,2.6476647647731677,2.3989210262990848
1,2,4,mpc_success,0.01,4.125152379535703,-0.40852696357239376,True,4.125152379535703,-0.40852696357239376,4.071752132029805,-0.3625653316912287
1,2,5,mpc_success,0.01,1.257514555095179,-2.926632455960083,True,1.257514555095179,-2.926632455960083,1.158879067791189,-2.867178978819864
1,2,6,mpc_success,0.01,0.3547575311716434,-0.7434334880558137,True,0.3547575311716434,-0.7434334880558137,0.2376600572210667,-0.6376310167001975
1,2,7,mpc_success,0.01,-2.576013918022354,-0.8190626332145834,True,-2.576013918022354,-0.8190626332145834,-2.493714216631223,-0.7147189220887011
1,2,8,mpc_success,0.01,-2.287376962657497,0.44498255407493115,True,-2.287376962657497,0.44498255407493115,-2.200155412960618,0.3314226596872861
1,2,9,mpc_success,0.01,1.9278316896743137,-0.41333029301942587,True,1.9278316896743137,-0.41333029301942587,1.8876983010587542,-0.29860938110356694
1,2,10,mpc_success,0.01,0.6229529343596154,2.7155667293075725,True,0.6229529343596154,2.7155667293075725,0.5144676787689199,2.6405295294075417
1,2,11,mpc_success,0.01,-0.6673839373250179,-2.4101643980005827,True,-0.6673839373250179,-2.4101643980005827,-0.653369278679477,-2.3239547399357217
1,3,0,mpc_success,0.01,-1.9041402906742415,-1.437686963046925,True,-1.9041402906742415,-1.437686963046925,-2.03012240772507,-1.1292098290165653
1,3,1,mpc_success,0.01,-1.4590352219003782,0.5525780558466938,True,-1.4590352219003782,0.5525780558466938,-1.8536096509411215,0.5748350943579028
1,3,2,mpc_success,0.01,-0.5015094649684694,-1.3420291378796014,True,-0.5015094649684694,-1.3420291378796014,-0.5142640760062548,-1.0437002379187972
1,3,3,mpc_success,0.01,1.384134118937094,2.0200015811426053,True,1.384134118937094,2.0200015811426053,1.0705623957898724,2.1404793768759776
1,3,4,mpc_success,0.01,1.0064458438645836,3.0483380614948334,True,1.0064458438645836,3.0483380614948334,0.691206128173695,3.3490259963965134
1,3,5,mpc_success,0.01,-1.5340514503288842,-1.047143726574623,True,-1.5340514503288842,-1.047143726574623,-1.934320121694105,-0.7210173765023875
1,3,6,mpc_success,0.01,-1.6892613552686377,1.6315270163690492,True,-1.6892613552686377,1.6315270163690492,-2.1083411694088907,2.0428953076049305
1,3,7,mpc_success,0.01,-1.1430474457919964,1.6185331147372513,True,-1.1430474457919964,1.6185331147372513,-1.2030206240015242,2.0282763204725227
1,3,8,mpc_success,0.01,-0.9743037373615338,0.492817801401399,True,-0.9743037373615338,0.492817801401399,-1.0257685733959863,0.5004998179320562
1,3,9,mpc_success,0.01,1.0658534100366073,1.669375213738941,True,1.0658534100366073,1.669375213738941,0.7788992911163151,2.0879817807102588
1,3,10,mpc_success,0.01,-1.6439952510912788,1.5457464487437533,True,-1.6439952510912788,1.5457464487437533,-2.0579434443280613,1.6172013302919586
1,3,11,mpc_success,0.01,-0.642946487582726,1.0295984798213653,True,-0.642946487582726,1.0295984798213653,-0.8299875739497702,1.401355750512865
1,4,0,mpc_success,0.01,-1.8975076736202228,0.566375835103257,True,-1.8975076736202228,0.566375835103257,-2.457256217810034,1.2816029494716412
1,4,1,mpc_success,0.01,-1.879738270807532,2.3520743677078837,True,-1.879738270807532,2.3520743677078837,-2.5920380363716116,2.8817429079608288
1,4,2,mpc_success,0.01,-2.4594881664168624,-0.04292729937359703,True,-2.4594881664168624,-0.04292729937359703,-2.9939553519718407,0.6629772735920695
1,4,3,mpc_success,0.01,-0.9273677714619518,2.014596764643944,True,-0.9273677714619518,2.014596764643944,-1.6445689683838212,2.569281895763699
1,4,4,mpc_success,0.01,-1.886522333012295,3.8992948052274388,True,-1.886522333012295,3.8992948052274388,-2.6015681169380196,4.589751624253838
1,4,5,mpc_success,0.01,-1.8564806835268155,1.5903126881325491,True,-1.8564806835268155,1.5903126881325491,-2.568892359988303,2.3056979880843285
1,4,6,mpc_success,0.01,-1.7384322461678388,1.8079756573154886,True,-1.7384322461678388,1.8079756573154886,-2.442830177051485,2.5189691462838475
1,4,7,mpc_success,0.01,-2.022188769331834,1.8134876805468294,True,-2.022188769331834,1.8134876805468294,-2.5450920804325916,2.5248686035754573
1,4,8,mpc_success,0.01,-2.124828246693443,2.52229842484493,True,-2.124828246693443,2.52229842484493,-2.648853425513485,3.060681888683907
1,4,9,mpc_success,0.01,0.09364450688671007,1.7574209398048626,True,0.09364450688671007,1.7574209398048626,-0.6019042418042501,2.465553104124082
1,4,10,mpc_success,0.01,-1.795723862684723,2.033257973020729,True,-1.795723862684723,2.033257973020729,-2.505913965656254,2.5596159636990055
1,4,11,mpc_success,0.01,-1.127185180389415,1.9522815126016126,True,-1.127185180389415,1.9522815126016126,-1.738482005570704,2.665227062247741
1,5,0,mpc_success,0.01,-2.0964187692498006,2.044747531814038,True,-2.0964187692498006,2.044747531814038,-3.238680222682948,3.164663003977064
1,5,1,mpc_success,0.01,-1.9085080649575161,3.352338159008096,True,-1.9085080649575161,3.352338159008096,-2.9344277659928437,4.573532981346026
1,5,2,mpc_success,0.01,-3.430269668184279,1.670851571496637,True,-3.430269668184279,1.670851571496637,-4.663498110019479,2.798421216719462
1,5,3,mpc_success,0.01,-2.1426482393662387,2.1309917263083586,True,-2.1426482393662387,2.1309917263083586,-3.2565172063803725,3.271950230950127
1,5,4,mpc_success,0.01,-2.327942693426707,3.191827301748554,True,-2.327942693426707,3.191827301748554,-3.4196360753171318,4.287309197662886
1,5,5,mpc_success,0.01,-1.8809742904762352,2.2060967136509606,True,-1.8809742904762352,2.2060967136509606,-2.903545665788824,3.3013058819296495
1,5,6,mpc_success,0.01,-1.7971243247761388,1.8405698882147616,True,-1.7971243247761388,1.8405698882147616,-2.7960876355590583,2.8549165147684095
1,5,7,mpc_success,0.01,-2.8544739109646433,1.85345904193333,True,-2.8544739109646433,1.85345904193333,-4.032807712074788,2.8692489336356024
1,5,8,mpc_success,0.01,-2.987565753527222,3.473026418292092,True,-2.987565753527222,3.473026418292092,-4.176315131977929,4.713977662172761
1,5,9,mpc_success,0.01,-0.9026539941637601,1.812614394094149,True,-0.9026539941637601,1.812614394094149,-2.041939641841978,2.818792459429882
1,5,10,mpc_success,0.01,-1.8287906957517515,2.6129740179073573,True,-1.8287906957517515,2.6129740179073573,-2.8405951371258054,3.7778823109477706
1,5,11,mpc_success,0.01,-1.612289243877593,2.002670248411419,True,-1.612289243877593,2.002670248411419,-2.7669111468887366,3.0448310541474797
