episode,step,agent_id,true_dist_x,true_dist_y,eso_dist_x,eso_dist_y
1,0,0,0.0,-0.0,0.0,0.0
1,0,1,0.0,-0.0,0.0,0.0
1,0,2,0.0,-0.0,0.0,0.0
1,0,3,0.0,-0.0,0.0,0.0
1,0,4,0.0,-0.0,0.0,0.0
1,0,5,0.0,-0.0,0.0,0.0
1,0,6,0.0,-0.0,0.0,0.0
1,0,7,0.0,-0.0,0.0,0.0
1,0,8,0.0,-0.0,0.0,0.0
1,0,9,0.0,-0.0,0.0,0.0
1,0,10,0.0,-0.0,0.0,0.0
1,0,11,0.0,-0.0,0.0,0.0
1,1,0,3.0,-3.0,0.01457712851031168,0.016042475556180418
1,1,1,3.0,-3.0,-0.029787634440808623,-0.03081364717217258
1,1,2,3.0,-3.0,0.03272588981062624,0.01443977409287601
1,1,3,3.0,-3.0,-0.01685701915849814,-0.015465514506501299
1,1,4,3.0,-3.0,-0.017213562693424472,0.014164501235166318
1,1,5,3.0,-3.0,-0.030412331455562207,0.018789104180932586
1,1,6,3.0,-3.0,-0.03522070038493791,0.032368433856584874
1,1,7,3.0,-3.0,0.025493567488782537,0.03199728264716762
1,1,8,3.0,-3.0,0.026895875730186453,-0.0342490735089385
1,1,9,3.0,-3.0,-0.012553013105386245,0.03452454926100738
1,1,10,3.0,-3.0,-0.03303359466461095,-0.02342193702400116
1,1,11,3.0,-3.0,0.00437150613432735,0.026593492614735266
1,2,0,3.0,-3.0,-0.046413083342174324,-0.05098267811320903
1,2,1,3.0,-3.0,0.09680515887202658,0.09996568272090914
1,2,2,3.0,-3.0,-0.10724553970483228,-0.04605357721980236
1,2,3,3.0,-3.0,0.053490124438406596,0.049163017502063026
1,2,4,3.0,-3.0,0.05340024750589873,-0.04596163188116507
1,2,5,3.0,-3.0,0.09863548730398987,-0.05945347714021912
1,2,6,3.0,-3.0,0.11709747395057668,-0.1058024713556162
1,2,7,3.0,-3.0,-0.08229970139113071,-0.10434371112588224
1,2,8,3.0,-3.0,-0.08722154969687909,0.11355989438764505
1,2,9,3.0,-3.0,0.040133388615559436,-0.11472091191585895
1,2,10,3.0,-3.0,0.10848525559069555,0.07503719990003069
1,2,11,3.0,-3.0,-0.01401465864554084,-0.08620965806486089
1,3,0,3.0,-3.0,0.12598211705082857,-0.3084771340303596
1,3,1,3.0,-3.0,0.39457442904074347,-0.022257038511208943
1,3,2,3.0,-3.0,0.012754611037785385,-0.2983288999608043
1,3,3,3.0,-3.0,0.31357172314722154,-0.12047779573337246
1,3,4,3.0,-3.0,0.31523971569088854,-0.30068793490168017
1,3,5,3.0,-3.0,0.4002686713652208,-0.3261263500722355
1,3,6,3.0,-3.0,0.419079814140253,-0.41136829123588153
1,3,7,3.0,-3.0,0.059973178209527855,-0.4097432057352713
1,3,8,3.0,-3.0,0.051464836034452566,-0.007682016530657199
1,3,9,3.0,-3.0,0.2869541189202922,-0.4186065669713176
1,3,10,3.0,-3.0,0.41394819323678245,-0.07145488154820515
1,3,11,3.0,-3.0,0.18704108636704425,-0.3717572706914998
1,4,0,3.0,-3.0,0.5597485441898113,-0.7152271143683844
1,4,1,3.0,-3.0,0.7122997655640796,-0.5296685402529451
1,4,2,3.0,-3.0,0.5344671855549781,-0.7059045729656666
1,4,3,3.0,-3.0,0.7172011969218692,-0.5546851311197547
1,4,4,3.0,-3.0,0.7150457839257243,-0.6904568190263989
1,4,5,3.0,-3.0,0.7124116764614874,-0.7153852999517794
1,4,6,3.0,-3.0,0.704397930883646,-0.7109934889683589
1,4,7,3.0,-3.0,0.5229033111007577,-0.7113809230286279
1,4,8,3.0,-3.0,0.5240251788200421,-0.5383834638389772
1,4,9,3.0,-3.0,0.6955487486909602,-0.7081321643192195
1,4,10,3.0,-3.0,0.710190102971531,-0.5263579906782763
1,4,11,3.0,-3.0,0.6112968251812889,-0.7129455496461283
1,5,0,3.0,-3.0,1.1422614534331474,-1.1199154721630262
1,5,1,3.0,-3.0,1.0259197010353276,-1.22119482233793
1,5,2,3.0,-3.0,1.2332284418351995,-1.1275696452228254
1,5,3,3.0,-3.0,1.1138689670141337,-1.1409585046417683
1,5,4,3.0,-3.0,1.0916933818904249,-1.0954818959143313
1,5,5,3.0,-3.0,1.0225713753125887,-1.0952091682786889
1,5,6,3.0,-3.0,0.9989633107829196,-1.0143466265536476
1,5,7,3.0,-3.0,1.1783338011101445,-1.015789891702272
1,5,8,3.0,-3.0,1.1887493784507068,-1.2409512438806691
1,5,9,3.0,-3.0,1.139285647678218,-1.0061780653357326
1,5,10,3.0,-3.0,1.0118044413740541,-1.1649082930404133
1,5,11,3.0,-3.0,1.1546219030111435,-1.0421608057360605
1,6,0,3.0,-3.0,1.734408383505389,-1.4837295505093475
1,6,1,3.0,-3.0,1.3507358372981915,-1.861457267693829
1,6,2,3.0,-3.0,1.8716146147442907,-1.5090693689808456
1,6,3,3.0,-3.0,1.4700137526208379,-1.7375234290403643
1,6,4,3.0,-3.0,1.4268501154086313,-1.494309993873726
1,6,5,3.0,-3.0,1.3465990074638174,-1.4386478356865602
1,6,6,3.0,-3.0,1.3180243518978139,-1.3368761713514274
1,6,7,3.0,-3.0,1.8193362209530246,-1.338586248120004
1,6,8,3.0,-3.0,1.829516896509578,-1.878006760024847
1,6,9,3.0,-3.0,1.5413856840411353,-1.3272776458461402
