step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
10,0.9922760128974915,Solve_Succeeded,MPC,18,"[[-0.147659868269393, 0.06681858791925156], [-0.012747274318392501, -0.0017688902120356785], [-0.005094924925496867, -0.003495321548697681]]","[0.991588830947876, 0.9914872050285339, 0.9913334250450134]"
11,0.9919973611831665,Solved_To_Acceptable_Level,MPC,14,"[[-0.11134818316969741, 0.03632760250357235], [-0.00915483279646048, -0.0021108635539234385], [-0.006392067070703234, -0.003200114238565643]]","[0.9915024042129517, 0.9913486242294312, 0.9910664558410645]"
12,0.9917569160461426,Solved_To_Acceptable_Level,MPC,15,"[[-0.07779745210771363, 0.014501264702101958], [-0.008158033483511426, -0.0026079069021303423], [-0.005308346800935043, -0.0037839464378741595]]","[0.9913383722305298, 0.991065263748169, 0.9904786944389343]"
13,0.9915364384651184,Solve_Succeeded,MPC,20,"[[-0.05341987664110901, -0.0017713602836300613], [-0.007937519020856883, -0.003234607700073138], [-0.0042238548396980385, -0.003608149911354907]]","[0.9910392165184021, 0.9904363751411438, 0.9889925718307495]"
14,0.9912772178649902,Solved_To_Acceptable_Level,MPC,6,"[[-0.037666549881852716, -0.012805101950385157], [-0.007509686739807074, -0.0034606719627472064], [-0.0035477375830993336, -0.0035532060956117743]]","[0.9903869032859802, 0.9888616800308228, 0.984693169593811]"
15,0.990818202495575,Solved_To_Acceptable_Level,MPC,6,"[[-0.02610634429725557, -0.019189125762454802], [-0.008061426584162926, -0.0037120053987717842], [-0.003197587321997612, -0.0035985083124547663]]","[0.9887189865112305, 0.984235942363739, 0.9686074256896973]"
16,0.9897499680519104,Solved_To_Acceptable_Level,MPC,56,"[[-0.36269878277454287, -0.010178282980331634], [0.08317345117441927, -0.00289021309026774], [0.3122076694982623, -0.1680030426417031]]","[0.9785441160202026, 0.950340211391449, 0.9204211831092834]"
17,0.9841470718383789,Solved_To_Acceptable_Level,MPC,15,"[[0.09598576918307658, -0.021667013319846915], [0.24825090592029483, -0.23907340046342535], [0.03522404279250749, -0.4357705166569346]]","[0.9488968253135681, 0.9172846674919128, 0.8841625452041626]"
18,0.9712623953819275,Solve_Succeeded,MPC,12,"[[0.2571431045650993, -0.3161922921052222], [0.04443494100494514, -0.40399854992780265], [0.01975301483032146, -0.37273019411373404]]","[0.9132081270217896, 0.8802279829978943, 0.8463337421417236]"
19,0.9538493752479553,fail: Infeasible_Problem_Detected,SAFE_QP,52,"[0.10362062203797613, -0.64227384639779]",[0.9804723858833313]
20,0.9496241807937622,fail: Infeasible_Problem_Detected,SAFE_QP,97,"[-0.00843604688197365, -1.0000000000101235]",[0.9876428246498108]
21,0.9222651124000549,Maximum_Iterations_Exceeded_FeasibleRestored,MPC,100,"[[-0.10850557738252643, 0.6007173879154896], [-0.04961762988678819, 0.2906371344873956], [0.036297175153294545, -0.3601490837061402]]","[0.8896502256393433, 0.8782978057861328, 0.860700786113739]"
22,0.9418383240699768,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.22863337637550762, 0.9999999999656843]",[-0.1121257096529007]
23,0.8640667200088501,Solved_To_Acceptable_Level,MPC,22,"[[0.2241076316666718, -0.46998504805173114], [-0.03241895715086061, 0.00409708935986112], [0.011027909425752852, 0.047367603670067975]]","[0.8302164673805237, 0.7958371639251709, 0.7644714713096619]"
24,0.8106873035430908,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.07569450119077796, -0.32437162188218316]",[0.6864874362945557]
25,0.8138906955718994,Maximum_Iterations_Exceeded_FeasibleRestored,MPC,100,"[[-0.07731157569928258, 0.367285779036126], [-0.0010336643596644262, 0.274212817935442], [-0.08939806271713471, 0.13998157203586492]]","[0.7480762600898743, 0.7279266715049744, 0.7217559814453125]"
26,0.7889401316642761,Solved_To_Acceptable_Level,MPC,17,"[[-0.06683217152622477, 0.4519613617029954], [-0.06468433019693404, 0.038947097876904174], [-0.015718127834240588, -0.0024604221213885614]]","[0.7571039199829102, 0.7581096291542053, 0.7882258892059326]"
27,0.7352762818336487,Solve_Succeeded,MPC,8,"[[-0.07598735741350914, 0.09041903958130239], [-0.016748910179475107, -0.0008793287355993049], [-0.006218476157644229, -0.0033936232258825402]]","[0.7684603333473206, 0.7952854037284851, 0.8447346687316895]"
28,0.7321711778640747,Solved_To_Acceptable_Level,MPC,6,"[[-0.022857062269711334, -0.027804738520307473], [-0.008145765126077288, -0.004113238565582779], [-0.002791415713753789, -0.0033399946040996945]]","[0.8023569583892822, 0.846176028251648, 0.896468460559845]"
29,0.7886515259742737,Solved_To_Acceptable_Level,MPC,7,"[[-0.011122563633089616, 0.0077803552148043445], [-0.007151738611961129, -0.002873756704335081], [-0.005171209796187091, -0.0035931346707071023]]","[0.8573134541511536, 0.896609902381897, 0.9313201904296875]"
30,0.8462640643119812,Solved_To_Acceptable_Level,MPC,6,"[[-0.01850449786141562, 0.03737061707992815], [-0.009561181021519443, -0.0021207670106240892], [-0.005548540023471291, -0.0023551967125590824]]","[0.900985062122345, 0.9424574971199036, 0.9587226510047913]"
31,0.8771133422851562,Solved_To_Acceptable_Level,MPC,8,"[[-0.028257388888105233, 0.03289555572999396], [-0.011961102154101904, -0.00249449538469323], [-0.0038872766293941326, -0.0035552841781150237]]","[0.9265875816345215, 0.9602858424186707, 0.9729512929916382]"
32,0.9338517189025879,Solve_Succeeded,MPC,10,"[[-0.02648725591931767, 0.010499018121956487], [-0.015328052612858075, -0.002848045684308231], [-0.008809066759860014, -0.003572971777887259]]","[0.9621483683586121, 0.9768855571746826, 0.9825722575187683]"
33,0.9523993730545044,Solve_Succeeded,MPC,14,"[[-0.02900625231637484, -0.007868173072292648], [-0.01510018445565952, -0.0033739760554301053], [-0.009220343587480662, -0.0036398699789593723]]","[0.9748711585998535, 0.9829390048980713, 0.9862920045852661]"
34,0.9727569818496704,Solved_To_Acceptable_Level,MPC,6,"[[-0.027635972902332613, -0.017934177886271736], [-0.01726766232392241, -0.0036455944192240906], [-0.0069112406539311964, -0.003672641894830579]]","[0.9832904934883118, 0.9864038825035095, 0.9877709150314331]"
35,0.9808492064476013,Solved_To_Acceptable_Level,MPC,6,"[[-0.0290997582812557, -0.02195664898637404], [-0.0167738013867639, -0.0036307630994211544], [-0.007109436363207841, -0.004000325114449009]]","[0.9863381385803223, 0.9877093434333801, 0.988331139087677]"
36,0.9854498505592346,Solve_Succeeded,MPC,9,"[[-0.03693039450770142, -0.022225378937738766], [-0.025635151072603182, -0.003976329509963104], [-0.014032838397301774, -0.0034479967893282313]]","[0.9877392053604126, 0.9883027076721191, 0.9885293841362]"
37,0.9873308539390564,Solve_Succeeded,MPC,11,"[[-0.04689908110000656, -0.022372693480072137], [-0.03472412099877357, -0.0039349613123545], [-0.019055521015715348, -0.0034812337661772838]]","[0.9883056282997131, 0.9884945154190063, 0.9885249733924866]"
38,0.9880837798118591,Solved_To_Acceptable_Level,MPC,10,"[[-0.060085148421915466, -0.022029340210766454], [-0.0436666032231779, -0.004448052625436169], [-0.02310927482583099, -0.003205777553057883]]","[0.9884817600250244, 0.988483726978302, 0.9884307384490967]"
39,0.988307535648346,Solve_Succeeded,MPC,9,"[[-0.07634345540956612, -0.021214155844620806], [-0.053573152297291635, -0.003517379542204002], [-0.027301717125912405, -0.003935521474205147]]","[0.9884541630744934, 0.9883818626403809, 0.988254189491272]"
40,0.9883342385292053,Solve_Succeeded,MPC,10,"[[-0.0874793013061262, -0.020003765309566567], [-0.05986357774130539, -0.003833401815799667], [-0.02993043659018117, -0.00359115135084643]]","[0.98834228515625, 0.9881666302680969, 0.9880197048187256]"
41,0.9882622957229614,Solve_Succeeded,MPC,10,"[[-0.09500026095561258, -0.0191531082760591], [-0.06387754007230183, -0.0038084171608302273], [-0.031574496846832334, -0.003602726363078009]]","[0.9881263971328735, 0.9879428148269653, 0.9877958297729492]"
42,0.9880927801132202,Solve_Succeeded,MPC,10,"[[-0.09950365035463136, -0.018280243976113338], [-0.06617144044536222, -0.0037651566982886374], [-0.03266846029393211, -0.0035804869892672774]]","[0.9879032969474792, 0.9877299070358276, 0.987581193447113]"
43,0.9878803491592407,Solved_To_Acceptable_Level,MPC,10,"[[-0.10189670992831484, -0.01747177532806101], [-0.0672343470422049, -0.0037451676893100858], [-0.03326133385660752, -0.0035229313110100653]]","[0.9876922965049744, 0.9875150322914124, 0.9873676896095276]"
44,0.9876704216003418,Solve_Succeeded,MPC,9,"[[-0.10298395591437845, -0.017091910061576437], [-0.06714490576064433, -0.0038654706757092726], [-0.03256711141337976, -0.003503455006801983]]","[0.9874776005744934, 0.9873024821281433, 0.9871604442596436]"
45,0.9874621629714966,Solve_Succeeded,MPC,9,"[[-0.1022675331282874, -0.016674968020925218], [-0.06591723497609199, -0.003778178306449499], [-0.03140673275791042, -0.0035873522366662793]]","[0.9872713685035706, 0.987093985080719, 0.9869404435157776]"
46,0.9872408509254456,Solve_Succeeded,MPC,9,"[[-0.10008969608563507, -0.016354556920273672], [-0.06408555256687351, -0.0037803652624527244], [-0.03045078133712888, -0.003624602658854348]]","[0.9870526790618896, 0.9868598580360413, 0.9867100119590759]"
47,0.9870229959487915,Solve_Succeeded,MPC,9,"[[-0.0968888037475484, -0.016158159584021933], [-0.06163241295383709, -0.003773953485619259], [-0.029049888889873605, -0.0036065313145186607]]","[0.9868152141571045, 0.9866281151771545, 0.9864855408668518]"
48,0.9868271350860596,Solve_Succeeded,MPC,9,"[[-0.092639704217796, -0.01606429529886649], [-0.05857498021708471, -0.003767797210552875], [-0.027419664149499697, -0.003602263335321297]]","[0.9865944385528564, 0.9863975048065186, 0.9862490892410278]"
49,0.9866014719009399,Solve_Succeeded,MPC,9,"[[-0.08753956437638623, -0.016016635053763505], [-0.05503304012398455, -0.0037601246946738914], [-0.02556691236309327, -0.0036015227742476636]]","[0.9863508939743042, 0.98615962266922, 0.9860224723815918]"
50,0.9863708019256592,Solve_Succeeded,MPC,9,"[[-0.08170707073827607, -0.016001430733828412], [-0.05111288984164977, -0.003745659606503077], [-0.023638281005956406, -0.003627959953424466]]","[0.9861147999763489, 0.9859334230422974, 0.9858181476593018]"
51,0.9861458539962769,Solve_Succeeded,MPC,9,"[[-0.07517016906394941, -0.015978343946999485], [-0.0469941097724583, -0.0036714565131121452], [-0.0220226363507385, -0.0037200282442247995]]","[0.9858898520469666, 0.985694944858551, 0.9855770468711853]"
52,0.9859092235565186,Solve_Succeeded,MPC,8,"[[-0.06890781254199592, -0.015997818781062545], [-0.04282975409945628, -0.0037633070280218596], [-0.019787120737720054, -0.00363034099987609]]","[0.9856405854225159, 0.9854585528373718, 0.9853543043136597]"
53,0.9856418371200562,Solve_Succeeded,MPC,10,"[[-0.062297094505170014, -0.0159871842888551], [-0.0385288810953849, -0.0038077886568711394], [-0.017749587719868492, -0.003603520930670711]]","[0.9854122400283813, 0.9852527379989624, 0.9851629137992859]"
54,0.9853828549385071,Solve_Succeeded,MPC,10,"[[-0.05578018498620796, -0.016051085239875012], [-0.034299314394437425, -0.0038147709809907525], [-0.015646711965970946, -0.003613041847575755]]","[0.9852061867713928, 0.985068142414093, 0.9849948287010193]"
55,0.9851486682891846,Solved_To_Acceptable_Level,MPC,5,"[[-0.041638989308615336, -0.016787169608805153], [-0.02272618207572643, -0.0033619878090496297], [-0.0066769501663605565, -0.004354113146654873]]","[0.985051691532135, 0.984957218170166, 0.9849159717559814]"
56,0.9849886298179626,Solve_Succeeded,MPC,8,"[[-0.04461880226162647, -0.015395573925538126], [-0.02696845140712237, -0.003916754796215193], [-0.01243350579466921, -0.0035846640103661975]]","[0.9848939180374146, 0.9848021864891052, 0.9847553968429565]"
57,0.9848357439041138,Solved_To_Acceptable_Level,MPC,5,"[[-0.03263346291159742, -0.01659476164087946], [-0.017726379773063853, -0.0033612268500297976], [-0.0050457008358546504, -0.004284799212442423]]","[0.9847860336303711, 0.984722375869751, 0.9846973419189453]"
58,0.9847214221954346,Solve_Succeeded,MPC,8,"[[-0.03429159547797352, -0.01565489745043165], [-0.02038204454795517, -0.0038617967067501005], [-0.009241360634589087, -0.003651379447234354]]","[0.9846742153167725, 0.9846113324165344, 0.984578013420105]"
59,0.9846047759056091,Solved_To_Acceptable_Level,MPC,5,"[[-0.02407200260676623, -0.01646197599412224], [-0.012749125722651406, -0.003498763426528505], [-0.003379549860349256, -0.004111620985529994]]","[0.9846010208129883, 0.9845587611198425, 0.9845284819602966]"
60,0.9845239520072937,Solved_To_Acceptable_Level,MPC,5,"[[-0.02029532909729276, -0.01607057850116591], [-0.010363056715507973, -0.003660322231851087], [-0.004069140778511319, -0.004512766448011764]]","[0.9845369458198547, 0.984489381313324, 0.9844281673431396]"
61,0.9844528436660767,Solved_To_Acceptable_Level,MPC,5,"[[-0.016465547087998526, -0.016062513208353488], [-0.008863692144690434, -0.003634950280701289], [-0.003144907508230225, -0.004440780661362119]]","[0.984469473361969, 0.9843915700912476, 0.9842332601547241]"
62,0.9843811988830566,Solved_To_Acceptable_Level,MPC,5,"[[-0.013026758748805463, -0.016198522406210492], [-0.006570370836268571, -0.003581912446449981], [-0.0021738886486134023, -0.004198377461888644]]","[0.984372615814209, 0.9841912984848022, 0.9837436676025391]"
63,0.9842868447303772,Solved_To_Acceptable_Level,MPC,5,"[[-0.009988658879563265, -0.01616187325578332], [-0.004874544246352126, -0.003636312327124601], [-0.0015879523149009225, -0.004056028490832246]]","[0.984164297580719, 0.9836718440055847, 0.9823143482208252]"
64,0.9841042160987854,Solved_To_Acceptable_Level,MPC,5,"[[-0.007555528397498228, -0.01611124375498533], [-0.0036029612739474394, -0.0037319946160229854], [-0.0011137557900496033, -0.003936952833972285]]","[0.983619749546051, 0.9821654558181763, 0.9777272343635559]"
65,0.9836467504501343,Solved_To_Acceptable_Level,MPC,5,"[[-0.005570079866439017, -0.016112389726531045], [-0.0025205176713828446, -0.003840907068342353], [-0.0006635785478633402, -0.0038192672233948862]]","[0.9820482730865479, 0.9773476123809814, 0.9632246494293213]"
66,0.9824005365371704,Solved_To_Acceptable_Level,MPC,80,"[[-0.039936268171560894, -0.01576099501553441], [-0.035629846085019054, 0.002807009843114549], [0.46859043519412735, -0.02149848363205812]]","[0.9767830967903137, 0.9600499868392944, 0.9261200428009033]"
67,0.9781829118728638,Solved_To_Acceptable_Level,MPC,13,"[[-0.1363210601306968, -0.010406547673334505], [0.5683170533801895, -0.009006951974567743], [0.4572275320820107, -0.017576264959490506]]","[0.9564513564109802, 0.9181114435195923, 0.8799626231193542]"
68,0.9630690217018127,Solved_To_Acceptable_Level,MPC,11,"[[0.5789622347591866, -0.021508013495188313], [0.46340708851934587, -0.015216837385087537], [0.3068653310834408, 0.006214820342300222]]","[0.9164307117462158, 0.8786118626594543, 0.8225878477096558]"
69,0.9385172724723816,Solved_To_Acceptable_Level,MPC,9,"[[0.4626475680339925, -0.027399811105908736], [0.30672315200313666, -0.00315604458605102], [0.15580056284031746, 0.01251579839624262]]","[0.8833494782447815, 0.8505587577819824, 0.8072274327278137]"
70,0.8839715123176575,Solved_To_Acceptable_Level,MPC,15,"[[0.34214566311128525, -0.010651622713113706], [0.20561359704361928, 0.004076362474132137], [0.133700115391738, 0.00919039486883636]]","[0.8410703539848328, 0.8558247685432434, 0.8748601675033569]"
71,0.823492705821991,Solve_Succeeded,MPC,13,"[[0.19323399147332732, -0.016591992157854483], [0.12903167251138492, 0.0004138206322040516], [0.06884020721101405, 0.05782302440192709]]","[0.8236597180366516, 0.791904628276825, 0.8165406584739685]"
72,0.7340872287750244,Solve_Succeeded,MPC,11,"[[0.12790981610434748, -0.010964241314403073], [0.060537869832928755, 0.05052492789649414], [-0.08499972905451864, -0.04321927160555945]]","[0.8019610047340393, 0.7770644426345825, 0.7549600005149841]"
73,0.6613321304321289,Solved_To_Acceptable_Level,MPC,11,"[[0.07930088602699614, 0.02392543982753774], [-0.11308616506630002, -0.034547927313071915], [-0.17264515885828294, -0.012433960595370809]]","[0.7613341212272644, 0.7395657300949097, 0.744066596031189]"
74,0.6118764281272888,Solved_To_Acceptable_Level,MPC,11,"[[-0.1143543226934897, -0.04476762398483675], [-0.20451266830012693, -0.01341618763699607], [-0.09026056418285847, -0.0019362960160567734]]","[0.7182628512382507, 0.7012896537780762, 0.6832607388496399]"
75,0.5629310011863708,Solve_Succeeded,MPC,11,"[[-0.1703858809893302, -0.030531104665809664], [-0.08837983245626521, -0.0011216148580587711], [-0.10164091594800077, -0.00567466619821686]]","[0.6922804117202759, 0.6735527515411377, 0.6557102203369141]"
76,0.5260422229766846,Solved_To_Acceptable_Level,MPC,9,"[[-0.06503490489144724, -0.013765284803679287], [-0.09653322502122204, -0.0007683580304357515], [-0.007872674404086089, 0.00033180574508497566]]","[0.6602923274040222, 0.642431914806366, 0.6247137784957886]"
77,0.514970064163208,Solve_Succeeded,MPC,7,"[[-0.07559904461603811, -0.010495829517111279], [-0.006066659258480484, 0.00139906513157379], [-0.03857424558822671, -0.00023778958292208316]]","[0.6367853283882141, 0.618602454662323, 0.6003912687301636]"
78,0.5181822180747986,Solved_To_Acceptable_Level,MPC,8,"[[-0.025239154757405124, -0.012595403335301967], [-0.049511270315573966, 0.007117836052827319], [-0.08030472880065997, -0.013274404056805062]]","[0.6406348347663879, 0.6211271286010742, 0.6061440110206604]"
79,0.5310146808624268,Solve_Succeeded,MPC,12,"[[-0.07881419988641562, -0.006747647817209172], [-0.10755794278301145, -0.004310994531232078], [-0.1677807993434533, -0.019857729875784613]]","[0.6584814190864563, 0.6404973268508911, 0.6401276588439941]"
80,0.5411158800125122,Solved_To_Acceptable_Level,MPC,11,"[[-0.1604123182326291, -0.01752997420426025], [-0.25139734245548506, -0.013516246004620588], [-0.15329748479964775, -0.011467216330598372]]","[0.6815059781074524, 0.6644817590713501, 0.6944758892059326]"
81,0.5586212873458862,Solve_Succeeded,MPC,8,"[[-0.26277567710357413, -0.018281192870965003], [-0.29085196667970753, -0.020581086858708943], [-0.13887316003331013, -0.004941635250789661]]","[0.7019941210746765, 0.708008348941803, 0.7232984900474548]"
82,0.549023449420929,Solved_To_Acceptable_Level,MPC,11,"[[-0.3872701921155836, -0.03582527249475567], [-0.24270152759192082, -0.004594084141315361], [-0.11578930160068406, -0.0014648305342498536]]","[0.7170743346214294, 0.7144338488578796, 0.7173395156860352]"
83,0.6192376017570496,Solve_Succeeded,MPC,9,"[[-0.3332501305339485, -0.014616759715160407], [-0.20290992502926658, -0.004413386427386632], [-0.09392466459560894, -0.0038757067183549454]]","[0.7300444841384888, 0.7222444415092468, 0.735312283039093]"
84,0.6519692540168762,Solve_Succeeded,MPC,12,"[[-0.2706269609947722, -0.013708398964828008], [-0.16236669167660636, -0.004422764055229232], [-0.07313329179642131, -0.003876220388403035]]","[0.7259230613708496, 0.7232568264007568, 0.841532289981842]"
85,0.6667826771736145,Solved_To_Acceptable_Level,MPC,11,"[[-0.21564433668942326, -0.015686019652638935], [-0.12603282230932086, -0.004844083909964558], [-0.056010694461263874, -0.0043741975013866655]]","[0.7335628271102905, 0.8511129021644592, 0.925937831401825]"
86,0.6804282069206238,Solve_Succeeded,MPC,13,"[[-0.1726095743763188, -0.018321066484549564], [-0.0969070421393952, -0.004611694931820696], [-0.039533435699478814, -0.003856496895357378]]","[0.8596091866493225, 0.9283840656280518, 0.962658703327179]"
87,0.7666335701942444,Solve_Succeeded,MPC,13,"[[-0.1330719070984663, -0.017695321824744877], [-0.07437980336765285, -0.004828706523424515], [-0.029588673082133726, -0.004167368902413891]]","[0.9314016103744507, 0.9637165665626526, 0.9731798768043518]"
88,0.908626139163971,Solved_To_Acceptable_Level,MPC,11,"[[-0.09492016050895424, -0.015845610386265165], [-0.04848634621480493, -0.004866275654578458], [-0.015575880385700007, -0.004022124134997193]]","[0.964590847492218, 0.9734849333763123, 0.9767557382583618]"
89,0.9546229243278503,Solve_Succeeded,MPC,14,"[[-0.0744096838206796, -0.018145447018051722], [-0.03801721723031287, -0.004966752532768578], [-0.013984815303598219, -0.004178296556229261]]","[0.973760724067688, 0.9768064618110657, 0.9778025150299072]"
90,0.9705870151519775,Solve_Succeeded,MPC,12,"[[-0.0480574430011583, -0.016755985211967295], [-0.022281732964815497, -0.005114137667025059], [-0.006748716363326627, -0.004478729339941146]]","[0.9769059419631958, 0.9778106212615967, 0.9782015085220337]"
91,0.9757938385009766,Solved_To_Acceptable_Level,MPC,9,"[[-0.01983137761488361, -0.015466269431241025], [-0.005916850230092027, -0.005777600329739254], [0.00025516775028276007, -0.004709933091785666]]","[0.9778348207473755, 0.9781880378723145, 0.9783031344413757]"
92,0.9774181842803955,Solved_To_Acceptable_Level,MPC,9,"[[0.003378423611234583, -0.016391502766500345], [0.007026903818141768, -0.0058710919865465495], [0.006144857018730903, -0.004966073301803221]]","[0.9781954288482666, 0.9782999157905579, 0.9782856106758118]"
93,0.9781455993652344,Solved_To_Acceptable_Level,MPC,11,"[[0.018763755385363456, -0.01878569413584381], [0.018107915858753824, -0.005728101598853482], [0.010966329373411795, -0.0039406729223279875]]","[0.9783067107200623, 0.9782906174659729, 0.9784853458404541]"
94,0.9783840775489807,Solved_To_Acceptable_Level,MPC,9,"[[0.038009511056046316, -0.01553575213972907], [0.02925217820493575, -0.005706728830412099], [0.015547943892035135, -0.0047840632150919354]]","[0.9783209562301636, 0.9785010814666748, 0.9784061312675476]"
95,0.9785192012786865,Solved_To_Acceptable_Level,MPC,9,"[[0.05335130990522335, -0.01680635648528917], [0.03682620925668676, -0.005509352183241484], [0.018420010686570985, -0.004606377142738122]]","[0.978519856929779, 0.9784001111984253, 0.9781717658042908]"
96,0.9785531759262085,Solved_To_Acceptable_Level,MPC,9,"[[0.06361849275721891, -0.01748155562899481], [0.04234170353872744, -0.005407400070364097], [0.020009362858865908, -0.004525356733652517]]","[0.9784082770347595, 0.9781506657600403, 0.9780473113059998]"
97,0.9785910844802856,Solved_To_Acceptable_Level,MPC,9,"[[0.06929367561028524, -0.017436365422636796], [0.04506493844430746, -0.005620300831542749], [0.021592425473388355, -0.00446591554424924]]","[0.9781473278999329, 0.9780201315879822, 0.9774627089500427]"
98,0.9784225225448608,Solve_Succeeded,MPC,11,"[[0.07115669866950934, -0.017195311581593826], [0.04664301946185943, -0.006229142657604284], [0.022693251578683314, -0.0048580433861896795]]","[0.978018045425415, 0.9774378538131714, 0.9767802953720093]"
99,0.9782820343971252,Solve_Succeeded,MPC,8,"[[0.07362670899185593, -0.01771104449643354], [0.04815511890103616, -0.005803021937879526], [0.0237053019489562, -0.00488502162039523]]","[0.9774256944656372, 0.9767541289329529, 0.9758602380752563]"
100,0.9779419302940369,Solve_Succeeded,MPC,8,"[[0.07478753253360433, -0.017464762023117412], [0.04887876102768527, -0.006229031598355967], [0.02173356383081238, -0.0050368870615688345]]","[0.9767427444458008, 0.9758871793746948, 0.9750011563301086]"
101,0.9772482514381409,Solve_Succeeded,MPC,8,"[[0.0747585266207021, -0.017575315667214347], [0.046005431653987974, -0.006692144701735898], [0.02147186114327858, -0.005370024028371756]]","[0.9758577346801758, 0.9750072956085205, 0.9742493629455566]"
102,0.9764479398727417,Solve_Succeeded,MPC,8,"[[0.07087128956227909, -0.017819570112785395], [0.04530047706604238, -0.0073126128613339395], [0.02034741379766586, -0.0055215592887545295]]","[0.9750069975852966, 0.9742371439933777, 0.9734823703765869]"
103,0.9755867123603821,Solve_Succeeded,MPC,10,"[[0.0689579002387862, -0.01803099805754216], [0.04302807257072469, -0.007910365479961084], [0.019835012985899392, -0.005824565755520362]]","[0.9742351770401001, 0.9734721779823303, 0.972313404083252]"
104,0.9748555421829224,Solve_Succeeded,MPC,9,"[[0.06561892368314255, -0.018483528191700686], [0.04113817623749978, -0.008737475497425701], [0.018544440894903782, -0.006314335404204681]]","[0.9734522104263306, 0.9722461700439453, 0.9710355401039124]"
105,0.9741407036781311,Solve_Succeeded,MPC,9,"[[0.06167472613637656, -0.018747619078883913], [0.038375304785047394, -0.009292900297234239], [0.01726230390498988, -0.006361116779787165]]","[0.9722098112106323, 0.9710150957107544, 0.9698691964149475]"
106,0.9731490015983582,Solve_Succeeded,MPC,9,"[[0.057718373279218235, -0.019359527115405645], [0.03604630742271915, -0.009651952810044169], [0.016043584333949847, -0.006866707042149178]]","[0.971002995967865, 0.9698769450187683, 0.9686735272407532]"
107,0.9718884825706482,Solve_Succeeded,MPC,8,"[[0.053494574206263655, -0.019808436979630757], [0.03309419658306067, -0.010992243710267104], [0.014921480582900791, -0.007346284953267453]]","[0.9698708057403564, 0.9686689376831055, 0.9673462510108948]"
108,0.970800518989563,Solve_Succeeded,MPC,8,"[[0.04907088739238928, -0.020465256212529953], [0.030086687572054384, -0.011776958869721854], [0.013515588468337298, -0.00784607172959943]]","[0.9686591625213623, 0.9673190116882324, 0.9658574461936951]"
109,0.9696489572525024,Solve_Succeeded,MPC,8,"[[0.04437089204509496, -0.021639536256549068], [0.027304902416406145, -0.01296015456808726], [0.012464496738461714, -0.008580402403747816]]","[0.9672756195068359, 0.9657881855964661, 0.9641302824020386]"
