step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
10,0.9904834628105164,Solved_To_Acceptable_Level,MPC,20,"[[-0.12163541148621838, -0.29647714174355166], [-0.2351088709201161, 0.39552006412017426], [-0.4511337988033955, 0.02106899749531494]]","[0.9571635127067566, 0.9262897968292236, 0.8940150141716003]"
11,0.9689501523971558,Solve_Succeeded,MPC,15,"[[-0.5067283949056073, 0.4146162929881065], [-0.26856116987926065, 0.007357659802199176], [-0.13591711977902068, 0.0015954807493831539]]","[0.9086591005325317, 0.8771622180938721, 0.8419987559318542]"
12,0.9265017509460449,Solve_Succeeded,MPC,17,"[[-0.4192063815263929, 0.12270318138720866], [-0.24822174385384227, -0.011606227486366546], [-0.10858722111665223, -0.007371763019710187]]","[0.8577979803085327, 0.8246346712112427, 0.7962027192115784]"
13,0.8821761012077332,Solve_Succeeded,MPC,16,"[[-0.33189156515416846, -0.04415959700032711], [-0.08830295379412, -0.014328524786348192], [-0.0996324511737345, -0.0008897812852227424]]","[0.8271251916885376, 0.8009359240531921, 0.7701039910316467]"
14,0.8527538180351257,Solved_To_Acceptable_Level,MPC,15,"[[-0.17157965160690372, -0.05719717460872538], [-0.06186336792864353, 0.005110398531763027], [-0.09297685231106427, -0.012989284264654382]]","[0.8079862594604492, 0.7825597524642944, 0.7574768662452698]"
15,0.8083329200744629,Solved_To_Acceptable_Level,MPC,12,"[[-0.11873029055240562, -0.00740746877472522], [-0.07565571037802159, -0.017356206604932204], [-0.036543362207414366, 0.002257180589666868]]","[0.7807466387748718, 0.7565677762031555, 0.7330428957939148]"
16,0.7733854055404663,Solved_To_Acceptable_Level,MPC,60,"[[-0.13770320550537302, -0.021323895413908323], [-0.023825192728100113, 0.010074335747880536], [-0.029070212991798242, -0.005729734994545037]]","[0.7390398383140564, 0.7161464691162109, 0.6939617395401001]"
17,0.7274795770645142,Solved_To_Acceptable_Level,MPC,11,"[[-0.08896412361782358, -0.0007267889339692492], [-0.018323699514979357, -0.0033688798948006997], [-0.00948687325946704, -0.0020499152688420582]]","[0.6921048760414124, 0.6709476709365845, 0.6503376960754395]"
18,0.6919018030166626,Solve_Succeeded,MPC,18,"[[-0.07852189490581678, -0.03026951391312039], [0.00432300395253655, 0.02012555348168965], [-0.0301166647299992, -0.006255247534507478]]","[0.6554800868034363, 0.6354396939277649, 0.6158148646354675]"
19,0.6638776659965515,Solved_To_Acceptable_Level,MPC,15,"[[-0.051038051863238405, 0.0025117877088528646], [-0.014974934983696508, -0.015356220876256875], [0.007530497806689064, 0.0048774789811287965]]","[0.6263601183891296, 0.6072697043418884, 0.5888195037841797]"
20,0.6490432620048523,Solved_To_Acceptable_Level,MPC,17,"[[-0.05543950691152758, -0.04009671933614092], [0.03297191495700935, 0.013243834852480122], [-0.006324653362619509, -0.00412321801351722]]","[0.6060941219329834, 0.5878533124923706, 0.5701203942298889]"
21,0.6328949928283691,Solve_Succeeded,MPC,15,"[[-0.014889114499941172, -0.03461833188731563], [0.046512092759712666, 0.022791473318049874], [-0.009058868642222507, -0.0043700016602321295]]","[0.5918126106262207, 0.5741587281227112, 0.5570173263549805]"
22,0.6245104074478149,Solve_Succeeded,MPC,18,"[[0.004904248522631199, -0.01759473196200467], [0.04123055506016892, 0.015187817795601709], [0.08041853526501895, 0.007873578717558147]]","[0.5871586203575134, 0.569699764251709, 0.5530640482902527]"
23,0.6174358129501343,Solved_To_Acceptable_Level,MPC,27,"[[0.010770992350429002, -0.010088861521520958], [0.03207942570736007, 0.007122867496437998], [0.08478263533733321, 0.009338074578319108]]","[0.5809298157691956, 0.5636674165725708, 0.5472374558448792]"
24,0.6112921833992004,Solved_To_Acceptable_Level,MPC,9,"[[-0.006411114564342478, -0.03148002750912168], [0.048203688761521576, 0.020317847322883224], [0.0804670424711844, 0.00942600978540214]]","[0.5742768049240112, 0.5571425557136536, 0.5409538149833679]"
25,0.6187804341316223,Solved_To_Acceptable_Level,MPC,18,"[[-0.04780523132582702, -0.07425549517540526], [0.3346623359888397, 0.038957130892027694], [-0.11031671753070908, 0.06205271638558024]]","[0.5895556211471558, 0.5772921442985535, 0.5603896379470825]"
26,0.663000762462616,Maximum_Iterations_Exceeded_FeasibleRestored,MPC,100,"[[-0.0005405313450576845, 0.029545850294551118], [0.5020973946399654, 0.01360750381636248], [-0.20700027269982538, 0.026022635968834657]]","[0.6542084813117981, 0.650658369064331, 0.6340304017066956]"
27,0.6753367185592651,Solved_To_Acceptable_Level,MPC,18,"[[-0.011788161418145753, -0.013125551354755108], [0.512718599220633, 0.0228259513789004], [-0.21012931665781964, 0.02099842093543851]]","[0.6685696244239807, 0.6673076152801514, 0.6514451503753662]"
28,0.759416937828064,Solved_To_Acceptable_Level,MPC,28,"[[-0.023329426475538456, 0.005790030102908468], [0.6282454950163457, -0.04320741837270671], [0.09602951173505579, 0.06561743880775157]]","[0.7620881199836731, 0.7688860893249512, 0.7561538219451904]"
29,0.8487905263900757,Restoration_Failed_FeasibleRestored,MPC,65,"[[-0.03593088321173784, -0.20806762493765749], [0.6110130904979777, 0.04391173100403134], [0.14591771304590478, 0.17077023215802756]]","[0.8452587127685547, 0.844822108745575, 0.8323891758918762]"
30,0.8462890386581421,Maximum_Iterations_Exceeded_FeasibleRestored,MPC,100,"[[0.08527211705071189, -0.048763371784610106], [0.6785498347894635, 0.15680529970162926], [0.01195513845617867, 0.0853275203777294]]","[0.8416135907173157, 0.8349862694740295, 0.8239560127258301]"
31,0.8925598859786987,Solved_To_Acceptable_Level,MPC,22,"[[0.8391477466137166, 0.17783779991475662], [0.30767880842659534, -0.018475897529860372], [0.008133969027028067, -0.00638710082264964]]","[0.905925452709198, 0.9081636667251587, 0.9074902534484863]"
32,0.8681741952896118,Solve_Succeeded,MPC,21,"[[0.6226307767869962, -0.01736458673454792], [0.029911085227916002, -0.006643648370777491], [-0.002343814158669819, -0.005379839344090947]]","[0.8567548394203186, 0.8525313138961792, 0.8740231394767761]"
33,0.8717628717422485,Solved_To_Acceptable_Level,MPC,12,"[[0.0712703469253368, -0.043326270825302986], [-0.0008299541858335014, -0.010899765028107787], [-0.0020684692542957397, -0.004945537734160211]]","[0.8710877299308777, 0.8707886934280396, 0.8975483179092407]"
34,0.8684484362602234,Solve_Succeeded,MPC,21,"[[-0.057135638719951046, -0.03078063900791418], [-0.00477046186424725, -0.011015940691030861], [-0.0036589995368252657, -0.004395793461502524]]","[0.8774474859237671, 0.8878260850906372, 0.9330422878265381]"
35,0.8758240342140198,Solved_To_Acceptable_Level,MPC,7,"[[0.035897289268839075, -0.018829066759296777], [-0.0021502898365793233, -0.007048731560593818], [-0.0035629949123779287, -0.003873844559847584]]","[0.8993574380874634, 0.9287002086639404, 0.9602457880973816]"
36,0.885514497756958,Solve_Succeeded,MPC,7,"[[0.08645317224901612, -0.0114577086230935], [-0.00041019632922257237, -0.00774784185286347], [-0.0034906047319574313, -0.004345280810818947]]","[0.9315387606620789, 0.9613837003707886, 0.9799661636352539]"
37,0.8997582793235779,Solve_Succeeded,MPC,7,"[[0.0679211995577464, -0.013475058264245849], [-0.0010083119159759557, -0.008833309111386441], [-0.003544261627383002, -0.004498860903943374]]","[0.9547146558761597, 0.9806213974952698, 0.9871172904968262]"
38,0.954032301902771,Solved_To_Acceptable_Level,MPC,11,"[[0.02578502188586807, -0.01518067857872118], [-0.0023446337467166126, -0.012996865030904525], [-0.003529637790933768, -0.007703150383762875]]","[0.9817001223564148, 0.9893935322761536, 0.9919248819351196]"
39,0.9717978239059448,Solve_Succeeded,MPC,10,"[[-0.006878518091936802, -0.020616241386369527], [-0.0032393234207982397, -0.01424158466514351], [-0.0037461618269638624, -0.008423903427694982]]","[0.9879345297813416, 0.9918614625930786, 0.9929422736167908]"
40,0.9867926239967346,Solve_Succeeded,MPC,14,"[[-0.0227686783986895, -0.023946881700530484], [-0.004093159944787383, -0.016032843212890616], [-0.003641167413095285, -0.009957930694655776]]","[0.9919779896736145, 0.9932333827018738, 0.9936483502388]"
41,0.99053555727005,Solve_Succeeded,MPC,13,"[[-0.028561179235354155, -0.03004710692673831], [-0.00415098321910394, -0.015805737818740825], [-0.0037608212856010768, -0.008255018477791943]]","[0.9930633902549744, 0.9936816096305847, 0.9939516186714172]"
42,0.9927158951759338,Solved_To_Acceptable_Level,MPC,13,"[[-0.028973110548086982, -0.03299332843976689], [-0.004358338838219525, -0.020726352619435735], [-0.0036128229438828633, -0.011160451892571116]]","[0.9937119483947754, 0.9939869046211243, 0.994088888168335]"
43,0.993398904800415,Solved_To_Acceptable_Level,MPC,11,"[[-0.029032606933656283, -0.03509169717697763], [-0.003941279811250077, -0.034679410793369086], [-0.003712375012503915, -0.01919327376692479]]","[0.9939699769020081, 0.9941184520721436, 0.9941677451133728]"
44,0.9938277006149292,Solved_To_Acceptable_Level,MPC,12,"[[-0.026658160124167322, -0.05414125109164126], [-0.004159057903562158, -0.042272903188835496], [-0.003766797785071925, -0.023803935307566273]]","[0.9941321611404419, 0.9942148923873901, 0.9942305088043213]"
45,0.9940415620803833,Solve_Succeeded,MPC,11,"[[-0.025540871109521576, -0.0666685262711174], [-0.004074980043621078, -0.055187939464956565], [-0.0035469548283216783, -0.02914475502084669]]","[0.9942337870597839, 0.9942966103553772, 0.9943037629127502]"
46,0.9941608905792236,Solve_Succeeded,MPC,11,"[[-0.02350908153077052, -0.08117566606823166], [-0.003952588347324239, -0.061441684311780084], [-0.003600175995580245, -0.03212251027334342]]","[0.994316577911377, 0.9943737387657166, 0.9943782687187195]"
47,0.9942595362663269,Solve_Succeeded,MPC,11,"[[-0.021593732221233845, -0.09182399391674945], [-0.0038758281794324663, -0.06545743876486243], [-0.0036317641164912524, -0.03355871393723011]]","[0.9944004416465759, 0.9944561719894409, 0.9944566488265991]"
48,0.9943438172340393,Solve_Succeeded,MPC,11,"[[-0.01995678587257106, -0.0978068595800562], [-0.003794112116469861, -0.06893263274215543], [-0.0037020156878756327, -0.03468620191471114]]","[0.9944843053817749, 0.9945361018180847, 0.9945369362831116]"
49,0.9944320321083069,Solved_To_Acceptable_Level,MPC,10,"[[-0.017841823633165745, -0.1132422617526337], [-0.0040170794214603265, -0.06869351975003021], [-0.00413718627852854, -0.02935833820997137]]","[0.9945822954177856, 0.9946283102035522, 0.9946240186691284]"
50,0.9945342540740967,Solved_To_Acceptable_Level,MPC,10,"[[-0.018339128931181142, -0.11562134080151835], [-0.0033349033106533314, -0.06770147953141158], [-0.0039929122321885864, -0.029245295050219007]]","[0.9946690201759338, 0.9947111010551453, 0.9947080612182617]"
51,0.9946354031562805,Solve_Succeeded,MPC,13,"[[-0.017243548362580213, -0.09990452508366603], [-0.003912025585523056, -0.06418252652218431], [-0.0036072256980036166, -0.031278247385763715]]","[0.9947314262390137, 0.9947713613510132, 0.9947657585144043]"
52,0.9947072267532349,Solved_To_Acceptable_Level,MPC,10,"[[-0.015707056320675105, -0.10220686281075018], [-0.004524542151674499, -0.06359313426601064], [-0.0027188498596142073, -0.028384046992710698]]","[0.9948006272315979, 0.9948148131370544, 0.9948046207427979]"
53,0.994778037071228,Solved_To_Acceptable_Level,MPC,10,"[[-0.016153019574317383, -0.1001293197669639], [-0.00478333488119812, -0.0616046860045218], [-0.002398126175113092, -0.027727818436388017]]","[0.9948301911354065, 0.9948461651802063, 0.9948365688323975]"
54,0.9948465824127197,Solved_To_Acceptable_Level,MPC,10,"[[-0.01703608730167119, -0.09160630400530888], [-0.004575501034331731, -0.056802221819618665], [-0.0009825932364602476, -0.0261588924781924]]","[0.9948559999465942, 0.994864821434021, 0.9948567152023315]"
55,0.9948951005935669,Solved_To_Acceptable_Level,MPC,9,"[[-0.013856193860683333, -0.08855078086751941], [-0.00693065239800295, -0.05776894132917527], [-0.0038356602216188056, -0.02604388818158199]]","[0.9948788285255432, 0.9948881268501282, 0.9948830008506775]"
56,0.9949290156364441,Solved_To_Acceptable_Level,MPC,9,"[[-0.017323782795677027, -0.08781638473390856], [-0.003795288271342739, -0.052663254433451684], [-0.0038721226884592484, -0.02194279192149494]]","[0.9949026107788086, 0.9949241876602173, 0.9949204921722412]"
57,0.9949635863304138,Solved_To_Acceptable_Level,MPC,9,"[[-0.01674161617518587, -0.0821929459767172], [-0.003074006733276916, -0.0483235366102199], [-0.004461070016501761, -0.02073133125456944]]","[0.9949385523796082, 0.9949597716331482, 0.9949569702148438]"
58,0.9949978590011597,Solved_To_Acceptable_Level,MPC,9,"[[-0.01587595034527893, -0.07297732315934298], [-0.0031028631939226522, -0.043446772972632164], [-0.004465620908722234, -0.018387946664923015]]","[0.994972825050354, 0.9949929118156433, 0.9949910044670105]"
59,0.9950332045555115,Solved_To_Acceptable_Level,MPC,9,"[[-0.015848497810870766, -0.0641335262529339], [-0.003120435046990413, -0.03766096125189375], [-0.00458898343219206, -0.015530406006699806]]","[0.9950047135353088, 0.9950226545333862, 0.9950200319290161]"
60,0.9950667023658752,Solved_To_Acceptable_Level,MPC,9,"[[-0.016038953916246854, -0.056117010986156034], [-0.0031707579759694795, -0.032860936126423074], [-0.004621652661572136, -0.013673235742579056]]","[0.9950334429740906, 0.9950523376464844, 0.9950525760650635]"
61,0.9951015114784241,Solved_To_Acceptable_Level,MPC,9,"[[-0.01616492850146314, -0.04888062645004775], [-0.003218734498811327, -0.028766464715961008], [-0.004631113305087022, -0.01215011299204596]]","[0.9950647354125977, 0.9950851798057556, 0.9950816035270691]"
62,0.9951345324516296,Solved_To_Acceptable_Level,MPC,9,"[[-0.01619980196592455, -0.042823413777857415], [-0.00325128243009841, -0.0248412818784573], [-0.004640481403478289, -0.010365704057709165]]","[0.9950960278511047, 0.9951092004776001, 0.9950982332229614]"
63,0.9951668381690979,Solved_To_Acceptable_Level,MPC,9,"[[-0.016191832646706383, -0.03648527791172931], [-0.003292035415984282, -0.021203465707398898], [-0.0046417947435996, -0.00886932649896563]]","[0.9951185584068298, 0.995121955871582, 0.9950818419456482]"
64,0.9951913952827454,Solved_To_Acceptable_Level,MPC,9,"[[-0.016182963696772627, -0.031154927556063756], [-0.003367196394471737, -0.018098271121349062], [-0.0045991852673655, -0.0075135101254835196]]","[0.9951301217079163, 0.9950999021530151, 0.9949761629104614]"
65,0.9952079653739929,Solved_To_Acceptable_Level,MPC,9,"[[-0.016188594590265875, -0.025788712421418444], [-0.0033741400561753056, -0.014634527444073972], [-0.004668946681386255, -0.005707558519661341]]","[0.9951042532920837, 0.9949829578399658, 0.9945586323738098]"
66,0.9951968789100647,Solved_To_Acceptable_Level,MPC,5,"[[-0.01682868845687942, -0.02500215997825804], [-0.003641775330696259, -0.015456900853003894], [-0.0030686427199276404, -0.007306526100032843]]","[0.9949736595153809, 0.9948722124099731, 0.9942553043365479]"
67,0.9951142072677612,Solve_Succeeded,MPC,4,"[[-0.015558114547658503, -0.016895029815366804], [-0.003865561896021406, -0.00924176120224263], [-0.00424522983724102, -0.002668431363439989]]","[0.9948996305465698, 0.994727611541748, 0.9941465258598328]"
68,0.9946726560592651,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[-0.22424238485103942, 0.004073983433121663]",[0.9940816164016724]
69,0.9940771460533142,Infeasible_Problem_Detected_FeasibleRestored,MPC,69,"[[0.1873728027900115, -0.14411994415877372], [-0.018296038908720287, -0.1193581846025908], [-0.6411992399333534, 0.544823783800987]]","[0.9913224577903748, 0.9841306805610657, 0.9722949862480164]"
70,0.993376612663269,Solve_Succeeded,MPC,24,"[[0.011184291128246216, -0.009029457483604189], [0.018059483613912124, -0.015249881553284543], [-0.3697475526362688, 0.3734893129854899]]","[0.9865633249282837, 0.9764882922172546, 0.9656468033790588]"
71,0.990817666053772,Solve_Succeeded,MPC,14,"[[-0.03746751783305003, 0.028047997738197102], [-0.005450409576911756, 0.015075722246656433], [-0.0036833863375865367, 0.008098576539792903]]","[0.9772050380706787, 0.9665291905403137, 0.957263171672821]"
72,0.9859839677810669,Solved_To_Acceptable_Level,MPC,5,"[[-0.030593839110252433, 0.017895261731688313], [-0.004286981419878208, 0.010285091880247921], [-0.004312540449932802, 0.002588623064993319]]","[0.964357316493988, 0.9525293111801147, 0.9484454989433289]"
73,0.9774609208106995,Solved_To_Acceptable_Level,MPC,5,"[[-0.0156504397010918, 0.014717773522253553], [-0.003801859257999124, 0.007215742603727293], [-0.003957661527604238, 0.0028204090455357196]]","[0.9506481289863586, 0.934057891368866, 0.9350215196609497]"
74,0.9724710583686829,Solved_To_Acceptable_Level,MPC,4,"[[-0.00999948644899929, 0.009022820028214104], [-0.004579078193722426, 0.004311890885162834], [-0.0030532793311873366, 0.0010506407440465083]]","[0.9481741786003113, 0.9513341784477234, 0.958479642868042]"
75,0.9726148247718811,Solved_To_Acceptable_Level,MPC,5,"[[-0.010637446389211854, 0.009763926921227413], [-0.003733253126706218, 0.00523471535795606], [-0.003936229516207792, 0.002243964632277387]]","[0.957904040813446, 0.9631828665733337, 0.9692239165306091]"
76,0.9740473031997681,Solved_To_Acceptable_Level,MPC,5,"[[-0.013606020135110964, 0.010587257120045719], [-0.0038893992287490843, 0.00612261869282243], [-0.0039361613882224694, 0.002369239595129533]]","[0.958949863910675, 0.9647743105888367, 0.9705091714859009]"
77,0.9763593673706055,Solved_To_Acceptable_Level,MPC,5,"[[-0.015503444649367377, 0.011442124381950204], [-0.004056892605592887, 0.006407207767673409], [-0.003963787729100491, 0.002471202351046441]]","[0.9665881991386414, 0.9718492031097412, 0.9761288166046143]"
78,0.9784561395645142,Solved_To_Acceptable_Level,MPC,5,"[[-0.016275078897618162, 0.011399047269083777], [-0.00428447712885002, 0.006254408979301505], [-0.00384429722768465, 0.0023258184494432434]]","[0.9691792726516724, 0.9722899794578552, 0.9750447869300842]"
79,0.9808793067932129,Solved_To_Acceptable_Level,MPC,5,"[[-0.016545897856521358, 0.011460245867307544], [-0.004374325883051986, 0.0062505335019417425], [-0.0038557562182433007, 0.0023567333710061505]]","[0.9724493622779846, 0.9735645651817322, 0.9753444194793701]"
80,0.9828218817710876,Solve_Succeeded,MPC,11,"[[-0.016590519332802683, 0.014665497941714015], [-0.005166599505618963, 0.010652677384722134], [-0.0041977110023769405, 0.004873054595897798]]","[0.973159670829773, 0.9729757308959961, 0.978093683719635]"
81,0.9840093851089478,Solved_To_Acceptable_Level,MPC,11,"[[-0.016886123279679595, 0.015191095452480693], [-0.005285461386034333, 0.008270615887620184], [-0.003160603014276355, -0.0005787769045933209]]","[0.9736639261245728, 0.977273166179657, 0.9838190674781799]"
82,0.983959436416626,Solved_To_Acceptable_Level,MPC,11,"[[-0.017019883290291655, -0.0015454597033356283], [-0.004201742730823425, 0.0047083143278900215], [-0.003914458996104406, 0.0012218644598118585]]","[0.9778927564620972, 0.9829426407814026, 0.9867837429046631]"
83,0.9838869571685791,Solved_To_Acceptable_Level,MPC,12,"[[-0.016665731318624148, 0.008698587295133587], [-0.005824332741219317, 0.0048661347328766095], [-0.003503934476940641, 0.001964442619956192]]","[0.9805722236633301, 0.9831109046936035, 0.985666811466217]"
84,0.9857438206672668,Solved_To_Acceptable_Level,MPC,11,"[[-0.01689268448066544, 0.009652039071637761], [-0.005143763155019312, 0.0024004777229566965], [-0.0038011180900937055, 0.0018121446444000495]]","[0.982022225856781, 0.983620285987854, 0.9882789850234985]"
85,0.9868433475494385,Solve_Succeeded,MPC,11,"[[-0.017016136058982362, 0.009319425091702938], [-0.005184639355075002, 0.0061014745854244745], [-0.004139984904315443, 0.003465787638698182]]","[0.9824018478393555, 0.987235426902771, 0.9902258515357971]"
86,0.9867829084396362,Solve_Succeeded,MPC,11,"[[-0.01696038208405776, 0.01113782408550175], [-0.005137361290271769, 0.005777410781790058], [-0.004549835993435397, 0.0018140294609395625]]","[0.986709475517273, 0.9896853566169739, 0.9911046624183655]"
87,0.988277018070221,Solve_Succeeded,MPC,11,"[[-0.016855130783578805, 0.007819323016294887], [-0.005337368424922329, 0.004626503827142232], [-0.0044806606272792615, 0.0013279286720146348]]","[0.9893133640289307, 0.9907852411270142, 0.99153071641922]"
88,0.9903995394706726,Solve_Succeeded,MPC,10,"[[-0.016906607221357946, 0.005285934012303749], [-0.005270149133522848, 0.004936855882165187], [-0.004688069101213511, 0.0011645633116463888]]","[0.9906156063079834, 0.9913841485977173, 0.9916791319847107]"
89,0.9913586974143982,Solve_Succeeded,MPC,11,"[[-0.017057222304193074, 0.006480244166659505], [-0.005470165035440726, 0.0029593186370785343], [-0.004760779583899334, 0.000528925921191386]]","[0.991272509098053, 0.9915561079978943, 0.9915665984153748]"
90,0.9918766617774963,Solve_Succeeded,MPC,8,"[[-0.017312916997089128, 0.004258298399243411], [-0.005146164148025474, 0.0015244083389917991], [-0.004949200664784082, 0.00041039446143170346]]","[0.9914780259132385, 0.991483211517334, 0.9913141131401062]"
91,0.9920480847358704,Solve_Succeeded,MPC,8,"[[-0.017066773861012817, 0.0031358044625120806], [-0.005498052902363311, 0.0016749080006251526], [-0.004860528035542243, 0.0007245125001090569]]","[0.9914209842681885, 0.9912576675415039, 0.9909604787826538]"
92,0.9919708967208862,Solve_Succeeded,MPC,8,"[[-0.017164458353455647, 0.0028707183296124987], [-0.005756994460262236, 0.0013338301144541665], [-0.004839121635762333, 0.00018652513037082294]]","[0.9912272691726685, 0.990923285484314, 0.9904373288154602]"
93,0.9917417764663696,Solve_Succeeded,MPC,8,"[[-0.01728936324712483, 0.001918125972217847], [-0.005927912924194556, 0.0005485403778424875], [-0.005058774608150949, -0.000417833692269902]]","[0.9908931255340576, 0.9904019832611084, 0.9897939562797546]"
94,0.9914138913154602,Solve_Succeeded,MPC,8,"[[-0.017404827648750378, 0.0010610270303657416], [-0.006289934526994817, -0.00032006282581534235], [-0.005045613877911796, -0.00015370584010280437]]","[0.9903699159622192, 0.9897511005401611, 0.9889279007911682]"
95,0.9908944368362427,Solve_Succeeded,MPC,8,"[[-0.017549285679116206, 0.0004958857400943554], [-0.006576609148955083, -0.00020275111752171476], [-0.005242490811124864, -0.000449775748817448]]","[0.9897112846374512, 0.9888783693313599, 0.9879913926124573]"
96,0.990270733833313,Solve_Succeeded,MPC,10,"[[-0.017482615667218825, -0.0001425994867894993], [-0.007357994723435108, -0.00036417273889292683], [-0.005258733820997876, -0.0003211695400018033]]","[0.9888365864753723, 0.9879387617111206, 0.9867295622825623]"
97,0.989517331123352,Solve_Succeeded,MPC,10,"[[-0.01787475826745179, -0.0005065054688177328], [-0.00788002256275649, -0.0006367208577432366], [-0.005276136776292828, -0.0003770919706999331]]","[0.9878944158554077, 0.9866554737091064, 0.9853546619415283]"
98,0.9886057376861572,Solve_Succeeded,MPC,7,"[[-0.018240802721250584, -0.0011133072070366372], [-0.008402969084564092, -0.0007528494215681014], [-0.006314792924911678, -0.0006555001705284732]]","[0.9865906238555908, 0.9852883219718933, 0.9840125441551208]"
99,0.9875127077102661,Solve_Succeeded,MPC,9,"[[-0.01845221878830272, -0.0010838305464117126], [-0.008971780168463901, -0.001078560843916935], [-0.005941344093320323, -0.0008169392240829185]]","[0.9852335453033447, 0.9839444160461426, 0.9825395941734314]"
100,0.9861836433410645,Solve_Succeeded,MPC,9,"[[-0.018939133393951743, -0.0015356717726037602], [-0.009354570403017758, -0.001319969271486526], [-0.006317269009762026, -0.000505726136723151]]","[0.9838892221450806, 0.9824563264846802, 0.9808262586593628]"
101,0.9849532842636108,Solve_Succeeded,MPC,9,"[[-0.01938393663130059, -0.001729133532775483], [-0.010127545094516186, -0.0011662499504685397], [-0.0063921314054292515, -0.0005055267254490018]]","[0.9823880195617676, 0.9807459115982056, 0.9792436361312866]"
102,0.9836286306381226,Solve_Succeeded,MPC,8,"[[-0.019895951018449157, -0.001778078487205563], [-0.011165254146279967, -0.0011519363246148473], [-0.006998910460760886, -0.0005224356890636866]]","[0.9806946516036987, 0.9791685342788696, 0.9778977632522583]"
103,0.9820560812950134,Solve_Succeeded,MPC,8,"[[-0.020805004431939073, -0.00182365430059356], [-0.011905838829089533, -0.0013557246736971723], [-0.007885845818156089, -0.000602930387235638]]","[0.9791266322135925, 0.9778451323509216, 0.9767669439315796]"
104,0.9805111885070801,Solve_Succeeded,MPC,4,"[[-0.02247792442185234, -0.0017959924729442456], [-0.012925444056589708, -0.0011462959474881876], [-0.006946737958728925, -0.00068766156362113]]","[0.9778167009353638, 0.9767045974731445, 0.9756690859794617]"
105,0.97906494140625,Solve_Succeeded,MPC,3,"[[-0.0239447847270866, -0.0017286074343008306], [-0.01411192718808754, -0.0012459713467309341], [-0.007317960010424071, -0.000701799943179132]]","[0.9766727089881897, 0.9755914211273193, 0.9745299220085144]"
106,0.9778908491134644,Solve_Succeeded,MPC,3,"[[-0.02611921749708404, -0.0018893151971710181], [-0.01727112895423995, -0.0012617389156516366], [-0.010068406984599267, -0.0006941224732812347]]","[0.9755558371543884, 0.9744176864624023, 0.9734129309654236]"
107,0.9767367839813232,Solve_Succeeded,MPC,3,"[[-0.03178579588615751, -0.0019173124864721662], [-0.022702669251003903, -0.001268496492363856], [-0.01345925787586188, -0.0006940809092165251]]","[0.9743642807006836, 0.973250687122345, 0.9720256328582764]"
