step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9860191345214844,Solved_To_Acceptable_Level,MPC,29,"[[0.8712536717354442, -0.9048585479176979], [0.15955285832399468, -0.017991014500856325], [0.001165397128374495, 0.0037641240774025073]]","[0.9894148707389832, 0.9895262718200684, 0.9893597960472107]"
1,0.9893503189086914,Solved_To_Acceptable_Level,MPC,19,"[[0.5968562642395324, -0.61462379487962], [0.02313302292707034, -0.005392197103780366], [-0.0026738049095789912, 0.0038977825144753727]]","[0.9915545582771301, 0.9912059307098389, 0.9909648299217224]"
2,0.9926131963729858,Solved_To_Acceptable_Level,MPC,8,"[[0.04760586382672536, -0.038739295274105696], [-0.0021933132058111417, 0.0032823785662676403], [-0.0033105200646291115, 0.004252047845971429]]","[0.9918949007987976, 0.9915282130241394, 0.991655707359314]"
3,0.992986798286438,Solve_Succeeded,MPC,20,"[[-0.1667515271397603, 0.17000173483156075], [-0.007518387498947586, 0.005520917191246609], [-0.0038126745449458435, 0.004067476383611676]]","[0.9910752773284912, 0.990500271320343, 0.9910482168197632]"
4,0.9934205412864685,Solved_To_Acceptable_Level,MPC,24,"[[-0.17706182954412172, 0.1733962473847683], [-0.0072473722703328275, 0.005496559575726536], [-0.004166413085815149, 0.004166343704299492]]","[0.9911100268363953, 0.9908614754676819, 0.9911302328109741]"
5,0.9929789304733276,Solve_Succeeded,MPC,22,"[[-0.18126293438403657, 0.17894241138824263], [-0.008429022353304491, 0.005755113975709798], [-0.003579559550553857, 0.0038950762884608723]]","[0.9908154010772705, 0.9905111193656921, 0.9911158680915833]"
6,0.9935506582260132,Solved_To_Acceptable_Level,MPC,26,"[[-0.19524553434870676, 0.19362679046083703], [-0.008156642199932203, 0.005835328218620419], [-0.004121654398098136, 0.003957253938758446]]","[0.9911587238311768, 0.9909682273864746, 0.9912117123603821]"
7,0.9936325550079346,Solved_To_Acceptable_Level,MPC,22,"[[-0.2006492497407435, 0.20058634433507397], [-0.008929522676647874, 0.005787898033671975], [-0.0038069475235143605, 0.0041416310853519545]]","[0.9912859797477722, 0.9911128282546997, 0.991330087184906]"
8,0.9933375120162964,Solve_Succeeded,MPC,22,"[[-0.19347008097231067, 0.193548289412764], [-0.008717022788377146, 0.005820806763799685], [-0.003770789772130264, 0.004022696579446238]]","[0.9913052320480347, 0.9912691116333008, 0.9912776947021484]"
9,0.9935784339904785,Solved_To_Acceptable_Level,MPC,21,"[[-0.17515194638504833, 0.17566504726632373], [-0.00885540161681161, 0.005566410681392691], [-0.0036508462784116047, 0.004149292920227627]]","[0.9915602207183838, 0.991520345211029, 0.9914680123329163]"
10,0.9932440519332886,Solve_Succeeded,MPC,17,"[[-0.1498805477418612, 0.15094800438382144], [-0.007587586724124488, 0.005403861589559106], [-0.0038247389936942175, 0.003916492734719942]]","[0.9913650155067444, 0.991476833820343, 0.9915056824684143]"
11,0.9930837750434875,Solved_To_Acceptable_Level,MPC,23,"[[-0.11214701750725331, 0.11605696790682882], [-0.007486454630878243, 0.004734468110951891], [-0.0013439228379921188, 0.003986852206371573]]","[0.9916802644729614, 0.9916991591453552, 0.9916794300079346]"
12,0.9928630590438843,Solve_Succeeded,MPC,15,"[[-0.0775998864967372, 0.08059002233179252], [-0.0052734607631248626, 0.004556213982971071], [-0.003997460157608696, 0.0039195070821842325]]","[0.9918463230133057, 0.9918288588523865, 0.9917240142822266]"
13,0.9926193356513977,Solved_To_Acceptable_Level,MPC,16,"[[-0.052871965340208875, 0.054545869749475055], [-0.004801494012745859, 0.0036428708952164143], [-0.003397119735038632, 0.003599080029552636]]","[0.9918426871299744, 0.991677463054657, 0.9912887215614319]"
14,0.9924894571304321,Solve_Succeeded,MPC,18,"[[-0.036130109896260955, 0.036242822468913166], [-0.004343402118527438, 0.003975398766337423], [-0.003465480428223062, 0.004042821662301713]]","[0.9917197823524475, 0.9912872910499573, 0.990260899066925]"
15,0.9923318028450012,Solved_To_Acceptable_Level,MPC,20,"[[-0.025360536987414164, 0.02544567867722207], [-0.004091784890584856, 0.004019065911109547], [-0.00360381217525443, 0.0038334013519868886]]","[0.9912557005882263, 0.990156352519989, 0.987399160861969]"
16,0.9920852184295654,Solved_To_Acceptable_Level,MPC,7,"[[-0.018780894187358094, 0.018550946306726417], [-0.003912310525489704, 0.003568740459938502], [-0.002966390672449023, 0.003981259255922499]]","[0.9900678396224976, 0.9870955348014832, 0.9773515462875366]"
17,0.9915594458580017,Solve_Succeeded,MPC,27,"[[-0.013671975890508484, 0.01397286752149991], [0.01825734042867206, 0.0027339438313770345], [-0.2901577685774256, 0.006058404907212061]]","[0.9868198037147522, 0.9762601852416992, 0.9467611312866211]"
18,0.9901911020278931,Solve_Succeeded,MPC,33,"[[0.024816353188232727, 0.0033190312930750257], [-0.4044643823730928, 0.02471454148710298], [-0.4866987458787309, -0.009924409888928296]]","[0.9751496315002441, 0.9455172419548035, 0.9134885668754578]"
