step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9265668392181396,Solve_Succeeded,MPC,16,"[[-0.7928673255566869, -0.811566967498025], [-0.37906528304290743, -0.3426439648324151], [-0.026351768199920893, -0.017431219677885804]]","[0.9468780159950256, 0.9545632004737854, 0.9546129107475281]"
1,0.9468970894813538,Solve_Succeeded,MPC,19,"[[-0.594896982062656, -0.6014211086565786], [-0.07608822670044733, -0.054558737034185484], [-0.0005731858196519028, 0.0009206321941660776]]","[0.9593551158905029, 0.9598736763000488, 0.95823073387146]"
2,0.9639812111854553,Solved_To_Acceptable_Level,MPC,6,"[[-0.10665322673134275, -0.08722043714093718], [-0.0026044025714671757, -0.0006901062815491618], [0.0038976949025128303, 0.003542093123429177]]","[0.961675226688385, 0.9592456221580505, 0.9532610177993774]"
3,0.9666759967803955,Solve_Succeeded,MPC,24,"[[-0.05488628184406732, 0.16091775735074038], [0.0007800719726378599, 0.009656661304117202], [0.003342466615573779, 0.0039076431180889454]]","[0.9580885171890259, 0.9518560767173767, 0.9386435747146606]"
4,0.9659369587898254,Solve_Succeeded,MPC,25,"[[-0.2366267115486105, 0.18210428491908717], [-0.010678254189209313, 0.010436426303905795], [0.0024140649685223856, 0.004257553633375195]]","[0.9524279832839966, 0.9398183822631836, 0.9184339046478271]"
5,0.9651776552200317,Solved_To_Acceptable_Level,MPC,19,"[[-0.3380334264439848, 0.1852501643266957], [-0.041770431807220385, 0.0055555805860245016], [0.5764857144904001, 0.01742937472202792]]","[0.9428355693817139, 0.9244999885559082, 0.894033670425415]"
6,0.9625144600868225,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.99999999894195, -0.03184058201718488]",[0.944956362247467]
7,0.9588904976844788,Solved_To_Acceptable_Level,MPC,30,"[[-0.7550046667679677, 0.37771847439467543], [0.10540775036941029, 0.01891627170638257], [0.2542006228151022, 0.04412742722779898]]","[0.9273277521133423, 0.9075732231140137, 0.888172447681427]"
8,0.9505824446678162,Solved_To_Acceptable_Level,MPC,54,"[[-0.1835297639234178, 0.250255658857672], [0.0521304220232128, -0.012822201451512527], [0.2893770266126003, 0.030788666934235504]]","[0.9138333797454834, 0.886447548866272, 0.8575013875961304]"
9,0.925405740737915,Solved_To_Acceptable_Level,MPC,19,"[[0.08747984243062612, 0.16163587055144849], [0.31530932429900577, -0.0016939917219134916], [0.25088993492568906, 0.0527563999035436]]","[0.8836880922317505, 0.8531761169433594, 0.8224272131919861]"
10,0.8992130756378174,Solved_To_Acceptable_Level,MPC,28,"[[0.36575675143093284, 0.12188104214686313], [0.2580527151541897, 0.07497343159461935], [0.1043212563866357, 0.1111707469222295]]","[0.8322879672050476, 0.8008252382278442, 0.7646927833557129]"
11,0.8522015810012817,Solved_To_Acceptable_Level,MPC,27,"[[0.28519739797390764, 0.21927056254632116], [0.08377523421211765, 0.14737455556808918], [0.06624707369850844, 0.0981824904805155]]","[0.7765827178955078, 0.7457535266876221, 0.7176646590232849]"
12,0.7867233753204346,Solve_Succeeded,MPC,12,"[[0.12693929798869896, 0.18187996532801687], [0.07089306156170132, 0.09314408039880602], [0.056011628634575976, 0.040245607067551877]]","[0.7194795608520508, 0.6956457495689392, 0.6700969934463501]"
13,0.6992103457450867,Solved_To_Acceptable_Level,MPC,70,"[[-0.019945380036925225, 0.21219642391052648], [0.031162084765601842, 0.12273102528652596], [0.0400319514312501, 0.02977282589640938]]","[0.6732152700424194, 0.6498963832855225, 0.628703773021698]"
14,0.5966796278953552,Solved_To_Acceptable_Level,MPC,9,"[[0.018068863415595326, 0.14295019816291815], [0.046187063852721984, 0.07750308510852913], [0.03268158114721986, 0.012425352581169474]]","[0.6043068170547485, 0.5838690400123596, 0.5649839043617249]"
15,0.5245459675788879,Solved_To_Acceptable_Level,MPC,12,"[[0.030937593935242886, -0.016340947163088305], [0.14531516907149894, -0.08025243898063918], [-0.05538525597415761, -0.03912889492344428]]","[0.5347591042518616, 0.5156181454658508, 0.5009876489639282]"
16,0.3866019546985626,Solved_To_Acceptable_Level,MPC,49,"[[0.01632521625760381, 0.024060963525838905], [0.15061285350507236, -0.10430837690049069], [-0.04328628977262299, -0.05474229703354753]]","[0.38443413376808167, 0.3707297146320343, 0.3600991368293762]"
17,0.28769153356552124,Solved_To_Acceptable_Level,MPC,29,"[[0.12743637565280663, -0.29350809195576144], [0.04725340975282839, -0.033427477420334396], [0.07745374212473187, 0.133851465681141]]","[0.26286935806274414, 0.25510266423225403, 0.24893349409103394]"
18,0.2897959351539612,Solved_To_Acceptable_Level,MPC,14,"[[-0.024301726167793653, 0.017141043895899023], [-0.16410671138877467, -0.05847671590315122], [-0.04513587010252526, -0.006697678030759125]]","[0.2779184877872467, 0.2709389328956604, 0.26326414942741394]"
19,0.22562161087989807,Solved_To_Acceptable_Level,MPC,18,"[[-0.018812818111794947, -0.018216307979262675], [-0.11463367550885352, 0.05417430051667076], [-0.1429156518898448, -0.050178985460938144]]","[0.20803776383399963, 0.20231403410434723, 0.19738931953907013]"
20,0.23413527011871338,Maximum_Iterations_Exceeded_FeasibleRestored,MPC,100,"[[-0.3005975017827135, -0.007895126613216943], [0.005304989070481624, 0.03749510277424269], [-0.3015983129381051, -0.009765734789988155]]","[0.22900156676769257, 0.22271770238876343, 0.22470834851264954]"
21,0.22056502103805542,Solve_Succeeded,MPC,11,"[[-0.12388808391257075, 0.0028392519290491836], [-0.09764206874564128, -0.016659976277366366], [-0.1642351526825904, 0.004623104782175915]]","[0.22410951554775238, 0.2183079868555069, 0.214908167719841]"
22,0.12216077744960785,Solved_To_Acceptable_Level,MPC,15,"[[-0.2862256975297106, -0.03278482829382608], [-0.016447169526232704, 0.00018588274191151067], [-0.08675530274122224, -0.0014346716013413873]]","[0.12589575350284576, 0.12277047336101532, 0.11908343434333801]"
23,0.12655803561210632,Solve_Succeeded,MPC,10,"[[-0.12635396146917108, 0.0017475945263662653], [-0.07192312600640437, -0.017957175328655293], [-0.17996765296781608, 0.0028243090177113507]]","[0.12118442356586456, 0.11761577427387238, 0.11524663120508194]"
24,0.11669036746025085,Solve_Succeeded,MPC,25,"[[-0.2016562276057007, -0.02075346856350585], [-0.11556608366995824, 0.007639055510759248], [-0.11491193425953412, 0.006702788070140986]]","[0.09645237028598785, 0.09449177235364914, 0.09331360459327698]"
25,0.09452582150697708,Solve_Succeeded,MPC,8,"[[-0.20545927669991626, 0.020510162693570543], [-0.09801374920348987, -0.010058289474759003], [-0.1681339290470739, 0.01626590396225458]]","[0.09005150943994522, 0.08858039975166321, 0.08797117322683334]"
26,0.09210247546434402,Solve_Succeeded,MPC,10,"[[-0.1793107986071525, 0.00276573340557625], [-0.14411677874062442, 0.010114216366681717], [-0.1071393111345809, 0.012855246465508155]]","[0.08883575350046158, 0.08761947602033615, 0.08592503517866135]"
27,0.09591618925333023,fail: Maximum_Iterations_Exceeded,SAFE_QP,100,"[0.018397317440403547, 0.3337033779615949]",[-0.14843758940696716]
28,0.10391610860824585,Solved_To_Acceptable_Level,MPC,33,"[[-0.33476252589915845, -0.27123782137755875], [0.07813101945977353, -0.0011212695720237706], [0.5251266878654802, 0.028918190556051708]]","[0.10187961161136627, 0.0995105504989624, 0.09292376041412354]"
