step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
10,0.9940757155418396,Solve_Succeeded,MPC,6,"[[0.3679474419983019, 0.3986273466157928], [1.1687008786753919e-07, 0.019704641512428903], [-3.901694998062395e-08, -1.8357633861846908e-07]]","[0.9924612045288086, 0.9886051416397095, 0.9757933020591736]"
11,0.9927464127540588,Solve_Succeeded,MPC,24,"[[0.4607996469365429, 0.40426571925711247], [0.09970645914892715, 0.03281422107363579], [-0.12639278926724642, 0.01594486562638206]]","[0.9886687994003296, 0.9760525226593018, 0.9476191401481628]"
12,0.9894904494285583,fail: Maximum_Iterations_Exceeded,SAFE_QP,200,"[-0.5815135393975074, 0.4620584251476994]",[0.9949264526367188]
13,0.9860235452651978,Solve_Succeeded,MPC,48,"[[0.7911022532365538, 0.39448761736541077], [-0.418553045370566, 0.029848443796516327], [-0.31457045520507654, 0.01510256549240449]]","[0.9649373292922974, 0.9526507258415222, 0.9426703453063965]"
14,0.9699773192405701,Solve_Succeeded,MPC,80,"[[0.07456091754963963, 0.4393945382129835], [-0.38836825687993204, 0.027902864095860624], [-0.16521249235649885, 0.014735024745018711]]","[0.9246279001235962, 0.8953450918197632, 0.8676903247833252]"
15,0.941801905632019,Solve_Succeeded,MPC,8,"[[0.0939546171786515, 0.4015846663972684], [-0.21978084905710335, 1.4761482398485332e-07], [-0.14314842780537815, 5.5449398397342155e-09]]","[0.8922532200813293, 0.8648226261138916, 0.8349953889846802]"
16,0.8920299410820007,Solve_Succeeded,MPC,8,"[[0.010672216666796679, 0.43360421738936383], [-0.3652398823758041, -4.1211163581044644e-08], [-0.1926903289389638, 4.490396638234083e-08]]","[0.8160809874534607, 0.7875458598136902, 0.7528858184814453]"
17,0.8495504856109619,Solve_Succeeded,MPC,9,"[[-0.061566846584999314, 0.40659572698627117], [-0.3447516002080668, 5.097404924149152e-08], [-0.20375394845875613, 5.7101345766919514e-09]]","[0.7404093742370605, 0.7099786400794983, 0.6861056089401245]"
18,0.8026915788650513,Solved_To_Acceptable_Level,MPC,44,"[[0.03812596414846536, 0.42941518081276575], [-0.29200530940411323, 5.513310560952421e-06], [-0.16559558625583906, 1.7204029285313334e-05]]","[0.6545950174331665, 0.6331387758255005, 0.6120252013206482]"
19,0.7420088648796082,Solve_Succeeded,MPC,9,"[[0.08202480143784176, 0.4101809921391508], [-0.26824219417473033, 1.028762342580427e-06], [-0.2087509291482082, -3.184662023742933e-07]]","[0.5773725509643555, 0.5562922358512878, 0.5386824011802673]"
20,0.6636223196983337,Solve_Succeeded,MPC,9,"[[0.1532069549895253, 0.4264622875243154], [-0.3301652229952789, 1.9549215080185004e-07], [0.09421269274209201, -2.1676372540498915e-08]]","[0.4769671857357025, 0.46138352155685425, 0.44089359045028687]"
21,0.546613335609436,Solve_Succeeded,MPC,8,"[[0.13074630895161038, 0.41271495904638383], [-0.4019988706469045, -3.046629000473176e-05], [0.14934110245005655, -2.4362110576416637e-06]]","[0.36560970544815063, 0.351146399974823, 0.33135250210762024]"
22,0.4205908477306366,Solved_To_Acceptable_Level,MPC,57,"[[0.13469554966597982, 0.42393367074199495], [-0.3559736231673161, -8.085333523270716e-05], [0.06945243571366898, 8.664127079377655e-05]]","[0.24651816487312317, 0.23692722618579865, 0.2260291576385498]"
23,0.34633365273475647,Solved_To_Acceptable_Level,MPC,46,"[[0.1140439506680174, 0.4149029845303828], [-0.06488871045937698, 4.834661034106473e-08], [0.10167473031706314, 0.002163959918361437]]","[0.20192871987819672, 0.19647860527038574, 0.19034259021282196]"
24,0.29009363055229187,fail: Restoration_Failed,SAFE_QP,100,"[0.48114644526604455, 0.28998324361447037]",[-0.03452109917998314]
25,0.08532235771417618,Solved_To_Acceptable_Level,MPC,112,"[[-0.11714286376444101, 0.48765657982386895], [0.3386378982233608, 0.38473305224032844], [0.04686938028788174, 0.4376328245085233]]","[0.020752685144543648, 0.024606550112366676, 0.022160319611430168]"
26,0.031273793429136276,Solve_Succeeded,MPC,48,"[[0.12211713907664765, 0.3791375118568637], [0.28917844360121236, 0.6224285081047343], [0.3615352017422834, -0.0006331902618930973]]","[0.04529498517513275, 0.03972867131233215, 0.05209112912416458]"
27,-0.02003663405776024,Solve_Succeeded,MPC,7,"[[0.5247406417216482, 0.33543285977592263], [0.07937164292901533, 0.15716343479523265], [-2.602299812045224e-06, 0.009339869342422886]]","[0.02887660264968872, 0.10451970994472504, 0.206678569316864]"
28,-0.03640836477279663,Solve_Succeeded,MPC,6,"[[0.339044909276571, 0.34455837493876074], [4.6621330580989445e-06, 0.1419582216572655], [-1.158917316113829e-06, 0.017288203847364177]]","[0.045884158462285995, 0.17566192150115967, 0.35254567861557007]"
29,-0.036597300320863724,Solved_To_Acceptable_Level,MPC,6,"[[0.4832293987140842, 0.3378221004986182], [1.937378846878544e-05, 0.14659850984708908], [-2.237316064465945e-06, 0.02885186702951631]]","[0.08663088083267212, 0.2465454787015915, 0.5463247895240784]"
30,-0.016070635989308357,Solve_Succeeded,MPC,5,"[[0.36244070015160185, 0.3303986989618551], [1.9911766934645245e-06, 0.15646759376995065], [-9.282650669262141e-07, 0.049259810371935706]]","[0.14472876489162445, 0.353729784488678, 0.6299935579299927]"
31,0.01958516426384449,Solve_Succeeded,MPC,6,"[[0.46513888561287925, 0.3311858399950044], [4.98387177235614e-07, 0.18023232476321951], [-7.074611513931417e-08, 0.07139953568674444]]","[0.21359942853450775, 0.45534786581993103, 0.7327916622161865]"
32,0.07195961475372314,Solve_Succeeded,MPC,5,"[[0.37887530987438534, 0.3115916701159688], [1.1865107932560113e-06, 0.17373760755201353], [-4.3474198644075814e-07, 0.0707482749709104]]","[0.3203118145465851, 0.6103801131248474, 0.8101308941841125]"
33,0.1863068789243698,Solve_Succeeded,MPC,5,"[[0.45209031915724024, 0.2853851045262188], [1.6166018958958975e-06, 0.16023869396766244], [-3.070560769041318e-07, 0.0653945368703993]]","[0.49083390831947327, 0.7532474398612976, 0.8409407734870911]"
34,0.37274566292762756,Solve_Succeeded,MPC,5,"[[0.39048227114246425, 0.2614943622229702], [1.031164111800496e-06, 0.14769441382525583], [-3.092606418869546e-07, 0.060690777431457156]]","[0.686160147190094, 0.8314136862754822, 0.8766737580299377]"
35,0.6248089671134949,Solve_Succeeded,MPC,5,"[[0.44270832561064566, 0.24465755574639214], [1.3219923785499957e-06, 0.13824999360838108], [-3.428496141811651e-07, 0.057423331383973396]]","[0.813751220703125, 0.8592827320098877, 0.928010880947113]"
36,0.8105967044830322,Solve_Succeeded,MPC,5,"[[0.3987080993304797, 0.2200273672646305], [5.143054961915073e-07, 0.12354072982256849], [-1.0264001227881449e-07, 0.05128962611719703]]","[0.8528339862823486, 0.9179732799530029, 0.9652807712554932]"
37,0.8616877794265747,Solve_Succeeded,MPC,4,"[[0.43590170252135707, 0.19216736915541208], [7.690297345012624e-05, 0.10585818566744117], [1.2169349700876815e-05, 0.04288319499966902]]","[0.9198417663574219, 0.9650806188583374, 0.9844767451286316]"
38,0.933745265007019,Solve_Succeeded,MPC,4,"[[0.4045755939824778, 0.16816998403300437], [5.919383435811554e-06, 0.0920750562840879], [9.086765293466467e-06, 0.037111097717064535]]","[0.968272864818573, 0.9853622913360596, 0.9910855293273926]"
39,0.9738903045654297,Solve_Succeeded,MPC,4,"[[0.4310141116513692, 0.14228081736586262], [0.00012357478316410767, 0.07682411513851596], [8.127660476686062e-06, 0.030452740906675897]]","[0.9868441224098206, 0.9914816617965698, 0.9931416511535645]"
40,0.9881910085678101,Solve_Succeeded,MPC,4,"[[0.40873674144511674, 0.11661794548338468], [5.0272756533279106e-05, 0.06169720313054994], [8.353217449965069e-06, 0.023762269336442914]]","[0.9921929240226746, 0.9934517741203308, 0.9940686821937561]"
41,0.9920180439949036,Solve_Succeeded,MPC,4,"[[0.42749943378029226, 0.09046877230523459], [0.00017917366784240708, 0.04619399060171336], [6.390498535269038e-06, 0.016841762493563523]]","[0.9938026070594788, 0.9941951036453247, 0.99439537525177]"
42,0.9935309290885925,Solve_Succeeded,MPC,4,"[[0.41168111275470354, 0.06627952273874956], [0.00011581347532764658, 0.03194716284201639], [5.856536250792106e-06, 0.010493981414964897]]","[0.9944419860839844, 0.9945533275604248, 0.9946556687355042]"
43,0.9942257404327393,Solve_Succeeded,MPC,4,"[[0.4249412721123909, 0.04570640434006888], [0.00027857397738407635, 0.01986358478419925], [3.569200851595276e-06, 0.005128293213611866]]","[0.9946695566177368, 0.9947023391723633, 0.9947114586830139]"
44,0.9946721196174622,Solve_Succeeded,MPC,4,"[[0.41373893588558563, 0.028717672846513737], [0.00023355142146415898, 0.009983752118269105], [3.903657630890148e-06, 0.0007796330123951017]]","[0.9947782754898071, 0.9947831034660339, 0.9947770833969116]"
45,0.9950198531150818,Solve_Succeeded,MPC,4,"[[0.42306584844999995, 0.04134271835059038], [0.00042608549803353757, 0.0183819266096385], [3.3610090052511474e-06, 0.005049892021786822]]","[0.9949660301208496, 0.9949396252632141, 0.9949175715446472]"
46,0.9951743483543396,Solve_Succeeded,MPC,4,"[[0.41516160860392626, 0.06126945285489502], [0.00039804731607699043, 0.031263075231845135], [3.740576554089538e-06, 0.011420514932296169]]","[0.9950914978981018, 0.9950569272041321, 0.9950331449508667]"
47,0.9952591061592102,Solve_Succeeded,MPC,4,"[[0.4216516850325537, 0.0727492749046898], [0.0006437170205813618, 0.038775829898369106], [3.2338028258239808e-06, 0.01518981589738486]]","[0.9951808452606201, 0.9951375126838684, 0.995110809803009]"
48,0.9952871203422546,Solve_Succeeded,MPC,4,"[[0.41662869130182617, 0.0770229310148169], [0.0006966910711396262, 0.04176224966138551], [3.667026724054714e-06, 0.01677911959999732]]","[0.9952489733695984, 0.9951991438865662, 0.9951680898666382]"
49,0.9952419996261597,Solve_Succeeded,MPC,4,"[[0.42299675398879094, 0.07633313140281775], [0.001087274200560507, 0.04159365902297375], [3.158291263037715e-06, 0.016837832278505285]]","[0.9952706098556519, 0.9952261447906494, 0.9951948523521423]"
50,0.9951708912849426,Solve_Succeeded,MPC,4,"[[0.4233973505325545, 0.07219997581688362], [0.0013685687428889872, 0.03927502416542811], [2.864215822200168e-06, 0.01586718203666907]]","[0.9952760338783264, 0.9952359199523926, 0.9952068328857422]"
51,0.9950842261314392,Solve_Succeeded,MPC,5,"[[0.4313070385394645, 0.06771210734251479], [4.524996152822295e-05, 0.03709390980143165], [-8.241347689814037e-08, 0.015064809983553836]]","[0.9952695965766907, 0.9952287673950195, 0.9951985478401184]"
52,0.994997501373291,Solve_Succeeded,MPC,5,"[[0.43276360368736777, 0.05809685235057784], [6.739559483012687e-05, 0.03137195586370172], [-9.728444080332849e-08, 0.012480204156264586]]","[0.9952614903450012, 0.9952220916748047, 0.9951910376548767]"
53,0.9949080348014832,Solve_Succeeded,MPC,5,"[[0.4382627831980689, 0.04688174835476445], [0.00012026859750101148, 0.024673172812607884], [-1.221730334673842e-07, 0.009439633416130447]]","[0.9952409267425537, 0.9952043890953064, 0.9951733946800232]"
54,0.9948405623435974,Solve_Succeeded,MPC,5,"[[0.43863759300777055, 0.03465517587898808], [0.00016325990762791205, 0.01735886888096443], [-1.3714822797837182e-07, 0.0061129864577731865]]","[0.9952179193496704, 0.9951843619346619, 0.995153546333313]"
55,0.9947997331619263,Solve_Succeeded,MPC,5,"[[0.44031979459389337, 0.021828064388893707], [0.00023661252855649483, 0.009690180386221627], [-1.5660963360474213e-07, 0.002626439690762454]]","[0.9951916337013245, 0.9951608180999756, 0.9951297044754028]"
56,0.9947878122329712,Solve_Succeeded,MPC,5,"[[0.4375613802711444, 0.008779710752868389], [0.00027461407641432957, 0.0018998338355592948], [-1.6513356848840573e-07, -0.0009105358155523249]]","[0.9951642751693726, 0.9951356649398804, 0.9951032400131226]"
57,0.9948037266731262,Solve_Succeeded,MPC,5,"[[0.4347825992714407, -0.004127102095995845], [0.0003474620042706042, -0.00579082125784816], [-1.9399042978531987e-07, -0.004394235421915076]]","[0.9951355457305908, 0.9951078295707703, 0.9950666427612305]"
58,0.9948650002479553,Solve_Succeeded,MPC,5,"[[0.4287851068459298, -0.016556062293895658], [0.00039281826706671804, -0.013174348400917269], [-2.1426362480752953e-07, -0.007726666180945103]]","[0.9951034188270569, 0.9950684905052185, 0.995010495185852]"
59,0.9949483871459961,Solve_Succeeded,MPC,5,"[[0.42301356005101626, -0.02824293294893354], [0.0004599391178945321, -0.020090307596251078], [-2.4019552525844755e-07, -0.010833122586030383]]","[0.995059609413147, 0.9950076341629028, 0.9949159622192383]"
60,0.9949368834495544,Solve_Succeeded,MPC,5,"[[0.4161186099376849, -0.03898251272245856], [0.0005235102158943007, -0.026415843056072332], [-2.5918740022072035e-07, -0.013657497649749484]]","[0.9949935674667358, 0.9949080348014832, 0.9947196245193481]"
61,0.9948803186416626,Solve_Succeeded,MPC,5,"[[0.4205066207883548, -0.04857135611348325], [0.001035505452178608, -0.03202310645544099], [-3.4449102050010305e-07, -0.016138828358884177]]","[0.9948932528495789, 0.994716227054596, 0.994245707988739]"
62,0.9948038458824158,Solve_Succeeded,MPC,5,"[[0.41637498304341863, -0.05682138818596769], [0.0013911336303769767, -0.036788284765299245], [-3.395150622253931e-07, -0.01821709272396943]]","[0.9947161078453064, 0.9942888617515564, 0.9929710626602173]"
63,0.9946519136428833,Solve_Succeeded,MPC,5,"[[0.4189760174761315, -0.06379784132308339], [0.0023735318658472324, -0.04077360584592509], [-3.6092433700670304e-07, -0.019929800147453797]]","[0.9943151473999023, 0.9930978417396545, 0.9889732003211975]"
64,0.9942983984947205,Solve_Succeeded,MPC,5,"[[0.4158943294619865, -0.06944502055056957], [0.003144374832716793, -0.04394568842551834], [-5.140665528415323e-07, -0.02125489699128751]]","[0.9931679368019104, 0.990207850933075, 0.976441502571106]"
65,0.9933028221130371,Solve_Succeeded,MPC,9,"[[0.42087557110034607, -0.14268784347792313], [-3.804449779705896e-07, -0.11528429570700523], [3.700771643019767e-07, 0.7763530423261756]]","[0.9916899800300598, 0.9897658824920654, 0.985523521900177]"
66,0.9891635179519653,fail: Maximum_Iterations_Exceeded,SAFE_QP,200,"[-0.3481174977866106, -0.589328247170618]",[0.9860852360725403]
67,0.9798073768615723,fail: Maximum_Iterations_Exceeded,SAFE_QP,200,"[-1.0000000006347065, 1.0000000009623216]",[0.9920229911804199]
68,0.9817330837249756,Solve_Succeeded,MPC,6,"[[0.8119166944195996, -0.15836249340951333], [0.5455327651393509, -0.09914953117992117], [0.1668782098975498, -0.047168130839821666]]","[0.9818522930145264, 0.9742804169654846, 0.9568167328834534]"
69,0.9854689836502075,Solve_Succeeded,MPC,10,"[[0.6877915923525113, -0.1865471571316615], [0.334169984672666, -0.12194885552968879], [5.522620138546949e-06, 0.18106992743733158]]","[0.9789618849754333, 0.9621708393096924, 0.9388752579689026]"
70,0.985933244228363,Infeasible_Problem_Detected_FeasibleRestored,MPC,37,"[[0.5316944656290367, -0.24319711619725726], [0.1369382555725522, 0.4087625724425215], [-0.00316421020114548, 0.5105888230905664]]","[0.9731437563896179, 0.9611868858337402, 0.9568835496902466]"
71,0.9816458821296692,fail: Restoration_Failed,SAFE_QP,143,"[0.7526750809093556, -0.9699462586589536]",[0.17583395540714264]
72,0.977892279624939,Solved_To_Acceptable_Level,MPC,158,"[[-0.4259316875124728, 0.39510168866426404], [-0.39236301402954255, 0.22280443969518915], [0.04278411893847563, 0.06614408606357414]]","[0.9382848143577576, 0.9032800197601318, 0.8662822842597961]"
73,0.9558808207511902,fail: Maximum_Iterations_Exceeded,SAFE_QP,200,"[0.8614458571937121, -0.23032466949818092]",[0.20633336901664734]
74,0.9571221470832825,fail: Maximum_Iterations_Exceeded,SAFE_QP,200,"[0.77792947116073, -1.0000000000033846]",[0.08315274119377136]
75,0.9395681619644165,Solved_To_Acceptable_Level,MPC,106,"[[-0.46927787306103624, 0.9239881997108346], [0.5623375894685052, -0.13608546549033065], [0.07065662610106119, 0.43726644994040065]]","[0.8697652816772461, 0.8742329478263855, 0.7818055152893066]"
76,0.8426291942596436,Infeasible_Problem_Detected_FeasibleRestored,MPC,68,"[[0.7653933239012695, -0.16571113911101693], [-0.3218252550051967, 0.8488820729450328], [0.2714928695236983, -0.05140121391703598]]","[0.7279713153839111, 0.6535362005233765, 0.6947415471076965]"
77,0.8394267559051514,Solved_To_Acceptable_Level,MPC,143,"[[-0.02608465895422743, 0.7648165718985911], [0.31612014390948834, -0.11457622273007961], [0.0017714183654459353, 0.08788526411837057]]","[0.7196017503738403, 0.7665190100669861, 0.7726297378540039]"
78,0.6577198505401611,Solve_Succeeded,MPC,5,"[[0.5348198310119978, -0.02535461962011406], [0.17940004309528984, -0.016127346253282444], [-8.114497551522925e-07, -0.007905186717043372]]","[0.6339493989944458, 0.7058961391448975, 0.7929636240005493]"
79,0.6221078634262085,Solve_Succeeded,MPC,4,"[[0.2643358891463866, -0.019680471352832535], [0.0002896766758535504, -0.012388785412274162], [2.4682361451749453e-07, -0.006043552544619628]]","[0.5714126825332642, 0.6349506974220276, 0.7444406151771545]"
80,0.6114059090614319,Solve_Succeeded,MPC,5,"[[0.45485873334662225, 0.012082238865735047], [0.11090509529958704, 0.0072229926062289855], [-1.0069965224836393e-05, 0.003302479016315326]]","[0.7060741186141968, 0.8096769452095032, 0.8957909345626831]"
81,0.7127812504768372,Solve_Succeeded,MPC,5,"[[0.3448230981983629, 0.015370530184676285], [0.015615507978722727, 0.009282565762078343], [-3.349881595342904e-07, 0.00427297026855632]]","[0.759606659412384, 0.8768054842948914, 0.9392567873001099]"
82,0.815887987613678,Solve_Succeeded,MPC,5,"[[0.4072982672617593, 0.010456490316347548], [0.08500105156729201, 0.0061974715164198535], [2.9942700797224124e-08, 0.002785318541267217]]","[0.8910903930664062, 0.9479600191116333, 0.9664733409881592]"
83,0.9069820046424866,Solve_Succeeded,MPC,5,"[[0.3630759748440235, 0.00733131638733553], [0.05214145898185143, 0.0042549870847595865], [8.293279325997822e-08, 0.0018685709859915388]]","[0.9318843483924866, 0.9623212218284607, 0.9725764393806458]"
84,0.9434155225753784,Solve_Succeeded,MPC,5,"[[0.38219622542249204, 0.005261315645006835], [0.08511128154711181, 0.0029799501998760557], [1.9997552159962074e-07, 0.0012683035213958067]]","[0.9577548503875732, 0.9658074975013733, 0.9714025855064392]"
85,0.954891562461853,Solve_Succeeded,MPC,5,"[[0.3626959073919227, 0.0033789420289875682], [0.0781765162829443, 0.0018282154303236855], [-4.1199412426579956e-08, 0.0007280907317189356]]","[0.9331099390983582, 0.9319111108779907, 0.9558938145637512]"
86,0.9419716000556946,Solve_Succeeded,MPC,5,"[[0.36642761921821776, 0.0010380425445054027], [0.0957336563231452, 0.00035117722034680806], [-9.94141084317604e-06, -8.066401559486172e-06]]","[0.8439971804618835, 0.8536397814750671, 0.8787484169006348]"
87,0.897186279296875,Solve_Succeeded,MPC,5,"[[0.35597546304143635, -0.00011550524174954451], [0.09850651515186264, -0.0003204559724379438], [-1.1266163952606632e-05, -0.00026489947492120444]]","[0.8127783536911011, 0.8227748274803162, 0.8155715465545654]"
88,0.8544859886169434,Solve_Succeeded,MPC,7,"[[0.3369851736907495, 0.00866460359053699], [0.1295162034694193, -0.07290418430628387], [-4.897852629578391e-08, 0.0038647023091319065]]","[0.6637502908706665, 0.5293083190917969, 0.45568814873695374]"
89,0.6381574869155884,Solved_To_Acceptable_Level,MPC,48,"[[0.34449667047295074, -0.27708392620677696], [0.1255504468608738, -0.039585604091808016], [0.009923032188333979, 0.024773030061605972]]","[0.3965205252170563, 0.36668455600738525, 0.5391402840614319]"
90,0.3168319761753082,Solve_Succeeded,MPC,5,"[[0.3089805356430847, -0.1301271899882104], [0.15761077760941775, 0.05548903379268853], [0.005178288797165269, 0.026730090482244902]]","[0.24144576489925385, 0.34663334488868713, 0.5953627228736877]"
91,0.19506382942199707,Solve_Succeeded,MPC,5,"[[0.3487346354581138, 0.07389321611924363], [0.14474543446153376, 0.047329255435311], [0.0035322904626780903, 0.02272156334618049]]","[0.2768736183643341, 0.5010009407997131, 0.7452217936515808]"
92,0.2620406448841095,Solve_Succeeded,MPC,5,"[[0.3334531891038887, 0.059834815327811444], [0.1375131406350576, 0.036833071047551624], [0.004657969446106877, 0.017219936047394826]]","[0.4522995054721832, 0.7321189045906067, 0.9125092029571533]"
93,0.3962424397468567,Solve_Succeeded,MPC,5,"[[0.33632280243002666, 0.047713537042778274], [0.15219209615561474, 0.028963431726449402], [0.014062931809861333, 0.013434749095354278]]","[0.6983703374862671, 0.9147891402244568, 0.962628185749054]"
94,0.6182831525802612,Solve_Succeeded,MPC,5,"[[0.3292302971991945, 0.046017614864585527], [0.1552334065905875, 0.027936538169706877], [0.019761687536356154, 0.01292428740929734]]","[0.8987705707550049, 0.9641232490539551, 0.9807415008544922]"
95,0.8396192789077759,Solve_Succeeded,MPC,5,"[[0.32701135157232675, 0.04546517745385421], [0.16142939798982042, 0.02749615891326744], [0.03038313108959688, 0.01270152581085393]]","[0.9588276743888855, 0.981622040271759, 0.9856656193733215]"
96,0.942341148853302,Solve_Succeeded,MPC,5,"[[0.3213546213590866, 0.043455439495238925], [0.16370788656061916, 0.026152775185257052], [0.03884625825971971, 0.01203566269739911]]","[0.9802897572517395, 0.9860749840736389, 0.986802875995636]"
97,0.9746323823928833,Solve_Succeeded,MPC,5,"[[0.3162749907122368, 0.040554613361034816], [0.16610497409778088, 0.024278145772127422], [0.04772058664294715, 0.011120544002353029]]","[0.9854387044906616, 0.9870997667312622, 0.986723780632019]"
98,0.9839344620704651,Solve_Succeeded,MPC,5,"[[0.30918078329530096, 0.03720711616123323], [0.16685404952024005, 0.02214542216101592], [0.054543459844931697, 0.010055026665995143]]","[0.9867679476737976, 0.9869382381439209, 0.9861662983894348]"
99,0.9865455627441406,Solve_Succeeded,MPC,5,"[[0.2997454958494524, 0.033507085080098954], [0.16577484105899162, 0.019812630564475353], [0.06057288780773495, 0.008912793060965202]]","[0.9867435693740845, 0.9862825274467468, 0.9853684902191162]"
100,0.9871968626976013,Solve_Succeeded,MPC,5,"[[0.2862004748269077, 0.029516412446886558], [0.1613710429731599, 0.017313936020940987], [0.06405078304532928, 0.007707620500442024]]","[0.9858846068382263, 0.9853487610816956, 0.9843392372131348]"
101,0.9867849946022034,Solve_Succeeded,MPC,4,"[[0.2628057448710107, 0.025249434423045253], [0.14598178345795965, 0.01466932334211567], [0.05884662530161021, 0.006615743571871794]]","[0.9847109913825989, 0.9840753078460693, 0.98292076587677]"
102,0.9859967231750488,Solve_Succeeded,MPC,4,"[[0.24018401982555504, 0.020936575000345913], [0.13393713928560655, 0.011990656521175013], [0.05531922623312037, 0.005318578530636471]]","[0.9832412600517273, 0.9824603199958801, 0.9810971617698669]"
103,0.9846432209014893,Solve_Succeeded,MPC,4,"[[0.21607041769911825, 0.016567812933705253], [0.12030553305891817, 0.009304041093895734], [0.050127620995001614, 0.004016015146856421]]","[0.9815007448196411, 0.980477511882782, 0.9792449474334717]"
104,0.983099102973938,Solve_Succeeded,MPC,4,"[[0.1910926665504431, 0.012220003301905995], [0.10564352190709549, 0.006646274197912018], [0.043803776975869624, 0.0027404405748409975]]","[0.9794932007789612, 0.9784945249557495, 0.9774032235145569]"
105,0.9813686013221741,Solve_Succeeded,MPC,4,"[[0.1655139443166691, 0.007968750621872422], [0.09049615297035088, 0.0040598444659744205], [0.03704815786867165, 0.0015035319603182232]]","[0.9775620698928833, 0.9766599535942078, 0.9756539463996887]"
106,0.9793066382408142,Solve_Succeeded,MPC,3,"[[0.13884226822876422, 0.003860103311022133], [0.0737383729981207, 0.0015818900610931024], [0.03016742148052491, 0.0003471496644498467]]","[0.9757223725318909, 0.9748781323432922, 0.9738544821739197]"
107,0.9769948720932007,Solve_Succeeded,MPC,3,"[[0.11482993447743392, -9.69291020678803e-06], [0.059762083655071706, -0.0007407943492228557], [0.0237337514564509, -0.0007835228556710265]]","[0.9739614725112915, 0.9730909466743469, 0.9722043871879578]"
108,0.9745069146156311,Solve_Succeeded,MPC,3,"[[0.09370474435231722, -0.0036320373760506913], [0.04760771631703936, -0.002893298079553483], [0.018100774662078017, -0.0018288225482604992]]","[0.9721955060958862, 0.9714874029159546, 0.9706506133079529]"
109,0.9719825387001038,Solve_Succeeded,MPC,3,"[[0.07585436972818521, -0.006955837806264968], [0.03734104497146945, -0.004862404297532953], [0.013318244716553213, -0.002764703930055959]]","[0.9707207679748535, 0.9700028300285339, 0.9690987467765808]"
110,0.9696356654167175,Solve_Succeeded,MPC,3,"[[0.07181241702907938, -0.009945257857655343], [0.035345699090108706, -0.006627054117339485], [0.012423915861948664, -0.0035804011503889227]]","[0.9692375659942627, 0.9685198068618774, 0.9676364660263062]"
111,0.9673627614974976,Solve_Succeeded,MPC,3,"[[0.09225538248489643, -0.012577321855778154], [0.04831249722885839, -0.008181658786148854], [0.018734799438155182, -0.004300375709671871]]","[0.9674866199493408, 0.9669398665428162, 0.9661192297935486]"
