step,cbf_initial,mpc_status,controller_used,mpc_iterations,control_input,predicted_h
0,0.9910051822662354,Solve_Succeeded,MPC,7,"[[0.7918999613793257, 0.9069551762286732], [0.46776075882942814, 0.04000318004443233], [0.025235030157688167, -9.599032671296938e-08]]","[0.9922080636024475, 0.9927327632904053, 0.9927257895469666]"
1,0.9922175407409668,Solve_Succeeded,MPC,5,"[[0.6274984633013316, 0.6756984682099381], [0.18614174517275087, 1.4352425272859728e-06], [-2.9482222595476334e-06, 3.4727107898574414e-08]]","[0.9924096465110779, 0.9924915432929993, 0.9924439787864685]"
2,0.9924058318138123,Solve_Succeeded,MPC,5,"[[0.3442104523411976, 0.2221720978295709], [0.0001119376211555757, 2.6494498173254563e-08], [1.1477466692827423e-07, -3.5282835843671467e-08]]","[0.9924644827842712, 0.992415189743042, 0.9923639297485352]"
3,0.9925036430358887,Solve_Succeeded,MPC,6,"[[0.4778515139166828, 0.5704296977781463], [0.020177790198234475, 3.15861204168255e-07], [-1.557011305686545e-07, -5.800734642831355e-08]]","[0.9924359917640686, 0.9924024343490601, 0.9923473596572876]"
4,0.9924541115760803,Solve_Succeeded,MPC,5,"[[0.3606230965640048, 0.2775021834250955], [0.001579437015513218, 1.3382172436929149e-07], [5.862356528764498e-07, -1.061224341209527e-07]]","[0.9923694729804993, 0.9923173785209656, 0.9922597408294678]"
5,0.9924021363258362,Solve_Succeeded,MPC,6,"[[0.45204836560354295, 0.5283229707265779], [0.01812408038080317, 2.5979527341903005e-07], [-2.0713081504608245e-07, -5.557185305414629e-08]]","[0.992315411567688, 0.9922788143157959, 0.9922189712524414]"
6,0.9923483729362488,Solve_Succeeded,MPC,6,"[[0.3849665929064755, 0.3197675574475933], [0.0009489869737821053, 3.529055392493008e-08], [-1.3407337589253992e-07, -2.190169412787549e-08]]","[0.9922528266906738, 0.9921903014183044, 0.9921017289161682]"
7,0.9922910332679749,Solve_Succeeded,MPC,6,"[[0.4313476191073455, 0.4977518250934487], [0.019536506991048804, 2.1754835350110326e-07], [-1.4151798152375691e-07, -5.162742914327452e-08]]","[0.9921894669532776, 0.9921330213546753, 0.992007851600647]"
8,0.9922267198562622,Solve_Succeeded,MPC,6,"[[0.39766172538974454, 0.3489846796185445], [0.007010354685191915, 6.742586795097653e-08], [-2.737354603687356e-07, -3.368986054691928e-08]]","[0.9921004176139832, 0.9919918179512024, 0.9917345643043518]"
9,0.9921436309814453,Solve_Succeeded,MPC,6,"[[0.41513911612301435, 0.47561821015172506], [0.024581013862319735, 1.8253502843289772e-07], [-7.050730962572774e-08, -4.630975411045911e-08]]","[0.991970419883728, 0.9917744994163513, 0.9912567138671875]"
10,0.9920337796211243,Solve_Succeeded,MPC,6,"[[0.39906158532113145, 0.3694112850267124], [0.02055248247190718, 8.353933819814471e-08], [-1.7083579051489385e-07, -3.58654858993132e-08]]","[0.9917030334472656, 0.9912019968032837, 0.9896863102912903]"
11,0.9918069243431091,Solve_Succeeded,MPC,6,"[[0.40237972340166667, 0.4596401946380933], [0.03437228267259225, 1.5672007099786776e-07], [-8.873048784638649e-09, -4.113287748975739e-08]]","[0.9911360144615173, 0.9898607134819031, 0.9859135746955872]"
12,0.991348385810852,Solve_Succeeded,MPC,6,"[[0.39285981775130246, 0.3837925298149177], [0.03805108146128974, 1.5138780718226205e-07], [-6.824907438429397e-07, -5.1707208686695316e-08]]","[0.9895094037055969, 0.9853029251098633, 0.9691279530525208]"
13,0.9900451898574829,Solve_Succeeded,MPC,87,"[[0.3904150878446034, 0.44802749439970413], [0.0490942555060935, 0.11592869814828362], [0.01563591477969259, -0.3676769001304114]]","[0.9850583076477051, 0.9678701758384705, 0.9378112554550171]"
14,0.9863279461860657,Solve_Succeeded,MPC,28,"[[0.14753587391257528, 0.3940223209578991], [0.3029021623203438, -0.24765368093323453], [6.74055600628988e-06, -0.49466015326936985]]","[0.9545890092849731, 0.926776647567749, 0.8921170830726624]"
15,0.9707078337669373,Solved_To_Acceptable_Level,MPC,41,"[[0.5149801248849172, 0.24924165986696742], [0.04858490192303114, -0.47633845623083493], [9.015429177206096e-07, -0.4240775071201586]]","[0.9074847102165222, 0.8692771792411804, 0.8378215432167053]"
16,0.9080986380577087,Solve_Succeeded,MPC,22,"[[0.32282174187742274, -0.1182277193039689], [0.03417003567622939, -0.45959277848983415], [0.017164546404421825, -0.23196183775623017]]","[0.8535162806510925, 0.8245037198066711, 0.7892159223556519]"
17,0.8011985421180725,Solve_Succeeded,MPC,76,"[[0.4955065091910602, 0.10763644204123364], [0.030102100733537602, -0.5615742889159366], [0.014574412512386531, -0.22663162844075438]]","[0.569088876247406, 0.5416216850280762, 0.5073990225791931]"
18,0.6418803334236145,Solve_Succeeded,MPC,8,"[[0.35108407288822246, -0.10081282909439684], [1.4718738795796568e-07, -0.4406827660765418], [3.0832588360591983e-07, -0.266164604645776]]","[0.3506801128387451, 0.32897084951400757, 0.3131401240825653]"
19,0.5166849493980408,Solve_Succeeded,MPC,8,"[[0.4739955293382968, 0.15154674617427424], [1.7720201399456013e-08, -0.4353717965966216], [-7.272224927297573e-08, -0.05569027475910651]]","[0.23441940546035767, 0.22100622951984406, 0.17361360788345337]"
20,0.41686055064201355,Solve_Succeeded,MPC,7,"[[0.3708859181176329, 0.06386584648179057], [-3.0661378174991105e-08, -0.33297385220179965], [-1.5179714949233775e-07, 0.004733628198583556]]","[0.2457052767276764, 0.23619942367076874, 0.22596071660518646]"
21,0.3770919442176819,Solve_Succeeded,MPC,7,"[[0.4584702350374567, 0.1538115803280516], [6.353795603610245e-07, -0.3002226167297047], [-6.843159096608856e-07, 0.017996470330675588]]","[0.20344328880310059, 0.198853999376297, 0.19039547443389893]"
22,0.374659925699234,Solve_Succeeded,MPC,8,"[[0.38543974846015133, 0.09953288728082377], [-9.472036555113945e-08, -0.01932484597781522], [-4.6851266563991103e-08, 0.037472899031003426]]","[0.24842004477977753, 0.24189972877502441, 0.23532330989837646]"
23,0.3829314708709717,Solve_Succeeded,MPC,10,"[[0.4468053212846473, 0.21231543569293965], [-4.632317284462493e-08, -0.008288212228272593], [8.811693491439239e-08, 0.056047747476287324]]","[0.2672940492630005, 0.2611120641231537, 0.2552442252635956]"
24,0.3470197319984436,Solve_Succeeded,MPC,10,"[[0.39677682572049694, 0.09425827669270043], [2.6717035016139104e-07, 0.03791833460597688], [4.1779623553911624e-07, 0.07034734170616984]]","[0.2524711489677429, 0.24552327394485474, 0.239167720079422]"
25,0.3529103696346283,Solve_Succeeded,MPC,58,"[[0.44195728977302473, 0.14734041644472518], [2.016682606191278e-05, 0.08117819987726937], [-1.012366241538685e-05, 0.03694966332002007]]","[0.27211806178092957, 0.2650822401046753, 0.25706106424331665]"
26,0.36331912875175476,Solve_Succeeded,MPC,7,"[[0.4114291717755046, 0.05412449359767386], [6.8548384002721665e-06, 0.23333962583455758], [-4.394975205919588e-06, 0.25879846770310433]]","[0.32050225138664246, 0.3101871907711029, 0.2820183038711548]"
27,0.37806081771850586,Solve_Succeeded,MPC,10,"[[0.4432604860615224, 0.7443713793561899], [9.866127009137779e-06, 0.32265253116576764], [-0.0001057932015472986, 2.672686233348161e-06]]","[0.3909388482570648, 0.38332822918891907, 0.4806118905544281]"
28,0.28612709045410156,Solve_Succeeded,MPC,7,"[[0.2883698773753345, 0.6082783333607653], [0.13877297167249636, 1.446120976097127e-05], [0.017612912789006226, -1.4706541667843567e-06]]","[0.3087891936302185, 0.38391321897506714, 0.5033952593803406]"
29,0.11917521804571152,Solve_Succeeded,MPC,6,"[[0.32446431619945476, 0.27355063905764243], [0.1740102671826104, 1.5813141371812593e-07], [0.05675542192746902, -9.180714634956468e-08]]","[0.26015743613243103, 0.36683860421180725, 0.5262880325317383]"
30,0.08974748104810715,Solve_Succeeded,MPC,6,"[[0.30046241685570046, 0.5319768160955579], [0.16210206291573293, 1.9116526584939967e-06], [0.052854198093873594, -2.7090033190536547e-07]]","[0.2989020049571991, 0.4529370069503784, 0.6811152100563049]"
31,0.09041907638311386,Solve_Succeeded,MPC,6,"[[0.32445201234756604, 0.31619470464661087], [0.1832270320684745, 1.3602729845246584e-07], [0.07520057827320054, -6.033495978930776e-08]]","[0.2998429834842682, 0.488243043422699, 0.7020909786224365]"
32,0.12438759207725525,Solve_Succeeded,MPC,6,"[[0.3230339989806984, 0.5004010800932468], [0.18589969425906439, 4.860409958795441e-07], [0.07917796522651825, -1.025754173278875e-07]]","[0.3372334837913513, 0.539483368396759, 0.7489649653434753]"
33,0.1684415340423584,Solve_Succeeded,MPC,5,"[[0.3089649708864036, 0.3464981374163061], [0.1766536432582082, 6.637255839739122e-07], [0.0748471341074005, -3.462115250258453e-07]]","[0.394955575466156, 0.6177857518196106, 0.7945272326469421]"
34,0.25091835856437683,Solve_Succeeded,MPC,5,"[[0.28404912865559984, 0.47753266245238685], [0.16189456949150807, 1.1599738885609402e-06], [0.06798352111196133, -3.404670605716001e-07]]","[0.515031635761261, 0.7327490448951721, 0.8488765954971313]"
35,0.3978438675403595,Solve_Succeeded,MPC,5,"[[0.25378555307693423, 0.3676664250228539], [0.14385050958053067, 5.254023818610324e-07], [0.059987970262948886, -2.530598441413634e-07]]","[0.6542551517486572, 0.8182297945022583, 0.8942669630050659]"
